Xpos,Ypos,CYR61,NGFR,LOXL2,GAPDH
10702.1170774648,14165.3830985915,0,0,1,80
10707.8467107334,13331.3141328297,0,0,0,55
10726.2496396656,13678.4200057654,0,0,0,47
10740.4960075153,13027.6387975575,2,0,0,179
10738.5348229832,13217.2666860128,3,0,4,111
10784.747689464,13436.0688539741,0,0,0,41
10799.699963676,13116.8376316745,1,0,0,138
10842.1700863931,13342.4924406048,0,0,1,51
10861.4631010063,13806.9508013418,0,0,2,128
10872.1541771244,13689.2603083542,0,0,1,70
10899.3680876979,13157.9283800244,3,0,1,198
10918.955031762,13594.2036108325,1,0,3,176
10906.2741116751,13431.8045685279,0,0,0,37
11005.9521481481,13264.0494814815,1,0,0,167
10968.4846705806,13746.0632746249,0,0,0,73
10976.9775187344,13386.0649458784,0,0,0,33
10990.0711805556,13057.9899305556,0,0,1,223
11002.8113821138,13830.7398373984,0,0,1,100
11005.8856521739,13672.4817391304,0,0,0,78
11074.9001751313,13592.2880910683,1,0,2,93
11076.3115908024,13799.0506804317,0,0,4,204
11078.8618464961,13460.1001112347,0,0,0,59
11080.519843488,13689.1285634433,0,2,0,97
11391.3057004648,13451.1044294793,0,0,0,64
11425.5818318318,13179.6749249249,0,0,0,67
11201.5788490284,13481.2197309417,2,0,0,101
11211.7625795257,13806.2565066512,1,0,1,103
11205.0178236398,13658.2983114447,1,0,1,57
11286.1997412678,13723.8093143596,0,0,2,141
11395.2562214322,13437.7346368715,0,0,1,116
11445.9390951276,13623.436774942,0,0,2,204
11435.8873469388,13858.2653061224,0,0,0,39
11480.6218139689,13746.6898378021,1,0,2,88
11514.9415130324,13323.1379529561,0,0,0,57
11522.3669467787,13847.0044817927,0,0,0,36
11534.3860255048,13476.1267268863,3,1,1,171
11581.913221449,13274.3282848956,0,0,0,73
11647.6660001904,13453.8085308959,1,0,1,258
11617.4786458333,13592.6776041667,0,0,0,38
11687.1776794183,13835.5709769206,0,1,1,35
11726.5712853419,13224.9649087628,0,0,1,115
11786.9995742869,13322.2979991486,0,0,0,68
11809.9494020239,13462.3877644894,0,0,1,54
11813.783616188,13084.0956266319,0,0,0,59
11870.6249077037,13857.7098203298,2,1,2,104
11925.5565840549,13764.002985966,0,0,1,64
11913.8601871102,13416.2042619543,0,0,0,34
11959.1589347079,13607.0904925544,1,0,0,58
11967.2400967644,13077.7184759601,0,0,0,26
11968.4793826863,14244.4969857728,0,0,0,40
11985.8256239601,13850.0628951747,0,0,2,78
12068.2350307778,13469.6373810856,0,0,1,21
12081.7722816399,13794.4692513369,0,0,0,15
12115.6502636204,13647.7549585739,0,0,1,16
12116.7877120587,13561.8546538285,0,0,1,48
12108.7455716586,13727.6049382716,0,0,0,7
12195.9020332717,13693.6879852126,0,0,0,22
12207.0432480141,13275.0538393645,0,0,1,4
12269.7032163743,13559.4712475634,1,0,0,7
12263.9423868313,13060.7485970819,0,0,0,4
12288.4980068337,13791.1674259681,0,0,3,71
12273.1607407407,13635.1533333333,0,0,0,20
12354.4509516837,13538.5183016105,0,0,0,10
12390.6575307046,13432.0824822237,0,0,5,70
12384.5576434738,13685.7755205688,0,0,1,24
12373.5171526587,13614.3829331046,0,0,0,16
12431.5867726658,13812.5060893099,1,0,1,27
12514.9430031447,13622.473663522,0,2,3,54
12519.8623334679,13522.267662495,0,0,0,8
12536.0259634888,13746.5107505071,0,0,0,21
12591.446408339,13812.101971448,0,0,0,7
12598.6361179914,13266.8793064625,0,0,1,14
12646.2713056128,13593.9367196024,0,0,0,24
12651.0570434783,13487.459826087,1,0,0,21
12704.8627316404,13362.2848318463,0,0,1,11
12698.4747126437,13752.50651341,0,0,0,0
12751.7220174588,13448.624442289,1,0,0,21
12752.3631893221,13202.4636459431,2,0,1,53
12791.996542285,13883.7998847428,0,0,1,22
12759.2589092341,13047.8092144123,0,0,1,48
12798.0262148338,13272.6918158568,0,0,0,10
12862.3123425693,13406.3793450882,1,0,0,8
12890.9042279412,13210.3430147059,0,0,0,33
12897.7124281826,13658.1327487148,0,0,0,13
12906.7229069273,13731.4436889078,0,0,2,13
12916.7106824926,13107.0433234421,0,0,2,76
12957.104148535,13788.3034522773,0,0,4,41
12965.3338414634,13581.8384146341,0,0,0,8
13358.6274356976,13879.3842556508,0,0,0,18
12973.1450323563,13581.1739626951,0,0,1,12
12974.8062130178,13334.5887573965,0,1,3,22
13029.2547966232,13848.5356868764,0,0,0,32
13055.630624727,13195.0993883792,1,0,1,85
13099.3649556981,13529.0366636114,1,0,2,98
13057.9419174248,13058.0748775367,0,0,0,54
13094.6676079064,13675.071399758,0,0,1,13
13161.6815272567,13836.532774222,0,0,4,40
13186.4924559933,13052.2217099749,0,0,0,36
13163.9833234068,13442.0577724836,0,0,0,25
13188.9078446306,14287.4512566641,0,0,0,5
13232.0719178082,13499.1152968037,0,0,0,60
13234.8673780488,13353.7103658537,0,0,3,10
13250.494405967,13416.8763985083,0,0,3,54
13257.1495587552,13829.7268927078,0,0,5,44
13272.1067724222,13914.2251372788,0,0,0,4
13324.4348725017,13024.9740408913,0,0,0,19
13307.1777561923,13291.9640602234,4,3,2,55
13323.6782222222,13453.3346666667,2,0,5,63
13327.7504911591,13668.3894891945,1,0,1,29
13421.2274043101,13119.8190736571,2,3,11,192
13393.0974729242,13594.7973182053,0,0,3,63
13428.5678457795,13462.5942354483,11,0,3,129
13438.0662994696,13669.1148510812,0,0,0,35
13522.7213776722,13317.9306413302,12,0,2,81
13529.8566899176,13579.7194039315,0,1,5,103
13552.1857142857,13198.1617511521,1,0,1,61
13572.3412462908,13079.9171117705,1,2,6,212
13607.7301741859,13508.1497349345,0,0,1,104
13626.6938607334,13366.3901936547,0,0,1,18
13665.0649328281,13130.9109541853,1,0,0,106
13707.5710664847,13010.5098459739,1,0,3,177
13714.4580947423,13886.9859448204,0,0,0,1
13823.3359470291,13088.376720683,2,1,3,167
13823.9868891538,13804.087306317,0,0,0,8
13899.2015641664,13748.4127266264,0,0,0,6
13946.1365559896,13213.2465820312,0,0,0,50
14093.2356123955,13166.6076405968,3,0,2,48
13938.5766693059,13203.9555291634,1,0,3,39
13909.3576857073,13516.9843098799,0,0,0,11
13918.7827096026,13426.8030171163,1,0,1,14
13980.49152,13604.67296,0,0,0,6
14012.9313582308,13723.8535364073,0,0,4,7
13981.8548273432,13095.6483439042,0,0,2,46
13985.7655268667,13932.023726448,0,0,0,86
13985.2670549085,13328.2936772047,0,0,0,10
14034.4149943203,13830.4562665657,0,0,0,12
14184.4047807713,13129.3687268885,3,0,5,89
14077.461081588,13002.8496405127,2,0,0,41
14145.1938637896,13697.7464598786,1,0,0,6
14171.470042796,13238.7942225392,0,0,3,17
14199.8950784208,13575.612763656,0,0,0,0
14266.8536285363,13826.9497744977,0,0,1,24
14243.8356557377,13696.6639344262,0,0,0,3
14274.6161616162,13608.5218855219,0,0,2,5
14268.3229719484,13012.5898407885,2,1,6,102
14297.2189841798,14112.8293089092,0,0,2,104
14336.0790454884,13477.4250559284,0,0,0,14
14341.2016430172,13342.1640527757,4,1,1,18
14343.4991827395,13682.42170644,0,0,0,2
14346.5847084708,13786.6826182618,0,0,0,1
14390.2589268293,13194.7461463415,1,0,8,63
14377.7947454844,13565.1160372195,0,0,0,2
14438.40064,13393.11808,2,0,3,42
14435.9580236117,12991.146917359,7,0,6,72
14589.36158532,13352.3894863503,4,1,3,28
14506.9528899446,13551.9121140143,0,0,2,7
14513.5475901175,13198.1373025516,2,1,4,60
14541.7228043143,13058.9298921418,2,2,2,51
14555.963941182,13770.5643907465,3,0,3,72
14526.0815815816,13486.4044044044,0,0,1,23
14637.1832683446,13649.1648351648,0,0,1,10
14693.4506007067,13860.8200706714,0,1,5,119
14624.6495420151,13486.5746714456,0,1,0,14
14649.9369926556,12976.8952454581,3,3,1,35
14667.7824947589,13267.6881551363,2,0,1,3
14721.7082992641,13741.1772281276,1,0,0,19
14730.2183972912,13069.8280662152,4,0,1,31
14742.6335419274,13599.9689612015,0,0,1,19
14766.0567835366,13280.465320122,3,0,3,13
14771.7265822785,13185.2572151899,2,1,0,1
14773.4111776447,12971.4670658683,0,0,1,12
14778.1732580038,13510.4770872567,0,0,0,2
14845.8163735947,13613.6987604497,1,0,0,2
15169.1620037303,13330.3583799627,0,1,0,0
15198.8567888999,13253.1813676908,0,0,0,0
14840.6424731183,13614.3137829912,0,0,0,0
14847.4395916052,13768.4832671583,0,1,4,5
14857.3519779507,13350.0642023346,1,0,5,6
14860.6234482759,13527.0468965517,5,0,2,2
14896.549744898,13452.3354591837,7,0,3,2
14903.4036119278,13697.7564048719,3,0,10,0
14906.4909957627,13150.0434322034,3,0,1,0
14945.0978520286,13335.8098647574,7,1,1,1
14979.5555555556,13151.8304093567,0,0,0,1
15017.1409187103,13519.7831445288,0,0,7,1
15013.5564853556,13811.6323968918,0,0,1,36
15056.7778176168,13654.4565555157,1,1,9,9
15040.8631916329,13373.7273954116,0,0,2,6
15103.8011009174,13808.311559633,1,0,1,48
15124.4444032617,13451.8554484804,0,1,5,7
15142.5753424658,13076.0044669446,1,0,0,1
15135.308489773,13724.2359204259,0,0,3,1
15187.0507516536,13288.7426337943,1,0,1,0
15260.8697063806,13555.4895539243,0,0,4,2
15269.7283668495,13447.3369896405,1,0,5,6
15224.0271944923,13709.4602409639,1,0,8,2
15237.9494382022,13829.1251276813,1,0,2,39
15294.5317507418,13697.421760633,0,0,1,1
15323.9064391855,13335.2333516786,1,1,1,4
15322.2928958459,13041.2062010837,2,1,0,1
15373.9665845937,13757.7601125572,2,0,2,0
15427.0156969196,13465.2051221527,1,0,4,7
15447.0849163595,13875.3108874398,0,0,0,21
15457.8511018463,13706.927337701,0,1,0,0
15511.922852984,13633.2746724891,1,0,3,4
15500.7769298503,13358.3692398004,0,2,1,1
15514.7227229921,13235.5724471949,0,0,7,0
15525.475493533,13099.4155888359,1,0,0,1
15543.4465965689,13513.4028776978,0,0,1,1
15580.8080052782,13348.4473279085,1,0,0,5
15622.7225578005,13063.8514892731,0,0,1,1
15667.2706353177,13889.4950808738,0,0,12,129
15671.3230043095,13153.6256925918,1,2,6,3
15662.9961868446,13361.4747378456,0,0,2,2
15680.1263982103,13595.9284116331,1,0,0,1
15695.9224184056,13685.6166399144,1,0,2,4
15690.9604316547,13240.4840698869,2,0,2,5
15763.4472329472,13710.6795366795,0,0,3,45
15787.2455403987,13147.4721930745,0,0,0,6
15800.6878881988,13071.0450310559,0,0,0,18
15744.216033316,13240.1879229568,0,0,0,23
15748.3320668693,13989.8244680851,0,0,3,137
15792.3330289888,13110.0328692079,1,0,0,17
15771.6294855166,13409.0605274535,0,0,0,10
15810.2695924765,13832.2353187043,0,0,0,86
15786.6492923714,13299.7065930273,0,0,1,22
15817.6839779006,13655.6674033149,0,0,1,12
15826.9644729179,13752.2020966803,0,0,3,28
15824.150862069,13947.6824712644,1,0,1,191
15897.5677290837,13727.2636122178,0,0,4,48
15942.3391025641,12979.583974359,0,0,3,64
15981.4528256124,13621.6752364783,0,0,3,33
15966.7735554399,13718.688443519,2,0,6,26
16047.255592503,13798.1002116082,2,0,5,102
16049.3069164265,13496.1597022094,1,1,0,12
16108.6754439682,13593.0404164115,0,0,1,19
16176.1167710672,13802.3719418508,4,0,7,127
16189.7416750757,13668.942194032,1,0,5,58
16191.3403149138,13191.4711824124,8,1,2,41
16197.8864842793,13521.2229481421,0,0,3,11
16213.1157718121,13411.8506711409,0,0,0,5
16263.7766990291,13334.2556634304,0,0,0,19
16307.7597359736,13619.8402640264,3,0,0,74
16413.7139071948,13194.7069773762,4,0,3,76
16340.8526280772,13040.2055888224,2,1,1,12
16350.870215093,13323.5916879329,0,1,1,25
16385.1880929791,13828.0775616698,0,0,2,74
16390.8904169395,13707.2265880812,0,0,3,58
16505.0194705249,13620.4906110513,2,0,8,69
16486.4981767668,13052.4412224345,5,1,1,104
16489.0026794258,13461.8172248804,7,3,4,58
16490.1252862283,13759.3735688584,1,1,1,44
16565.1743609023,13996.757593985,0,0,0,69
16532.0956384656,13841.5677877036,0,0,2,99
16596.7357678423,13541.3835045821,1,0,3,112
16614.9932698621,13361.9931057124,2,0,9,146
16647.8866553645,13773.1181884233,2,0,3,109
16639.6377925253,13853.510653161,0,0,2,131
16682.9695393759,13285.2637444279,0,0,3,184
16771.2655650142,13121.7676514772,0,0,0,189
16737.754147813,13672.4464555053,0,1,0,80
16934.5771355469,13704.8061871257,1,0,0,90
16920.6566490533,13224.3988331132,1,0,1,96
16722.1956912029,13199.684021544,0,0,1,167
16728.6668255481,13581.0200190658,0,0,1,90
16768.0642965973,13475.2509903504,2,1,2,365
16774.5494191971,13126.0827389444,0,0,1,84
16782.8897592109,13847.2338265158,0,0,4,102
16802.8107990103,13320.7665550866,2,0,7,293
16867.5519696251,13754.8275589305,0,0,2,153
16834.8866702644,13018.4538586077,0,0,1,289
16923.7894203999,13109.5618830676,2,0,1,212
16912.0484232294,13201.7942443564,1,1,2,186
16901.4677689911,13521.5609872993,0,0,0,111
16910.0457650273,13003.8633879781,0,0,1,261
16936.3252467105,13279.4946546053,0,1,2,184
16964.9130660214,13440.4522986519,2,0,1,305
16981.2403480152,13668.372593801,3,0,1,164
16989.7448979592,13822.3049450549,3,0,0,157
17067.4917967187,13306.1636654662,2,0,8,368
17121.7450750926,13511.7070411547,0,0,8,252
17102.5221174764,13009.5939086294,2,0,0,320
17107.0875,13805.1451612903,1,0,1,69
17122.1095890411,13701.1699245806,3,1,3,126
17122.3404561331,13133.0836244093,0,0,5,207
17153.8118047673,13339.8077185017,2,0,4,275
17224.7275969683,13054.0659830584,1,0,1,139
17237.8083310645,13397.8347399946,0,0,4,246
17242.6718277946,13588.6252517623,5,2,5,223
17249.6723614275,12978.9335611238,0,0,1,117
17297.9489322191,13147.1035283194,0,0,0,178
17349.4895171538,13457.2789072427,0,0,0,109
17378.7550443388,13815.2874951806,1,0,1,129
17382.117016317,13358.2907536908,5,0,1,184
17438.5575340416,13234.1310788568,25,0,6,275
17439.9887760556,13113.441475147,0,0,4,207
17499.0076999857,13853.534293455,0,0,8,144
17494.1691483026,13312.507742704,1,1,1,229
17515.1140717904,13088.1816780445,0,3,2,246
17525.4582995951,13748.963562753,1,0,1,119
17526.6178697627,13373.6118122161,0,0,0,62
17522.9136807818,14006.4136807818,0,0,0,1
17599.7938234015,13412.703784254,0,0,0,3
17977.3516796958,13193.0150010564,0,0,0,8
17587.0938303342,13366.2030848329,0,0,2,47
17599.9148211244,13420.7183418512,0,0,0,10
17614.1430326862,13711.7286802654,0,0,1,15
17682.7508025682,13173.8194221509,2,6,1,122
17672.1716388997,13351.4420767145,1,0,2,46
17748.7395011051,13633.3407009788,1,0,3,55
17702.8092656481,13498.1108920651,1,1,1,42
17721.3887571961,13736.8032509313,1,0,4,35
17753.0704488778,13361.4641521197,0,0,0,45
17789.1481662592,13493.6792176039,2,0,10,32
17837.8853633572,13777.9536335722,0,0,3,16
17830.0350481169,13225.5378400855,1,1,9,111
17848.560389084,13411.5763307214,1,0,2,73
17846.7507163324,13014.4351719198,0,2,3,80
17907.5256916996,13336.4003387916,3,1,1,97
17916.4315992293,13766.5870263327,0,0,2,14
17923.8534621578,13080.5673644659,0,0,0,31
17961.0855673889,13848.7216305545,0,0,0,18
17985.5138282387,13194.867937012,0,0,4,31
17976.7200263505,13407.1972990777,0,0,8,65
18003.7110834371,13534.3134673546,3,0,7,53
17973.5127498277,13650.4348725017,0,0,1,14
18040.023659306,13066.4447949527,0,1,8,73
18029.6405657123,13343.9717143843,3,1,5,58
18042.5871687587,13797.1725941423,0,0,1,11
18132.4639441716,13458.8077884036,0,0,14,43
18085.1001972387,12997.9104536489,0,0,5,65
18124.5460019268,13203.4359344894,11,0,13,171
18187.1690590112,13764.6233386497,0,0,2,7
18302.0846101075,13194.6301166247,2,0,12,173
18233.4255481411,12994.2436606292,0,0,1,52
18228.6723060906,13115.2860489328,1,0,3,100
18250.7439811172,13317.756097561,1,0,7,140
18245.7947494033,13825.1718377088,1,0,1,4
18430.1877759382,13340.1934326711,2,1,8,50
18394.3958602846,13050.8373221216,0,0,2,105
18396.3671410091,13830.3503234153,0,1,1,14
18416.6783485358,12970.7950072012,0,0,1,29
18464.8006741902,13148.2755386194,0,0,1,58
18468.587196468,13426.2036423841,0,0,1,48
18472.0040180814,13239.7468608739,1,0,10,74
18547.5558107487,13053.203031695,0,0,0,52
18548.1280552604,13199.7300743889,3,0,1,36
17.8489822718319,14240.6690741957,0,0,0,56
41.0833912439194,14340.1077136901,0,0,0,43
77.7778608825729,14202.4330590875,0,0,0,46
103.975692481628,14045.2368569813,0,0,0,136
184.320113314448,14133.2711452853,0,0,0,21
215.739259748843,14748.8241903503,0,0,1,56
233.45264847512,15205.9887640449,0,0,0,61
277.414245548266,14660.1295688847,0,0,0,39
274.33263083948,14441.8823322796,0,0,0,26
302.511004126547,14756.2132049519,0,0,1,44
330.778125,14266.344375,0,0,0,34
374.836121543189,14142.0194605667,0,0,0,35
377.913490364026,14771.8068522484,0,0,5,47
474.246548924076,14394.8441940723,2,0,1,140
407.281307550645,14518.5902394107,0,0,0,43
448.059418145957,13944.1711045365,0,0,3,120
450.988021778584,14087.6286751361,0,0,0,63
469.038479369495,14754.1251738526,0,0,0,54
472.734260016353,14302.8470973017,0,0,1,127
481.828589108911,14539.0525990099,0,0,1,38
478.441894892672,14224.274611399,0,0,2,92
521.595263724435,14013.2346609257,0,0,1,55
545.593009478673,14081.0977488152,1,0,2,89
558.826305220884,14180.9603413655,0,0,0,63
583.84068627451,13964.2181372549,1,0,1,75
625.842067988669,14231.645184136,0,0,0,35
633.756610576923,14404.5384615385,0,0,0,73
705.719010561423,13968.4932369835,0,0,0,86
740.523574730354,14128.1414483821,1,0,0,59
745.073099415205,14228.9078947368,0,0,0,24
770.603855721393,14059.4452736318,0,0,0,24
880.913380111299,14092.535930317,0,0,0,83
884.942766752948,14390.923784872,0,0,0,39
894.655491081023,14298.3857726198,1,0,0,95
895.039281705948,14762.3630751964,0,0,0,48
952.180003246226,14488.7372179841,0,0,0,29
970.453462230216,14487.7508992806,0,0,0,118
1026.51879602119,14710.9264952848,0,0,2,251
1018.42240975152,14028.2128457571,1,0,2,191
1064.05362165963,15162.6216596343,0,0,0,110
1098.1479489937,14181.8279305577,2,0,4,252
1086.80107671602,14356.7135935397,0,0,1,134
1111.25071225071,14080.523957524,2,0,1,180
1148.11240721103,14678.7630965005,2,0,2,224
1138.74388674389,14489.522951523,0,0,0,157
1155.00815217391,14772.9605978261,1,0,2,203
1183.4762741652,14570.3251318102,2,0,3,206
1141.31544178365,13963.2981007432,0,0,0,130
1199.15202156334,14103.2522911051,2,1,1,200
1225.46524527648,14404.5366614665,1,1,1,180
1273.20666385491,14166.2743568115,1,0,3,127
1320.21095413199,14577.5014515193,0,0,1,136
1332.57895837691,14724.3779544028,2,1,0,60
1423.24610051993,14313.6468804159,0,0,0,60
1431.68006843456,14697.4251497006,1,0,0,82
1459.65850673195,14610.5110159119,0,0,0,57
1461.22989874926,14430.1524717094,0,0,0,77
1528.18586179508,14358.0762509929,2,0,1,214
1566.54025880661,14760.5465492451,0,0,0,98
1495.78500986193,14012.7041420118,0,0,0,112
1524.14687675858,14155.9656724817,0,0,0,54
1546.53071814031,14512.5255292653,0,0,3,137
1553.36976047904,14673.4083083832,0,0,3,132
1564.53600214938,13956.2528210639,1,0,3,225
1563.96206799663,14085.7510536668,1,0,1,122
1611.42850202429,15025.0676923077,0,0,1,14
1586.09591134887,14223.2067252579,0,0,0,92
1648.51974564926,14475.6964524766,0,0,0,52
1649.29116684842,14123.9209378408,2,2,2,150
1670.85846628924,14370.5815748842,0,0,0,62
1685.50036505232,13975.299586274,4,0,0,263
1750.76193904488,14168.5881929446,2,0,3,133
1740.38076923077,14662.3423076923,0,0,0,31
1769.58387458007,14454.9993281075,0,0,0,51
1769.82445987654,13965.0999228395,2,5,0,93
1804.95720108696,14834.0974184783,0,0,0,53
1799.34433656958,14318.2155339806,0,0,0,25
2012.96413793103,14211.2914942529,0,0,0,5
2055.29219600726,14031.2413793103,0,0,2,36
2139.41875465145,14543.8985363433,0,0,1,30
2178.26705539359,13929.9102040816,0,0,0,49
2187.84440400364,14282.6469517743,0,0,0,18
2282.19607153327,14122.8025798886,0,0,1,222
2289.39099155458,14538.2649358774,0,0,0,32
2299.06474396704,14680.1530311948,0,0,0,3
2352.34173669468,14612.4274509804,0,0,0,22
2383.53741794311,14765.4682713348,0,0,0,39
2388.81768558952,14489.6663027656,0,0,2,137
2428.19944241904,14329.1211666309,0,0,1,55
2435.6496350365,14650.5298411335,1,0,6,47
2448.24835325689,14032.2132227373,0,0,5,53
2465.27093596059,14237.227304715,0,0,0,31
2469.67956026059,14580.7019543974,0,0,1,47
2506.93864468864,14734.4796245421,0,0,0,65
2553.77267847558,14436.6186258722,2,0,1,143
2555.52710280374,13941.5409345794,0,0,0,116
2590.47844674029,14644.3667616673,1,0,7,166
2588.65635738832,14053.8051810732,1,0,0,121
2577.03546752649,14315.3086135421,1,0,1,127
2617.81004507405,14168.7569220863,0,0,3,178
2629.29671150972,14725.1532137519,4,0,4,167
2668.81477707006,14513.6598726115,2,0,4,228
2695.41506939855,13997.1608724389,1,0,8,346
2688.1432486298,14253.5905580468,0,0,2,67
2663.116621581,14389.7661556958,1,0,3,130
2709.87218045113,14714.1095596133,4,0,2,88
2750.92286176947,14592.173266598,1,0,2,146
2745.41435860058,14140.5969387755,0,2,2,145
2745.09270111881,14373.3979754928,0,0,2,97
2760.19645732689,14811.3853998926,1,0,2,149
2844.18433805001,14641.8228338825,0,0,1,82
2859.27268616219,14226.3123304191,0,0,0,60
3055.178177941,14370.2382419145,0,0,0,14
2836.06325088339,14239.2823321555,0,1,2,115
2833.19853550705,14644.9107488256,1,0,4,103
2804.7081604426,14413.7835408022,0,0,0,83
2860.67222643417,14511.739954511,0,0,1,82
2861.40372670807,14767.773636991,0,0,0,54
2883.62480252765,14335.2535545024,0,0,2,151
2899.20069005175,14193.3312248419,0,0,0,47
2923.30639948287,14409.443438914,0,0,1,55
2934.54711437566,14668.4581322141,0,0,0,33
3011.92868632708,14346.4560321716,0,0,1,38
3011.73045822102,14457.4374278013,0,0,3,73
3062.87702265372,14568.6909385113,0,0,0,39
3092.68599257885,14391.4276437848,0,0,0,44
3159.89833964463,14578.6763763472,0,0,1,39
3168.6404494382,14484.1787051899,0,0,0,21
4058.71771913289,13897.5900094251,0,0,0,8
4093.26173020528,14012.7683284457,1,0,0,50
4153.68837209302,14776.2050739958,0,0,1,176
4193.82470258922,13948.4127011896,1,0,4,273
4147.69929676512,14674.7963431786,0,0,0,22
4234.62263339071,14652.8554216867,0,0,0,93
4293.7342981393,14774.2550794896,1,0,6,148
4264.71622326552,14174.3891497131,7,0,6,239
4281.63648433351,14546.6678173128,0,0,0,24
4387.78765060241,14598.4989959839,0,0,0,41
4451.15930092407,14822.5,0,0,0,160
4504.26260379597,14676.8027876631,0,0,0,28
4612.11006160164,14641.6242299795,0,0,1,26
4678.73568507158,14685.0950920245,0,0,0,26
4673.57918149466,14682.0400355872,0,0,0,19
4899.18779342723,14766.8227699531,0,0,0,57
5047.15826933883,14398.0059936318,0,0,0,85
5184.56025179856,14312.2832733813,3,0,1,189
5269.5359403255,14136.991636528,5,1,23,804
5181.86575795126,14411.5989260636,0,0,0,70
5239.96106266477,13967.3991076861,1,0,3,347
5370.83143585387,14347.5237043331,10,1,12,748
5447.11281785158,14057.638920602,2,0,7,574
5429.66129476584,14508.1626721763,1,1,3,257
5493.84156766959,14221.8847563007,1,0,6,557
5476.55925639039,14329.6266460108,0,1,8,292
5497.67445482866,13973.4460020768,1,1,1,363
5519.90484330484,14616.9994301994,0,0,0,51
5537.83240462923,14362.3553364766,0,0,4,232
5608.75197740113,14623.9824858757,0,0,0,14
5589.38686131387,14625.77428411,0,0,2,47
5630.4824695122,14248.2385670732,0,0,3,239
5640.41015089163,14622.2139917695,0,0,0,31
5666.9295886076,14553.2784810127,0,0,0,32
5689.19797893538,14702.6722174779,0,0,1,104
5700.88696726374,14415.7315215153,2,0,1,78
5705.9800897364,14221.8194054964,1,0,0,179
5752.65229295003,14539.2402464066,0,0,1,127
5760.29207419899,14358.107925801,0,0,3,175
5770.03616352201,14645.6136006289,0,0,0,38
5762.50865051903,14285.7605536332,0,0,3,128
5776.5719668425,14086.8967596081,0,1,1,124
5833.07316202712,14164.3390435403,0,0,2,84
5844.58509566969,14270.5897952333,0,0,0,99
5836.91815235008,14556.4084278768,0,1,0,108
5841.3633655994,14381.6775874907,0,0,2,137
5924.15036203975,14442.1170851949,0,0,7,205
5935.21587664192,14571.8537978298,0,0,0,80
5968.61079437476,14286.9034587609,0,0,4,59
5983.01403705783,14110.7057832678,0,0,0,28
6019.15615484993,14391.1792083515,0,0,3,141
6059.36020858404,14203.443241075,0,0,0,68
6074.70645345517,14746.6767561393,1,0,0,135
6092.31765853659,14311.9373658537,1,0,0,86
6098.36049970256,14086.496430696,1,0,0,75
6112.33149509804,14455.6605392157,0,0,5,172
6157.74361512572,14583.9132844981,0,0,1,53
6183.973042362,14709.6206675225,0,0,0,24
6206.56902356902,14202.7414141414,0,0,0,75
6241.71945067265,13906.4498318386,0,0,2,97
6235.49898662343,13987.9797324686,1,0,2,88
6234.04781341108,14355.1679300292,0,0,0,29
6273.75159235669,14058.2242038217,0,0,1,98
6337.40785498489,14166.5277945619,0,0,0,70
6384.67751589974,13985.4990647213,0,5,2,233
6429.80995475113,14288.6714932127,0,0,0,14
6421.16318926975,14678.219076006,0,0,0,13
6435.23129251701,14779.8747165533,0,0,0,57
6448.60707964602,14027.6849557522,1,0,3,150
6455.25189189189,14176.0241441441,0,1,2,105
6549.3687776909,14132.9950482148,0,0,0,55
6520.86724637681,14034.6202898551,0,0,0,92
6539.8009118541,13962.9095744681,0,0,1,256
6739.85250350959,14759.8333177351,0,0,3,67
6755.78357175819,13902.7872634979,1,0,2,148
6770.63725224002,14153.3874558784,0,0,0,28
6801.21402502607,14000.1691866528,0,0,2,109
6864.55871596912,14066.7858594067,0,0,0,39
6860.03502747253,14935.9182692308,0,0,0,10
6863.76606954689,13944.2987355111,0,0,1,62
6949.62821634868,13979.7673726588,0,0,0,76
6998.68744704031,14926.8002663116,0,0,0,25
7030.75517751479,13916.0521449704,0,0,1,75
7377.51598837209,14590.9124273256,0,0,0,8
7373.73300970874,14421.6151178918,0,0,0,14
7439.09966555184,14277.7163879599,1,0,0,24
7624.73493975904,14560.7437751004,0,0,0,21
7427.60459587956,14473.9057052298,0,0,0,17
7450.96656390799,14279.7588332938,0,0,0,8
7479.77225755167,15217.997217806,0,0,1,95
7466.76048284625,14574.9212198221,0,0,0,18
7550.5950469684,14759.390264731,0,0,3,201
7512.44848035582,14664.5993328391,0,0,0,53
7527.63855421687,14115.0488268865,0,0,0,64
7545.34739099357,14224.9778413152,2,0,2,114
7546.54371584699,14327.3146630237,0,0,0,18
7563.41866812227,14512.6894104803,0,0,0,21
7566.69415204678,14601.5157894737,0,0,1,24
7611.42711058264,14023.8642092747,0,0,0,45
7699.86156888596,14608.9508899143,1,0,1,77
7739.00385449289,14750.7299445917,0,0,0,104
7772.40082431736,14618.1076764554,0,0,0,52
7844.95967741936,14666.7169354839,0,0,0,29
7950.01431627448,14538.3579068619,3,2,2,137
7988.67205251199,13920.6859378945,0,0,2,99
7994.74231433506,14366.278238342,0,0,3,120
8017.13567730802,14123.2765314927,0,0,0,53
8088.07605093319,14505.4713064713,0,0,0,51
8099.86191612683,14296.0709171497,0,0,2,122
8127.48980407837,14221.2367053179,11,1,3,125
8123.42483472262,13917.8128772636,0,0,1,175
8230.23315712518,14114.9719941514,0,0,0,34
