Xpos,Ypos,NGFR,AXL,LOXL2,GAPDH
12272.4528428094,7114.4022296544,0,0,0,299
12251.8245746692,7754.1224952741,2,0,0,80
12276.1872160934,7611.34555483452,0,0,0,126
12309.1351515152,7824.0096969697,0,0,0,52
12351.3924096825,7465.41880549812,0,0,0,197
12351.2476470588,7908.16882352941,0,0,0,41
12372.9573304158,7053.25200583516,0,0,0,192
12338.7179836512,7725.57152588556,0,0,0,62
12346.3613217768,7577.59534127844,0,0,0,66
12355.3036925396,6966.37980406933,0,0,0,91
12452.2856821252,7162.16816749212,0,0,0,220
12390.4608433735,7406.66792168675,1,0,0,155
12385.3974164134,7690.13449848024,0,0,0,30
12447.0555825243,6932.52208737864,0,0,0,85
12442.0808372429,7647.15734391916,0,0,0,49
12584.4104165283,7191.86743506278,0,1,0,433
12469.5964467005,7435.20590101523,0,0,0,262
12535.0890630566,7552.54945968412,0,0,0,254
12501.0316558442,7898.20779220779,0,0,0,93
12534.427734375,7763.70152698864,0,0,0,103
12572.6868195956,7389.52488335925,0,1,0,382
12557.8056614045,7631.85084376701,0,0,0,72
12645.3450782998,7701.62779642058,0,0,0,104
12673.1489795918,7387.3387755102,14,0,0,114
12672.8699499808,7540.22508657176,0,0,0,165
12671.0812347685,7799.08529650691,0,0,0,98
12702.9726247987,6932.24879227053,0,0,0,136
12894.7210141297,8118.36481611384,2,0,0,26
12774.0888784755,7190.63027179007,2,0,0,179
12872.3639290064,7051.35836088394,0,0,0,48
12863.5513748191,7611.7503617945,0,0,0,32
12999.6672482987,7795.77508288257,0,0,0,52
12899.8151105651,7537.31388206388,0,0,0,100
13126.0492518703,7095.63684538653,0,0,0,236
12722.3090211132,7650.1113243762,0,0,0,50
12754.542876588,7736.70598911071,0,0,0,30
12807.4053861499,7367.44917830341,0,1,0,238
12763.1715328467,7060.43673965937,0,0,0,98
12786.5389344262,6891.23924180328,0,0,0,91
12829.4676067073,7669.74733231707,0,0,0,48
12863.9594853069,7109.4474004521,1,0,0,141
12867.2276923077,7750.53423076923,0,0,0,76
12891.3187555034,6966.10038156736,0,0,0,126
12959.4353544653,7387.44364066816,0,0,0,185
12957.0598402324,7666.44270152505,0,0,0,90
13027.5709637046,7791.43078848561,0,0,0,59
13018.877366122,7547.66930917327,2,0,0,143
13086.2782947414,7227.30361393638,0,0,0,161
13061.2481121899,7312.03128371089,0,0,0,114
13066.8812893082,7398.43632075472,2,0,0,119
13099.9105376344,7645.84516129032,0,0,0,84
13143.1575817641,7090.31505340822,0,0,0,146
13179.7311066646,7568.81660766508,0,0,0,154
13141.5027785128,7316.9375496163,0,0,0,63
13153.5421863536,6950.59305453656,0,0,0,144
13199.4617439883,7762.83920330338,0,0,0,99
13241.8806047967,7382.19017205422,0,1,0,211
13240.4138367052,7224.38547687861,0,0,0,197
13241.3679092382,6970.12560777958,0,0,0,34
13347.5293730459,7108.24839558993,1,0,0,228
13267.9302486188,7831.69751381215,1,0,0,54
13345.505024028,7445.17300131062,0,3,0,126
13329.4463647199,7788.90762812872,0,0,0,34
13370.0691803279,7253.14754098361,0,0,0,128
13384.7650042265,7692.76472245703,0,0,0,82
13442.9586067643,7528.15623422514,1,2,0,211
13547.0682017657,7233.95601218442,0,0,0,248
13466.3799231508,7229.4260326609,0,0,0,142
13518.8775757576,6893.2903030303,1,0,0,63
13535.3864915572,7569.82989368355,3,0,0,8
13566.9614408929,7758.58193810249,0,0,0,0
13593.6348684211,7007.85361842105,0,0,0,224
13598.4386590585,7644.21112696148,0,0,0,1
13624.8314384577,6931.6678200692,0,0,0,58
13638.7022222222,7540.6546031746,0,1,0,0
13653.3902140673,7303.95779816514,0,0,0,84
13689.4282083863,7025.7458703939,0,2,0,51
13935.1895990116,7541.0547006627,0,0,0,0
13695.4051490515,7484.87872628726,0,0,0,0
13730.9716024341,7259.31961750217,0,0,0,22
13779.3361328498,7104.51803779347,5,0,0,20
13782.8489681051,7769.86804252658,0,0,0,5
13781.1041292639,7415.95751047277,0,0,0,0
13823.977412731,7664.1209217431,1,0,0,2
13850.9155005382,8111.41280947255,0,0,0,167
13817.186985173,7043.12850082372,1,0,0,6
13865.9761904762,7956.46924603175,0,0,0,91
13874.6023596242,7414.34607821717,0,0,0,0
13898.9513618677,7787.16861219196,0,0,0,16
13932.2613410924,7556.50482740378,0,0,0,5
13908.2435439015,7030.06277314263,0,0,0,0
13913.002969562,7693.92427616926,0,0,0,0
13929.6079354405,7933.57162071284,0,0,0,68
13944.96277666,7246.21981891348,0,0,0,0
13970.5648414986,6883.68227665706,0,0,0,0
13992.1095748358,7766.6602143104,0,0,0,0
14044.1564766839,7397.81462291307,0,0,0,0
14031.6649720386,7854.85917641078,0,0,0,53
14093.3335287909,7614.29013721121,0,0,0,0
14105.4966442953,7173.06777423259,0,0,0,2
14200.5756540577,7234.77287118814,0,0,0,7
14147.0375294875,7024.98992065194,0,0,0,2
14185.4646995322,7960.53918675783,0,0,0,288
14171.3023663453,7777.10926088227,0,0,0,73
14179.7707423581,7459.81597005614,0,0,0,0
14226.6923556942,7354.07862714509,1,0,0,8
14307.7644892849,6963.45400986818,1,1,0,0
14229.0839520274,7676.16818960594,0,0,0,0
14333.1610278373,7482.3943254818,0,0,0,0
14341.8664907652,7243.36200527704,0,0,0,0
14362.9877013177,7763.31713030747,0,0,0,0
14371.0643776824,7349.08645003066,0,0,0,3
14460.2852441031,7609.98777525272,0,0,0,0
14435.6731681603,7806.82973115445,0,0,0,34
14516.5050450837,7364.58394160584,2,0,0,9
14447.2670180061,7495.10671936759,0,0,0,0
14485.2884522077,7720.51237263464,0,0,0,0
14581.3047794967,7752.72315862387,0,0,0,41
14609.3531468531,7472.80856643357,0,0,0,2
14618.8154701719,7574.42416582406,0,0,0,28
14653.2882293763,7692.55181086519,0,0,0,26
14687.7094755018,7408.70753291604,0,1,0,81
14730.6242299795,7520.95459730778,0,0,0,64
14946.7371334196,7328.84144980583,0,0,0,246
14975.3104420872,7108.59758415599,1,0,0,14
14720.1688954021,7520.85308664591,0,0,0,29
14759.0831208567,7606.35849056604,0,0,0,53
14823.0538243626,7678.21974908944,0,0,0,26
14958.5529760866,7234.91883400244,0,2,0,92
14893.5579877112,7795.68202764977,0,0,0,0
14937.9233288671,6966.59967247283,0,1,0,34
14941.1573859242,7714.74323279196,0,0,0,3
15001.720190779,7870.25808161102,0,0,0,7
15033.6057868953,7555.98821187998,1,1,0,112
15050.804570528,7727.21513002364,0,0,0,26
15109.6319730438,7241.05016847623,0,0,0,160
15126.9335854626,7076.63923992252,0,0,0,105
15171.1671207993,7505.57084468665,0,0,0,71
15225.8998442021,7407.92677498331,0,0,0,185
15252.7714228376,7603.07425245836,0,0,0,25
15315.7124551971,7330.45905017921,1,0,0,164
15284.0033812341,8062.98816568047,0,0,0,192
15296.8917082012,7989.67829632986,0,0,0,114
15297.4963924964,7768.65656565657,0,0,0,69
15345.8236928517,7716.75145238697,0,0,0,42
15397.005998452,7629.66389318885,0,0,0,57
15395.0075471698,7474.47547169811,0,0,0,66
15431.8211106401,7552.630351844,0,0,0,58
15466.9782390358,7210.25878808169,0,0,0,65
15428.431809872,6954.51407678245,5,3,0,23
15461.2076015727,7742.87968545216,3,5,0,77
15457.0554319239,7082.59295974105,0,0,0,32
15466.020204978,7469.97628111274,0,0,0,43
15539.5150214592,7022.77884372633,0,0,0,92
15534.6495893625,7454.43175596402,1,1,0,57
15547.3686363636,7645.61522727273,0,0,0,28
15538.7214996174,6938.03519510329,0,0,0,99
15550.110252809,7301.39676966292,2,0,0,86
15550.426056338,7131.24225352113,0,0,0,62
15610.3547523427,7353.83266398929,0,0,0,148
15600.3114593536,7552.91405484819,0,0,0,43
15599.4708893154,7226.43761996161,0,0,0,53
15826.8510899601,7111.67815474363,0,0,0,93
15827.9698590814,7287.32228601253,0,0,0,62
15783.704954955,6873.13907657658,0,0,0,11
15995.9729508197,7485.72459016393,0,1,0,94
15727.436255595,7530.35630498534,0,0,0,20
15651.8448979592,7169.30775510204,0,0,0,16
15710.0529947557,7778.39138835219,0,0,0,12
15826.5710645527,7221.38162771543,0,0,0,43
15738.6904761905,7099.43596059113,0,0,0,21
15767.1831683168,6871.71837183718,0,0,0,10
15741.0087493567,6939.34894493052,0,0,0,63
15756.9889502762,7865.64709944751,0,0,0,147
15784.200280112,7733.97058823529,0,0,0,12
15810.0210718002,7422.96071800208,0,0,0,73
15795.1675315048,8060.03261675315,0,0,0,16
15974.3667542098,7739.33408002472,0,0,0,1
15891.4893229167,7548.593359375,0,0,0,62
15940.7382713056,6974.72469390229,0,0,0,100
15932.2113884555,7895.95059802392,0,0,0,48
15961.6553010123,8120.37098206358,0,0,0,18
15994.2813682882,7175.21758026076,0,1,0,90
16039.0557148392,7313.39728787292,0,0,0,186
16116.2337749991,7474.86302440411,2,2,0,216
16022.2019184652,7846.98800959233,0,0,0,87
16094.9785141724,7981.26220973473,0,0,0,35
16066.1581092095,7037.29747351263,0,0,0,57
16176.048797018,7754.39910199932,0,0,0,25
16108.3419452888,8135.88601823708,0,0,0,44
16147.1316881415,7181.17274514086,0,0,0,107
16229.1303492376,7884.07378258731,0,0,0,47
16238.449879952,7612.26740696278,0,0,0,98
16257.0715760496,7267.66896077082,0,0,0,71
16356.1692334771,7417.13543958462,0,0,0,55
16351.7997007481,7743.94763092269,0,0,0,39
16315.9758919961,7595.30665380906,0,0,0,34
16379.7491120898,8175.1382298622,0,0,0,46
16448.1638236037,7237.4473085671,0,0,0,79
16386.3150712831,7056.46109979633,0,0,0,120
16360.0052493438,7144.30971128609,0,0,0,81
16370.0071074736,6907.34008184364,0,0,0,27
16414.5812019131,7588.46537741734,0,0,0,38
16484.3427700348,7770.13632404181,0,0,0,77
16528.6062748564,7075.6263809103,1,0,0,20
16549.1467550185,7611.66887546287,0,0,0,19
16515.564721369,7697.22071083809,0,0,0,6
16504.5868902439,6908.49237804878,0,0,0,47
16550.9269372694,7397.79532595326,1,3,0,25
16563.8870235935,6947.27903811252,0,0,0,86
16592.2782939189,7035.40793918919,0,0,0,11
16602.0431559439,7322.50198570294,0,0,0,37
16633.2398353062,7548.05455481215,0,0,0,43
16609.4972847168,7151.51745539178,0,0,0,12
16689.5884835165,8045.38285714286,0,0,0,3
16674.79011253,8079.73195094196,0,0,0,0
16665.4855472556,6970.42351412796,0,0,0,69
16731.4733407905,7142.5494966443,0,2,0,65
16696.2554826809,7754.15208034433,0,1,0,31
16705.5711538462,6882.81971153846,0,0,0,75
16688.5674616139,7364.90983338778,0,0,0,13
16678.5742016281,7451.29868503444,0,0,0,8
16702.7007628294,7067.84604715673,0,0,0,100
16713.6857280154,7603.99615569438,0,0,0,38
16733.466709347,7504.63828425096,0,0,0,16
16824.625391745,7601.28112289125,1,0,0,42
16788.9561605907,6957.02768804799,0,0,0,22
16809.2548051948,7392.31766233766,0,0,0,17
16893.4594387043,7127.42446244066,0,0,0,224
16838.3240043057,7314.61894510226,1,1,0,18
16884.2432062561,7767.21876832845,0,0,0,38
16925.6869397082,7360.67270170505,4,0,0,60
16920.780314866,6935.66758803028,0,0,0,61
16903.025566343,7472.40550161812,0,0,0,101
17002.6513912907,7430.61943876749,0,0,0,88
17053.7400738689,6901.04478301016,0,0,0,63
17101.951701427,7584.72850347603,0,0,0,131
17248.5351640119,7109.53754193948,2,1,0,265
17110.2365540219,7381.44740599714,4,2,0,68
17175.7767693871,7700.21361327464,0,0,0,148
17165.2356877323,7995.53308550186,0,0,0,3
17179.5447266703,7498.32385422419,0,0,0,145
17244.4407324365,7337.60298953662,0,0,0,128
17268.1712168487,6893.82566302652,0,0,0,64
17419.249581576,7389.09684006159,0,0,0,90
17266.8628800918,7787.15433161216,0,0,0,35
17336.8755322431,8098.44887380438,0,0,0,12
17338.203797043,7730.31821236559,0,0,0,34
17408.8723832528,7103.88204508857,0,0,0,74
17423.3334343741,7604.18490451652,0,0,0,87
17482.6706371715,7753.3741728115,0,0,0,31
17506.172230742,7487.03822106877,0,0,0,73
17507.5783065855,7060.44382955174,0,0,0,17
17530.2187925556,6873.3508851566,0,0,0,8
17547.5061671996,7631.3576975788,0,0,0,10
17553.247639485,6984.20343347639,0,0,0,11
17689.2029488906,7764.76189125966,0,0,0,22
17591.8333333333,7413.08813443073,0,0,0,28
17612.0672776911,7115.04348673947,0,0,0,41
17645.9531709928,6909.6323253947,0,0,0,5
17673.7514240698,7582.55399345534,0,0,0,16
17640.7076612903,6911.39919354839,0,0,0,3
17644.5577395577,7870.16339066339,0,0,0,137
17710.6554621849,7378.41371548619,0,0,0,1
17646.7808320951,7475.19539375929,0,0,0,7
17881.1645804974,7624.01972177031,0,0,0,43
17746.4820736434,7219.12015503876,0,0,0,2
17812.9956412021,7866.3704978206,0,0,0,78
17836.7901386208,7075.15862432006,1,0,0,10
17847.1748486886,7412.04102219233,0,0,0,41
17842.8954869359,8121.78543151227,0,0,0,65
17889.9687166183,7308.89134747444,1,0,0,5
17883.0870175439,7759.57473684211,0,0,0,32
17974.7189826303,7372.49913151365,0,0,0,58
17998.1998120889,7526.63138114626,0,0,0,70
18030.1277897768,7846.63246940245,1,2,0,79
18062.4419312745,7451.79599826011,1,0,0,49
18079.9436893204,7356.18349514563,5,5,0,35
18165.5824313072,7550.92681099084,0,0,0,32
18183.5989710719,7997.66129712406,0,0,0,189
18121.9754163362,7688.93417922284,0,0,0,3
18189.1056661562,7778.63736600306,0,0,0,10
18400.687519497,7288.71386749214,1,0,0,92
18249.1307471264,6982.41810344828,0,0,0,30
18352.2526660857,8023.70778870493,0,0,0,213
18293.0222045995,7649.45757335448,0,0,0,0
18416.5629168853,6987.16458067901,0,0,0,21
18346.6083098023,7580.84832593788,0,0,0,9
18377.2447116455,7118.88109552438,0,0,0,52
18382.247004252,7481.60997294163,0,0,0,3
18457.5039292731,7764.4249072255,0,0,0,28
18451.734950584,7641.93351302785,0,0,0,8
18506.6762929903,7879.0196902074,0,0,0,152
18512.064627813,7596.69590305828,0,0,0,34
18561.091319177,7116.64924634173,0,0,0,118
18562.8475140056,7718.59961484594,0,0,0,85
18627.4841148116,7565.68569237511,0,0,0,114
18657.4485049834,7922.32724252492,0,0,0,2
18655.4879261364,7759.97514204545,0,0,0,14
18878.364848371,7502.97662191344,0,0,0,44
18897.9117054932,7843.31578947368,0,0,0,10
18629.3389897395,7432.44238358327,2,0,0,28
18632.5809976247,6926.67220902613,0,0,0,143
18726.735842163,7014.99320423822,0,0,0,134
18722.5107081174,7231.5390328152,0,0,0,54
18675.5727348296,7348.95054031588,0,0,0,36
18805.4736656995,7356.98540402708,0,0,0,108
18754.1677882458,7474.35666218035,0,0,0,83
18912.2056194781,7051.78051160879,0,0,0,136
18834.9800600343,7733.8692109777,0,0,0,85
18851.8546608754,7544.37287003007,0,0,0,95
18907.1449569184,7827.45970603142,0,0,0,0
19045.6006205924,7204.47063469676,3,0,0,127
18919.9618261542,7439.44802682486,9,2,0,69
18912.9361578642,7662.62391178178,0,1,0,80
18937.509163803,7583.53608247423,0,0,0,84
18993.9462269756,7349.08021390374,1,0,0,72
19086.4071229721,7605.0208313334,1,1,0,308
19069.6114443184,7769.26552115416,0,0,0,115
19161.1102262443,7462.52355957768,0,0,0,208
19042.4505856515,7084.8920204978,1,0,0,76
19069.7960048426,7328.36743341404,2,1,0,104
19101.5621650589,6945.9860664523,0,0,0,88
19218.6719382297,8038.25122098702,0,0,0,64
19109.3304867635,7855.31682322801,3,2,0,77
19116.4516256939,7699.22006344171,1,0,0,158
19170.4716157205,6894.49407361198,0,0,0,35
19183.2284866469,7482.09317507418,0,2,0,63
19306.0470994321,7196.74178821958,0,0,0,145
19230.9088249634,7679.28327645051,0,0,0,132
19246.4143187067,6867.2974595843,0,0,0,37
19275.873337766,7781.71742021277,1,0,0,111
19312.6635883905,7668.59454705365,0,0,0,128
19321.5803893295,6889.9913482336,0,0,0,9
19363.4652908068,7359.15681676048,0,0,0,61
19380.2496709083,7486.66739798157,0,0,0,124
19379.3975019826,7576.99504361618,0,0,0,164
19361.678147939,7234.42744212309,1,1,0,32
19394.4442825929,8086.6780772032,0,0,0,71
19456.6513096352,7885.33021515435,0,0,0,87
19465.9546630529,7218.25292595787,0,0,0,41
19441.6735122898,7738.36610608021,0,0,0,211
19485.0986085904,7632.09346642468,0,0,0,273
19633.9350147986,7552.80654570411,0,0,0,628
19572.8339760069,7135.01970865467,0,0,0,74
19600.926347625,7775.54260807685,0,0,0,317
19607.881067181,7331.71070395371,0,0,0,144
19685.1035375324,7401.06729939603,0,1,0,91
19723.8016096065,7726.78002043945,0,0,0,316
19778.6532467532,7800.03181818182,0,0,0,152
19867.8497560976,7535.06829268293,0,0,0,122
19890.4921621622,7721.38851351351,0,0,0,82
19846.3506493507,6963.48281130634,0,0,0,43
19932.4528475905,7048.65621397279,0,0,0,110
19968.7843690087,8004.32333370926,0,1,0,31
20013.463870493,7198.29977924945,0,0,0,344
19982.0821096174,6953.99214064116,0,0,0,162
19982.3276167948,7779.0552927262,0,0,0,112
20054.4651096554,7889.34477356878,0,0,0,39
20031.9310137972,6881.4649070186,0,0,0,156
20094.2103161398,6904.17038269551,0,0,0,92
20089.8141637368,7212.16072325465,0,0,0,194
20130.8629441624,7782.29441624366,0,0,0,41
20187.8746824725,7496.57747671465,1,0,0,204
20172.4671334111,6994.66511085181,1,0,0,83
20229.887244898,7260.94132653061,0,0,0,131
20174.8088761632,7336.83392984968,0,0,0,139
20199.4267728674,7632.67780061665,1,1,0,116
20232.4156651471,7153.5157480315,0,0,0,153
20263.5676724138,7432.17112068966,0,0,0,81
20330.8802541544,7125.27191267514,0,0,0,119
20319.3550724638,7329.68550724638,8,0,0,94
20337.804400978,7532.48777506112,1,0,0,130
20405.7833507035,6985.34301719646,0,0,0,136
20466.8008176732,7707.99562473103,0,0,0,144
20406.7998691956,7262.08502289078,0,0,0,28
20439.8695045359,6896.83251919051,0,0,0,163
20462.3930880713,7467.32954292085,0,0,0,101
20473.930133899,7203.6222988201,0,0,0,92
20529.2378350247,7409.27790788447,0,0,0,84
20544.4824640288,7560.28956834532,0,1,0,118
20599.8456776948,7144.07267876201,0,0,0,100
20544.804453723,7234.1099512874,0,0,0,35
20639.1258578431,7477.97401960784,0,0,0,109
20732.2689500281,7639.76586187535,0,0,0,111
20782.0643140263,7400.51093210587,0,0,0,325
20840.8717948718,6890.56888888889,0,0,0,170
20846.5550611791,7027.1760686477,0,0,0,74
20851.363540569,7299.81506849315,0,0,0,91
20932.1441090555,7289.61100292113,0,0,0,236
20535.3613881133,6900.81092939769,0,0,0,104
20686.7926050587,7456.78409147156,0,0,0,141
20576.297747492,7150.50842324437,0,0,0,115
20558.2372703412,7865.44409448819,0,0,0,5
20564.0045894952,7342.67975522693,0,0,0,56
20622.9223956137,7789.37410375369,0,0,0,89
20677.1451562007,6942.14610287157,0,0,0,83
20808.1781738587,7597.96035021889,1,0,0,275
20694.1795874822,7729.50284495021,0,0,0,63
20714.865284128,7291.8716525147,1,0,0,187
20715.3829959514,7137.72995951417,0,0,0,103
20752.3835616438,7015.24181060155,0,0,0,109
20773.7994652406,7797.5103132162,0,0,0,64
20770.8191268191,7712.29452529453,0,0,0,48
20844.4096949279,6981.0569904548,0,0,0,102
20908.6185467128,7292.8585467128,0,0,0,68
20871.196814562,7184.1231513083,0,0,0,285
21051.1637993574,7380.47922064463,0,0,0,250
21008.7694244292,7641.49032034031,2,0,0,245
20890.8180309735,7790.97842920354,0,0,0,13
20946.7012755452,7029.20792758195,0,0,0,175
20975.7554153523,7495.38065194532,1,0,0,275
21137.1352190975,7220.97890778286,1,0,0,424
20971.0863052782,7770.37375178317,0,0,0,113
21057.1308582449,7042.85718418515,0,0,0,204
21066.6264297883,7784.28814796788,1,0,0,146
21057.1691884457,6914.05043558001,0,0,0,149
21072.1709276844,8167.23374726077,1,0,0,66
21100.4138381201,8102.0861618799,0,0,0,101
21179.2152258983,7764.07186054785,0,1,0,137
21157.69218107,7871.49588477366,0,0,0,98
21180.4424815119,7584.33134757601,0,0,0,228
21205.2194968553,7972.06855345912,0,0,0,111
21194.1097083152,6956.57183282542,1,0,0,121
21217.6976744186,7116.30897009967,0,0,0,168
21235.2161776691,7482.0162999185,0,0,0,294
21259.249694998,7349.50793005287,0,0,0,333
21390.4205600696,8001.23846488683,0,0,0,113
21381.2439896966,7700.73347166571,0,0,0,484
21319.9297668038,7442.5072702332,0,0,0,336
21319.6348180891,6918.04896293778,0,0,0,96
21372.3369047619,7121.40800865801,0,0,0,343
21372.9514824798,8211.53032345014,0,0,0,98
21467.6777106955,7434.18922102783,0,0,0,531
21399.3581609195,6918.83494252874,0,0,0,49
21461.5256511444,7247.49960536701,1,0,0,369
21469.6555023923,6999.59011164274,0,0,0,117
21579.4113639882,7545.02275894101,0,0,0,367
21712.4526736325,6998.89428395821,0,0,0,83
21504.372231405,7953.85487603306,0,0,0,47
21558.4755476875,6933.45806594379,0,0,0,200
21543.6189973615,7676.42445030783,0,0,0,278
21556.1492473118,7131.91010752688,1,0,0,270
21582.56,7269.40852459016,0,0,0,260
21666.291954023,7926.03768115942,0,0,0,27
21658.8471968459,7715.01634772574,0,0,0,391
21676.5340974212,7255.42215854823,0,0,0,249
21697.6991735537,6998.11499409681,0,0,0,88
21685.0971698113,7409.46933962264,0,1,0,138
21673.8446947244,7128.60877296977,0,0,0,134
21736.7947580086,7552.52738871169,0,0,0,291
21812.3378179029,7969.06313801853,0,0,0,103
21679.2476255088,7809.86499321574,0,0,0,193
21762.2121492445,6928.12997224792,0,0,0,228
21689.4161237785,7485.35667752443,0,0,0,79
21743.2086653386,7336.05278884462,0,0,0,58
21783.6853932584,7138.22833065811,0,0,0,243
21896.5515273853,7531.70157448526,0,0,0,519
21822.1261281092,7347.09817301343,0,0,0,425
21880.9059737477,7099.99169568711,1,1,0,165
21918.0253164557,8071.29929908986,0,0,0,85
21946.143982808,7191.47410970119,0,0,0,383
21958.4033041788,7790.87220602527,0,0,0,268
21993.8070250589,7656.26472478047,0,0,0,220
22095.4255765199,7499.64017533829,0,0,0,296
22055.7655047533,7740.32028066999,0,0,0,149
22131.3900779414,6960.9395026599,0,0,0,272
22097.7788461538,7826.41895604396,0,0,0,130
22134.1868727963,7341.70626525631,0,0,0,264
22151.8571044856,7641.25490196078,0,0,0,150
22167.2236451663,7114.789629861,0,0,0,253
22242.1906943955,7724.80225590412,0,0,0,166
22192.9760717846,7578.93170488534,0,0,0,182
22257.0142973856,7395.68741830065,0,0,0,377
22262.0976430976,7201.31240981241,0,0,0,130
22275.0434662237,7847.32641196013,0,0,0,42
22292.7730563425,7280.975133774,0,0,0,206
22295.0508692853,7105.29394719897,0,0,0,157
22329.8329177057,7012.21795511222,0,0,0,98
22446.6549295775,7413.01979803348,0,0,0,232
22367.5703879887,6914.07075962539,0,0,0,146
22376.4126040428,7668.67390011891,0,0,0,107
22410.8854645814,7038.8141674333,1,0,0,144
22414.2410810811,7569.08378378378,1,0,0,294
22436.8859910581,8209.07228017884,0,0,0,124
22471.5917496444,7630.62588904694,0,0,0,1
22580.973651304,7127.78349410504,0,0,0,1
22561.7524490336,6895.86444267938,0,0,0,0
22594.0110686255,7930.95331052526,0,0,0,24
22602.2532920217,7411.30441518203,0,0,0,9
22829.4707297514,7168.58059342422,0,0,0,15
22489.7291666667,7793.70454545455,0,0,0,39
22505.6960167715,7208.65953878407,0,0,0,84
22519.1655027933,7004.34287709497,0,0,0,10
22535.3518306636,6915.57208237986,0,0,0,2
22604.3237347295,7103.23036649215,0,0,0,2
22559.9998360387,7712.47860304968,0,0,0,0
22620.0325780772,7252.06442131047,1,0,0,59
22588.7193593315,7512.42966573816,0,0,0,4
22685.5474115838,7619.80420297283,0,0,0,2
22695.4817232376,6922.61749347259,0,0,0,16
22699.5865537321,7430.61752249868,0,0,0,1
22712.8857377723,7777.31442663379,0,0,0,26
22702.1254355401,7011.71777003484,0,0,0,15
22763.5814871403,7133.56200662083,1,0,0,52
22748.5795795796,7530.39011739012,0,0,0,76
22786.7731008717,7406.59128268991,0,0,0,26
22802.8779389695,6898.30465232616,0,0,0,12
22799.7060702875,6987.22736954207,0,0,0,7
22816.3534463774,7697.23056595464,0,0,0,1
22800.5326315789,7315.79789473684,0,0,0,23
22842.6157360406,7262.25634517767,0,0,0,18
22844.5952380952,7434.52586206897,0,0,0,5
22915.5603760761,7718.46998187585,0,0,0,31
22900.9368457379,7947.22742436443,0,0,0,290
22941.9006697839,6952.6819158347,0,0,0,20
22904.2931818182,7081.10404040404,0,0,0,16
22894.6793333333,7192.13133333333,0,0,0,8
22963.2942903752,7561.12822185971,0,0,0,52
22914.9580010633,7508.40031897927,0,0,0,13
22921.6663851351,7431.61908783784,1,0,0,14
22980.1968937876,6868.0255511022,0,1,0,3
22999.0916795069,7741.42526964561,0,0,0,34
23027.4696531792,7436.78670520231,0,0,0,43
23027.737905695,7278.24923453766,0,0,0,0
23053.1934330299,7668.06566970091,0,0,0,9
23101.6520730647,6883.74543345897,0,2,0,0
23079.336492891,7788.17535545024,0,0,0,54
23186.4149972432,7554.22679654475,1,0,0,32
23148.8013613861,7752.45977722772,0,0,0,3
23158.6082840237,7669.81390532544,0,0,0,3
23221.4983050847,7402.3750385208,0,0,0,1
23205.7397260274,6972.85559360731,0,0,0,4
23312.9662804322,7061.61211647789,0,0,0,7
23278.8828576143,7715.58538195017,0,0,0,18
23268.27,6867.27210526316,0,0,0,3
23273.5240730493,7792.16768123962,0,0,0,187
23279.0520748576,7222.74735557364,0,0,0,16
23371.8545866635,7288.35488488608,0,0,0,31
23391.2235963879,7523.49234393404,0,0,0,66
23369.6462585034,8045.02137998056,0,0,0,133
23439.4729045797,7761.84495741267,1,0,0,65
23404.5483630952,7965.18501984127,0,0,0,119
23560.4996145693,7622.9928695317,0,0,0,93
23584.9694966365,7251.60368823939,0,0,0,73
23653.3904931142,7150.32563305198,0,0,0,161
23473.8734113712,7913.32240802676,0,0,0,9
23520.0952626159,7038.10684860968,0,0,0,13
23464.3165769001,6932.44165170557,0,0,0,29
23541.4419027814,7654.01280218352,0,0,0,33
23601.2313533581,7228.67186972663,0,0,0,47
23522.8388157895,7348.43388157895,0,0,0,116
23601.0333333333,7406.32059925094,0,0,0,65
23650.3891013384,7789.96797323136,0,0,0,38
23721.6235879611,7464.46741448772,0,0,0,132
23755.7797073992,7046.5808862225,0,0,0,221
23824.2647363648,7170.5268169452,0,0,0,241
23806.1297297297,7697.47387387387,0,0,0,88
24127.8820379659,7672.98033966098,0,0,0,309
24001.6341474697,6940.09186788787,0,0,0,324
23901.5770049681,7272.96167494677,0,1,0,99
23993.0840162238,7170.51543746379,0,0,0,277
23951.8202791228,7569.78068926232,0,0,0,58
23960.2372041827,7371.34232250963,0,0,0,18
23996.9188235294,7644.89058823529,0,0,0,99
24033.7600415512,7553.62084487535,0,0,0,83
24177.5303805189,7194.20574297377,1,0,0,258
24110.0867523139,7911.13703550214,0,0,0,60
24115.4729387962,7398.45371775417,0,0,0,68
24157.7303921569,7134.08306100218,0,0,0,244
24170.5608152531,6912.29257067719,0,0,0,174
24223.3653846154,7358.89344262295,0,0,0,150
24253.8533793605,6893.22311046512,0,0,0,58
24332.525997151,7223.60238603989,0,0,0,123
24359.1016884114,7472.2442056792,0,0,0,321
24343.9629080119,6982.46439169139,0,0,0,117
24371.2542295382,7091.95473251029,0,0,0,43
24486.9909392265,7335.6008839779,0,0,0,160
24471.6967700466,7712.72328458943,0,0,0,270
24414.9921190893,7166.76838879159,0,0,0,49
24438.2005524862,7032.48508287293,0,0,0,23
24479.8940248027,7201.37564825254,0,0,0,68
24530.6026554404,7866.19430051813,0,0,0,17
24581.5864581101,6983.88729376473,0,0,0,47
24696.0456052325,7187.38571812562,0,0,0,118
