Xpos,Ypos,TXNRD1,EGFR,LOXL2,GAPDH
17751.3414524132,5880.85430762291,24,1,2,267
17779.7100089366,6369.0017873101,27,0,0,290
17829.7670979667,5695.1252310536,10,0,0,347
17876.0343237705,5950.5625,6,1,0,250
17895.0718705378,6348.1494526416,15,0,0,244
17969.0277777778,5604.23640661938,22,0,0,403
18011.565776459,5912.26557863502,9,0,0,218
18106.3106982703,6352.16271620756,5,0,1,185
18203.212431694,6452.8237704918,22,0,2,226
18327.453769559,6297.45661450925,11,0,0,253
18335.989701897,5889.9810298103,52,2,0,437
18342.8334428384,5760.23423127464,27,1,0,318
18345.9022925764,6231.42030567686,14,0,1,255
18378.3875416072,6098.74132192106,36,1,0,387
18426.0489213005,5782.39562443026,42,3,0,297
18460.7370498273,6494.99851998027,23,1,3,373
18462.7503184713,6152.24522292994,11,0,0,181
18595.5981697171,6182.97878535774,11,0,2,222
18661.4649169791,5782.82190680236,11,0,3,195
18682.2636045931,5952.34598102846,8,0,3,165
18707.5418764302,6319.51578947368,11,0,0,168
18722.7547239718,6416.21971100408,7,0,7,116
18722.7543153049,5853.72554660529,3,0,1,114
18725.2193732194,5732.0188034188,4,0,3,87
18755.4298125286,6159.12665752172,2,0,4,98
18818.1284433056,5862.06758488149,12,5,23,234
18841.0648574057,6006.1237350506,2,0,1,91
18868.2612214864,5916.37969094923,16,6,7,208
18879.4915540541,6315.2347972973,16,0,6,201
18906.6424581006,6204.9373060211,2,0,8,55
18957.305119108,6341.86011150532,4,0,1,69
18989.3509636934,6089.89601075751,6,0,2,192
19090.2214912281,6110.64956140351,5,0,2,185
19163.6636931311,6281.97531965507,2,0,12,230
19217.1682847896,6360.96817691478,3,0,1,99
19257.2768273717,6466.66951788491,11,0,2,163
19262.5023068051,6245.92272202999,12,1,2,368
19363.5833333333,6410.31686046512,3,0,0,117
19460.4352799518,6489.59121011439,12,0,5,210
19479.4948038887,6055.82701977875,8,0,0,143
19469.6937011116,6410.75710168794,5,0,0,137
19566.3829499323,6453.09641407307,22,1,10,389
19594.3260348957,6326.33116660965,8,0,0,164
19603.2842048225,5846.5873746952,43,1,1,535
19693.7421279417,5891.19290686112,21,0,0,201
19762.7156549521,6082.31081697855,9,1,0,144
19784.4351990422,5969.34151451661,44,0,1,322
19843.2185325743,6151.93263757116,28,0,0,274
19934.4030612245,6320.9246031746,12,0,0,218
19971.8986402967,5771.29460238978,23,1,0,261
20051.2342105263,6316.55315789474,7,0,0,215
20199.7758420441,6145.34088269454,35,0,0,350
20215.3426273458,6214.181769437,13,0,3,238
20423.9241902136,6038.84252239835,16,0,6,125
20570.0020949721,5944.58170391061,8,1,6,144
20603.2561613144,6447.67662434653,49,0,3,268
20653.1294611617,6489.62141357593,71,3,0,524
21197.2030567686,5814.8943231441,27,0,22,314
21621.6728558798,5589.73386383731,14,0,15,373
21977.8257345491,6001.72847011145,49,6,12,508
22297.5524475524,6470.02797202797,12,0,0,242
22363.7846620451,6531.9116117851,13,0,1,242
22372.9511222991,5656.95930354521,17,0,1,318
22469.1772280583,5847.27380548966,2,0,0,307
22605.7172073343,5727.67757404796,5,0,4,130
22644.1768292683,6674.15271618625,27,0,0,272
22626.4326417704,6880.91728907331,21,0,4,405
22676.9606396064,6166.71041996134,16,0,0,358
22683.3693467337,6082.74651032943,24,1,4,518
22696.6253638254,5731.01902286902,11,3,6,227
22767.1301338256,5932.82694970005,17,0,1,396
22800.0994423792,5765.25232342007,11,0,0,170
22856.3165622202,6118.83867502238,24,0,0,394
22889.1359724613,5882.11646586345,11,0,0,145
22913.6963325183,5818.30953545232,5,0,0,163
22973.5986177565,5578.336523126,4,0,1,237
23003.3349820911,6079.62186593894,11,1,1,501
22976.3872305141,6343.88349917081,17,0,0,350
23132.315978456,6294.41606822262,9,0,0,259
23160.6332910858,5780.03971271652,9,0,0,207
23181.4613309353,6087.47931654676,8,0,0,260
23245.4723607648,6522.43536990856,74,4,1,285
23289.3415384615,6335.93758241758,3,0,0,156
23305.1215953307,6427.51459143969,36,0,0,222
23430.0308844174,6028.07721104352,14,1,0,247
23438,6333.96955752212,18,0,0,281
23437.8039825762,6171.2974486621,20,0,0,267
23508.0524635036,5958.57208029197,10,0,1,266
23537.9737575476,6139.07919182536,14,0,1,339
23535.4390882892,5793.77285826565,17,5,2,298
23520.8018223235,5880.97676537585,23,1,1,431
23600.4452705494,5675.92028087567,23,0,0,441
23622.0306960657,6351.48205793342,17,0,0,271
23714.8892294221,6343.94570928196,10,0,0,173
23722.0572033898,6488.0854519774,53,0,0,454
23771.2973515249,5864.18659711075,21,1,0,325
23795.0142857143,6238.36813186813,29,1,0,293
23791.2391975309,6078.25694444444,44,0,0,330
23794.0191448628,6390.95851946394,29,1,0,253
23824.4452347084,6005.19701280228,44,0,0,421
23858.4588701685,6306.63974231913,14,0,0,165
23866.9371895998,6152.33800759568,25,0,0,197
23919.7498400512,6373.93090211132,27,0,0,302
23916.0594202899,6217.43115942029,21,0,0,215
23932.9707815924,6146.75967859752,18,0,0,255
24000.5509893455,6458.26433282598,39,0,1,438
24001.2032921811,6620.44362139918,23,1,0,315
24028.47063689,6176.75682382134,22,0,0,347
24050.2431740614,6068.45790671217,5,0,0,174
24056.2778891116,6039.98997995992,10,0,2,241
24076.2768834514,5922.70701867354,21,0,2,315
24113.5487754255,5797.79369032794,13,0,7,261
24113.2190132371,6348.84717208183,38,0,1,394
24170.2296624239,5615.53016048699,34,1,3,679
24188.533,6380.815,20,0,1,290
24301.1656050955,6473.42993630573,25,0,3,418
24344.3452012384,6171.92105263158,31,0,8,347
24483.0521285838,5967.00738488271,24,0,7,403
24483.1966192171,6293.38790035587,32,0,0,341
24548.3280358598,5903.11613691932,50,0,1,380
24548.6989642499,5608.38723688607,24,2,3,354
24601.4096271826,6495.78386031147,98,0,1,675
24621.9951515152,6209.32363636364,37,2,1,507
24625.2007697242,5692.78704297627,45,0,4,534
24649.346547737,5881.14073339941,79,1,17,427
24750.5551351351,5701.13783783784,28,0,5,467
24785.6085526316,6446.15871710526,17,0,5,252
24837.1810005621,6379.75491849354,27,0,3,276
24855.6427340609,6493.77599080988,21,0,0,307
24895.8662508662,6219.34372834373,11,0,2,244
24905.693689544,6119.21188392446,27,0,2,441
24940.9557670773,6331.32306830907,8,0,1,199
24970.3153664303,6049.61229314421,12,0,2,230
25012.6542923434,5926.67656612529,24,0,1,283
25073.2650115473,5896.97286374134,13,0,0,232
25155.5766423358,5781.60681265207,38,0,2,454
25161.8852295409,5856.88273453094,21,0,0,243
25241.7153954802,6153.95056497175,28,0,0,543
25485.0396475771,5602.56954059157,24,1,0,179
25644.4670138889,6341.09606481481,4,0,0,277
25826.0089686099,5734.2057797708,39,0,2,435
25884.9060587515,5838.67900856793,48,2,3,333
25893.7252273815,5925.50694112015,35,0,0,289
26140.4161591555,5605.17620787657,17,0,1,411
26193.2644721907,6471.89046538025,9,1,4,183
26319.4720704311,5661.37249544627,40,0,4,466
26337.2265625,5847.93532986111,2,1,3,143
26362.4111969112,6136.91698841699,14,0,7,397
26473.4743985194,5654.68291178285,15,0,2,396
26644.9248097412,5664.42648401827,18,0,14,337
26681.8771208226,5779.36452442159,4,0,4,186
27020.1894953656,6396.19670442842,5,0,3,142
27165.8053372626,6317.11411263916,18,1,12,351
27231.9894080997,6404.73894080997,23,1,5,278
27323.9873035067,6195.23639661427,71,1,26,633
27350.0615312353,5774.79520901832,13,2,6,248
27392.6694386694,5976.08593208593,21,3,6,428
27437.5089015788,5721.90426603964,17,3,8,382
27537.873605948,6375.67286245353,47,1,8,280
27622.9975077882,5889.68037383178,18,1,7,325
27743.1138178914,6142.33067092652,16,0,2,251
28131.3639135255,5609.09950110865,27,0,1,514
28489.6451971127,6255.90421987785,49,1,2,380
29020.6854304636,6246.69441816462,18,0,12,262
29072.1357466063,5667.63718634307,27,0,1,331
29096.9641851107,6361.65392354125,10,0,0,117
29534.8255756982,6375.26359627634,7,1,4,118
29560.7492096944,6010.59641728135,20,0,2,230
29570.5773847126,6261.68161718256,6,0,3,155
29591.8466257669,6146.86830265849,3,2,0,56
29634.6053783615,6028.80175109443,6,0,2,110
29657.9183537264,6322.39755283649,4,0,0,159
29656.5930530165,5953.65776965265,9,0,3,199
29823.876193975,6472.87766348273,23,0,2,222
29845.0631616723,5891.5011663377,15,2,7,385
30269.4516312057,6769.16652482269,8,0,2,124
30342.8059630857,6416.61145291055,27,0,4,392
30443.1788224956,6398.35413005272,28,0,1,223
30450.8667736758,6209.6404494382,58,0,8,454
30480.6140831053,5997.0248818114,30,1,4,271
30578.449645749,6245.88195850202,20,0,2,199
30548.5612582781,6435.53774834437,7,0,0,183
30565.7701037613,6041.89948119326,27,0,1,170
30596.7578309195,5894.9157965645,77,5,1,556
30603.1862197393,6162.2364990689,27,0,1,192
30629.6129955047,5961.55333060891,32,0,0,306
30742.3173501577,5750.71924290221,17,1,0,289
30815.1967399545,6218.88248673237,13,0,0,250
30865.8034508627,6147.3983495874,24,0,0,235
30908.0144777663,6077.2512926577,30,1,0,348
30930.1196397942,6232.68996569468,22,0,1,259
30944.1701331115,6377.50998336106,6,0,1,164
31064.9895652174,6071.06956521739,17,0,0,279
31078.5521985433,6480.19260857837,67,4,1,658
31087.0580220813,5834.33591731266,80,6,2,652
31180.5553942912,6174.16255442671,11,1,0,159
31211.9915514593,6255.1198156682,30,0,0,327
31272.572080292,6069.4575729927,12,1,0,199
31329.9848752206,5788.38744643307,97,5,2,598
31328.2204515272,5946.93669765383,51,3,2,394
31378.5898318043,6389.57607033639,29,1,1,315
31478.3321253464,5974.79940311234,47,0,0,286
31451.4406731318,6141.32258984598,45,0,0,450
31484.1267802942,5975.40368900304,31,0,2,262
31523.2057553957,6066.81366906475,18,0,1,209
31584.7149417167,6050.96785588131,10,0,4,191
31679.4648305085,5926.44618644068,23,0,2,313
31790.1524556617,6486.58151432469,56,1,2,449
31820.4842657343,5641.45594405594,17,6,2,333
32100.7278623801,5908.55837563452,21,0,2,872
32115.2834599649,5785.75336060783,33,0,1,604
32721.1856421761,6212.05552439708,18,0,0,310
32770.1882119861,6490.51609707776,11,0,0,230
32791.707733813,5592.4339028777,34,0,0,250
32796.5884912959,6325.99468085106,1,1,0,153
32858.5824390244,6121.72487804878,36,0,0,352
33003.4113124657,5620.45579352004,16,9,1,331
33036.9388646288,5705.95524017467,16,1,0,323
33063.6645385955,5908.93964016251,9,0,1,169
33129.891124871,5936.88648090815,38,0,2,475
33139.8500892326,5723.21296847115,14,1,1,315
33232.3857923497,6370.98114754098,15,0,5,123
33320.6607730263,6427.81044407895,4,0,5,260
33336.528109029,5883.65204429302,6,0,0,218
33401.3416470588,6003.79764705882,10,0,11,234
33552.7827160494,6468.4049382716,12,1,16,274
33721.0891719745,5744.35721868365,22,1,6,362
33801.4033816425,6406.68309178744,13,0,7,291
33857.9462323391,6017.34733124019,23,2,1,350
33939.5509174312,6364.51009174312,20,0,2,352
34024.6503461919,5974.30613254204,13,0,2,290
34088.1480254073,6101.16818558409,19,0,6,408
34134.5797351756,5991.33506044905,12,0,4,266
34152.9885598923,6239.62584118439,7,0,3,231
34346.9274911032,6076.30560498221,12,1,2,368
34428.5764145955,6280.68429402433,8,0,2,157
34489.1845449924,5759.94611082867,63,1,5,939
34505.7429451,6058.17085684967,35,0,2,512
34550.6833333333,6242.70555555556,6,0,1,202
34559.1622641509,6176.5748427673,12,1,1,321
34597.1729217111,5898.60956416465,43,0,3,627
34673.9177325581,5978.69563953488,48,2,15,717
34717.9864930053,6261.57067052581,4,0,1,239
34724.6229508197,6122.93934426229,27,1,4,375
34827.2459412781,5848.43626943005,185,8,22,1508
34831.1655939146,6107.65125804564,83,0,7,739
34872.8292682927,6477.44593495935,15,1,4,219
34880.476056338,6224.79943661972,17,0,0,304
34919.2603800141,6381.07529908515,20,0,3,317
34946.3857526882,6235.87567204301,6,2,5,159
34969.6997112608,6175.31520692974,39,1,2,471
34997.0038675743,5913.03171410891,42,1,19,555
35050.6519505761,5662.44453699847,250,3,50,1590
35098.825092707,5866.37330037083,31,3,2,437
35128.0828437133,6387.16098707403,8,0,1,198
35154.2938547486,6293.19189944134,6,0,1,110
35135.6711840228,5993.04279600571,12,0,1,330
35178.6204268293,6443.40802845528,3,0,0,145
35179.6025562995,6278.30371272063,7,0,0,173
35188.4448356807,5948.04812206573,15,0,0,127
35234.3892215569,5672.95163519116,55,1,1,606
35244.5724266418,5857.08197484863,12,0,0,277
35255.4148103552,5976.01384708007,8,0,1,135
35264.4388133498,5751.44829007005,19,0,1,218
35311.1410118407,5928.56835306782,7,0,1,171
35350.884057971,5714.03784219002,60,2,0,557
35407.4013937282,5882.86411149826,29,1,0,332
35480.0877000658,5717.63714097786,64,0,0,638
35476.3545183714,5933.0769612711,16,0,0,312
35548.6116389549,5853.60065320665,18,0,0,327
35639.5622443016,5704.13676212741,46,2,0,522
35655.7746790615,6032.2775564409,19,1,1,410
35666.7863113898,6229.11807732497,11,0,0,273
35750.219677693,5994.1518235793,21,0,1,238
35768.8910523876,5772.79786740844,26,0,1,337
35867.6980461812,6089.05328596803,22,3,0,276
35900.2562141491,5659.57313575526,35,0,1,488
35957.0481426449,6067.64992570579,23,2,0,135
35964.73131822,6281.76406381192,32,0,1,151
36039.113618677,6364.46342412451,32,1,1,142
36104.3633317377,6287.76017233126,1,0,0,81
36294.8248861048,6028.6201594533,14,0,1,323
36321.5128992629,5679.51535626536,18,0,3,219
36424.303127221,6165.54548685146,7,2,1,168
36482.2977700044,6028.11827721906,25,0,3,410
36599.8352713178,6324.53940568475,2,0,0,21
36648.4532764637,5898.75882124855,8,1,0,126
36747.0924408015,5690.03233151184,4,2,2,241
36837.8634520054,6223.11536728256,2,0,1,167
36951.2738209817,5947.39316650626,6,0,0,217
35.7810253953043,6988.86966938189,10,0,0,208
52.3009422850412,6532.27915194346,29,0,1,302
193.87037037037,6879.24444444444,24,0,1,398
214.773930753564,6971.01154107264,7,0,0,248
226.948035487959,7053.71799746515,4,0,0,209
306.510151558479,7182.29282241922,20,0,1,388
319.193487789606,6549.17094552286,21,0,0,337
370.024045261669,6891.74870344177,19,1,0,247
430.727076591154,6679.97357065804,18,0,0,396
471.741456909485,7419.44207367895,66,0,11,750
482.991119005329,6798.51509769094,18,0,0,277
487.922756981581,7246.28520499109,9,0,0,181
518.293275217933,7164.66500622665,18,1,0,331
559.91498470948,6884.21651376147,10,0,0,243
605.869565217391,6558.0945945946,32,3,0,486
635.522513607125,6624.94755071747,30,1,0,492
750.027636363636,6669.94254545455,14,0,0,300
782.430531732419,6919.92354814996,84,2,5,611
807.456977964323,6788.95435466946,46,0,0,603
853.262641898865,6543.26986584107,10,0,0,412
875.187578419072,7240.91718946048,12,0,1,284
888.768567321514,7058.57642549114,30,1,2,416
892.175784099198,7333.25382932166,29,0,0,425
1074.16879900949,6991.12505158894,16,0,1,362
1108.49378585086,7235.14388145315,12,0,1,311
1160.82367886179,6558.33587398374,24,0,1,396
1216.94311236483,6767.73436765397,13,0,1,234
1296.72225352113,6875.22478873239,21,0,0,392
1316.62362637363,6985.37087912088,47,1,2,550
1323.0022655188,6551.07612143181,33,0,0,428
1339.28651336234,6624.41889372281,23,0,0,332
1406.23241590214,6953.51605504587,18,0,1,305
1448.66799317794,6902.40193291643,33,0,2,317
1477.32110643416,6740.9422730006,54,4,1,720
1461.62467464862,7346.75481520042,14,0,0,186
1484.93714285714,7023.27376623377,27,0,0,515
1537.53147699758,7308.17917675545,5,0,1,268
1549.569550931,7405.073932092,10,0,0,253
1581.33382716049,7071.43037037037,27,1,0,539
1567.07832898172,6872.82071366406,33,5,0,478
1600.26168224299,6551.75377426312,78,0,0,657
1598.54776511832,6765.11656441718,26,1,0,358
1692.85311398355,6856.11750881316,32,4,0,352
1690.5441302485,6939.6233933162,48,0,0,466
1746.62393162393,7114.68986568987,19,0,2,322
1771.75046382189,7254.42857142857,15,0,0,296
1792.90968681719,6899.43627093955,25,2,1,249
1881.68179151183,7366.54175630745,10,0,0,282
1852.50980392157,6841.27843137255,29,1,3,342
1882.91808074898,7237.70333528379,5,0,1,254
1923.66498993964,7148.05566733736,27,0,7,346
1926.89903573454,7374.51276233693,2,0,0,160
1935.89759036145,6577.13636363636,5,0,1,260
2009.28429634881,7307.96632399858,6,0,0,246
2002.52663934426,6994.08965163934,14,0,3,265
2016.12474269247,6874.30506381227,14,9,0,304
2018.74151436031,7094.21475195822,13,1,7,317
2047.1645112782,6680.79488721805,13,0,1,299
2059.64285714286,7405.37265037594,12,0,3,233
2064.41098039216,6799.44,12,0,0,172
2110.35435595938,7167.16247995724,17,0,4,298
2114.05960784314,6848.32392156863,7,0,2,146
2143.32043650794,6718.39037698413,18,0,12,333
2148.00863930886,6908.43628509719,12,0,1,161
2166.52121212121,6622.4903030303,19,0,3,272
2195.4649730562,7772.19938414165,12,0,1,176
2240.68530351438,7339.56908945687,15,0,0,238
2256.60773130545,6635.75728770596,22,1,2,226
2287.03606748109,6974.0735892961,32,0,4,471
2309.73172723561,6714.07268272764,31,0,0,310
2331.38996687175,7211.53478466635,11,0,0,212
2340.3157622739,7065.84237726098,6,0,5,209
2355.07957342084,6509.1320754717,24,0,3,365
2396.1442193087,6615.73301549464,31,3,0,416
2401.39331407346,7191.14238547255,15,0,0,211
2431.41611721612,7067.12380952381,10,3,0,193
2435.34692767809,6909.5986949429,16,0,1,308
2511.16677545692,7088.81201044386,14,3,2,238
2576.07076149425,7428.89403735632,21,0,0,353
2669.48794826573,6730.56378600823,63,1,2,804
2709.28471177945,7052.08771929825,25,4,2,469
2735.01883701884,7258.9828009828,15,1,0,286
2761.83201119925,6726.67848810079,75,0,2,1006
2844.56122856003,7277.83566015158,3,0,0,202
2898.64849452555,6835.63731751825,43,1,0,749
2990.93442622951,7014.52641165756,59,0,0,862
2994.3048852266,6780.09770453208,100,5,0,1336
3031.41452282158,6514.48962655602,87,1,0,895
3065.1875,6931.22117248062,126,1,3,1637
3328.1140637776,6778.59362224039,156,5,1,1567
3380.21829044118,6650.77481617647,53,1,1,386
3420.7358490566,6565.14150943396,49,2,3,362
3423.71168024835,6711.60729530462,87,5,0,493
3507.27233429395,7313.95389048991,28,0,0,351
3509.02052451539,6545.9834663626,34,1,2,446
3578.4168528384,7178.0308185828,256,3,2,1352
3621.41666666667,7400.83948545861,78,0,1,521
3809.16075,7323.4695,17,1,1,186
3820.82577054795,6876.56335616438,12,0,0,219
3877.08108108108,6567.62875375375,46,0,10,275
3912.12063655031,6998.20379876797,42,0,0,172
3925.31450719823,7073.38593576966,7,0,2,74
3940.45228902372,6846.38003309432,35,0,0,215
3945.27585067724,6654.99405351834,40,0,1,289
4007.01382113821,7280.51341463415,7,0,0,69
4004.84833024119,7057.93460111317,35,2,1,243
4062.6044600939,6752.86384976526,55,0,2,331
4072.82113067655,6891.77803521779,46,3,1,302
4078.81626928471,6593.76437587658,48,0,3,279
4091.9479836353,7204.29222676797,30,0,0,222
4167.4907325684,6790.7190350103,40,1,7,236
4200.61408882083,6689.35604900459,45,0,0,287
4217.98849607183,6602.50869809203,93,0,1,447
4223.49904397706,6850.03760356915,39,0,3,271
4304.12431077694,7142.67518796992,30,0,1,258
4347.59768140833,6774.38170888794,51,0,0,307
4391.02234835048,7063.55941823342,39,0,3,222
4389.48402037981,6963.98378879111,22,0,1,275
4400.87092808851,6715.12415488629,81,6,0,323
4415.1066935078,7181.5007549069,31,0,0,150
4457.5558302431,6816.25916769674,68,1,4,418
4535.57902511078,6550.54160512063,41,0,2,183
4566.45578496299,6622.8784573432,64,0,2,280
4570.57589285714,7367.51413690476,20,0,1,164
4601.93340552247,7059.03059014618,80,1,4,360
4589.04220499569,6942.56761412575,49,0,2,289
4625.96597353497,6541.86893509767,69,0,0,405
4640.09622411693,6866.4892407633,61,0,16,413
4718.77627118644,6737.12372881356,61,1,4,363
4768.56264236902,6672.87653758542,34,2,8,387
4844.39302325581,7390.52860465116,26,0,2,213
4872.82811865095,6619.19097927672,71,0,13,654
4900.871,7125.864,24,1,5,281
4922.02573789847,6823.38819362456,177,2,5,774
5193.9674556213,6980.657227388,126,0,10,911
5432.92215568862,6762.2316419792,59,1,10,785
5432.00255102041,6972.10062358277,42,0,10,519
5597.39452887538,6500.54042553191,8,1,2,216
5634.123798627,6981.44004576659,17,0,5,265
6322.6306122449,7413.93673469388,46,2,19,291
7490.69249278152,6546.27478344562,11,2,12,245
7534.43468763652,7303.36566186107,4,0,0,86
7801.38320987654,6660.15111111111,34,1,7,414
7871.8429079817,6809.6685307575,27,6,4,319
7900.06451612903,7242.51861042184,19,0,1,206
7935.7950310559,6626.77420533431,69,7,39,997
8023.05907692308,7360.78584615385,19,0,6,408
8167.93695751485,7230.54088624943,23,0,3,285
8287.62428276337,6942.2366307092,72,1,3,952
8414.25369801842,7315.37259279933,6,0,0,53
8384.23562570462,7313.24464487035,20,0,1,200
8395.58415193189,7374.50360183366,40,0,0,314
8444.87862950058,7317.57781649245,14,0,0,202
8465.71144278607,6585.86069651741,8,0,1,215
8557.97433096668,6703.90442381212,14,0,0,384
8621.19640718563,7222.60658682635,6,0,1,265
8730.43492063492,6511.99206349206,27,0,0,420
8801.04786262331,6741.09061015711,20,1,2,317
8927.04165144319,6578.04859335038,36,1,4,574
8946.10284810127,7007.05063291139,27,0,0,409
8967.31700554529,6939.71441774492,14,5,0,212
9079.29238884702,6925.23310725948,81,0,4,618
9091.23048327138,6501.2312267658,77,1,3,483
9093.64363942713,6690.55770850885,52,1,0,553
9161.62036412677,6678.12744436952,23,1,2,263
9269.51763930102,6934.79228486647,27,0,0,304
9275.89460154242,6736.5560044069,7,0,0,224
9299.27648878577,7042.08313998453,10,0,0,377
9367.5572008598,6520.84762359685,32,0,1,281
9365.73723196881,6845.8693957115,5,0,0,162
9379.57248764415,7119.95098846787,7,0,1,203
9398.19286703601,6769.65754847645,11,0,0,259
9462.62826552463,6962.252248394,6,0,0,208
9520.72980791483,6531.73304790558,28,1,0,328
9557.7601566324,7159,9,1,0,216
9561.26231937755,6990.27825120415,9,0,2,204
9618.76748251748,7399.3469030969,13,0,1,206
9638.6634046427,6850.50091033227,48,0,0,581
9646.4750186428,6986.58426547353,22,0,1,275
9683.50808625337,7158.11994609164,14,0,1,230
9850.47410358566,6867.32270916335,7,2,0,262
9902.15325147794,6616.36061846294,6,3,1,172
9908.02167487685,6760.06403940887,19,0,1,199
9961.31282495667,7166.61091854419,42,4,0,229
10091.0710019907,7008.84605175846,18,1,0,134
10114.9156274874,6905.16078535421,52,0,1,191
10132.0462151394,7070.0422310757,11,0,0,186
10252.8088568486,7061.47085478888,19,0,7,369
10254.4563318777,6724.02401746725,6,0,0,216
10320.5312235095,6903.37524724498,46,0,4,590
10482.9040735874,6732.18134034166,33,2,3,388
10522.0141295654,7219.12823247134,42,0,4,408
10525.148505604,7427.72166874222,8,2,1,166
10610.4764595104,7349.48462021343,6,0,0,183
10673.2115897827,7029.48799085017,36,1,3,308
10727.4689119171,6748.48488773748,67,2,4,421
10844.6992437464,7286.44328097731,12,0,0,240
11025.6359143328,7174.08017572762,14,1,1,318
11034.4935747664,7412.77336448598,26,0,4,287
11101.7178638941,6769.43525519849,24,0,2,321
11142.009499452,6655.72853489222,50,2,0,421
11282.8501560874,6875.17481789802,14,0,0,212
11290.3370726496,6947.00373931624,43,0,1,272
11324.4317663168,7530.09630305796,18,0,12,161
11401.3451559934,6550.74384236453,60,2,0,479
11429.2089552239,6845.94029850746,30,0,1,431
11593.9040365575,6733.06397562833,107,0,1,630
11605.3810160428,6642.00635026738,95,0,1,485
11653.7628571429,6530.92489795918,53,3,2,412
11707.4667740636,6820.22915827628,73,1,1,389
11746.9068340307,7286.94072524407,131,0,2,1460
11889.2373292868,7327.10864946889,88,2,8,1017
11855.8453608247,6552.66069027342,40,1,2,468
11862.8430300664,6888.90745802421,36,4,6,355
11854.9415363698,7229.05846363018,48,1,1,883
11885.6530078466,6729.48256320837,46,1,0,454
12031.7918149466,6601.66058718861,25,3,0,258
12074.3903785489,6886.3667192429,25,2,0,309
12139.1011656953,7144.08159866778,10,1,0,220
12153.4091300603,6662.35658914729,27,0,0,260
12161.4233766234,6789.9329004329,31,1,3,202
12182.8538557214,7547.9092039801,2,0,2,305
12241.1379310345,7386.74071618037,9,1,3,234
12246.6124328473,7554.82425172678,7,0,2,197
12254.1324161651,6830.67110920034,27,1,8,228
12313.011994669,7275.35095513105,8,0,3,340
12337.5933174224,6619.64486873508,20,0,1,239
12416.8445595855,6655.60103626943,32,0,6,152
12432.7453166815,6779.53345227475,36,0,5,233
12444.9811320755,7102.32323733863,17,0,35,293
12455.0888051668,6584.70021528525,34,0,15,229
12523.0547945205,7152.36022323694,4,0,0,187
12561.636257764,7303.44565217391,6,0,4,287
12548.6639061422,7668.81573498965,4,0,4,268
12555.363840539,7740.3166760247,5,0,3,336
12699.9384184745,6592.73372988104,34,0,13,305
12691.4954268293,6852.68658536585,62,1,1,642
12704.499715424,6665.34832100171,46,1,18,389
12815.4242232086,6601.00951173113,84,2,11,351
12941.9147348788,6606.5538680167,34,0,8,305
12969.3247863248,6927.71545584046,32,1,1,625
13005.5407326408,6745.15144887917,79,1,7,513
13035.695998446,6634.5811965812,25,0,4,385
13044.3610237988,7169.96946564885,7,0,1,95
13206.6344928064,7430.27954835185,71,2,4,759
13349.2624434389,7123.8547008547,13,1,1,226
13398.8375,7049.884375,15,0,1,283
13428.5858817533,6957.86671763507,35,1,7,477
13434.2403100775,6874.58042635659,38,2,3,376
13512.9923469388,6562.07986656201,112,1,18,957
13534.3059799214,6906.68267132257,15,2,2,289
13581.1643410853,7025.58036175711,28,0,3,259
13636.0535794687,7166.78703286808,10,2,1,272
13659.7556650246,7040.05073891626,25,0,1,252
13762.3790017212,7313.40929432014,43,0,5,859
14034.0216826996,7214.27301878149,31,1,0,504
14092.2818559557,7555.43074792244,1,0,0,262
14174.9042121685,7397.13728549142,27,0,8,188
14213.9494279176,6858.77528604119,62,0,3,762
14211.0845969673,7017.52075019952,31,1,0,575
14286.4463817023,6918.98950131234,38,0,2,660
14274.3257449565,6660.62650379419,108,1,4,716
14372.9425318514,6704.32285172133,65,3,3,417
14443.0298796217,6805.53546861565,128,2,8,800
14452.0226537217,6604.4857605178,102,2,1,653
14525.8758202928,6519.82281675921,66,0,0,429
14632.065942029,6527.35724637681,59,2,0,414
15071.9529112935,7193.79503712388,0,0,0,32
15045.7628524046,7219.78330569375,7,0,0,193
15052.616146789,6644.66935779817,34,0,0,537
15049.238345371,7359.5541694025,6,0,1,165
15066.3544403573,6881.05044666316,26,0,2,748
15081.4266503667,7084.14364303178,14,0,0,502
15087.1248796148,7178.00738362761,6,0,2,86
15125.4223697651,7339.60367722165,21,0,1,282
15281.5170959147,7231.06238898757,27,0,2,463
15273.0916633742,6982.70130383248,18,0,1,241
15373.0682443588,6958.7055586131,12,0,3,83
15409.5086334484,7037.32560434139,33,0,0,330
15396.9560810811,7394.8231981982,29,1,1,274
15435.4683999155,6584.96300993447,57,1,0,674
15443.2544510386,6954.76038575668,15,0,0,134
15522.051091883,6831.05067985167,30,0,0,350
15564.104796453,6654.10802095929,33,0,0,282
15704.4275544389,7016.43216080402,25,0,1,282
15787.1040436165,7190.16219900045,6,0,3,273
15816.4348441926,6898.10859301228,21,0,1,244
15869.5805142084,7361.7648849797,13,0,7,362
15920.729468599,6813.38110574342,7,0,0,221
15936.375995101,6624.67544396816,8,0,0,268
15977.5382308846,6735.74362818591,7,0,5,186
15996.9194991055,7265.77280858676,15,0,0,209
16025.574385511,6882.79948253558,9,0,2,299
16037.3687739464,6982.78496168582,3,0,2,197
16044.7630023641,7375.31323877069,14,1,2,323
