Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH
19202.0250797994,17701.0369357045,2,16,13,282
19213.3067538126,17802.2047930283,0,42,3,383
19248.4194915254,18160.9495762712,4,70,1,176
19297.8854320988,18310.1422222222,1,18,13,118
19314.7111947319,17699.9830667921,0,27,8,368
19362.396798933,18032.7905968656,1,14,21,232
19426.0052356021,17640.5078534031,1,59,1,361
19440.4886695906,17909.9067982456,4,27,28,173
19532.0941754917,17844.3309379728,3,61,1,293
19558.8536785861,17688.922729141,8,41,27,343
19560.6102138804,18221.0253164557,4,13,13,241
19668.1407035176,18259.4979899497,2,12,8,257
19712.2295730845,17946.1317500707,1,83,42,305
19712.0733205374,17793.5596928983,1,46,1,285
19751.7804002052,18340.8368394048,5,23,2,335
19818.4110311751,18444.1534772182,0,15,2,149
19961.1438818565,17736.3303797468,1,72,12,380
20122.8255748738,17787.2728547392,3,66,47,529
20128.9003767267,18440.1084135622,4,14,18,320
20176.5545329038,18023.9171652094,0,20,11,111
20207.675592173,17598.68966701,7,22,29,373
20294.5556043956,17933.7389010989,10,66,26,269
20303.6201550388,18230.3105943152,0,13,8,104
20309.90201871,17820.3815854259,5,42,33,301
20336.1257976299,17711.256760863,3,25,37,332
20483.8009950249,18042.98270552,6,59,44,396
20507.0714285714,17622.2703471827,5,56,47,336
20521.7723599138,18260.9919181034,7,76,0,248
20557.5343193022,18393.6260902541,1,21,3,153
20552.647276085,17874.2927054478,6,42,28,385
20709.0252894576,17836.5810481414,3,97,14,439
20703.7934871099,18438.1674355495,7,34,10,258
20808.4768930958,17821.0136414254,7,73,4,360
20834.3910093299,17653.163273961,0,65,0,457
20892.3383084577,18161.8706467662,9,62,5,285
20896.7972760608,18255.0880041907,4,19,2,101
20929.9164863695,18422.949372566,6,47,1,318
20931.2968967114,17826.4576192682,0,38,1,303
20957.1549367089,17647.8172151899,3,42,12,234
21102.0891555937,17890.143163309,0,52,1,359
21160.9614162506,18329.5279164775,0,26,2,178
21201.2682590721,18055.2893890675,3,40,1,300
21254.8174603175,18213.2030075188,3,47,5,230
21263.2814814815,17618.8018518519,5,12,60,423
21351.6529655172,18232.3412413793,3,27,41,303
21383.0567010309,17767.9201030928,5,28,18,289
21478.5115856429,18159.0995002272,6,43,3,184
21535.3286664333,18410.201960098,0,6,18,111
21563.6634954193,18117.7984496124,5,63,21,357
21575.4376564847,17750.3940911367,5,61,28,207
21694.1812564367,18440.4572605561,1,7,3,101
21699.9635306554,17754.226744186,4,45,32,211
21783.076309795,17968.4179954442,3,71,0,419
21808.4414860681,18158.2501547988,7,24,33,309
21846.4485514486,18316.2863802864,28,19,34,281
21916.679844098,18471.4376391982,2,4,7,137
21959.8300835655,18092.5033824115,2,73,3,399
22135.9219941349,18146.0337243402,3,45,33,359
22339.4537885096,18200.6119900083,3,33,14,216
22410.9253077975,17993.8919288646,3,72,46,365
22483.401373896,17738.5904481518,4,41,26,425
22540.133625731,18086.8944444444,5,72,37,353
22627.9206195547,18181.1122942885,2,35,22,299
22639.3042030795,17631.7116104869,5,33,14,365
22688.0823784453,17924.2855373181,8,30,33,420
22687.2412746586,18628.7086494689,0,21,11,186
22700.9183222958,18563.0458057395,1,20,2,205
22724.9052511416,18480.3675799087,1,30,1,223
22778.2240388864,18257.6266018559,0,12,2,178
22857.7661439114,18462.5904059041,3,19,24,288
22894.6506388702,17813.9014794889,6,38,32,424
22884.3317811409,17658.9307334109,3,25,3,280
22908.7571900047,18381.2126355493,0,26,24,193
22918.2425531915,18219.8854337152,5,14,23,248
23006.3130081301,18414.9014227642,7,6,12,190
23049.6577693041,17922.4456625357,5,64,14,299
23107.3148148148,17712.8818342152,10,33,34,444
23124.3837255684,18293.849621061,5,14,3,286
23235.9203373946,18068.3106841612,2,28,26,186
23261.1100614077,17617.8025507794,0,22,6,246
23255.7501439263,17981.9061600461,3,16,23,165
23288.6032702238,18492.265060241,1,14,1,216
23331.0596958175,18328.6589353612,8,7,2,147
23343.831959871,17978.1683984235,8,22,22,334
23391.0025388765,17718.5887019994,4,50,28,429
23430.7393964111,18144.9294453507,3,34,1,182
23431.8529271775,18284.39552594,1,16,0,120
23459.6107831562,18398.5623770169,8,6,3,171
23506.2889637742,17995.7028924459,5,78,31,414
23568.8848605578,17843.1549800797,2,71,3,532
23602.5745022479,18485.4935773924,1,13,11,219
23645.2230244685,18113.8660248696,7,65,4,306
23681.748,18330.0765333333,1,53,18,365
23742.2886647454,17695.416426513,1,34,4,270
23805.5994341148,17939.2651576394,0,43,14,505
23947.5407990996,17659.5233539674,2,17,0,168
23953.7749567224,17793.7657241777,0,15,1,197
24010.3960465116,18185.526744186,4,50,99,630
24013.2047539616,18454.1371976647,1,15,11,142
24032.369278169,17926.0677816901,0,37,4,291
24132.0713312131,17706.6356201726,2,52,10,396
24146.8893928821,17846.3422889044,4,20,12,258
24223.875,17770.7450331126,2,49,4,225
24243.2321428571,18013.6728723404,6,46,38,318
24356.1496394231,17592.0655048077,3,21,2,173
24405.5858393605,18126.0357822611,1,35,30,239
24514.9534037131,18055.0924645067,8,57,34,348
24684.6146788991,17985.1039755352,13,35,49,518
24701.3644388398,18308.1883144178,8,20,36,289
24742.8285714286,18170.238996139,6,92,3,421
24784.9117281392,18466.9179444675,6,20,21,326
24813.0685203575,17659.0799404171,2,23,23,301
24835.0329621381,17833.1554565702,0,30,15,278
24860.9705702023,18297.598405886,1,39,15,176
24918.3753351206,18312.077077748,0,15,9,109
24972.4524864599,18088.0014771049,4,51,3,283
24982.8710005079,18006.7333671915,0,17,24,194
25021.4232505643,18406.9119638826,5,44,3,271
25027.8403558052,17817.3375468165,3,35,29,247
25098.0490933215,17980.7266696152,0,20,27,195
25156.805738476,17892.6241768579,1,27,21,147
25192.9099099099,17756.2485819152,5,68,12,258
25278.5223404255,17884.9343971631,8,102,4,411
25342.0723922343,18146.8512668641,6,59,14,309
25450.6167883212,18135.3927007299,7,60,20,327
25519.5471103328,18429.4679509632,3,58,16,379
25683.4760994264,18186.3035372849,3,17,5,169
25808.1287172659,17880.1225033289,0,33,12,177
25902.5645666551,18276.7100591716,5,41,15,225
25947.468372093,17759.5125581395,1,38,8,201
26121.6991539763,18074.5834179357,2,26,22,239
26192.9576217584,17923.5373181531,9,56,28,374
26323.8326829268,17818.5251219512,3,135,4,700
26352.1955645161,18056.0149193548,11,42,10,267
26371.2636123771,17712.9330774766,5,72,17,656
26551.3727915194,17656.3265606596,2,52,28,466
26555.9476673428,17896.7626774848,5,42,17,426
26576.8902490502,18058.9024905023,3,39,0,281
26749.7234407128,17743.0387251542,0,18,22,243
26779.2280625543,17965.5920938315,3,30,2,297
26992.0374519846,17955.0992317542,7,30,18,274
27017.387991573,17763.8742977528,6,71,42,335
27032.4350721421,17641.8168701443,3,77,40,433
27070.1258445946,18322.1237331081,1,28,4,258
27172.3235613464,18056.5479551212,6,55,15,365
27219.6046590142,17773.3609047941,13,99,51,621
27294.1184730145,18033.1812198333,1,36,2,196
27362.2640449438,18661.2654494382,2,30,30,187
27396.5218073423,17747.0040790712,13,81,36,436
27420.1261568436,18248.9571358987,0,40,0,139
27510.390778872,17973.7381378693,8,62,4,343
27542.9244992296,18192.2055469954,3,33,37,379
27600.337000815,17858.9054604727,0,70,0,241
27615.0072090628,17616.8553038105,2,42,24,431
27712.8454763811,18390.5056044836,7,30,7,304
27873.2736146096,18381.6649874055,5,13,21,135
27919.411456056,17797.8316571928,1,6,14,207
27930.8061377246,18001.3252245509,6,30,8,142
28030.1756287944,17667.7341717259,2,33,31,268
28055.4911690496,17936.6576955425,1,10,23,122
28349.9321455648,17933.6493555724,5,59,35,564
28456.0788442703,18045.5396669931,4,59,1,325
28470.7058823529,17753.4605702543,1,78,62,726
28470.4102333932,18353.9447935368,2,40,0,212
28532.0698818898,18070.2952755905,1,59,1,215
28565.8933265925,18346.2406471183,3,52,2,198
28639.2053952991,17928.8824786325,2,62,11,434
28659.1410312913,17632.2406346408,3,62,31,319
28683.6425061425,18462.3861588862,4,43,3,199
28707.6804812834,18192.7209224599,9,46,20,262
28764.9601163274,17779.1844619859,2,30,2,283
28873.613916501,18234.5984095427,4,16,5,146
28903.6154452325,17856.3124507486,3,34,25,253
28914.4765319426,18089.0293350717,11,73,29,403
29128.0010949904,17909.8108404051,5,98,48,637
29192.043,18421.729,2,12,1,95
29343.8844332176,17735.6188822229,8,31,32,529
29418.4370895718,17972.3913842921,3,26,41,657
29461.3381330685,17717.1127110228,3,20,29,343
29556.5872250678,18236.7912021693,3,17,27,194
29693.914571342,17813.9990911845,2,52,15,273
29792.3145221971,17944.7622272385,2,68,2,287
29850.0461084471,18314.8129841387,0,15,7,147
29898.7085444107,18130.7750759878,14,34,30,372
29944.5269297592,18500.4035740879,0,22,0,79
30009.9849129594,17943.6526112186,3,85,20,375
30098.8925217391,17984.7113043478,3,88,5,500
30151.6420454545,17596.6745580808,4,15,12,228
30233.7086270561,18403.4279959718,6,22,27,322
30315.3098714953,18009.9342873832,1,52,24,395
30644.1095268957,18282.1234607907,2,12,14,133
30746.0585546987,17737.9148814624,16,44,51,506
30879.6544689119,18315.7172927461,2,27,22,196
31246.5054031588,17671.2132169576,3,22,22,517
31280.7070208729,18464.7996204934,6,8,14,283
31403.7942122187,17650.6668006431,1,20,16,266
31476.9329073482,17933.7307165678,5,56,12,302
31518.2359893252,18215.0236370568,2,33,3,199
31585.2318677189,17935.2532882375,2,52,8,452
31609.0332420806,18338.036370747,2,17,4,167
31629.5379844961,18043.2139534884,5,36,31,338
31664.0188201231,17749.9507781397,3,38,16,247
31673.3482280431,18187.4791987673,0,43,0,200
31777.8724436742,17855.035355286,6,81,28,357
31807.6276127613,18496.595159516,0,2,7,71
32004.0970677452,17912.3008088979,0,22,1,98
32049.6242225859,17997.3620294599,4,25,23,377
32088.793824228,18153.7173396675,2,30,0,209
32122.495035461,18060.645035461,4,38,15,290
32137.4467005076,17822.6579461148,4,4,12,83
32538.2075884714,17917.0995986866,12,161,44,601
32725.4315268065,18054.8595571096,1,47,44,247
32774.2519946809,17818.7686170213,2,52,19,304
32805.0682747343,17971.4464431725,2,35,9,248
33071.2857944975,17623.8152723189,0,31,20,234
33087.8441041348,18078.5157733538,8,87,45,441
33140.2186858316,17824.7248459959,0,33,15,211
33288.2544254425,18461.0555055506,1,22,14,142
33283.3531765883,18067.1855927964,4,37,5,238
33294.7879074162,17825.305621162,1,29,24,140
33332.7404408457,17998.444894287,3,32,4,214
33400.8399465002,17880.1114578689,3,69,54,248
33462.6526038233,18335.3117996045,2,23,39,173
33552.8556304139,17614.4292589028,8,51,2,247
33706.151718113,18241.3491555038,2,66,71,327
33722.0207072316,18419.3794201975,3,26,30,161
33843.4490521327,17599.4591232228,1,38,12,379
33937.5295934122,18115.0859495625,1,23,14,103
33937.7007839721,17723.7787456446,7,50,19,429
33962.6558190844,18205.7346938776,0,54,30,170
34083.3791517629,17778.0127746551,4,61,14,379
34175.6198773798,18071.8512423362,4,49,39,345
34518.669246646,18154.4463364293,1,0,14,114
34566.2086401571,18095.1541482572,0,0,10,69
34814.8600072913,18055.0317170981,6,0,14,430
34881.5817595578,17614.1455550438,4,5,6,275
34926.7387210671,18180.5963122793,5,0,22,350
34930.1740818155,18461.5601672141,2,14,2,271
35042.7480769231,18396.2269230769,4,0,0,223
35186.7930258718,18263.2691226097,1,13,25,189
35276.6691684179,18123.8799159412,9,52,26,334
35376.5125596184,17983.5793322734,5,52,24,439
35569.0889140271,18149.6647058824,3,30,73,470
35803.9232348112,17750.01272578,5,43,4,406
35855.3766233766,18411.2601461039,0,25,11,192
35854.3687943262,17964.6866537718,11,93,43,666
35991.4724091521,17707.4925975774,0,51,17,389
36128.6529774127,18175.5036667644,5,47,24,379
36327.8927115189,17920.9309378186,4,118,66,502
36434.4670184697,17676.8768689534,6,60,31,403
36612.3838748496,18343.7244283995,1,26,3,173
36759.0830431288,18440.8912402893,3,9,27,267
36775.8718614719,17697.3463203463,1,20,9,216
36799.2422764228,17876.9284552846,3,47,34,363
36869.7314227745,18016.7304083185,5,51,96,513
36949.1639511202,18411.8343516633,6,23,34,294
37005.0955759599,17923.1368948247,13,40,29,413
37023.3118625872,17780.1245303274,0,7,1,79
30.7851123595506,19011.1846910112,2,49,0,277
111.048229088169,18663.1156744537,6,91,0,339
213.452330055579,18671.0709705002,8,75,0,375
249.552946593002,18571.8245856354,5,48,0,265
555.776623376623,19031.5666048237,9,75,0,342
599.560384454659,19232.0045967405,6,72,1,386
751.271227364185,18878.4458752515,5,59,0,480
790.761472785486,18732.803094984,6,75,1,486
814.534726490473,18543.0110633067,0,73,3,381
952.024422442244,18819.6699669967,2,21,5,249
951.82888184699,19413.9348121322,2,37,11,253
958.326397919376,18820.237537928,4,35,5,224
1244.72228126107,18955.1377966702,1,30,17,419
1418.33025984912,18804.4673093043,0,54,0,175
1494.11153119093,18973.3396345306,11,66,35,438
1533.63135946622,18645.3819849875,6,79,1,294
1571.5908808933,19084.8052109181,1,38,34,386
1637.78381594605,19245.5085283618,8,24,35,395
1653.54710920771,18566.7644539615,17,57,25,410
1722.11558219178,19106.729880137,6,46,15,375
1926.91678370787,19279.0853230337,1,17,10,288
1935.76221235365,19157.2341542188,2,28,7,192
1949.47237003684,18754.3155955792,3,78,1,380
2099.95078740157,18927.2141732283,2,83,0,359
2154.28410041841,19051.449790795,1,45,7,232
2177.30290611028,18561.5599850969,4,75,40,508
2294.2954333644,18755.1672879776,3,42,29,203
2339.33126195029,18658.3852772467,0,27,25,170
2441.72321818977,19065.2881504154,2,49,6,259
2482.78422558235,19221.5741724561,9,18,18,200
2508.66778149387,19410.3693794129,1,36,28,237
2790.66809307301,18820.8633324418,13,137,14,925
2890.41276886309,18794.1778764083,3,33,12,245
3051.33454655748,18649.7452229299,9,31,32,455
3305.94268331732,19325.8126801153,14,17,17,334
3289.26776707932,18604.467216873,1,57,3,273
3338.4267826087,18770.2020869565,2,79,56,360
3594.59963702359,18787.8976406534,8,49,19,361
3629.42456969288,19171.4326695916,15,100,44,473
3808.20197168857,18704.57760364,3,147,68,618
3857.85966850829,19121.5301104972,2,57,35,328
3845.45857988166,19421.8258664412,6,51,24,366
3968.19160104987,18681.4963254593,0,79,28,437
4293.21555252387,18748.8206002729,16,51,43,629
4440.27792074112,18534.8667009779,15,36,22,616
4585.95077932732,19164.4511894996,0,41,6,339
4652.56929133858,19064.1228346457,3,43,25,358
4645.67528373266,18664.8984867591,2,36,5,177
4673.71902806297,19317.6177275838,1,30,13,321
4698.6614331723,18915.7133655395,0,66,5,306
4775.3728,18832.3268,1,70,0,383
4772.82847533632,18538.3183856502,4,14,4,161
4819.81571509327,19330.1882419446,2,16,17,220
4845.89601046436,18572.3852190975,1,2,0,115
4890.37997256516,18783.8872427984,3,42,84,376
4922.74600870827,19412.4586357039,2,42,6,303
4931.72224549644,19177.400921659,2,38,3,292
4940.49686746988,18682.8351807229,3,36,10,239
5179.60172160403,18959.8129330254,15,39,79,816
5196.23143923683,19377.5935296557,3,17,15,313
5415.92245119306,18756.4088937093,6,35,9,392
5483.24210526316,19268.7636363636,0,13,0,206
5484.25720164609,18563.5462962963,4,42,17,404
5583.7166058999,19384.1292674843,3,28,15,389
5761.56377708978,18989.9513931889,4,81,44,404
5861.94617706237,18831.0995975855,1,32,11,202
5903.75411255411,19288.7112554113,2,25,11,285
5911.99524940618,18886.0285035629,1,17,21,182
5926.904649794,18591.7168922896,0,8,10,260
6004.65714285714,18594.9654761905,0,5,19,229
6061.26611487334,19340.0920491598,0,13,49,313
6172.90382010295,18981.063126524,7,17,36,661
6282.87057898873,19183.6319098769,2,25,43,391
6387.70849363717,19375.9135839006,1,16,27,295
6400.33306089089,19118.0968532897,1,9,11,255
6556.33045864367,19387.786750294,9,23,8,205
6784.09957254212,19034.5451345235,5,97,38,550
6813.14253968254,19304.5180952381,2,24,19,164
6830.43911082474,19143.3392396907,2,21,7,190
6905.52987524622,19410.8818122127,3,32,24,408
7009.62879640045,18739.8368953881,9,167,6,764
7012.04513457557,19152.7217391304,2,39,34,267
7048.04744525547,19049.100162206,4,68,40,301
7068.28937577511,19294.7689127739,1,36,4,379
7173.69204673954,18987.115718055,5,98,9,448
7211.68537549407,18830.7442687747,3,105,10,512
7246.39437784208,19215.67465895,3,63,6,340
7282.37794676806,18647.3543726236,0,77,87,806
7356.1879222973,19112.9864864865,5,78,3,412
7464.91913411296,19305.9915401841,5,31,35,216
7486.28389988793,18637.6197235712,2,29,35,267
7663.3284273644,18907.8787135459,0,64,50,471
7945.08580080754,18992.5928667564,3,38,22,397
8075.05329719964,19083.5822041554,0,49,4,236
8216.97781885397,19096.0697781885,3,31,4,255
8369.81200558399,18536.1707771056,2,28,4,241
8421.9449702068,19427.9379600421,6,34,12,163
8505.9139287367,18542.6006478482,2,50,1,227
8602.41661987647,19235.8439079169,12,18,47,207
8716.532892319,19403.3476662992,5,33,30,211
8889.57357594937,19155.190664557,6,23,24,236
8989.85195643405,18742.1068979427,1,84,3,535
9014.3143207605,18920.9886537872,8,102,28,536
9055.80491132333,19400.4947703502,4,19,3,135
9056.40797546012,19256.7695004382,2,33,9,189
9147.24308390023,18732.4058956916,7,62,15,397
9255.88407643312,18735.6581740977,2,33,1,245
9268.60744611365,19033.0640104507,4,95,26,441
9371.06114649682,18867.2681528662,8,51,43,336
9475.64028088095,19375.7073092882,3,5,11,280
9518.35630936228,18905.9289009498,3,47,19,277
9497.1863780359,18527.610876452,7,56,7,338
9656.67206562894,19025.7679848549,2,100,78,544
9706.49737762238,19301.8387237762,7,44,17,270
9708.54785348562,18622.1985033478,5,37,46,268
9875.37635968093,18854.318346628,10,105,74,666
9898.14504881451,19396.1510925151,4,34,3,288
9932.6449031171,19257.2839090143,3,49,17,297
10066.980721393,18957.6281094527,3,49,46,274
10133.9115853659,18521.7507621951,9,50,4,390
10256.6965626235,19140.0999604899,4,40,25,194
10259.5980879541,18598.5931166348,17,72,26,367
10359.168973747,19192.2023866348,1,25,34,245
10399.6428250112,19338.8362573099,0,13,25,193
10467.6153846154,19014.9913657771,3,54,20,252
10529.4188334505,18780.1208713985,4,99,6,489
10607.9588281869,18586.6132224861,3,94,18,395
10591.6879039705,19356.7931671283,5,36,0,202
10737.1952423698,19118.657540395,10,37,19,286
10917.5765883377,19327.4869451697,1,48,3,292
10932.4305983961,18777.5151141271,2,86,28,478
10951.5162822252,18617.039687924,2,33,30,451
11080.66448737,19012.8748885587,0,58,53,477
11085.3877758913,19368.5229202037,6,19,14,338
11205.5827414773,19370.5067471591,1,11,14,138
11278.9342211461,19124.2562550444,4,36,0,260
11331.9690808979,18572.9076662431,3,76,7,416
11348.0606458388,19312.1976896823,0,14,26,120
11381.3140186916,18875.7799065421,6,44,3,341
11439.7481081081,19098.2024324324,12,55,34,368
11553.7338345865,18528.3368421053,2,22,13,311
11584.9604273843,19376.0945785516,6,11,11,412
11647.5956902849,19108.4170927684,5,41,37,324
11769.1498204207,19264.0774756285,10,45,1,129
11921.380572189,18595.6586826347,0,16,9,123
11944.279743849,18857.3255813953,2,34,24,331
12009.6111408677,18691.2469201928,0,11,3,99
12011.7864600876,19243.0660154934,6,49,13,232
12032.2278782112,18555.7031398668,4,9,1,248
12568.7760617761,19057.5455598456,1,89,0,337
12585.1785105173,18621.3263217737,1,14,2,95
12684.2870292887,18923.9221757322,6,91,0,459
12693.6024418161,19163.1491797024,5,35,0,232
12782.9344077961,19294.3425787106,2,29,1,291
12779.7277661795,18626.2889352818,0,28,0,308
12857.2155315615,18878.1353820598,4,57,2,429
12898.4726070529,19138.8620906801,2,43,5,309
13071.3874598071,18972.5948553055,4,86,51,633
13139.8222940226,19033.3604379824,2,35,37,291
13242.438814202,18780.5087900724,10,41,32,411
13262.3287407882,19429.6187119513,2,7,15,270
13440.1368644068,19113.8894067797,1,34,6,278
13510.7647610122,19276.226179319,1,46,18,364
13568.1955143832,18783.5480253535,0,41,3,352
13605.3342953343,18712.8157768158,0,55,2,304
13783.0951599672,19153.4101722724,4,59,0,316
13781.1571238349,18749.7239236573,3,52,13,510
13821.381256656,19287.9270500532,1,33,0,158
13831.0714285714,18926.7125645439,3,46,1,379
13876.9631626235,19343.4083557951,0,12,0,29
13975.600408789,18911.670924885,9,56,51,0
14004.0933806147,18806.5224586288,3,68,4,0
14057.9572687225,19140.7502202643,2,32,2,0
14116.7529313233,19337.7688442211,1,26,1,13
14176.2287744227,19230.578330373,3,15,19,0
14190.2280235988,18980.0132743363,1,20,2,0
14275.521577381,19081.0178571429,1,42,3,0
14459.3700393279,18998.9424383268,3,68,25,0
14533.5617495712,18846.1282161235,1,90,0,2
14663.4425332291,18528.9233776388,3,40,17,3
14672.2996568814,19136.1868089973,3,77,17,25
14789.6829827916,19359.3372848948,4,8,10,146
14940.2450331126,19315.7301324503,2,14,14,167
14966.527534965,18717.5924388112,7,22,41,408
14952.4610441767,19087.6658634538,7,23,29,355
14969.3681783244,18882.143735588,5,61,13,388
15096.7856547123,19283.3327773144,4,19,1,88
15160.5521195275,19040.0868658791,8,7,5,185
15280.0206600483,18637.2379930239,8,63,68,484
15338.956504065,19243.7780487805,8,19,2,138
15482.5167427702,19035.1537290715,1,55,0,189
15559.3459770115,18920.5201149425,1,30,31,140
15620.9441233141,18998.0282594733,0,17,11,132
16126.8903976722,19334.4471387003,2,20,24,138
15742.116349481,18774.7685986159,1,49,0,271
15847.4432454037,18535.5263788969,0,43,3,237
16069.9406941787,18752.9639245696,13,160,46,635
16148.8222297757,19302.4955812373,3,29,46,193
16220.9058608059,18923.7864468864,1,14,1,254
16308.7167003027,19019.4475277497,5,37,70,441
16394.9204840104,19318.7679343129,4,20,9,162
16397.3356461405,18801.0867302689,0,52,6,345
16412.2960964773,19090.1278959061,2,81,31,438
16581.3453850676,18548.8124632569,8,41,112,879
16604.4138495093,19296.5114503817,0,24,34,226
16619.3821631879,18878.0459203036,7,41,19,325
16661.3638844667,19797.862406186,0,7,0,76
16665.3210831721,19794.5573362807,1,54,4,314
16672.9537110934,19185.1887470072,4,10,0,108
16697.330790847,19021.9911682055,0,10,8,203
16796.8218585983,19443.44921272,3,35,12,362
16835.0531873289,18773.1439186547,2,4,10,172
16928.1017762842,19277.8689390302,1,4,14,138
17049.4082332762,19201.1346483705,3,9,1,163
17091.6973001038,19376.4293873313,1,11,15,146
17129.1212371134,19093.0898969072,0,16,1,324
17176.7566502463,19394.0226600985,1,16,14,240
17204.4319634703,19211.4703196347,1,17,12,257
17339.6093261302,19306.2530565823,1,32,50,347
17440.2804085422,18573.7375425565,1,20,36,454
17585.0675922543,19117.7157471684,12,43,7,300
17572.5555555556,19343.3122605364,4,24,6,355
17590.7873541588,18713.4866390666,6,22,35,370
17637.7989590111,19425.9967469096,1,44,45,272
17669.4737442922,19217.200152207,1,11,4,202
17748.4817059484,18725.1393939394,3,55,63,450
17741.6264637002,18866.7291178767,4,12,2,233
17789.6050738357,19078.008330178,2,36,4,228
17784.2331448456,19253.8481948673,2,17,1,165
17859.111147541,18853.6609836066,8,53,25,335
17895.0625260525,19295.4689453939,0,16,1,153
17964.5488837567,19135.9164742109,1,33,5,328
18005.0705021616,18964.5450615231,7,78,1,448
18044.0428039702,18832.0651364764,3,70,32,431
18073.9579925651,19343.3572490706,5,23,15,392
18172.933019102,18633.6020838502,2,103,109,870
18209.4021641118,18783.6176735798,5,52,26,406
18213.9167686659,19236.2913096695,9,7,1,284
18263.9176502882,18903.3033214384,2,98,29,412
18287.8470266041,19018.6564945227,4,39,5,424
18380.0058282209,19425.4233128834,3,26,31,215
18434.4933920705,18954.0677736361,4,42,37,333
18463.3719328455,19373.82737839,8,30,25,260
18581.0405052265,18617.8924216028,9,47,21,294
18591.252170767,19040.3976121563,1,46,2,332
18661.4487860395,18751.4559939302,3,68,1,373
18672.7633269107,19291.4935773924,6,13,15,184
18752.3816165951,19082.0132331903,4,62,5,228
18779.17261298,18939.7750594631,0,69,5,379
18803.5107503291,18572.4984642387,0,30,15,294
18818.3098591549,18777.3034875922,9,38,24,286
18898.5074160812,18924.6034348165,3,51,5,481
18915.0846053205,18829.1469690362,4,53,12,269
18921.0923392613,19137.2486320109,9,47,18,269
19077.598056032,19070.235563179,4,65,33,393
19098.530204259,18813.0538896132,4,60,16,429
19239.6937097927,18744.310578985,1,52,35,302
19334.7359833877,18706.6039750816,2,37,29,350
19493.7321220592,19008.655951549,2,56,38,339
19668.0324380886,18732.07708406,6,14,11,232
19748.3199632578,19307.3086344152,2,16,25,173
19739.3267233239,18781.2049102927,13,77,43,526
19757.1681681682,19402.1171171171,1,8,5,175
19792.7618779871,19064.9038515603,6,41,35,365
19870.9162790698,18619.4093023256,9,25,9,207
19890.1302149178,18836.7589549094,11,54,23,288
19962.8742829828,19416.0066921606,0,28,0,214
20051.0412280702,18871.6456140351,1,37,2,280
20111.1922910351,18982.1277609355,3,43,6,278
20212.4767704105,18722.1434370771,0,33,2,314
20223.0984749455,18828.0605664488,7,43,11,220
20224.0568245125,18585.0428969359,2,7,13,174
20240.3600758054,19381.3843967151,1,18,26,150
20283.3180542563,19088.8861864671,1,17,26,294
20357.7304163726,18961.7413549753,3,44,4,230
20371.0656868626,18776.8767246551,1,35,2,222
20411.961339179,19344.2132323635,0,21,1,118
20552.163202123,19170.1711632021,2,22,0,184
20727.4055366683,18607.9140359398,2,66,2,412
20826.8049824835,18868.5145971195,4,107,1,496
20865.5679513185,19229.5772819473,4,39,0,328
20952.1960023866,19077.7711813842,7,79,6,343
21051.7310108509,19275.4066247858,4,24,0,237
21079.3013741412,19357.8538413492,2,119,6,663
21118.5787058284,18837.9720055071,2,87,0,566
21228.5466728281,19226.9163585952,7,63,2,217
21405.0890072271,18873.1989349563,6,25,16,203
21472.2806226956,19244.9873002868,4,5,17,142
21556.1754470759,18775.9560173997,2,27,15,217
21602.0926275992,18872.7348771267,1,35,27,243
21680.6993233304,19372.7005001471,1,33,37,315
21847.4704567231,19372.3554774832,1,34,109,367
21899.0967276227,18662.4181905679,0,5,11,96
21924.6100840336,19351.2072829132,4,33,6,157
21973.2464241929,18965.3788312219,1,27,8,188
22115.5705059203,18668.243810549,0,1,2,51
22187.7266156463,19154.2300170068,1,14,16,168
22238.2026390198,19435.9644989004,4,27,15,273
22287.6968711906,18653.4043071922,1,73,0,277
22380.2607184241,18886.471224411,0,56,1,252
22439.0990955564,18623.6700747149,3,109,1,390
22469.2963133641,19224.5843317972,1,24,3,170
22515.1746784022,18781.6844955992,10,79,33,496
22525.234496683,19371.9858667436,5,22,18,260
22551.4678800857,18993.0549607423,2,41,0,191
22665.8034358769,18726.61805833,0,32,25,322
22677.745840708,19090.1309734513,5,24,22,288
22693.9631617468,18597.0668455721,0,20,6,136
22778.7481281821,18895.5896975142,14,45,39,631
22805.5091506335,18659.6020647583,0,39,9,397
22881.2490664675,19371.2569081404,2,23,12,367
22938.3515823516,18724.3670593671,3,88,63,590
23043.0295100223,19131.903674833,6,60,26,335
23026.2561983471,18582.659607438,0,14,12,260
23185.5945802338,18688.6981934113,1,11,19,247
23203.6550625153,19080.3123314538,2,57,45,379
23242.2083936324,18778.3651712494,6,32,9,190
23298.8752276867,18697.6830601093,1,20,7,230
23347.4953933381,19057.8908575478,5,41,16,283
23357.8270517788,19262.1835153223,3,22,8,172
23371.797008547,18916.6991452991,5,56,4,437
23447.0490693739,18570.4441624365,0,4,5,304
23465.4188780652,18771.6509909305,2,26,11,311
23476.7696590118,18882.5897703549,3,22,15,189
23524.0438788943,19153.8363317244,2,32,10,285
23698.8093596059,19130.1261083744,2,22,15,309
23786.8575177119,18820.9834689058,1,7,22,132
23848.0382911392,19029.1132911392,3,7,16,299
24173.2732878935,19019.0980201233,8,53,28,331
