cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,CYR61,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,WNT5A,VEGFC,AXL,EPHA2,LOXL2,RUNX2,FGFR1,JUN,VGF
10247,27646.3866731518,35729.3852140078,2,68,9,156,17,1,0,1,5,4,1,0,2,8,4,6,3,3,0
10249,27994.6045958796,35765.7155309033,0,81,10,251,33,0,1,2,15,2,2,3,41,29,17,18,6,1,5
10250,28535.3632718524,35306.0108259824,0,33,25,238,105,0,0,3,13,31,0,1,33,27,5,3,6,7,2
10251,28832.6738670055,35874.0207539178,0,152,4,27,10,0,0,0,0,2,0,1,5,0,3,0,13,1,1
10252,28833.7848545637,35774.5852557673,0,141,1,35,47,0,0,1,18,41,0,0,29,13,17,0,14,14,0
10253,28946.5687190764,35820.8653106102,0,191,4,21,30,0,1,0,1,9,0,1,24,1,9,3,10,6,2
10254,29160.8508526343,35438.9513871214,0,307,77,136,39,0,0,1,23,3,0,3,69,44,33,4,28,7,1
10255,29372.1816833519,35209.0967741935,0,139,38,77,40,1,0,1,20,5,0,0,37,18,10,3,12,2,0
10258,30724.4270114943,35399.3666666667,0,68,42,328,34,0,0,3,12,3,0,1,14,30,7,2,6,5,6
10259,31578.1245256985,35994.3677130045,1,71,36,180,19,0,0,2,3,0,1,1,39,15,10,1,9,1,3
10260,32117.5347419748,35195.9024786672,0,48,16,179,2,0,0,1,3,0,0,0,22,7,7,0,2,1,1
10261,32143.9971045965,35322.9724936663,0,52,34,192,8,0,0,0,1,12,0,0,37,20,6,0,3,2,1
10262,32220.4906444906,35204.4766112266,0,48,5,194,0,0,0,0,1,0,0,0,13,0,1,0,0,0,1
10263,32352.3805128205,35779.1755897436,1,128,32,373,141,1,1,1,27,7,2,0,59,29,32,2,19,10,8
10264,32350.4944707741,35370.2954186414,2,71,16,162,49,0,1,0,1,0,2,0,18,4,5,0,11,1,2
10265,32498.5460580913,35615.4,1,77,14,318,135,0,0,0,1,3,0,0,74,26,14,0,21,6,2
10266,32521.9875486381,35716.9712062257,0,45,10,149,115,0,0,3,3,4,0,0,43,19,19,0,12,7,3
10267,32588.1106132075,35587.6507075472,0,97,7,251,175,0,0,0,2,3,0,0,105,11,21,0,13,17,6
10268,32679.5786708695,35498.9114788547,0,83,20,161,34,0,1,2,1,1,3,3,30,6,14,2,10,4,2
10269,33060.954705365,35692.6842568162,1,26,20,89,4,1,0,2,3,0,3,2,43,2,4,0,13,2,3
10286,36960.8311369905,35699.4725712534,0,46,38,145,241,0,0,0,5,1,0,0,65,27,7,0,9,6,1
10287,37126.603284756,35812.9775618783,0,163,41,321,45,1,0,0,4,3,0,0,60,31,18,1,15,2,2
10288,37230.125168691,35444.8124156545,1,69,11,171,19,0,0,0,2,1,2,1,4,27,6,4,13,7,7
10289,37622.7192650635,35503.8959740611,0,137,45,419,110,1,2,0,44,10,2,0,30,21,13,0,15,4,6
10290,37624.508869908,35770.0946123522,3,122,7,338,80,0,1,1,16,11,0,2,12,37,9,1,10,21,5
10292,37796.9036025337,35584.6161916073,0,114,43,304,147,0,1,1,23,35,1,0,52,50,30,1,15,1,7
10293,38180.5115946178,35671.8213569997,0,336,6,784,367,0,0,3,159,162,2,1,15,55,18,1,16,14,9
10294,38689.5857586889,36057.1223509466,0,54,61,452,262,0,1,1,38,4,1,0,98,99,22,0,12,16,3
10295,38705.3552537527,35845.7519656898,0,11,6,47,8,0,0,0,4,2,1,0,30,14,5,0,5,1,1
10296,38763.8515026517,35815.7967000589,0,11,11,80,6,0,0,0,2,1,1,0,28,11,4,0,3,0,0
10297,38780.8390151515,35390.7662878788,1,51,16,629,168,0,1,2,19,50,1,1,2,2,9,2,19,21,3
10298,39027.8639609169,35742.8635851184,3,66,32,306,43,0,0,0,6,13,0,0,30,8,16,1,33,7,0
10299,39210.2331047992,35638.3183153771,1,131,33,425,92,1,0,1,14,13,0,1,29,19,23,2,17,13,3
10300,39432.2884314747,35804.7407503908,0,136,87,519,93,0,0,0,38,29,0,0,130,48,41,0,41,18,2
10301,39632.4981530343,35647.9,0,140,88,544,205,1,2,0,88,22,1,1,81,78,38,18,25,7,3
10302,40050.2212049616,35552.4506792676,0,159,30,384,125,2,0,1,10,19,3,0,57,86,11,6,5,6,6
10303,40055.4631311297,35224.2332001453,0,169,27,353,5,0,0,1,1,1,0,0,17,7,3,2,7,0,1
10304,40067.1660935351,35328.9549518569,0,188,19,264,2,0,0,1,1,0,1,1,14,14,1,1,9,3,2
10305,40272.3102352193,35514.7565162111,0,227,31,487,129,0,1,1,2,7,2,0,63,55,10,9,10,21,6
10306,40289.7564717162,35140.6433365292,0,162,0,239,131,0,0,2,42,9,1,1,79,23,17,0,23,2,6
10307,40370.0677276092,35664.2997779423,0,137,2,265,17,0,1,1,3,1,4,2,34,20,16,8,9,3,4
10311,40691.66759195,35439.4798750867,0,29,24,316,289,1,1,17,71,1,1,0,53,26,11,0,0,0,0
10312,40840.9410096427,35290.0201361316,0,77,23,505,504,1,0,14,107,25,0,0,62,61,29,0,0,0,0
10317,313.407737266908,36639.8118563874,0,80,4,217,14,0,0,3,7,12,0,2,139,41,7,6,12,6,1
10318,333.262256068539,36943.7372679676,0,71,1,145,3,0,0,1,4,0,0,3,10,9,5,2,2,0,2
10320,511.905995343423,36587.8416763679,0,99,2,157,2,0,0,1,6,0,0,0,50,34,6,6,13,2,3
10321,543.449626865672,36692.2512437811,1,227,6,465,30,1,2,0,14,3,2,1,42,41,17,16,22,6,4
10322,568.980392156863,36383.8090815273,0,125,2,172,4,0,2,3,12,1,2,2,24,53,6,5,2,1,6
10323,709.609394703657,36859.1863177806,0,100,3,434,67,0,0,0,21,6,0,0,41,43,17,12,23,4,0
10324,724.424636572303,36711.2251976537,0,102,6,310,226,0,0,1,90,3,0,2,87,49,30,23,28,8,4
10325,770.096422487223,36564.1856899489,0,93,6,264,26,0,0,0,9,0,1,1,1,29,5,2,7,3,1
10326,1320.91416309013,36092.6064377682,0,87,2,260,263,3,0,3,0,4,0,1,46,72,10,5,12,17,2
10327,1926.92357460574,36587.125960372,0,416,5,358,2,0,0,5,0,0,0,1,3,32,9,3,19,6,3
10328,2181.71483539974,36511.9884566054,0,77,1,192,36,0,0,4,3,2,1,2,42,23,10,4,11,15,5
10329,2399.48026805659,36509.0551005212,0,65,0,32,5,0,0,3,0,0,1,0,5,4,2,1,3,30,21
10330,2551.66247086247,36430.1160839161,1,89,0,110,3,0,0,2,0,0,0,0,3,8,6,1,7,1,6
10331,2655.05157314304,36718.3876094713,1,267,0,423,57,2,2,1,0,1,0,1,10,6,6,2,12,7,2
10332,2892.75287635715,36875.4809593259,1,216,2,845,222,1,2,7,11,12,1,2,4,18,19,3,31,47,4
10334,3774.85671191554,36177.2888386124,4,156,5,24,111,5,3,3,11,17,3,2,46,46,23,5,18,4,9
10335,4930.6854368932,36956.2724271845,0,62,2,396,28,0,0,51,6,0,0,1,35,33,9,1,10,4,0
10336,5199.19590268886,36274.6174775928,2,74,12,370,423,3,1,125,165,15,0,4,92,100,29,5,26,21,2
10337,5826.60504201681,36683.831232493,0,174,3,314,21,0,0,2,11,11,0,1,56,76,10,2,18,10,2
10338,5820.6080495356,36209.1631578947,1,123,9,450,109,1,0,3,10,3,0,3,59,48,19,3,18,2,2
10339,6042.73767051417,36246.2549842602,0,96,7,326,188,1,0,1,28,3,0,1,48,62,10,2,20,12,2
10340,6125.43356081895,36373.2260136491,0,36,2,135,0,2,0,2,4,4,0,1,45,18,1,1,7,3,2
10341,6136.92005359536,36498.1447074587,0,75,5,151,1,2,0,0,9,4,0,0,18,19,4,0,5,1,1
10342,6181.66746183206,36610.7733778626,0,33,1,71,3,0,0,0,6,1,0,0,24,27,2,2,2,1,0
10343,6228.12483912484,36407.0840840841,0,79,4,107,0,0,0,0,4,0,0,0,10,14,5,1,5,1,1
10344,6250.34480712166,36936.3548961424,0,22,0,59,0,0,0,1,5,0,0,2,29,13,5,3,2,1,0
10345,6476.10282343026,36495.5533080489,1,110,2,269,2,0,1,0,13,1,1,1,16,4,10,7,5,4,2
10346,6533.10637450199,36086.641434263,1,150,4,269,37,2,1,2,22,7,1,5,70,13,14,11,19,15,9
10347,6742.47017732402,36416.3758731865,0,52,3,138,58,0,0,0,11,2,0,2,11,6,3,2,9,9,1
10348,6816.90096516995,36331.459924465,0,164,3,338,241,0,0,0,101,7,0,0,132,30,29,20,22,18,2
10349,6853.89021785562,36189.5476292183,0,134,1,211,154,0,0,2,53,3,0,1,71,10,25,17,17,8,2
10350,7012.11934023286,36314.6416558862,0,74,11,284,220,0,0,0,66,47,0,0,68,4,14,11,7,15,3
10351,7025.3636757694,36433.4963155613,0,42,12,299,107,0,0,0,36,43,1,0,33,6,11,7,12,18,3
10355,8562.2148545425,36658.1794246709,2,442,1,754,50,3,1,1,8,5,1,5,16,6,14,1,13,1,3
10356,8761.17751171265,36609.2299149748,2,509,3,828,183,2,0,0,47,25,0,1,28,57,37,3,61,0,11
10357,10064.7290175667,36947.514964216,0,6,17,224,22,0,0,4,1,6,0,1,66,5,27,1,12,3,1
10358,10158.1777234637,36856.1723114525,1,217,4,414,218,0,0,1,5,29,0,1,93,23,24,1,18,15,3
10359,10212.2225981055,36778.9424898511,1,127,3,325,64,0,2,2,3,4,2,1,69,42,25,2,20,6,2
10360,10498.4948165869,36284.8313397129,0,26,4,30,1,0,0,0,1,0,0,3,16,42,4,1,2,0,1
10361,10644.4163918983,36745.6186999529,0,191,1,282,29,1,0,5,5,8,0,6,59,46,2,5,13,4,13
10362,10819.8676716918,36732.661641541,0,30,2,54,1,0,0,0,2,0,0,2,36,17,6,4,2,0,6
10363,10957.5588516746,36761.519138756,0,58,6,126,4,0,0,0,4,2,0,0,53,23,6,0,3,0,0
10364,12277.0495833333,36350.5475,0,132,0,235,12,0,0,6,2,3,0,3,1,46,4,4,11,2,1
10365,12369.2334701322,36895.5348837209,0,75,1,193,1,1,1,2,3,8,1,4,39,30,1,4,27,2,0
10366,12541.0158472166,36570.3100365705,0,98,3,118,14,0,0,0,8,0,0,2,2,34,2,3,5,1,0
10367,12934.6977567887,36620.9834710744,0,92,3,188,8,0,0,0,5,1,0,0,22,15,3,0,10,1,1
10368,12978.5671946857,36279.8431272356,1,13,3,157,12,0,0,1,4,2,1,1,5,6,1,1,4,4,1
10369,13031.955890888,36593.3905977945,0,56,0,160,2,0,0,1,1,2,0,0,31,2,6,2,1,1,4
10370,13160.255513308,36731.6707224335,0,117,0,194,14,0,0,1,10,14,1,2,25,4,8,2,8,3,0
10371,13235.8282910875,36921.1643499591,0,107,7,343,45,0,3,1,13,5,0,2,35,13,12,3,12,3,3
10372,13522.3777439024,36233.8384146341,0,65,24,253,204,0,1,5,56,10,1,4,70,15,25,4,14,28,3
10373,13571.3628318584,36473.6548672566,1,81,0,187,0,0,0,0,5,3,0,0,20,0,5,0,3,0,3
10374,13581.8517499017,36926.4128981518,0,79,4,154,24,0,0,2,15,11,0,3,21,12,7,3,20,7,4
10375,13625.3770134959,36403.7548976926,0,116,5,202,2,0,0,1,5,5,1,1,27,3,8,1,4,1,2
10376,13677.1413169041,36633.1124374278,0,88,0,190,54,0,0,0,23,5,0,0,36,3,11,3,7,3,3
10377,13782.0606060606,36488.0297619048,0,51,1,126,0,0,0,0,0,1,0,0,1,1,2,0,9,1,1
10378,13852.5194384449,36948.3822894168,0,46,6,149,4,0,0,1,0,0,0,0,2,2,3,3,3,0,1
10379,13891.5390625,36520.2677083333,0,68,3,150,0,0,0,0,0,0,0,1,3,0,3,1,6,0,0
10380,13913.795991984,36446.4400801603,0,107,13,237,3,1,0,0,0,2,0,0,2,14,4,4,20,8,2
10381,13912.0236254296,36117.0189003436,0,124,1,176,46,0,1,0,4,1,2,1,14,6,8,5,0,0,1
10382,14070.7018524991,36630.9849702901,0,104,12,117,2,0,0,0,2,1,0,1,12,0,1,1,6,0,1
10383,14090.8632850242,36857.4852657005,0,65,22,262,23,0,0,1,13,2,0,2,45,35,12,5,15,0,2
10384,14121.4293963255,36351.2099737533,0,81,0,161,11,0,0,0,3,1,1,0,17,1,3,2,1,0,0
10385,14286.6677985286,36200.5732880589,0,75,2,204,6,0,0,1,8,0,0,0,14,3,1,1,1,0,0
10386,14349.526684758,36973.0854816825,0,137,27,222,6,1,0,0,2,2,0,0,22,8,5,2,17,2,0
10387,14389.9079826976,36182.0558395596,0,54,13,137,28,1,1,0,9,1,0,0,41,7,3,3,15,0,2
10388,14454.6681180455,36159.2801161103,0,77,15,181,48,0,0,1,15,2,0,1,24,13,9,6,17,0,1
10389,14562.0912604043,36899.2137336504,0,167,16,245,9,0,0,0,0,0,0,0,26,5,10,5,10,0,0
10390,14903.9972354863,36586.9419452124,0,146,7,304,21,0,0,2,11,2,0,2,20,6,4,1,14,3,10
10391,14982.9119241192,36708.4149051491,0,130,27,317,245,0,0,0,44,18,1,1,57,30,12,1,38,12,3
10392,15052.7116686579,36481.7116686579,0,214,2,338,5,0,0,1,2,4,0,1,6,2,4,4,10,1,1
10393,15123.6963734568,36770.3105709877,0,55,0,157,54,0,0,0,14,3,0,0,18,3,6,0,5,1,1
10394,15158.0618479881,36135.1985842027,0,147,17,250,5,0,0,2,6,3,0,0,17,3,8,0,17,4,3
10395,15276.4842615012,36981.6599792459,1,130,2,211,3,0,1,2,3,1,1,3,12,11,3,4,3,3,3
10396,15339.9054561201,36514.0483545035,0,359,4,414,4,0,0,1,5,3,0,0,5,4,13,3,8,13,4
10397,15458.4393186657,36486.6479772889,1,171,8,336,4,0,1,1,4,4,1,1,3,7,6,2,7,3,2
10398,15532.7176389368,36077.2350707629,0,89,16,287,10,0,2,0,8,1,0,0,44,8,8,0,9,4,0
10399,15660.0373563218,36104.500410509,0,110,11,255,47,0,1,1,5,1,0,0,1,8,4,2,2,14,2
10400,15869.965352829,36439.5241576605,0,122,16,352,31,0,1,3,10,2,0,1,74,70,13,3,10,4,0
10401,15923.179941003,36131.9761061947,2,64,15,236,170,0,1,4,25,9,2,2,84,51,15,4,10,14,2
10402,16511.3496688742,36093.8675496689,0,58,7,123,2,0,0,0,0,0,0,0,18,15,2,0,3,1,0
10403,16545.5968057366,36262.267601043,0,127,23,195,5,1,0,4,5,1,1,3,33,17,6,5,9,1,0
10404,16985.2685018051,36937.9693140794,0,72,5,220,136,0,1,0,11,0,0,0,18,21,6,0,9,10,2
10405,17003.9261978362,36665.0247295209,0,103,2,135,47,3,0,1,3,0,0,1,15,9,7,3,6,3,0
10406,17045.3010989011,36785.6957613815,0,94,21,233,29,0,0,0,3,3,0,0,1,2,2,0,0,4,1
10407,17187.5560682972,36165.9077065067,0,165,24,234,8,1,0,0,0,5,0,1,13,8,18,1,8,3,2
10408,17204.5546623794,36493.8961414791,1,95,22,191,6,0,0,1,3,1,0,0,0,3,0,1,9,7,3
10409,17243.8673521851,36212.259125964,0,112,21,213,2,0,0,0,1,5,0,0,9,4,9,1,8,1,1
10410,17503.5374600835,36122.0869565217,0,186,31,302,45,0,0,1,17,4,0,2,142,27,23,5,8,13,4
10411,17546.5521551724,36436.7232758621,0,152,21,308,3,0,0,1,3,2,0,1,19,12,3,2,7,4,1
10412,17662.5043258832,36690.6669069935,0,75,12,186,5,0,2,0,5,0,0,0,13,7,7,0,6,2,0
10413,17694.6360166551,36538.0045107564,0,121,6,283,10,0,0,1,14,1,0,1,32,18,5,2,3,7,5
10414,17833.1839784419,36081.6112199902,0,147,38,327,57,0,0,4,29,5,0,2,81,38,21,0,11,15,3
10415,17813.0058479532,36484.4646464646,0,164,21,233,35,0,0,0,7,0,0,0,18,6,6,0,8,1,3
10416,17844.2543859649,36778.7090007628,0,143,5,215,10,0,0,0,4,4,0,0,7,10,6,0,12,3,1
10417,17891.2061002179,36914.2416122004,0,202,10,278,1,0,2,3,0,2,0,1,5,9,9,2,11,0,1
10418,17997.7433389545,36685.9774030354,0,107,18,309,133,0,2,3,43,14,0,0,33,20,10,0,9,16,3
10419,18339.2371627502,36892.4181897302,0,39,8,197,80,0,0,1,32,8,0,0,19,30,9,2,15,9,1
10420,18600.6362545018,36218.9847939176,0,115,0,127,1,0,0,1,1,3,0,2,1,19,3,4,1,0,0
10422,18675.298245614,36727.4208386821,0,284,35,410,269,1,0,0,45,27,0,2,88,52,36,1,14,5,4
10423,19063.9315789474,36312.5770676692,0,123,23,207,6,2,0,0,3,1,0,0,15,24,6,0,9,12,0
10424,19087.4086674767,36552.1761846902,0,103,13,159,3,0,0,0,2,0,1,0,1,30,5,1,4,1,2
10425,19109.2341857335,36225.88739345,1,187,17,274,6,0,0,0,2,1,0,0,3,20,6,1,22,7,1
10426,19143.4723515716,36425.6536670547,0,145,25,417,27,0,1,0,9,4,0,0,29,33,10,1,10,6,0
10427,19220.8650173611,36199.99609375,0,77,5,230,24,1,0,1,9,0,0,0,22,5,3,0,6,2,0
10428,19347.0436681223,36108.5665938865,0,51,30,216,96,0,0,0,13,2,2,0,45,7,18,0,8,2,0
10429,19596.5855338691,36610.8591657099,1,25,19,161,10,0,0,2,3,1,0,5,5,5,4,2,11,0,1
10430,19987.6184321439,36280.8718741219,0,249,6,505,93,5,1,0,16,0,1,1,30,2,12,1,12,2,0
10431,19998.6974214343,36187.2095084609,0,110,2,127,89,0,0,0,17,0,1,0,19,1,13,1,7,2,0
10432,20066.8882257189,36905.8830710798,0,60,30,234,45,0,2,0,7,1,1,1,97,8,7,1,4,0,1
10433,20066.8395543176,36084.3665738162,0,103,3,204,7,1,0,1,4,2,0,0,22,2,15,3,3,0,0
10435,20890.2954461311,36386.1203258053,0,91,22,158,6,0,0,8,1,0,2,6,16,8,5,6,6,0,2
10436,21536.1571644803,36457.4556004036,0,45,1,70,3,0,0,1,5,1,0,0,48,3,9,2,5,3,9
10443,22665.2134831461,36501.1205311542,1,39,13,141,8,0,0,1,5,1,0,2,45,16,1,1,4,2,1
10446,23007.6937984496,36288.3112887597,0,143,31,321,33,0,0,0,4,2,0,1,42,19,10,2,8,1,0
10447,23065.6106283422,36138.4304812834,0,22,29,349,299,0,1,1,24,9,0,0,35,73,15,0,3,12,0
10448,23126.5111492281,36425.2496937025,0,159,45,263,4,0,0,2,3,3,0,0,19,34,2,0,10,4,0
10449,23584.397983871,36201.4649193548,1,17,0,21,9,0,3,5,8,5,2,4,0,19,4,6,3,2,1
10450,23595.0638750887,36450.9350603265,1,82,3,131,21,1,0,2,4,3,1,4,3,27,3,4,4,1,2
10451,23757.5951237532,36878.6161802734,0,148,5,310,4,0,0,2,29,0,0,2,19,32,4,2,8,3,4
10452,23835.5410903173,36211.1151342555,0,84,2,121,28,0,0,1,7,3,0,1,3,12,7,1,7,3,0
10453,24076.1637228261,36951.3641304348,0,237,47,364,2,0,2,0,9,3,1,2,61,22,8,1,24,4,1
10454,24849.8867857143,36668.88,1,102,44,444,95,0,3,0,18,4,2,0,76,26,9,0,14,7,6
10455,24941.1114714228,36634.4369679773,0,128,44,237,17,0,0,2,2,5,0,3,24,24,6,3,7,2,1
10456,25162.719037719,36354.2090882091,0,101,31,261,52,1,0,2,16,3,0,1,24,61,11,2,16,8,1
10458,25620.7256204124,36597.3991611325,0,119,3,233,9,0,0,0,7,2,1,2,4,22,6,3,7,2,1
10459,25799.6836428999,36624.2180946675,0,112,35,259,44,1,0,0,6,3,0,0,6,12,16,0,13,5,2
10460,25803.2808641975,36940.6183127572,0,64,32,143,2,0,0,1,0,0,0,1,16,11,2,2,4,4,0
10461,25821.7954954955,36199.8957957958,0,185,74,259,11,0,0,2,0,10,0,3,77,22,3,4,6,0,1
10462,25893.1222056632,36848.5640834575,0,116,22,162,2,0,0,0,1,0,0,0,12,1,1,0,3,0,1
10463,26040.2047976012,36811.204197901,1,152,31,270,3,0,2,1,5,1,2,1,7,5,4,0,7,3,3
10464,26064.5030241935,36137.3735599078,0,519,2,591,11,0,0,3,0,0,0,0,15,6,22,1,9,1,0
10465,26347.6061151079,36561.2027877698,0,100,6,133,1,0,0,1,4,1,0,1,13,7,1,1,1,2,0
10466,26406.2514078842,36308.7751407884,0,187,15,309,8,0,1,1,10,3,0,1,70,2,12,3,21,0,1
10467,26438.5120525931,36737.5620891161,0,149,41,460,68,0,0,0,31,4,0,0,90,25,30,1,19,12,2
10468,26497.8171858952,36611.5162615543,1,84,24,422,83,0,1,1,22,1,2,1,77,8,17,2,7,13,3
10469,26594.8599514563,36845.7689320388,0,119,5,167,1,0,0,1,1,1,0,1,2,0,3,2,3,0,2
10472,27517.463093559,36983.7465914433,0,96,12,257,7,0,8,3,1,0,1,1,22,0,3,1,7,1,2
10473,27744.7615621788,36090.3997944502,0,123,0,193,1,2,0,2,2,1,0,0,14,15,12,0,0,1,0
10474,27760.2963662105,36368.6144407739,1,66,18,85,2,0,3,4,1,0,1,2,4,10,7,3,0,0,2
10475,28426.5900255754,36883.9675191816,1,211,41,333,39,0,0,0,27,11,0,0,96,41,24,0,21,3,1
10476,28430.8387242705,36529.0687627234,1,115,66,460,109,0,1,2,80,13,2,3,211,80,26,1,40,15,6
10477,28621.4589823468,36405.1355140187,0,73,7,138,8,1,0,1,4,1,0,1,5,9,4,2,8,0,0
10478,28788.6063668519,36618.9828196059,0,102,16,129,3,0,1,4,2,0,1,3,1,14,4,2,5,0,1
10480,30560.0293951385,36497.4465799887,0,126,30,262,14,0,0,0,11,5,0,0,57,31,10,1,13,3,3
10481,30616.5878746594,36664.514986376,0,125,12,221,4,0,0,2,3,1,0,3,2,13,1,0,4,0,1
10482,30659.1426051161,36402.4207586004,0,161,47,368,60,0,0,0,19,7,1,2,32,56,16,0,20,0,3
10483,30803.830464716,36789.3846815835,2,164,9,230,15,0,1,4,9,1,1,3,1,6,6,3,2,0,2
10484,31267.7060393727,36123.1398064731,0,142,54,246,26,0,0,4,6,0,0,4,26,15,4,3,6,5,0
10485,31888.953611898,36215.6611189802,0,88,47,320,81,0,1,4,5,2,0,3,43,35,23,6,28,17,6
10486,32012.1171835282,36459.5254194204,0,81,44,333,24,0,0,0,9,6,0,1,97,22,10,1,14,7,1
10487,32178.4320107,36547.7093178778,0,68,41,330,41,0,0,0,4,20,1,2,65,24,7,0,3,5,2
10488,32440.0615720524,36552.4174672489,0,35,16,109,12,0,0,1,3,1,0,2,38,17,7,1,5,5,6
10489,32466.23046875,36671.23046875,0,17,17,114,0,0,0,1,2,0,1,0,19,8,7,1,7,1,1
10490,32495.2212510243,36147.0518983884,0,247,76,319,58,0,1,2,6,8,1,1,51,58,11,1,10,2,5
10491,32959.2256355932,36153.1784957627,1,82,26,91,7,0,1,3,8,2,2,2,36,21,8,2,5,1,6
10492,33135.9498549523,36781.1263986738,0,89,31,190,60,0,0,0,13,6,1,1,1,14,9,1,9,5,3
10514,38355.0765472313,36146.5537459283,0,194,2,381,29,0,0,2,4,1,0,0,9,19,12,2,6,1,2
10515,38414.8144935646,36998.4622271964,0,196,60,553,24,0,0,1,8,24,0,1,104,27,12,2,13,5,0
10516,38540.3761524278,36812.1555009219,0,34,4,153,9,0,0,0,16,4,0,0,24,12,5,0,2,2,0
10517,38555.2428678679,36745.271021021,0,114,30,297,0,1,0,0,12,0,0,0,29,8,3,0,14,5,26
10518,38575.4910033547,37002.0808173224,0,124,40,426,14,0,0,2,8,23,0,0,55,25,5,0,12,4,0
10519,38766.8819938962,36942.5401831129,1,123,39,564,176,0,0,0,40,24,1,1,101,61,23,1,16,15,3
10520,38908.4810588772,36801.0027384756,0,39,8,197,4,0,0,1,4,6,0,0,14,8,5,0,21,5,1
10521,39014.2295010846,36357.314967462,0,155,1,280,58,0,0,0,19,2,1,0,47,13,13,2,1,2,3
10522,39085.245572044,36819.9334609861,0,141,11,272,3,0,0,1,1,2,0,0,8,7,3,0,15,0,4
10523,39159.1892376682,36237.6506726457,0,116,0,173,20,1,0,1,6,5,0,0,51,6,9,1,1,12,3
10524,40132.4636422136,36099.2937580438,0,73,41,391,43,0,0,1,3,1,0,3,10,20,4,0,13,1,0
10525,40209.7218693285,36416.3498185118,0,51,25,419,34,1,4,1,10,6,1,4,4,23,8,1,11,3,5
10526,95.1153616258219,37491.2797369994,1,97,7,215,92,1,0,0,6,6,0,0,15,0,18,1,22,2,3
10527,138.743957027753,37780.2291853178,0,33,2,211,282,0,0,0,31,7,0,1,59,2,8,1,13,4,2
10528,134.643702579666,37330.4682852807,0,156,4,370,254,0,0,0,35,9,3,2,107,1,10,1,27,7,3
10529,338.74168797954,37825.283156741,0,114,0,201,47,1,0,0,10,1,0,0,5,2,4,0,13,2,5
10530,372.191677852349,37288.9387919463,0,159,12,250,20,4,0,0,18,0,0,1,52,2,15,2,19,0,1
10531,487.758236188545,36988.9690826153,0,60,1,206,10,0,1,1,6,4,0,0,30,8,9,1,20,1,1
10532,615.119132149901,37113.3763313609,0,167,2,267,4,0,1,0,7,12,3,0,15,2,7,2,18,0,19
10533,749.633597332222,37332.0775323051,1,90,1,158,22,1,1,1,6,15,2,3,5,7,9,3,10,0,7
10534,1237.58708920188,37231.6523474178,0,390,6,656,72,0,1,7,19,6,2,5,33,85,20,7,37,5,5
10535,1309.78369230769,37587.596,0,158,9,455,322,0,0,6,58,27,1,4,39,89,23,7,26,9,3
10536,2373.43019726859,37141.9210925645,0,15,4,69,7,1,0,70,4,1,1,1,5,49,3,4,2,2,4
10537,2533.21165644172,37015.2818677573,2,47,14,291,10,2,0,109,4,3,4,1,52,64,14,2,13,3,10
10538,3418.24311023622,37042.0861220472,0,54,3,361,277,2,2,1,93,32,0,1,21,14,37,2,15,31,1
10539,3491.29282115869,37010.1656171285,0,40,7,365,130,1,0,2,42,75,0,0,15,28,25,2,15,22,3
10541,3849.59971028489,37216.903911154,1,69,1,73,3,0,2,5,4,0,1,2,1,2,2,4,3,0,1
10542,4207.32024477307,37125.8633350331,0,132,0,241,11,0,0,3,1,0,0,2,51,14,10,2,4,2,6
10543,4290.77376425856,37095.8824461343,0,121,0,203,11,0,0,1,2,0,0,2,56,7,7,3,4,0,2
10544,4374.91530208922,37137.1479390175,1,107,0,215,15,0,0,1,4,0,1,0,47,14,5,1,8,1,1
10545,4739.08362480127,37259.8696343402,0,238,3,546,114,1,0,0,25,7,2,1,94,105,34,5,51,48,15
10546,4773.62682850918,37487.5406162465,1,115,4,474,232,0,0,3,61,16,0,3,85,95,23,6,29,24,8
10547,5870.04027072758,37047.0737732656,0,180,10,277,3,0,1,0,6,4,0,1,66,28,11,1,6,0,0
10548,6255.85871357889,37339.817482133,1,184,15,624,262,3,0,2,111,9,1,2,113,97,28,2,39,11,3
10549,6534.16236955187,37517.8996316759,1,139,5,303,6,0,0,6,6,0,0,4,47,21,9,3,14,3,2
10550,6614.40016233766,37170.9249188312,0,28,6,168,2,1,2,11,8,2,3,1,43,23,9,0,8,2,1
10551,6843.71758436945,37309.2973357016,0,158,9,299,27,0,0,0,10,11,0,1,32,38,29,2,8,14,4
10552,6871.72727272727,37497.2784090909,0,108,7,192,9,0,0,2,5,6,1,5,14,20,19,5,5,7,6
10553,8092.43110348771,37267.0663236135,0,154,13,301,9,0,0,1,5,1,0,2,2,42,4,2,9,11,2
10554,8144.47462968799,37815.2448786637,0,56,7,124,6,0,0,1,2,2,0,4,7,24,1,4,1,1,0
10555,8181.2023748064,37001.6417139907,0,105,0,202,53,0,0,2,20,7,1,3,12,19,7,3,9,2,1
10557,8352.04200600086,37221.3377625375,0,240,6,375,11,0,0,1,5,1,0,1,11,2,12,1,7,1,0
10558,8676.0439716312,37616.6783687943,0,98,0,237,45,1,0,3,6,0,0,5,24,8,1,4,10,5,1
10559,9212.40413533835,37570.1541353383,0,84,1,116,1,1,0,1,1,1,0,2,0,1,0,3,0,1,5
