cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
5975,23036.887254902,31941.7369281046,0,11,0,21,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0
5976,23110.8134152102,31897.5413320737,1,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5977,23804.4546236559,31941.4322580645,0,87,0,108,5,5,0,23,11,3,0,8,1,12,0,1,5,2,0
5978,24078.9571903574,31762.9243557772,0,27,0,47,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0
5979,24355.6767881242,31509.8559379217,0,41,0,106,2,1,0,8,3,0,0,0,0,3,0,0,2,0,0
5980,24524.1303960837,31807.4207832666,0,76,0,197,4,9,0,17,6,2,0,5,4,24,0,0,2,4,0
5981,24577.6829652997,32116.6979495268,0,32,0,62,0,0,0,2,4,0,0,2,0,8,0,2,0,0,0
5982,24865.1035876705,31652.5967660435,0,21,0,39,0,1,0,5,0,1,0,3,0,0,0,1,0,1,0
5983,24935.2169732441,32069.0409698997,0,29,0,49,0,0,0,1,1,0,0,0,1,2,0,0,2,0,0
5984,24962.4226804124,31581.3652430044,0,15,0,24,0,0,0,0,1,0,0,4,0,5,0,0,2,0,0
5985,25030.5088430361,32279.6238025055,0,14,0,40,0,0,0,1,2,0,0,1,1,3,0,0,4,0,0
5986,25177.6698901099,31532.141978022,0,20,0,23,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0
5987,25456.2310940499,32235.3558541267,0,19,0,66,1,5,0,1,1,0,0,1,0,8,0,0,0,0,0
5988,25530.8652565609,31458.9173521347,2,46,0,45,4,4,0,5,3,3,0,0,0,5,0,0,1,7,0
5989,25703.7155963303,31639.0028228652,0,122,0,113,5,13,0,16,9,1,0,4,0,11,0,0,4,0,0
5990,25879.5474380976,31807.7707771513,0,33,0,62,2,0,0,1,1,0,0,2,0,15,0,0,2,0,0
5993,26008.9377667141,32761.1081081081,0,10,0,40,0,0,0,0,1,0,0,0,0,5,0,0,7,0,0
5994,26031.191775966,31512.8046791918,0,22,0,30,0,0,0,5,2,1,0,1,0,4,0,0,1,1,0
5995,26111.3448682658,32247.4990169092,0,12,0,26,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0
5996,26236.1557409615,31903.2900278109,0,38,0,56,4,1,0,11,3,2,0,5,0,15,0,0,3,0,0
5997,26667.1821138211,32298.2093495935,0,62,0,86,0,0,0,7,1,0,0,2,0,15,0,0,1,0,0
5998,26663.8137667304,32144.0481835564,0,61,0,82,2,1,0,12,2,0,0,7,0,13,0,1,2,5,0
5999,27006.8472821398,31912.7981018119,0,24,0,35,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0
6000,27016.2121212121,31715.1018181818,0,54,0,42,1,1,0,9,0,0,0,0,0,15,0,0,1,5,0
6001,27212.103343465,31634.3161094225,1,64,0,56,2,3,0,3,0,0,0,1,0,21,0,0,3,1,0
6002,27239.4351499789,31726.7946768061,0,20,0,53,3,4,1,8,3,1,0,1,0,11,0,0,3,3,0
6004,27395.1577287066,32405.5509989485,0,94,0,157,0,0,0,0,0,0,0,2,0,6,0,0,8,1,0
6005,27418.151171875,31691.623828125,1,158,0,159,9,15,0,10,7,1,0,9,2,28,0,0,6,5,0
6006,27486.6517888771,32370.1744597945,1,85,0,133,2,1,0,3,1,0,0,0,0,25,0,0,7,0,0
6007,27782.1384358009,31830.7946465914,0,19,0,21,0,0,0,0,0,0,0,0,0,7,0,0,3,1,0
6008,27892.8023975251,31897.6948955916,0,16,0,78,0,0,0,0,0,0,0,0,6,4,0,0,8,0,0
6009,28043.8773077822,32203.0224351484,0,29,0,100,2,0,0,2,2,0,0,0,0,6,0,0,6,0,0
6010,28212.2822638789,31510.4087959625,3,51,0,55,1,6,0,5,2,0,0,5,0,9,0,0,0,1,0
6011,28423.8837525493,31772.6094493542,1,39,0,71,3,5,0,2,2,1,0,3,0,16,0,0,4,1,0
6012,28527.2128451145,31492.3671431369,0,55,0,99,0,3,0,1,0,0,0,2,0,22,0,0,1,0,0
6014,28503.8680182044,31660.6938353331,0,35,0,82,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
6016,28880.8659621802,31518.6857619577,0,34,0,75,2,1,0,1,0,0,0,0,0,6,0,0,0,0,0
6017,28956.1213235294,31782.1045751634,0,37,0,88,5,4,0,6,1,1,0,4,3,8,0,0,1,0,0
6018,29134.8347363757,31469.236154187,0,37,0,41,2,5,0,0,2,0,0,1,1,8,0,0,3,0,0
6019,29236.1288743883,31742.7862969005,2,107,0,90,12,10,1,10,6,4,0,15,1,18,0,1,2,6,0
6020,29330.4622393197,32587.0467706013,0,20,0,90,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0
6021,29468.0522161506,32457.7965998786,5,96,0,911,2,0,0,1,1,1,0,0,0,24,0,0,2,0,0
6022,29491.0867518494,32562.0726294553,3,94,0,860,3,0,0,0,1,0,0,5,0,13,0,0,10,0,0
6023,29681.5290250385,31568.0497971744,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
6026,29811.3036437247,31806.3218623482,0,22,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6027,29832.900990099,32359.1875364007,0,65,0,806,2,0,0,0,1,0,0,2,0,10,0,0,6,0,0
6028,29869.0975735674,31740.3753226639,0,44,0,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6029,29930.998289136,32187.2613344739,0,36,0,48,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0
6030,29947.9851510497,31568.9032258065,5,38,0,69,2,2,0,1,1,1,0,0,1,3,0,0,4,1,0
6031,30034.0965297168,31875.9070602314,0,36,0,51,0,3,0,3,0,1,0,1,0,6,0,0,2,0,0
6032,30068.1599842767,32028.7539308176,0,43,0,83,0,2,0,3,0,1,0,1,0,4,0,0,3,1,0
6033,30094.9740009629,31795.8666345691,0,48,0,67,0,8,0,5,0,2,0,2,0,0,0,0,1,0,0
6034,30144.2685581034,32182.7481539059,0,74,0,84,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
6035,30129.0465116279,31467.3613953488,0,35,0,67,0,1,0,2,1,0,0,0,1,10,1,1,2,1,0
6036,30230.5352412488,31832.3999526963,1,76,0,112,1,3,0,4,0,1,0,1,0,5,0,0,4,0,0
6037,30334.150273224,31577.2278688525,0,26,0,53,1,0,0,0,1,0,0,1,0,8,0,0,1,2,0
6038,30398.8232246266,32253.2301127705,0,74,0,114,0,1,0,2,3,0,0,2,0,2,0,0,3,0,0
6039,30475.9714817111,31952.6345319281,0,38,0,75,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0
6040,30483.969193154,32199.5985330073,0,21,0,26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6042,30578.2357071214,32323.6594784353,8,25,0,46,13,5,0,6,12,0,0,12,0,3,0,0,6,0,0
6044,30688.8405153265,32194.1110617503,0,18,0,28,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
6045,31192.8044103547,31676.4345158198,5,124,0,213,11,3,0,1,3,0,0,5,1,28,0,0,30,3,0
6046,31240.5441176471,31837.3096559378,4,133,0,390,5,0,0,2,0,0,0,0,1,20,0,0,9,0,0
6047,31218.4195804196,32348.6195804196,0,17,0,51,1,0,0,1,1,0,0,0,0,7,0,0,0,1,0
