Xpos,Ypos,NGFR,NRG1,FOSL1,VEGFC
11935.8332832682,10599.4010213277,3,7,4,0
11967.555923778,10703.2601491301,1,3,2,0
12057.0418340027,11067.8524096386,2,1,3,0
12079.2239564428,10851.4435571688,1,0,0,0
12100.427665921,10767.4090231171,0,1,0,0
12238.6301222142,11060.8785046729,1,1,2,0
12243.5641825985,10318.8692937963,6,4,7,0
12307.3994264646,11117.3805817288,0,1,0,0
12406.1437655516,10865.3779375173,0,2,7,0
12428.3348714568,10208.756097561,2,7,4,0
12457.4401530967,10974.863256785,0,0,2,0
12483.5083426029,10588.3726362625,2,4,7,0
12538.3640713354,11092.0487168334,0,0,1,0
12573.5027382256,10210.4698795181,1,3,4,0
12579.5602866779,10442.7403035413,3,2,5,0
12592.4987080103,10543.9395348837,1,4,2,0
12646.2723076923,11003.372,0,0,10,0
12647.0439615968,10619.9701869631,3,7,7,0
12784.5853131749,10966.6497480202,2,4,7,0
12776.280237581,10360.2035637149,0,5,5,0
12834.7801374141,10313.6227357901,3,0,3,0
12858.7372735116,10570.8830888697,1,4,8,0
12915.9431027425,10954.5611952517,1,1,1,0
12956.3922029122,10226.4884922499,1,3,2,0
13041.0539982296,10768.8211861906,0,5,0,0
13052.0848277825,10637.4844861941,1,1,0,0
13136.7615694165,11007.8619215292,1,0,1,0
13154.8116179849,10749.4696422711,2,3,2,0
13183.7450761799,10549.9561501301,0,2,0,0
13213.7809487081,10647.4905514848,0,0,0,0
13262.5555901588,10461.4590470258,1,11,0,0
13295.9682256337,11037.8996786862,0,2,1,0
13296.9467696059,10682.9142624949,1,4,0,0
13403.0113014947,10898.3572730587,1,1,0,0
13428.2419928826,10341.2458481613,5,8,3,0
13430.7668989547,10778.4296167247,2,5,1,0
13454.4512820513,10543.8,2,5,1,0
13493.5497237569,10669.7782162589,2,4,0,0
13523.1118335501,10954.4252275683,0,0,0,0
13544.0569105691,10501.5842818428,3,4,2,0
13605.8904259192,10888.0349472151,2,1,0,0
13605.4819803422,11052.81543502,2,3,2,0
13642.445447705,10375.2159518435,1,2,0,0
13693.3346052245,10624.6102142647,1,2,0,0
13761.7976588629,10256.7888795987,5,3,1,0
13763.645540797,10475.2664136622,7,2,3,0
13779.6720505618,11005.2963483146,0,0,0,0
13786.5170199101,10753.7148362235,0,4,0,0
13871.4745003446,10502.5413507926,2,2,2,0
13893.5646551724,10849.3957680251,0,1,0,0
13982.619180959,10480.8431921596,3,7,1,0
14019.1324570273,10304.4115267947,0,7,0,0
14081.4017478152,10698.9684144819,0,3,1,0
14075.4966292135,10924.9921348315,0,1,0,0
14134.3500247893,10978.7461576599,1,2,1,0
14199.3469227754,10823.6405331243,1,0,1,0
14228.1478398732,11002.409829568,0,1,0,0
14272.0794377247,10501.5560640732,4,13,2,0
14272.8888888889,10871.4774928775,0,2,0,0
14331.4819697557,11015.8724311749,0,1,2,0
14370.632348165,10363.4514452744,5,4,3,0
14435.2871607938,10897.397326853,1,2,0,0
14455.6315343317,10208.5100310822,4,1,1,0
14463.6967240797,11026.8301249578,0,3,2,0
14553.9493269992,10821.8966745843,2,1,1,0
14585.8699410609,10260.5445972495,5,10,1,0
14606.0966787241,11021.7441631042,0,3,0,0
14606.5506555423,10906.7147397696,0,2,0,0
14631.671501372,10669.6730693846,3,7,8,0
14655.6203879802,10386.7489539749,1,7,1,0
14742.7419685578,10926.6879699248,2,0,3,0
14776.1430615165,10484.0861230329,1,1,1,0
15187.5504300235,10246.1970289289,2,11,17,0
14885.5359722624,10968.6466339208,1,2,1,0
14892.6120573128,10762.2346580157,3,1,2,0
14946.0187755102,10558.6444897959,5,4,4,0
14958.8351606805,10830.5697542533,0,3,2,0
14988.507833397,11093.7520061139,0,3,2,0
15052.8888259453,10607.6486333381,3,7,3,0
15078.86357908,10400.8043478261,9,7,6,0
15202.7289755352,10688.1337920489,13,3,10,0
15239.986986987,10523.8755422089,4,4,5,0
15354.4725028058,10274.3254769921,3,3,8,0
15498.2362551052,10417.3490417845,1,4,3,0
15498.2551202137,10512.1313446126,17,7,14,0
15563.9000605694,10874.3650312942,5,2,5,0
15566.4192864712,11079.0621688449,0,1,1,0
15656.0170125016,10900.5428534605,1,0,2,0
15639.4855794442,11027.9874147876,0,0,0,0
15676.4948414215,10755.2231562858,7,5,2,0
15682.9943181818,10250.3774350649,2,2,3,0
15837.0072692794,10537.8236409608,0,4,1,0
15872.145890411,10941.448630137,2,1,1,0
15902.3273771538,10760.0277600511,0,2,0,0
15999.8846689895,10630.1379790941,0,4,0,0
16018.2701402806,11083.3438877756,0,3,1,0
16025.8179429429,11009.5198948949,7,1,2,0
16151.1899179367,10209.5246189918,2,1,0,0
16176.6386155412,10739.3647777401,1,4,0,0
16206.2462121212,10575.1306818182,6,13,0,0
16308.4677498769,10233.1757754801,0,4,0,0
16347.99585349,10599.1078092605,4,4,1,0
16358.8875305623,10822.1687041565,2,5,2,0
16357.4744455159,10745.6465766635,0,1,0,0
16432.8320218953,11024.6332535067,0,3,2,0
16436.0335597283,10517.2141430284,3,5,1,0
16502.0189090909,10364.1087272727,3,4,1,0
16625.0993377483,10923.9930289299,0,2,0,0
16634.1089145841,11067.8273032451,0,0,0,0
16803.4856692913,10562.2037795276,0,8,2,0
16823.6763791764,10786.8348873349,2,3,1,0
16885.6352573018,10359.6310848401,0,5,1,0
17031.4184113301,10945.1428571429,1,1,4,0
17045.0933720368,10254.8209966134,0,6,4,0
17090.209039548,10795.7876895629,0,6,0,0
17181.2252311757,10527.5313738441,0,6,0,0
17197.4235135135,10375.3897297297,0,7,0,0
17199.9882786336,11016.5046885466,1,6,1,0
17319.9739413681,10402.0305004442,0,7,0,0
17348.5411165161,10793.3937919852,0,4,0,0
17361.7261044177,10540.3779116466,0,5,0,0
17376.8934391977,10892.2599247806,1,5,2,0
17397.0785498489,10645.2846592816,0,7,2,0
17546.2984361425,10385.7632493484,0,4,0,0
17575.3547597184,11013.975818794,0,0,3,0
17630.6816720257,10762.1800643087,1,1,3,0
17675.4249609984,10674.6024960998,0,7,0,0
17729.4890127911,10296.9944244014,2,5,1,0
17811.477997449,10585.0854591837,1,7,1,0
17843.6255172414,10292.7465517241,4,4,2,0
17848.0012944984,10892.5310679612,1,0,2,0
17971.9866962306,10827.7871396896,7,7,4,0
17982.2279706275,10372.4155540721,4,13,1,0
18008.6554455446,10975.2874587459,0,0,3,0
18214.142957253,10531.1618780659,5,14,3,0
18216.4679075738,11060.898267009,1,3,2,0
18245.9400315623,10995.5702261967,1,0,2,0
18261.3524835428,10922.4219030521,1,1,0,0
18350.2294007491,10999.3604868914,0,1,0,0
18395.2604147207,10861.9501214272,2,2,5,0
18493.7876811594,10538.3437198068,3,5,0,0
18488.6470070423,10275.5982981221,0,3,0,0
18527.7851013328,10758.2477633741,5,1,4,0
18631.3010855683,10214.2381864623,1,1,0,0
18631.5860019809,10737.0174975239,0,1,0,0
18697.9260476582,10681.2658175842,1,3,0,0
18715.6371652515,11003.7070542129,1,1,0,0
18775.8308201545,10401.1868333946,4,2,1,0
18794.8298755187,10970.4410788382,1,2,0,0
18855.2927314026,10306.8591709256,2,8,0,0
18886.3652561247,10797.4978965603,1,1,0,0
18932.4408493428,10476.0690933603,3,9,0,0
19005.3326286117,10776.4686398872,1,3,0,0
19081.6166902405,11112.0264026403,0,0,0,0
19139.6084875558,10766.3781110402,4,1,1,0
19154.0958432618,10391.7985173418,2,5,0,0
19191.0003632401,11013.3774064657,3,2,0,0
19196.9760068552,10610.9944301628,6,5,1,0
19213.3916938111,10689.3794788274,3,3,3,0
19219.0774617068,10255.8153172867,0,2,0,0
19249.6955727978,10970.275216796,0,2,0,0
19272.6212948518,10875.6544461778,1,1,0,0
19319.7449296111,10416.9257933667,0,2,1,0
19378.1297049847,10301.5595116989,0,2,0,0
19383.0975280899,10847.7249438202,3,1,1,0
19466.0484022556,11055.2589285714,0,1,1,0
19481.3470041653,10938.7270105735,0,1,0,0
19487.6900289017,10293.6463150289,0,4,5,0
19600.4259567388,11085.6106489185,1,1,4,0
19652.9308143988,10692.603267807,0,4,0,0
19643.8021225608,10346.4378637453,1,5,3,0
19655.1121109861,10810.0791151106,1,3,4,0
19732.3406169666,10910.2618894602,0,2,0,0
19737.7718481375,10612.2528653295,3,8,2,0
19784.3883495146,10376.8669902913,3,4,2,0
19969.8225396825,10505.0888888889,2,8,2,0
20002.6784176534,10847.5820775027,1,3,4,0
20037.6240631164,10343.2138067061,6,7,4,0
20054.8268646642,10601.6297671279,4,5,1,0
20176.1769673704,10754.6464491363,2,4,1,0
20343.553808948,10324.1529625151,0,2,1,0
20349.7832270721,10415.1584109858,1,3,2,0
20425.0971332209,11076.8047217538,1,5,0,0
20521.9992935359,10392.0759448958,0,2,4,0
20529.2323232323,10524.2709235209,1,5,1,0
20587.6931975138,10746.1517610497,1,2,5,0
20655.4255526658,10475.2552015605,4,4,4,0
20666.2093526737,10983.498592769,1,4,2,0
20797.8472222222,10365.0694444444,11,4,21,0
20848.3297542353,11009.1760916249,1,2,1,0
20861.431626506,10745.1036144578,5,4,9,0
20969.4718934911,10278.400887574,1,4,8,0
21016.3695961995,10853.7439429929,2,1,3,0
21026.4536707056,10968.4615110478,0,4,5,0
21029.2071764203,10655.5899188381,2,5,5,0
21102.7438483259,10717.0661557079,1,3,5,0
21197.8820917612,10870.6827824371,1,2,7,0
21236.3516601214,10276.3081042485,1,3,2,0
21261.2959483265,10204.4192601292,0,0,1,0
21269.4183028286,10679.1903494176,0,2,0,0
21312.3147440794,10583.6375095493,1,2,1,0
21319.9723714505,10838.2501918649,0,1,0,0
21386.3019378098,10624.7291572781,0,4,3,0
21476.762216237,10744.3820700269,1,3,3,0
21530.0535660548,10458.2816731869,4,10,4,0
21538.5279371791,10886.0957414678,0,3,11,0
21570.2372483221,11119.5922818792,1,6,3,0
21679.0130434783,10359.5802675585,2,16,6,0
21692.6292698214,11029.7455343153,2,2,3,0
21751.3927211172,10553.2094794752,6,8,3,0
21934.9738095238,10601.2333333333,1,10,0,0
22063.9483024691,10676.1624228395,1,6,0,0
22114.2316543084,10808.7016108412,1,1,2,0
22204.1654205607,10390.8753894081,1,4,0,0
22200.3727861771,10814.7291576674,0,0,0,0
22375.2845528455,10282.2246469833,1,10,0,0
22409.149776709,10488.927859842,5,8,1,0
22523.1928699667,11029.7973839446,1,1,0,0
22522.4326192122,10649.3876986869,7,2,3,0
22613.332155477,10416.3922261484,9,5,1,0
22667.2280268267,10647.2223791034,3,5,0,0
22684.3507633588,10302.5946564885,4,5,1,0
22855.3183549124,10426.8214013709,6,5,2,0
22956.6237876468,10196.4124553344,2,5,1,0
23132.9192764579,10540.7969762419,3,5,3,0
23256.2034207328,10975.1569716965,2,0,1,0
23221.0635041113,10961.4841239722,0,0,0,0
23328.0343413634,11003.0438236802,3,0,2,0
23345.7166592822,10259.578865751,2,8,6,0
23485.7019619158,10444.4091171379,4,7,8,0
23583.4401022644,11036.2899926954,2,3,3,0
23638.7251037344,10737.8207987552,0,3,2,0
23645.5343709468,10526.1444012105,4,5,1,0
23786.0404949381,10715.0449943757,0,2,4,0
23895.6591351773,10684.1655629139,0,3,0,0
23911.0516129032,10591.4541218638,5,3,0,0
23947.9217625899,11010.5131894484,5,1,9,0
24039.8895974492,10933.3746512555,0,0,2,0
24054.4396330275,11060.2066055046,0,4,2,0
24069.5383129427,10353.9784288474,7,6,2,0
24193.8723404255,10921.1836670839,2,0,1,0
24238.9376558604,10738.4407730673,2,3,0,0
24250.644023514,10531.8585891574,4,4,0,0
24319.6635864857,10440.3037828472,26,5,2,0
24418.9776915616,10366.4565147106,95,12,5,0
24443.9274437353,10273.4753107155,2,4,7,0
24505.6885714286,10755.0993650794,0,4,0,0
24582.3510747185,10514.0539065165,10,9,4,0
24678.8235294118,10347.8809975603,5,10,7,0
24679.4235474006,10884.5183486239,1,3,1,0
24749.578497686,10996.679245283,9,12,6,0
24803.397625045,10709.6732637639,3,6,7,0
24907.3243357233,10229.6975959511,0,1,0,0
25008.4172502764,10967.3258385551,1,13,0,0
25188.4193867458,10554.4820309924,2,3,2,0
25300.2489239598,10975.5774748924,78,2,3,0
25434.6772544724,10484.8933917488,2,4,0,0
25446.744658856,10388.5358373535,5,4,3,0
26138.7671192444,10346.3326446281,5,9,16,0
26175.5516224189,11053.2847948512,0,2,23,0
26343.5449330784,10837.9326959847,1,2,4,0
26444.3425305479,10416.8695309421,2,7,26,0
26473.0208087947,10496.0804868473,5,8,44,0
26668.3889840183,11070.3316210046,1,0,7,0
26752.7062216728,10524.718170581,2,5,9,0
26834.1847435169,10913.2763581298,0,2,7,0
26844.4238724992,10349.8351983723,0,6,4,0
26997.9074243813,10707.0663000306,2,5,15,0
26999.8265398551,10222.736865942,1,5,12,0
27445.9662337662,10274.1653679654,2,7,10,0
27461.7188187245,10618.8812441093,4,7,32,0
27686.77,10216.0338888889,0,4,2,0
27710.9957081545,10954.2958071971,1,2,9,0
27735.5127460471,10724.9338496289,1,5,14,0
27860.5564492106,10319.4673815907,1,1,13,0
27859.5255408654,10485.3792067308,1,5,16,0
28150.32364028,10629.8702207862,6,5,71,0
28208.7264197531,10341.05218107,5,11,89,0
28311.6800302572,11049.2034795764,2,1,10,0
28354.7610142631,10478.7309033281,4,7,100,0
28368.2861044725,10233.8589962445,4,10,33,0
28569.0114641336,10403.6557484442,2,4,37,0
28685.0397230321,10691.7354227405,2,5,7,0
28800.4347557205,10449.6410018553,1,7,15,0
28924.8966930056,10690.3415276558,3,5,21,0
29163.9291808874,10657.3120022753,7,8,25,0
29240.2891615542,10237.0020449898,3,10,14,0
29318.325,10888.8128787879,2,4,6,0
29457.2093301435,10912.0291068581,0,1,5,0
29564.0517077799,10653.040085389,2,5,22,0
29790.9903428296,10518.5330758088,2,7,50,0
29853.0064257028,10321.3775100402,2,5,28,0
29966.2485751863,10225.2788250767,1,3,7,0
30071.1777537408,10612.2340003606,14,11,58,0
30117.1652661064,10288.8647458984,3,7,21,0
30255.9276611694,10422.5794602699,4,4,24,0
30275.9273343373,10628.813253012,2,7,39,0
30290.4204829309,10273.5849292256,0,2,3,0
30362.5627515551,10670.3816319063,4,5,39,0
30530.9574468085,10427.9054761074,2,3,5,0
30663.3874833555,10742.4069241012,7,8,1,0
30702.5749690211,10297.5132589839,3,10,0,0
30829.4498738243,10585.4503326451,2,11,0,0
30841.8733652313,10892.2366826156,0,0,1,0
30912.7231980618,10424.6429436705,5,8,0,0
30925.4159061278,10818.335071708,2,3,1,0
30986.3929668829,10337.650051212,6,5,1,0
31004.355122415,11109.9496077965,5,5,4,0
31125.8706976744,10831.8201550388,2,2,1,0
31159.7007430182,10969.7299513195,0,4,0,0
31180.7197255575,10337.1567753002,6,4,1,0
31261.0877260485,10503.8907272028,2,13,0,0
31295.3202734683,11062.206941888,2,7,2,0
31369.1826985152,10707.3799225307,3,2,12,0
31517.3188451777,10678.983819797,1,2,9,0
31520.8439252336,10362.6323987539,2,5,17,0
31593.7006500171,10746.5049606569,1,2,7,0
31618.7851286401,10557.4520780322,1,5,19,0
31783.7326732673,10516.6514168658,1,16,50,0
31853.4624255952,10280.0078125,2,3,25,0
32041.577443609,10877.4026315789,2,1,11,0
32246.573553719,10543.3418732782,1,9,11,0
32255.1113200451,11004.2169988718,2,0,2,0
32365.7923789174,10349.3518518519,1,0,10,0
32509.6557958171,10371.3445586671,1,2,13,0
32670.2430167598,11041.8711592179,0,1,12,0
32699.9571763131,10675.0046838407,0,2,24,0
32707.3171717172,10787.4484848485,1,2,24,0
32773.9084880637,10792.8567639257,0,1,24,0
32937.4092039801,10687.2126865672,6,7,39,0
32948.7388994307,11060.5791271347,0,3,14,0
32951.7792460163,10901.1212592305,0,9,17,0
33203.1937365674,10515.3472520725,4,5,49,0
33298.0263352203,10691.8828451883,2,2,22,0
33329.3698757764,10955.2046583851,1,3,8,0
33621.5618290258,10276.0437375746,26,25,22,0
33660.0825901512,10431.5878247383,4,7,8,0
33882.9748538012,11059.6728070175,12,13,4,0
33974.9121863799,10869.3524492234,3,4,34,0
34095.2631237848,10535.7154893065,7,12,7,0
34413.3704118801,10939.6643317456,0,2,3,0
34441.6072807501,10526.2460011031,10,14,103,0
34509.2816307404,10755.0663074039,1,3,12,0
34675.2804736476,10478.0638495472,5,15,95,0
34813.5124059102,11090.02787845,4,8,39,0
34965.1260855581,10329.0032164683,1,7,28,0
34971.7944373402,10546.3069053708,3,8,27,0
34999.4607423269,10662.4921484654,4,4,18,0
35016.3221709007,10224.7967667436,1,2,2,0
35071.272113943,10767.9722638681,1,1,5,0
35193.6819871578,10847.782358905,1,2,3,0
35323.3417227933,10393.685572492,5,7,2,0
35559.3740805604,10684.2168126095,3,8,0,0
35605.5754763068,10218.9770395701,1,7,1,0
35749.9725085911,11068.691580756,2,4,2,0
35775.0407960199,10681.0995024876,6,14,0,0
35794.6984387839,10311.282251438,4,12,0,0
35871.9061470911,10199.2195389682,0,1,8,0
35982.3725602755,10794.3966704937,0,2,0,0
36125.8422764228,10742.4394889663,1,2,4,0
36165.1212121212,10589.0624613482,1,10,9,0
36401.8439987265,10336.6676217765,8,16,27,0
36405.6078294303,10987.5054176861,0,6,13,0
36406.3806569343,10607.204379562,7,13,27,0
36583.9630723781,10590.5420974889,9,11,28,0
40.4109552077712,11420.1929303832,1,3,6,0
13.0634662327095,11921.8006509357,0,1,2,0
635.19654199012,12032.5815102329,8,9,25,0
638.212152420185,11242.6179196704,5,8,36,0
776.490566037736,11373.6775681342,2,7,6,0
902.597628123676,11550.5095298602,3,2,2,0
933.683887283237,11232.9906069364,1,4,12,0
1029.3967806841,11463.9923541247,2,4,2,0
1400.3545162442,11334.1767225991,5,9,9,0
1438.54685157421,11624.0547226387,1,4,3,0
1505.23501427212,11445.6971138598,11,12,17,0
1572.74482758621,11879.400811359,0,0,2,0
1817.66929651545,12014.1715976331,0,0,0,0
2206.23937112489,11743.2338352524,0,0,47,0
2491.04847986853,11472.1566694056,2,2,13,0
2526.22950232725,11630.343000358,2,1,21,0
2632.60476581758,11149.244042728,50,6,45,0
2667.80658938377,11917.9383770592,0,0,12,0
2805.28148854962,11655.2951653944,1,5,11,0
3006.08233823938,11210.2714523743,3,17,3,0
3015.19282218597,11989.0424143556,0,2,1,0
3043.1250373023,11418.8146821844,10,14,3,0
3098.8206557377,11647.5570491803,1,5,1,0
3284.81,11745.1931034483,0,4,1,0
3290.8775971093,12036.9575429088,2,5,0,0
3332.4728897716,11560.3884806356,7,16,1,0
3371.03668261563,12029.3343965976,0,3,0,0
3378.08399053628,11234.5319400631,3,8,0,0
3429.78107457899,11944.3464314354,0,2,1,0
3528.96290688872,11985.7702498108,1,2,1,0
3606.8436237738,11274.2117714945,3,6,2,0
3692.28134769017,11626.9096908649,2,4,0,0
3780.37378815081,11337.9964093357,0,2,1,0
3801.43784916201,11846.0017458101,0,1,0,0
3933.72469374597,11612.1186331399,1,3,1,0
3955.79921851518,11288.6871055005,3,4,0,0
3988.76811594203,11708.7475564543,2,0,2,0
4008.51357875679,11995.9408569704,0,0,4,0
4033.11430437622,11425.3455258001,0,1,3,0
4140.233512786,11941.6258411844,2,1,3,0
4235.51312770839,11753.7420341575,0,3,9,0
4301.59454191033,11280.9793929268,2,6,4,0
4412.16041065127,11540.1478986205,0,4,3,0
4467.3949044586,11195.2308917197,0,4,2,0
4583.62930117063,11454.7417523945,2,3,4,0
4682.80317289594,11894.0067222372,1,6,1,0
4755.65921356978,11137.1642251349,2,3,10,0
4778.99059069524,11552.5292733926,0,2,1,0
4821.6221719457,11752.7968828557,1,2,3,0
4892.22237196765,11246.8973815941,2,1,4,0
4992.4623853211,11541.444648318,3,0,3,0
5050.42704737998,11341.6871666144,5,0,9,0
5151.32070934776,11525.4379320709,3,0,3,0
5293.09834796076,11701.0165203924,2,1,6,0
5337.09055228483,11561.9296327446,3,1,14,0
5407.27625899281,11261.2278177458,5,0,9,0
5480.56957087126,11323.5029258778,2,1,1,0
5511.6419791995,11619.9467381027,1,0,5,0
5648.47722419929,11428.9551601423,0,0,7,0
5718.97740667976,11221.3991486575,4,1,8,0
5777.13683458378,11851.3504823151,0,1,5,0
5807.48019345924,11493.7289267619,3,1,12,0
5875.13942482708,11230.552966873,2,3,20,0
5924.36248108926,11665.9963691377,3,2,10,0
6004.43060796646,11702.2888888889,3,2,13,0
6039.58345180552,11441.0216093261,3,4,7,0
6169.10069444444,11586.8530982906,2,6,9,0
6222.41734860884,11783.3944353519,1,0,9,0
6267.1836414917,11385.2256345973,5,8,12,0
6301.02274754683,11276.4246208742,0,3,11,0
6359.85147601476,11962.0928659287,1,3,29,0
6526.72041473007,11218.0150160887,2,1,2,0
6588.42701688555,11356.0390243902,2,6,1,0
6687.89396551724,11420.4439655172,1,1,0,0
6793.96928327645,11475.3771331058,2,1,0,0
6869.75777363184,11320.6610696517,12,17,0,0
6916.2237148732,11609.2726525017,10,8,0,0
6906.54056902002,11146.7038988409,1,1,1,0
6915.38550420168,11445.8914565826,2,3,0,0
6956.06007424907,11777.2912588593,4,6,0,0
7071.90944167045,11235.6901951884,4,8,0,0
7128.99070693661,11560.3690673747,1,4,0,0
7181.48631645171,11354.064171123,4,7,3,0
7193.9784081287,11143.9847586791,0,3,8,0
7227.17683815872,12350.1193501354,1,2,0,0
7277.79675572519,11887.1711195929,0,7,0,0
7299.58644589911,11290.2552945707,0,1,3,0
7302.38999650227,11758.024833858,2,2,1,0
7347.14612954186,11383.3613744076,2,3,0,0
7366.82683835988,11495.5449000339,2,4,1,0
7450.1603030303,11880.1778787879,0,1,1,0
7550.15823095823,11489.2250614251,1,4,2,0
7683.62307692308,11647.1601398601,1,0,0,0
7695.08192705498,11398.3309744148,5,11,3,0
7747.23075245365,11864.9088331516,2,2,4,0
7786.11534764499,11592.3412367831,1,3,4,0
7919.60694068422,11229.3608171302,12,13,9,0
7923.07077515648,11998.0417268496,4,2,7,0
8018.8093737692,12205.3052382828,17,7,6,0
8021.26473310707,11783.5337858686,3,0,6,0
8175.16075237541,11376.3471010277,3,2,5,0
8228.24879495736,11789.737856878,1,3,1,0
8265.62164553229,11314.6467118844,6,3,3,0
8323.58994614004,11789.6513464991,0,1,1,0
8327.3720190779,11186.3557233704,0,4,2,0
8389.20196211096,11334.6546008119,0,3,1,0
8441.54948485795,11824.7046518889,1,10,0,0
8462.38532739116,11595.4477202605,3,5,1,0
8514.64138467522,11439.035394788,0,7,1,0
8543.37910659419,11979.4230678327,2,0,3,0
8623.28896851805,11470.6306629127,1,5,4,0
8644.04981884058,11291.356884058,1,6,6,0
8671.97257470323,12032.4072861236,0,1,2,0
8720.92981843575,11185.3701117318,5,7,4,0
8733.23959731544,11470.5691275168,2,6,3,0
8759.4610817942,12022.0211081794,0,0,2,0
8796.90155440414,11327.2230706299,0,3,4,0
8836.86403190718,11460.0975344453,1,4,5,0
8859.39911242604,11884.4872781065,0,0,8,0
8853.62300683371,11563.5706150342,1,5,2,0
8882.5882060214,11699.2722070167,1,3,1,0
8934.95800316957,12028.0816164818,0,0,0,0
8955.43471502591,11280.6880829016,2,6,2,0
8998.29428778019,11990.590021692,3,1,2,0
9016.39080230938,11528.977503484,2,5,3,0
9085.63373561605,11884.7260735335,2,3,7,0
9120.09580052493,11274.5638670166,2,6,1,0
9168.23079750092,11614.31569276,3,7,6,0
9221.24115424253,11801.4534524218,3,1,2,0
9240.04011887073,11352.8989598811,1,4,4,0
9294.53802550779,11305.5115729806,0,3,2,0
9329.18163054696,11640.7880976952,0,0,1,0
9366.98553643354,11398.0012815818,0,10,1,0
9422.94846184578,11187.8949260887,1,1,1,0
9430.11214087118,11334.4138090825,0,1,1,0
9500.059834305,11656.8177355017,3,4,3,0
9524.81010974393,11892.162620552,3,6,1,0
9560.96555661275,11363.5238820171,5,9,6,0
9645.62551334702,11652.443275154,1,1,1,0
9685.23325865073,11232.1513567339,6,5,1,0
9733.80886970173,11745.7276295133,1,4,0,0
9763.5756501182,11470.7222222222,3,3,0,0
9757.02394859813,11656.9182242991,0,2,0,0
9769.56165158371,11881.6770361991,0,3,2,0
9834.20059171598,11412.9928994083,1,2,0,0
9845.75743243243,11981.1594594595,1,1,0,0
9850.29266494655,11646.0895687431,1,3,2,0
9868.84210526316,11283.25368978,4,5,0,0
9942.04486373166,11925.8540880503,0,0,1,0
9968.82629107981,11609.8664105847,3,1,2,0
10011.1502213789,11492.5075901328,1,3,1,0
10010.714781746,12016.5014880952,0,0,0,0
10047.3638306969,11170.8127404874,0,5,1,0
10053.982527881,11845.2327137546,2,1,1,0
10064.0836171018,11776.5213772229,1,3,2,0
10104.2001170275,11999.9777647747,0,3,0,0
10166.0858603066,11925.6538330494,1,0,3,0
10157.6151922476,11395.9665520475,2,3,4,0
10180.769470405,11134.1277258567,1,2,3,0
10232.1090509114,11784.9421747329,0,0,0,0
10301.7718997644,11476.2996358963,0,0,0,0
10282.4246854811,11590.2128527712,2,0,5,0
10292.342868819,11366.1172864732,0,0,2,0
10431.592450309,11330.4444630032,0,0,4,0
10418.0190504989,11625.1294224373,1,0,4,0
10431.8732164696,11832.6714227477,0,2,1,0
10435.0811068702,11944.1838422392,1,0,1,0
10551.5698624676,11964.3452262308,3,4,3,0
10544.1617717862,11298.7515647569,1,2,9,0
10587.0235723772,11631.7177954847,0,3,2,0
10654.5235507246,11124.0434782609,0,1,6,0
10773.3791336749,11913.5607824872,0,2,1,0
10799.7650226757,11172.4053287982,0,0,3,0
10841.3891625616,11334.3672413793,0,1,6,0
10912.3769082745,11920.1784477229,0,0,2,0
10983.2914147521,11272.6436920597,2,0,2,0
10992.5141313383,11393.1296758105,0,0,1,0
11111.1751770406,11459.1144241521,0,0,2,0
11186.9258223684,11950.8832236842,1,1,3,0
11199.4570431749,11179.8730920192,0,1,1,0
11212.6437918928,11498.8917969997,0,3,2,0
11243.6636085627,11746.332993544,0,0,0,0
11259.7126836814,11587.286929621,1,1,2,0
11288.7444971946,11333.0349589987,0,2,2,0
11296.7708185053,11906.2430604982,0,2,1,0
11344.0521500457,11130.8870082342,0,5,0,0
11361.7643229167,11954.0872395833,2,2,3,0
11396.2553640521,11688.1871262751,0,2,2,0
11407.1605415861,11477.7535230727,0,2,6,0
11430.5421686747,11189.3904506917,0,3,1,0
11437.8079235939,11908.197736116,1,0,3,0
11506.0977615349,11376.964367291,3,2,4,0
11500.976979421,11757.0899895361,1,1,3,0
11511.2219842969,11652.4289793005,1,0,1,0
11546.063547486,11602.5405027933,0,1,2,0
11570.2695125836,11483.4485504938,0,1,5,0
11565.7952404561,11877.8200297471,0,0,0,0
11583.4008163265,12038.7008163265,0,1,1,0
11590.9413123845,11250.6381700555,1,2,4,0
11605.8704195433,11823.1980881572,0,3,0,0
11640.3119814139,11178.4321274477,0,0,0,0
11682.6345017724,11325.3781016148,1,9,6,0
11700.4878306878,11660.0349206349,1,3,5,0
11709.5633528265,12040.0319688109,0,0,1,0
11777.8523240372,11785.2818061089,0,1,0,0
11872.222316504,11583.3075943997,1,7,7,0
11889.767913317,11837.5190492835,0,4,4,0
11901.41640625,11740.35703125,3,1,3,0
11982.2199000454,11464.9609268514,0,3,4,0
12049.2783745913,11962.8059318076,1,0,0,0
12051.4524517088,11224.9283060921,0,0,1,0
12081.7205387205,11474.9225589226,0,1,1,0
12135.92608,11860.26304,1,0,3,0
12134.0940294202,11704.2991058552,0,0,1,0
12278.0188512518,11968.0303387334,3,1,3,0
12276.9977618621,11608.664950761,0,1,1,0
12365.691069992,11281.2940466613,1,4,1,0
12411.339201509,11725.3524049041,0,0,2,0
12445.8214971209,11198.9643542638,1,3,4,0
12573.3996401953,11443.0439475713,0,5,3,0
12596.8609883487,11551.3411008437,0,1,4,0
12658.9645687646,11184.5678321678,0,6,2,0
