Xpos,Ypos,NGFR,NRG1,FOSL1,VEGFC
27977.9967551622,1210.78761061947,0,2,2,0
28427.7154362416,1560.27087248322,22,9,6,0
28789.196708464,1660.67985893417,0,0,0,0
29011.4601226994,1568.18118609407,0,0,0,0
29083.8852517986,1378.00539568345,1,0,39,0
29173.599471831,1635.39832746479,0,0,0,0
30354.398094449,1525.35335542668,1,8,49,0
30361.6202321725,1659.91252072968,0,4,48,0
30723.7843309859,1095.09198943662,1,16,3,0
30814.7072072072,1257.76216216216,3,30,9,0
31727.5034709536,1613.65107782243,0,0,5,0
31888.0422582826,1500.7183908046,0,0,9,0
33610.0587307844,1054.57154119038,0,11,14,0
34469.785520362,1618.57586726998,0,3,5,0
34867.5635910224,1754.73178165697,1,3,12,0
35065.3300321862,1483.29289428076,0,15,43,0
35128.1073602656,1215.375484228,3,27,53,0
35644.8409090909,1868.56422924901,1,5,16,0
35712.8929590866,1811.03520456708,1,0,3,0
36147.2612491605,1782.54768300873,0,0,1,0
36254.458382643,1877.19763313609,0,1,4,0
36906.7096479195,1069.54778235025,0,10,44,0
37038.7871396896,1632.91426459719,0,1,9,0
166.420991926182,2275.369088812,0,15,2,0
193.513313609467,2418.15162721893,0,36,0,0
265.94923857868,2087.41582064298,0,6,2,0
327.152457757296,2009.43202764977,1,14,5,0
469.999141077947,2241.12411423663,0,32,9,0
572.358601728201,1947.73330714847,2,17,2,0
684.983783783784,2018.73305613306,2,17,3,0
1064.52243346008,2042.33422053232,0,5,12,0
1329.22614274258,2264.05092221331,0,5,6,0
1343.04466279589,1953.69182670835,0,1,7,0
1408.08276877761,2551.51840942563,0,4,10,0
1674.297135528,2680.9734929457,0,6,1,0
1729.56444565811,2070.95439650464,2,4,14,0
1852.96822033898,2439.1813559322,0,3,3,0
1951.03297466158,2714.44914960083,0,0,3,0
2081.4484375,2405.044375,0,8,6,0
2085.73390752493,2259.64687216682,4,2,4,0
2301.78580589996,2538.35442496793,0,3,2,0
2352.11512105984,2002.27432617634,1,8,23,0
2456.83383010432,2460.15722801788,0,5,5,0
2562.67095310136,2426.36951588502,1,5,8,0
2791.47595607724,2408.91177584248,0,3,4,0
3002.017331434,3111.57146248813,0,5,36,0
3093.38261093911,3120.16382868937,1,15,71,0
3483.43625937362,2798.06660785179,0,11,4,0
3929.21111609144,2558.71268489467,0,1,3,0
4135.22948328267,2594.06028368794,0,0,3,0
4960.84274438373,2775.36369156041,1,8,2,0
5517.11564848089,2346.71218556027,0,3,3,0
5696.39771141502,2020.10884733464,1,2,11,0
5744.14826375341,2572.33398361295,0,2,2,0
6215.5949203616,2495.88334050796,1,3,4,0
6428.9270696452,1902.27135348226,0,1,0,0
6434.89217652959,2037.23620862588,0,3,3,0
6696.14355400697,2779.36759581882,1,3,9,0
6717.39152410575,1910.800155521,1,3,7,0
6731.43096568236,2490.28731045491,0,6,12,0
6876.5101073122,2386.77813825805,1,4,17,0
7253.75263157895,2747.34354066986,1,10,13,0
7613.33275043717,2413.25256057957,6,8,19,0
8048.23430962343,2223.15750149432,3,9,9,0
8409.76276595745,2051.88439716312,0,21,8,0
8487.02847571189,2453.43082077052,0,1,0,0
8558.77258458319,2277.29089640739,0,15,3,0
8893.79539983953,2596.03904787376,0,5,0,0
8918.42807366849,1973.03484320557,1,13,7,0
9262.56954102921,1947.27364394993,1,0,2,0
9365.22999080037,2349.33348666053,0,9,9,0
9450.79727474972,1971.32563959955,0,1,10,0
12266.3592124814,1991.65527488856,0,1,28,0
12626.1443208431,2758.46457845433,0,2,3,0
12623.1454020221,1888.11699566683,2,10,8,0
13055.0817610063,2700.58535489668,0,0,0,0
13223.8710843374,2343.40200803213,1,5,1,0
13335.6418023476,2221.0336993563,8,3,19,0
13494.4614814815,2707.36074074074,0,2,1,0
13548.3343184337,2060.61100849649,1,3,2,0
13716.6355283308,2451.31010719755,0,3,1,0
13728.5138888889,2308.1412037037,0,5,3,0
13921.7257077276,2005.39900535578,0,3,2,0
14059.026226954,2656.3367956375,0,1,5,0
14116.0824662813,2485.21541425819,2,0,4,0
14477.7640943623,2751.98400639744,1,9,22,0
14789.8464755078,2127.14307048984,1,6,12,0
15168.7683429514,3156.16515526243,0,5,0,0
14862.7940096072,2576.3495337666,0,1,2,0
15207.8806901615,2510.52679882526,1,1,4,0
15445.221425877,2413.0765748774,2,9,1,0
15646.5942523137,2643.36872868972,3,1,4,0
15684.3840963855,2718.18891566265,0,6,1,0
15693.7814917982,1934.72794800371,0,3,2,0
15881.4322298563,1882.506558401,0,1,0,0
16198.3104877271,2183.89289129742,1,15,4,0
16257.9984491315,2027.69602977668,3,12,4,0
16397.9904580153,2690.83396946565,0,1,7,0
16549.0772292994,2245.06767515924,10,50,8,0
16600.9318403116,1959.41431353457,1,9,2,0
16622.2453775039,2313.05084745763,2,7,6,0
16729.6134889754,2661.88715953307,0,3,5,0
17073.1231593039,2003.1171352075,0,9,22,0
17195.7844724221,2621.75509592326,0,3,6,0
17446.7278458844,2385.33239929947,1,2,4,0
17440.949906367,1913.0388576779,1,3,7,0
17588.1636631114,2145.47186465612,1,1,3,0
17696.2300538424,2313.94884973079,0,2,3,0
17964.2826153376,2488.23556370302,0,1,0,0
18173.8247531735,2132.03667136812,0,17,12,0
18267.2563291139,1883.70516877637,0,1,1,0
18338.4912442396,2468.83533026114,1,8,3,0
18390.7258924908,2156.04472712351,0,21,4,0
18623.7136322049,2033.69197926197,1,2,0,0
18649.172796669,2338.5253296322,2,2,3,0
18688.5365755627,2787.34927652733,1,1,3,0
18978.257711039,2533.62215909091,1,2,1,0
19032.9883393647,2110.28347406514,1,1,1,0
19154.389380531,1972.69166278528,0,2,1,0
19560.9237739872,2262.20175906183,0,2,53,0
19805.4549622438,2388.60544768069,1,7,20,0
19866.7362736274,2404.07065706571,0,12,28,0
20192.9614012326,2463.92604605903,0,4,16,0
21002.7582159624,2713.09248826291,0,4,11,0
21010.1308518803,2454.70990023024,0,7,19,0
21280.6554016621,1889.65429362881,0,0,13,0
21285.6264705882,1890.75735294118,0,0,3,0
21329.8585516179,2479.73251155624,0,1,1,0
21471.6553493881,2807.76431109357,0,2,3,0
21723.0101214575,2212.88097165992,0,1,0,0
21835.2644038791,2405.37450085568,0,1,0,0
22269.2510243103,2177.97650915051,0,6,5,0
22401,2622.24636137735,0,0,0,0
22450.4742268041,2539.77250859107,0,1,0,0
22697.6512378902,2666.41729458199,0,1,0,0
22929.6698597332,2506.58877865207,0,11,3,0
23177.4354740061,1985.50733944954,1,8,4,0
23712.3541666667,2209.98366477273,4,17,26,0
25359.6714520098,1973.38146021329,1,10,18,0
25471.368338558,2156.8197492163,1,13,25,0
26221.8382189239,1890.1521335807,1,0,14,0
26043.1815536805,2243.183299389,0,3,16,0
26723.3509252913,2193.20562028787,2,5,42,0
27084.6468200271,2062.47388362652,3,24,78,0
27234.8690127077,2280.08308895406,0,15,42,0
27264.9712516586,2787.46881910659,1,1,11,0
27568.7105442177,2316.48503401361,3,6,25,0
27771.6393620877,2489.48278361725,1,1,2,0
27847.8736515201,2743.98349133704,1,2,12,0
27904.1397997929,2259.40386606835,0,2,0,0
28334.315467075,2550.57299642675,0,0,0,0
28375.9573586023,2360.99230085875,1,1,2,0
28510.791246432,2761.45271170314,2,14,26,0
28608.3342190729,2254.0401535282,7,1,6,0
28899.0538317757,2142.55588785047,2,2,9,0
28990.9466230937,2334.44371822803,0,2,12,0
30521.2686567164,2168.05638474295,0,2,22,0
30588.7739012234,2210.95061169008,0,1,30,0
30618.0801796023,1948.39095574086,1,5,57,0
31149.5248868778,2504.57126696833,2,0,26,0
32184.0623529412,2417.19843137255,2,26,18,0
32236.8622238862,2168.62448521153,1,17,35,0
32548.194848359,2786.58412962194,0,1,10,0
32757.6399719002,2167.6564805058,2,6,39,0
33000.971228329,2370.95020287717,0,10,35,0
33186.0599214145,2593.25474787164,0,4,21,0
33682.6030078778,2746.98018620196,0,2,9,0
34261.0103007829,2363.74824886691,0,1,3,0
34329.9513944223,2410.50278884462,0,0,3,0
35152.4490543014,2748.68395363026,0,1,2,0
35227.4530995106,2735.61704730832,0,0,4,0
35744.1619148187,2283.81872580077,0,7,19,0
35880.7364493323,2476.48114689709,0,5,7,0
36254.6216216216,1878.71153846154,0,13,20,0
36761.7203269367,2463.39481165601,0,3,13,0
36944.7339797639,2344.50379426644,0,4,11,0
75.8986210418795,3501.94841675179,0,1,2,0
473.584350721421,3437.76304106548,1,6,0,0
600.161873459326,3106.46288688031,2,19,14,0
686.988961038961,3045.78181818182,3,1,5,0
745.168202080238,3086.39762258544,0,4,5,0
957.107142857143,3191.76513975155,1,12,7,0
995.305474300042,3330.81905557877,1,1,3,0
1033.91317785895,3046.13571227873,0,4,7,0
1201.72072404876,3665.71776874769,0,2,5,0
1288.39189765458,2934.02473347548,1,16,19,0
1688.12243979293,3343.60342111186,1,3,7,0
1768.51515151515,2815.44444444444,0,6,5,0
1856.61697860963,3100.55147058824,1,8,4,0
2073.16575091575,3134.62820512821,1,7,2,0
2511.93670382166,3661.78662420382,1,7,1,0
2571.43979057592,3069.22179914327,0,9,10,0
2794.87513691128,3531.39211391019,0,0,1,0
2843.8898512103,3398.89184987786,0,4,7,0
2921.86077643909,3645.32173136992,0,4,4,0
3045.82627592202,3115.73661989321,0,2,32,0
3309.3458159963,3647.95700416089,1,1,1,0
3420.28402366864,3655.37187073282,0,1,6,0
3670.54307622914,3027.03112313938,4,3,15,0
3685.63923585599,3453.25459221161,0,1,10,0
3736.67141726049,3209.7034837688,0,8,6,0
3917.55725429017,3386.75070202808,2,0,17,0
4048.64144394308,3269.81430059007,0,5,24,0
4153.25255302435,3631.94147682639,0,2,4,0
4181.60273466371,3370.86733185514,0,9,11,0
4382.48557137361,3368.30973451327,2,6,23,0
4618.33538732394,2908.16343896714,1,4,14,0
5009.71632124352,3561.48316062176,2,0,4,0
5162.00040966817,3055.8648095043,1,10,6,0
5168.49413970933,3537.37037037037,0,3,1,0
5340.34528382416,3062.65599658557,2,14,9,0
5432.70884993587,3504.40743907653,0,0,5,0
5611.26029588165,3245.59696121551,0,4,2,0
5965.89462592202,3204.1650860555,0,4,19,0
5973.22251705838,3069.10689916603,0,5,20,0
7074.4466374269,2970.37755847953,1,7,26,0
7152.86871903751,3157.6288039632,1,5,31,0
7742.63397062898,3107.18149071765,0,3,13,0
7750.08091436865,3610.00544267054,0,2,5,0
7957.36227258219,2905.97829556336,4,11,16,0
9080.70970738504,3474.41987923827,3,0,3,0
9275.67068757539,3619.77724165661,0,0,1,0
10060.7217453505,3560.77753934192,0,15,27,0
10257.3845212603,3653.92291220557,1,3,8,0
10449.9585333915,3537.4207769533,0,3,0,0
11106.837704918,3747.51147540984,0,0,2,0
11220.8615281949,3602.7023690357,0,0,1,0
11847.3526228143,3212.37801831807,1,4,12,0
11999.432141484,2850.53479430988,0,8,5,0
12060.5541170378,3697.35525634386,0,3,1,0
12070.8928427012,3028.4100283057,0,3,4,0
12068.4282800816,3693.29231815092,1,0,2,0
12363.1090720222,2969.51073407202,2,8,0,0
12437.9653133622,3072.91446590461,3,26,5,0
12680.9365079365,3510.82925782926,1,0,2,0
12736.4965849739,3150.58216151065,0,22,0,0
12859.974108818,3073.1756097561,0,8,1,0
12969.9,2833.06721311475,0,3,0,0
12992.5374023074,3323.55675474507,0,3,0,0
13041.6330083565,3159.23328690808,0,0,0,0
13069.3357176919,3487.36480686695,1,7,2,0
13135.8431839847,3322.69828408008,0,2,0,0
13356.0156092649,3687.74471299094,0,5,3,0
13653.7940108893,3331.99425287356,3,26,0,0
13682.2064152064,3055.92188892189,1,8,0,0
14021.4812850905,2820.88240798503,0,1,9,0
14255.4186813187,3081.85494505494,0,7,28,0
14350.180285819,3035.70318798095,0,16,22,0
14589.5467536502,3668.88412550482,1,1,5,0
14638.6431757359,3583.8322925959,0,0,7,0
14753.0718309859,3687.75281690141,0,0,4,0
14820.5244122966,2996.60849909584,0,2,5,0
14876.6949950446,3277.58919722498,0,7,5,0
14988.5295454545,2812.51818181818,0,2,1,0
15075.1513771416,3736.17176317502,0,5,48,0
15153.3658375885,3178.89869873168,0,4,1,0
15125.8290360968,3431.74851249504,1,5,1,0
15224.8991125642,3683.69827183559,0,9,16,0
15308.2621434079,3211.72205088666,1,2,3,0
15342.3354245086,2998.77122542869,2,9,3,0
15548.4983753046,3461.84971567831,0,3,4,0
15590.7758865248,3631.20602836879,0,2,9,0
15591.8613445378,3282.81932773109,1,9,9,0
15867.6593158044,3272.73084534917,1,7,28,0
15895.7877483444,3692.26721854305,0,2,4,0
16085.6393643032,2936.32110839446,0,13,53,0
16155.829830973,3246.64778437643,0,9,44,0
16199.1113537118,3730.33988355167,1,10,46,0
16516.1941060904,3257.00275049116,0,9,4,0
16556.4322453017,3069.72551928783,1,13,14,0
16849.0727316955,2961.42738992946,2,2,7,0
17362.7520599251,3166.90337078652,4,8,1,0
17458.5211378902,3274.21809561438,0,9,0,0
17611.4672489083,3531.56031659389,0,1,3,0
17732.8795776971,2872.22731771692,18,2,9,0
17970.5471035693,3504.80866003511,0,0,3,0
18009.2785294118,3079.47705882353,54,9,56,0
18231.982813749,2855.33293365308,4,8,41,0
18649.0822444274,3475.77824750192,1,2,3,0
18928.0383681399,3508.77707625061,1,0,4,0
19141.0945945946,3467.57226792009,0,3,2,0
19571.7325283571,3585.60336626418,0,0,2,0
19967.477097838,3476.45877610846,1,1,9,0
20029.3097766386,3072.06444525815,2,18,20,0
20242.8629671574,3132.79010947527,0,10,8,0
20441.9375251915,2816.9387343813,0,4,17,0
20550.0681508405,3062.80031803726,8,3,83,0
20592.7774612783,3654.03293573082,0,0,1,0
20812.4765188834,3284.15894909688,1,3,8,0
20870.9969500572,3436.2581014106,0,2,3,0
21058.0795898438,2926.98583984375,2,8,18,0
21747.8314285714,3223.7325,1,3,6,0
21967.3590733591,2958.58386958387,1,8,5,0
22279.9520891365,3413.61169916435,1,2,4,0
22300.1787617876,3535.34891348914,0,0,1,0
22556.4446799491,3518.25052988554,0,1,1,0
22721.2466052376,2935.66343355965,0,5,14,0
22902.1963484946,3213.31742472774,0,4,4,0
22932.4078374456,3030.39477503628,1,5,2,0
23265.6459041148,3383.60664401661,0,0,2,0
24332.1058350101,2988.22816901408,0,9,21,0
24486.5200381679,2827.00381679389,0,12,14,0
25045.8883892069,3074.48937040065,1,3,16,0
25323.6152245019,3108.7927445733,0,15,28,0
25328.2208781362,2895.65053763441,1,4,22,0
26035.7381530984,3080.83535844471,3,7,17,0
26705.2208994709,2865.75793650794,0,2,39,0
27789.4547988849,3027.24731182796,0,4,13,0
27958.4,3542.14986522911,0,0,1,0
28427.6629213483,3604.73815339521,3,5,33,0
29027.3303039799,3604.66530868066,0,2,1,0
29199.5120939876,2801.23013130615,1,18,72,0
29282.6829672607,3679.64981351015,0,0,6,0
