Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
6886.92269674313,1246.01229248511,3,3,11,0
6903.11654349062,740.836839113132,0,0,1,0
6975.28041483845,307.409652971679,1,1,6,1
6984.87328339576,89.4013732833958,1,0,3,0
7047.64460431655,1330.24805755396,5,2,3,2
7053.73219814241,199.416408668731,2,0,1,0
7058.0931372549,124.289215686275,0,0,1,0
7106.79837164751,25.1724137931034,0,0,0,0
7145.93764705882,99.0011764705882,0,0,6,0
7180.37546666667,237.325333333333,2,0,1,0
7300.21947626841,344.861865793781,3,3,9,1
7287.60646387833,719.004752851711,0,1,6,0
7501.20841889117,112.578028747433,2,2,7,0
7619.79322220692,1043.23612067778,0,0,1,0
7587.89985611511,51.0621582733813,2,1,2,0
7600.86351628999,439.861461696507,2,0,3,0
7717.759181532,309.5314795383,2,2,7,2
7869.75984251968,459.759610930987,1,0,5,0
7838.61146953405,345.111111111111,0,0,0,0
7918.41703166511,244.29963380484,3,2,13,0
7937.14255319149,554.042553191489,1,0,5,0
7970.21831561733,63.5102207686018,2,0,3,0
8021.70291632597,172.049695648224,6,2,1,0
8036.63683818046,893.159333830475,1,0,0,0
8070.07434944238,454.624249356591,1,0,7,1
8151.15776580108,811.337579617834,0,0,7,0
8311.18907714492,288.139870223504,2,2,4,0
8322.83553875236,864.192816635161,5,0,3,0
8327.57785714286,172.532142857143,0,0,1,0
8396.35303913406,68.8526228143214,1,0,3,0
8479.84109090909,317.419636363636,3,0,6,3
8554.69719251337,277.248663101604,0,0,4,0
8582.79916650129,598.609446318714,2,2,2,0
8643.46195182804,283.397850494194,2,2,9,0
8729.52760879738,533.836920917174,4,0,3,0
8780.26853448276,615.025431034483,3,1,4,0
8799.72811918063,166.415890751086,7,3,4,1
8865.02729044834,579.468226120858,3,2,18,0
9009.95629584352,79.8951711491443,0,0,0,0
9241.90148875515,197.009185936015,3,0,7,0
9324.71557426338,343.054720384847,0,0,0,0
9416.76902706944,793.426539819537,0,3,1,0
9420.33221363789,223.247732616728,1,0,4,0
9518.48705599037,175.887417218543,1,2,3,0
9538.07157190635,658.058193979933,0,0,2,0
9725.29294575749,654.189169609708,1,1,4,0
9911.24722336487,460.098519127931,0,2,16,0
9920.15188834154,766.596469622332,2,0,3,0
9928.71605805243,652.320224719101,0,4,2,0
9998.81515444016,195.333011583012,0,1,1,1
10043.1253206303,382.308171491389,2,0,6,0
10150.2768302283,591.145631067961,0,0,6,0
10156.6186579378,73.4238952536825,1,0,1,1
10207.424395947,496.238893219018,5,0,0,0
10241.1116071429,897.173402255639,0,0,0,0
10294.2252981261,499.711243611584,1,3,0,0
10387.6101850156,466.006960981865,1,4,5,3
10426.8599483204,829.653746770026,0,0,0,0
10617.8081510934,386.215705765408,3,2,4,1
10722.9566473988,117.85838150289,7,1,1,0
10806.6590393733,828.8556998557,3,0,2,0
10936.1760345893,170.677578752316,2,1,1,2
10992.760897031,566.266898294378,0,1,0,0
11117.2301777386,558.39909239884,3,2,2,2
11119.9053554452,717.238407098342,0,1,0,0
11118.2423698384,805.745062836625,0,0,1,0
11111.1045296167,738.911149825784,0,0,3,1
11140.6082004556,690.058086560364,1,4,3,0
11174.0276555625,873.878483134297,1,1,0,0
11235.8920590302,662.17512297962,1,5,7,0
11177.4244406196,468.246815834768,1,1,2,0
11671.6418732782,462.644628099174,0,1,5,0
11690.0373961219,376.91135734072,2,1,3,0
11771.9417604236,312.20780939775,0,0,4,1
11935.5441240149,257.470165410929,0,1,2,0
11977.4603921569,95.9803921568627,1,0,4,0
12011.9088119246,755.623410784744,2,1,0,0
