Xpos,Ypos,TXRND1,NDRG1,A2M,GAPDH
7662.63566781477,20604.275928052,65,6,2,663
7698.71227134146,20731.4329268293,40,0,2,470
7719.21057321057,21191.5494505494,35,12,1,670
7727.44989185292,20997.4120403749,37,10,0,575
7951.91987466428,21126.4216651746,57,6,0,662
7973.14017150396,20817.6111477573,39,22,6,654
8004.34882220071,21058.1836076154,47,0,1,532
8250.08228247163,20978.1358764187,50,4,1,1011
8306.16045266242,20768.5161159947,32,4,0,759
8352.47350013452,21264.2563895615,10,0,1,870
8557.9109660187,21309.90488203,8,0,0,475
8562.86135693215,20788.7496312684,39,2,2,761
8594.10569105691,21391.7851335656,12,0,0,395
9092.04608536266,21007.2084315266,76,22,1,1081
9182.50285330648,21211.9630748573,123,58,7,713
9342.85614600107,21032.1264090177,32,0,8,468
9429.47837734405,20645.3080750096,37,10,0,560
9451.45884846344,20973.3044860473,34,2,4,413
9548.0624024961,21001.618174727,12,10,3,368
9614.57926829268,20808.0457317073,40,53,16,635
9626.27741407529,21059.9954991817,19,69,3,306
9666.09490900714,21151.058972587,18,32,63,408
9719.1411229135,20909.9131259484,30,39,2,441
9731.50668216153,21077.8901801278,37,23,14,365
9795.85291262136,20844.3072815534,69,1,3,684
9855.77536347659,21098.8919955264,63,37,3,700
9833.37391882901,20557.0595475715,82,10,3,956
9942.51891891892,20856.6962837838,61,2,6,632
10001.0208643815,21073.6396423249,97,43,9,1100
9999.94293585203,20483.1904761905,47,2,5,978
10206.0717850288,21035.7923224568,52,36,0,765
10238.1940891045,20501.1729157477,10,1,0,582
10259.4557616297,21104.3329279416,54,5,1,587
10347.8570756935,20373.7395392572,17,0,2,567
10492.2564102564,21660.1898656899,14,42,6,205
10575.8041108689,20459.6066645905,17,1,4,900
10614.111849824,20736.2831443097,9,1,0,350
10622.0388888889,20514.4030864198,10,4,2,611
10664.3925259138,20636.39634479,28,2,5,617
10771.6314786585,20923.1219512195,33,1,0,614
10898.2088419663,20939.5130320026,29,2,0,787
11066.4874152953,20591.655856728,10,1,1,785
11177.3910355487,21227.3047398248,30,2,0,579
11183.8448204705,21043.1725134131,5,0,0,200
11211.0933273219,20950.1505861136,25,0,1,520
11345.2029323559,20624.7507497501,27,3,0,646
11366.432748538,20820.7733058136,21,13,6,411
11444.6527918782,20380.9732656514,32,4,1,471
11469.2649399874,20946.9157296273,43,53,79,1205
11526.2927272727,20569.4845454545,47,11,1,665
11634.9093248862,20693.546030489,90,15,6,748
11667.653860362,20504.1946804581,28,1,2,737
11709.8917580474,20948.2136540502,29,5,9,594
11753.339028777,20512.6007194245,21,0,1,447
11866.2982917214,20578.258869908,19,4,10,1074
12160.9727272727,20398.5784415584,22,0,3,522
12180.3479349186,21252.7079682937,162,3,11,907
12204.1590800192,20481.9175850503,26,1,4,472
12256.6892161757,21084.3602096855,56,2,5,493
12308.6138142225,20578.9646138142,42,6,8,682
12318.0414762742,20870.9117750439,23,3,1,502
12425.9113646336,21036.4931987714,13,0,2,236
12439.5475943233,20959.0249221184,8,0,1,264
12465.86960314,21131.2163105102,27,1,4,412
12473.7050387597,20625.3356589147,43,0,3,518
12558.2323594267,20790.6810915105,23,6,1,338
12582.8040375914,20654.5196658545,37,3,3,553
12631.3202860369,20766.5378246142,27,7,2,517
12621.3848641656,20992.7723156533,44,2,2,635
12738.6620616366,20407.6450584485,20,1,20,571
12844.9452843773,21247.247300216,61,5,2,957
12881.122382199,21057.9816753927,26,1,5,520
12918.4771341463,20880.4837398374,43,23,36,864
12975.4987227831,21041.0606982119,26,10,7,424
13042.3454189123,20631.9171974522,9,9,24,498
13104.8222831505,20867.0568295115,34,3,2,530
13183.6852128454,20436.1067961165,21,4,14,573
13197.8584548892,20522.1896272285,18,9,24,530
13219.5651418645,21083.5888824551,20,0,8,370
13247.0571558176,20972.8128827399,20,14,30,469
13243.5509118541,21283.6291793313,13,2,4,435
13309.3250086715,20744.7852930975,50,7,2,628
13315.4268880557,20886.4633101232,26,9,9,363
13340.2555371901,21047.7246280992,48,3,0,481
13429.3939393939,20941.2508960573,25,1,2,444
13551.4972162741,20951.1222698073,45,1,9,567
13539.060387562,21246.2866155926,8,1,0,536
13644.9056497175,20970.3118644068,18,1,4,348
13629.5760722348,21117.9720090293,38,3,0,506
13658.4813581891,20795.1617842876,39,1,2,743
13713.6839602248,20679.5322092521,15,2,0,437
13759.5135492399,20747.6298744217,11,0,0,321
13760.0514978122,20455.6008078088,33,1,5,769
13764.103024989,20548.6685664182,16,1,1,374
13799.9557438795,20964.2951977401,16,0,4,402
13839.2450481041,20766.8771929825,22,3,0,255
13844.572778828,20573.6313799622,54,4,1,772
13860.4944419742,20861.6602934638,15,2,2,302
13885.8820471811,20997.731307477,8,1,1,354
13908.0348576911,21109.4269267669,27,6,1,376
13950.9681857266,20869.1272570937,33,2,2,436
13955.7014200299,20754.1913303438,33,1,2,564
14027.2054525014,21199.5640809444,27,3,0,493
14087.5517363572,20573.680368533,43,5,1,732
14190.5716053201,20461.7078564801,54,7,13,1440
14203.6155202822,21163.8311287478,22,0,2,328
14293.7866419295,20746.0185528757,22,1,2,515
14320.4796640141,21035.7117595049,20,1,0,318
14348.4728707662,21129.9020059191,22,0,0,599
14342.5161611139,20639.2909000497,23,3,4,491
14378.7237885463,20791.3392070485,18,2,0,371
14388.9410933082,21018.7827521206,18,2,1,393
14417.6903820817,20531.2740447958,13,1,1,667
14422.0017301038,20651.6136101499,12,1,3,372
14525.6257505003,20877.6377585057,54,2,0,537
14660.5067385445,20818.1412398922,60,5,0,625
14706.8341375151,20996.0012062726,39,2,0,550
14686.8121934128,20899.1359495445,31,0,4,459
14717.1405699648,21176.0992635287,32,7,3,453
14766.8461538462,20651.2552447552,34,7,2,676
14903.1078708947,20493.9651755379,26,8,3,703
14967.5909745559,20646.8766202592,15,3,3,331
14971.6679158259,21277.5462669357,31,6,0,637
14992.1984106639,20852.0251217637,34,0,4,349
14988.7816826411,21013.815228967,23,1,3,362
15008.1990147783,20721.8246305419,11,0,0,354
15054.241693218,21039.677742376,22,3,8,361
15123.8566478205,21148.5008207186,39,7,7,558
15114.3989747971,20652.9564288765,28,0,1,563
15248.4482526882,20374.0460349462,20,3,1,556
15358.820852741,21165.5109279828,47,2,3,532
15563.4365522745,20484.9720670391,9,0,2,318
15594.109010712,20775.127284184,20,2,1,504
15668.4137433926,21156.5603075444,18,15,1,270
15700.4440270473,21100.4154770849,21,1,5,366
15780.5251857969,20389.8472336912,30,4,15,599
15819.1221205428,21108.4928999684,14,1,1,321
15806.523929471,20711.3129722922,18,7,2,566
15895.4191542289,20437.6658374793,18,3,1,453
15928.6230721777,21246.4762492289,15,5,2,501
15933.3807082945,21180.9659832246,5,4,7,399
15941.7805486284,21070.6774729842,24,1,2,528
16020.6940339354,20868.0725232622,49,7,10,652
16080.6524938675,20609.8699918234,10,2,3,361
16183.9493108048,20670.4232992441,11,4,6,413
16320.1967438661,20532.7468470534,67,31,47,978
16297.5822222222,21179.9937777778,45,7,5,1116
16368.6648187633,20930.5407249467,31,1,3,534
16388.0425112613,21064.606981982,36,7,19,505
16459.6807359307,20376.7762445887,55,7,11,798
16495.1263324122,20531.1942360837,51,13,17,847
16507.1907824223,21097.699178278,40,3,7,778
16554.8157303371,20842.8939325843,35,2,2,552
16770.9386099342,21200.9438384567,76,5,73,2100
16843.2157996146,20362.9678869621,15,1,0,394
17201.2341237394,20443.8173889343,29,11,7,764
17232.5708220764,20538.8834426862,42,4,5,808
17255.4430731256,20810.4362850972,19,2,0,659
17372.202354547,20657.8957515782,24,3,0,855
17425.1510344828,20806.9610344828,38,3,1,450
17432.6670870113,20362.3278688525,52,3,2,661
17522.4985422741,20409.9655976676,39,2,4,762
17573.55,20704.4900862069,66,10,2,987
17562.1163461538,20959.5102564103,21,1,1,539
17701.8517156863,20980.8813997821,21,1,51,644
17815.5904967603,20859.2157667387,60,10,8,693
17849.5257080011,21011.3401154798,15,4,3,513
17948.5527113506,21226.1791849107,50,0,3,669
17943.8532773501,20610.0811756473,112,14,2,875
18156.2184028506,20448.1766925173,40,30,43,1162
18219.5059602649,20739.1023178808,37,7,10,686
18478.6770316175,20558.9059315391,50,20,32,1313
18621.9186827957,21253.1680107527,44,1,0,665
19012.1041226216,21106.032769556,81,2,2,825
19625.1851712458,20557.2961987204,86,7,14,723
19687.7142465753,20821.8161643836,83,4,28,1026
19671.2470144563,20372.4374607165,77,0,26,764
19714.1064237776,20752.9546979866,43,0,16,600
19710.7929292929,21234.0787037037,64,6,5,919
19742.9104372355,20469.5098730606,77,3,32,848
19801.4291528632,21283.9011831519,41,12,39,1117
20370.0795790858,21244.4883262085,18,5,6,614
20659.3366445916,20571.0066225166,23,4,2,534
20813.5066262779,20939.8652025748,23,0,5,493
20988.6385083714,20367.0076103501,20,5,7,750
21139.5768562744,21186.1400347373,40,1,2,781
21135.8441393338,20926.4449529621,54,3,14,1177
21209.8825053996,20656.0937365011,22,5,5,676
21290.7017045455,20594.20703125,43,0,10,918
21702.0983971505,21170.1834372217,8,0,12,514
21706.2830261137,20750.356374808,11,0,15,528
21790.6039651838,21053.4661508704,12,0,10,513
21838.815647482,20774.6326438849,7,1,6,426
21875.8012519562,21120.1678403756,11,2,1,376
22277.8832301632,21155.6260551491,59,0,8,778
22349.9021106259,20734.2605531295,55,3,2,696
22542.2983929876,20839.6124908692,53,4,0,667
22733.0280240206,21230.7126108093,99,2,2,717
22823.7597682365,20832.4654583271,114,21,20,1553
22860.3603217158,21020.9254691689,59,5,3,814
22861.2239554318,20400.4044568245,19,4,1,354
22896.8321708806,21154.0078465562,45,2,0,555
22931.0365853659,20490.5055894309,34,1,1,715
22938.9208762887,21512.4216494845,28,0,1,336
22958.2112781955,21285.8751879699,40,7,1,718
23006.8994889267,20754.5954003407,63,2,32,1070
23087.9815798796,20821.2196245129,73,4,18,978
23094.2417018709,20988.0982196741,50,4,4,701
23326.4903649036,20893.893398934,13,1,3,454
23440.6064699609,21137.7138286527,14,2,19,565
23451.3368378488,20875.0917913465,5,1,4,395
23648.4947099599,21055.4188252463,61,2,5,530
23722.8455752212,20448.0371681416,55,4,8,517
23755.0831460674,20806.5745318352,86,5,18,843
23888.7524056255,20419.9896373057,44,0,16,760
23891.8355023425,21232.5736595523,16,24,15,371
23896.9273159145,20554.2617577197,27,3,5,491
23924.7177934746,20992.9875546586,45,2,6,531
23990.0134596211,20596.3020937188,56,5,3,420
24075.2491203378,21079.8532723434,23,0,3,516
24084.7777777778,20931.8982683983,45,0,5,369
24135.5317178577,20697.5613520605,77,0,9,689
24113.9070777247,20570.1936604429,34,0,4,429
24153.2971665515,20418.4982722875,34,0,4,293
24197.5799333888,20872.9517069109,41,0,1,407
24318.1312476154,20848.9442960702,78,0,8,673
24413.0550295858,21102.2278106509,64,0,8,587
24654.6268787137,20390.8157986718,22,1,4,963
24624.6223045088,20656.4426050969,46,1,27,1225
24753.206431908,20777.194933525,89,3,161,1540
25003.7009024495,20960.2844864633,63,2,1,476
25038.6464857342,21040.5382741823,26,0,2,266
25131.1316445183,21257.6735880399,4,0,4,258
25167.3788410887,21012.2822651449,29,2,2,367
25231.2339971551,21136.9022048364,68,1,3,468
25253.1572002295,21269.148020654,25,0,0,562
25405.7551111111,21116.9324444444,36,0,1,390
25603.5547082228,21120.2692307692,104,0,7,694
25907.4696548989,21241.679095597,23,0,6,352
26089.7710610932,20362.0958199357,7,0,0,234
26193.4271356784,20437.0228414801,29,5,0,497
26545.1413867822,20609.8052546046,51,26,1,470
26684.1403010033,20852.8456521739,51,0,32,1256
26719.3729767769,20360.9767769177,29,20,1,513
26749.8249211356,20778.1864353312,90,6,41,1986
26813.2443365696,20370.2432578209,4,14,1,245
26881.4986737401,20427.7444739169,22,9,6,776
27108.1559531699,21205.6472277446,29,0,7,778
27256.4159292035,21161.9327433628,9,0,7,599
27288.5351665785,20608.3865679535,96,37,2,672
27306.6059053932,20510.5504670081,16,16,0,175
27391.6708074534,20616.3232919255,34,34,1,605
27398.7168831169,20377.4704545455,27,16,0,623
27414.0130510441,20460.9811484919,32,18,1,682
27591.3534057256,20904.4975320829,18,0,3,501
27672.4632991318,20369.865035517,94,1,12,1683
27772.6528949665,20568.8254291533,88,8,2,1092
27888.2061335404,21085.9623447205,10,35,8,281
27898.5180854951,20713.97004019,44,12,4,517
27932.8201021356,20500.1139740019,20,102,35,633
27938.9395068807,21156.1800458716,9,48,12,464
27973.4700587084,20621.0720156556,18,61,4,421
27988.3953744493,20740.8700440529,37,4,1,326
27993.1086042065,20909.8191204589,23,61,20,512
27992.3434782609,21541.9739130435,5,0,1,238
28020.1035080121,20840.5283672586,38,20,3,406
28114.0113851992,21054.6462998102,24,19,2,560
28201.9266745937,20447.6353547364,29,7,0,652
28219.8534734384,20615.528118311,47,10,1,721
28222.7300332779,20721.4908485857,69,5,1,595
28274.5880085653,21231.2423982869,11,1,0,447
28302.4601250977,21047.9835809226,20,1,0,306
28354.6497078034,20677.5101409419,58,26,3,728
28359.5801104972,21212.1135107986,10,0,0,332
28455.4641089109,21195.0850866337,24,1,0,432
28478.2179535945,20725.7888931153,18,9,1,342
28550.666277031,21200.9807130333,21,1,2,611
28614.9260149573,20463.3942307692,75,5,5,1029
28631.1725586279,21152.2894644732,16,0,1,424
28660.163003663,20810.6890516891,14,55,20,781
28686.2361932939,20677.491617357,35,3,1,562
28710.1916766707,20594.4549819928,21,3,0,491
28735.4205275992,21033.7812015074,29,2,4,538
28830.8643556895,21085.5900527506,12,49,12,338
28864.9872281671,20678.0289955126,90,24,11,1078
28879.0999216301,21273.5709247649,6,73,16,335
28949.462179869,20661.9606908874,64,6,14,928
29059.824184261,20936.7040307102,8,1,0,411
29115.1802413273,20836.0154600302,46,8,0,698
29525.3506247633,20917.5713744794,24,2,0,620
29718.1088947024,21132.9617396991,31,3,2,485
29747.2084805654,21226.2932862191,28,2,1,536
29803.7519486474,21139.8661164603,14,1,0,353
29865.173599175,21238.3537298041,33,2,1,682
29964.6653027823,20649.8338788871,19,3,1,538
30056.2601251841,20599.9372238586,63,17,0,737
30129.9531051965,20840.6924376848,16,1,2,410
30253.0853913771,20868.0498116367,12,1,1,187
30258.155155642,21238.7694552529,19,2,1,473
30261.6258246937,20797.5254476909,8,0,5,294
30355.0827998293,20612.2424242424,24,3,0,464
30403.5396275444,21055.2589865743,19,4,4,297
30586.5867992767,21072.731238698,30,0,1,557
30687.0099720782,20812.5456721181,17,1,2,444
30725.0468599034,20736.9980676328,12,0,1,265
30748.0416555407,21225.4165554072,18,0,1,345
30784.3313143549,20642.8352513628,9,0,2,239
30818.7246061923,20712.8419337317,5,0,3,220
30834.5652173913,20582.5720272394,32,1,1,491
31021.2774544043,20756.1649204501,21,4,0,392
31034.7497517378,21135.6782522344,15,0,1,390
31732.5189917127,20418.1657458564,23,2,0,490
31949.7291044776,20574.0682835821,21,6,3,570
32029.1873854052,20996.6857352402,28,1,15,645
32079.0443622921,21134.9641404806,20,2,5,354
32171.7871501774,20780.8182893181,15,3,6,697
32510.5023809524,20758.8384920635,35,3,3,940
32599.2078255292,20389.4348941629,9,0,2,315
32666.6845283019,20540.4569811321,16,1,0,442
32695.1520086862,20857.1197973218,22,0,3,793
32735.0744598765,20667.5300925926,17,1,3,606
32745.2334348819,21014.1009139375,17,0,1,474
32744.969420356,20459.8105887722,3,1,0,257
32768.1970486111,20370.6245659722,9,1,1,459
32800.7168913561,21109.3136399683,38,0,8,688
32885.3485714286,20591.2237593985,12,0,5,530
32912.567983368,20718.8553014553,19,1,2,612
32967.0783947737,21018.6014932338,16,2,13,412
32971.509487666,20570.7722960152,16,1,6,530
33016.5449649973,20746.7490576198,12,0,1,539
33046.3858638743,20996.9120418848,7,0,2,467
33067.8765501691,20532.9520856821,8,0,1,510
33155.947113594,21118.5124767225,27,3,14,699
33304.2746448558,20560.8803271632,23,4,10,594
33365.8705646061,20962.9779067172,35,5,8,681
33417.3714629741,20753.9488260084,16,3,5,466
33484.4125636672,20564.0046689304,9,1,0,399
33508.2077562327,20857.4242184408,14,3,6,341
33548.3274002157,20508.3991370011,9,0,1,311
33557.5726462611,21024.5180162728,21,2,3,519
33576.8458646617,20600.3095238095,14,0,2,354
33651.653698367,20615.3025936599,6,0,1,298
33666.3402657423,20430.7752744079,9,4,0,374
33691.8495575221,20537.5103244838,8,3,2,502
33733.5113464448,20404.1429652042,7,5,2,445
33794.4449968925,20474.3871970168,14,3,4,498
33849.5536423841,20780.9837748344,18,4,1,534
33863.5621132794,20469.3836268444,22,5,5,664
34041.8618121638,21088.0926768722,18,0,4,434
34050.0087412587,20459.3072552448,22,3,1,778
34108.6807533303,20728.0362884704,24,6,2,550
34198.9456372773,20824.1621745089,17,6,0,516
34224.2828341014,21013.7073732719,10,2,0,283
34251.2732891832,20916.3637969095,9,4,2,229
34278.9660377359,21239.4396226415,26,0,2,516
34291.4673684211,21059.2231578947,12,8,3,396
34332.0239117106,20517.0717351318,13,3,2,368
34346.4206008584,20961.7732474964,3,1,0,279
34349.3600217865,21153.6552287582,22,6,5,384
34353.3097463284,20651.1731197152,32,3,4,393
34389.7110519308,21212.7376830892,7,0,2,263
34422.6249092229,20762.6713870733,22,3,4,531
34424.8504901961,20634.4720588235,20,3,1,320
34428.119873817,20415.1305993691,9,2,4,423
34463.5612073784,21049.6210173281,4,0,2,235
34470.9266014235,21211.837633452,14,1,2,224
34468.6781485468,20480.833153929,30,0,4,477
34494.1053997923,21112.5929387331,15,0,2,409
34533.5916412712,20905.9599477579,19,0,3,364
34566.7099337748,20391.0966887417,13,1,2,463
34644.7097767513,20627.4788298691,26,3,4,434
34727.6603892028,20925.3854362837,51,2,9,573
34731.6314089625,21257.7024626564,27,1,4,474
34740.0069498069,20452.3528957529,20,0,3,383
34867.5737961926,20459.9370660694,24,2,6,596
35074.8876611418,20470.9465930018,17,2,1,502
35111.6607697083,20417.1973929236,18,2,0,541
35392.7322973406,21095.6425825056,31,53,9,85
35375.1565632458,20676.8801909308,28,0,3,438
35385.9023341523,21123.5601965602,107,55,21,141
35403.8628779979,21076.7768508863,88,88,30,202
35663.2882502113,20673.0883347422,31,2,1,472
36057.5774994408,20678.6922388727,38,3,1,427
36070.2350503256,20642.0680876258,5,1,0,97
36090.862849534,20520.103861518,27,4,2,343
36133.9225556631,20439.311713456,19,3,4,344
36141.5838983051,20631.386440678,25,1,1,296
36205.0208216095,20570.8148564997,15,0,0,267
36235.4337860781,20449.26032824,21,0,1,482
36237.5240770465,20687.2953451043,27,1,2,460
36311.6853448276,20549.683908046,12,5,1,500
36328.0995073892,21100.0183908046,9,0,0,204
36353.2097535396,20375.1903513372,24,0,2,432
36403.9547668754,20658.6174901415,41,6,0,621
36401.9024202843,20450.492892816,44,4,7,698
36437.2878448919,21087.3079791201,58,19,2,771
36554.3334763028,20694.9751233112,65,10,4,1450
36772.3188670626,20944.2265874829,42,22,3,761
36897.4494110541,20490.6614315917,13,2,4,859
36899.2455565949,20695.7081384471,40,6,5,796
98.6194616977226,21316.6447204969,30,2,1,454
143.9542198692,22053.4198069137,48,2,9,568
289.112038970077,21576.1106471816,43,0,7,701
369.434152235199,21853.0881997584,27,1,4,412
380.385817307692,22075.6838942308,47,1,5,478
487.34521575985,22051.573358349,46,0,7,491
526.607910804354,21646.0929121317,41,2,3,798
523.327627199239,21962.5953399905,38,2,5,459
632.399033097806,22161.2212718483,34,3,3,583
644.894050270442,21550.6468342348,36,7,41,1034
673.456666666667,21943.2114285714,25,0,1,522
743.810488676996,21825.0456893127,59,9,11,865
794.994599085999,21463.4711258828,32,10,10,1423
815.289162561576,22116.021182266,40,3,25,713
855.379258517034,22028.1878757515,25,1,18,546
943.438752783964,21385.7342242019,16,3,5,688
968.048238897397,21285.3912710567,16,1,6,573
1028.08433059088,21762.2685115931,52,0,25,1244
1041.54971953085,21431.891381948,23,2,8,1015
1079.51854160175,21551.0863197258,38,4,8,706
1121.09020709021,22133.1842751843,14,1,0,619
1121.45799457995,21631.6585365854,32,4,6,650
1165.61564121572,21771.8484062268,32,4,8,869
1207.9290626131,21958.2037640246,29,1,13,948
1235.02506963788,21521.5169120573,22,3,10,1175
1263.46979607541,22125.5859946133,24,2,1,436
1318.51677852349,21560.3393456376,16,1,4,527
1381.58573818486,22163.9416562108,26,0,1,512
1384.32938931298,21981.6282442748,34,1,3,553
1451.03407039711,21727.777301444,53,2,9,937
1504.95316322964,22200.4711639287,6,0,0,458
1551.81042128603,21527.0498891353,24,6,5,772
1547.78892733564,22129.4175317186,23,0,3,287
1561.40864197531,21615.3067901235,17,0,19,496
1631.23231083845,22131.2838445808,19,0,2,477
1681.48901268957,21416.3429278861,31,5,3,1214
1711.71690140845,21993.4669014085,32,5,10,641
1757.07605101559,21553.6348606519,24,2,2,588
1780.71626069783,21694.806122449,29,5,3,469
1850.05036420395,21532.4611862643,26,1,3,645
1836.2360296991,21906.284876905,24,0,3,484
1851.97308132875,21816.3636884307,15,0,1,363
1886.25230769231,21681.2453846154,55,1,8,555
1972.92045764097,21841.638518115,21,2,1,502
2039.11010452962,21625.7916376307,51,4,6,816
2045.49980879541,22034.3766730402,12,1,3,360
2094.95170876672,21380.3031203566,33,3,4,901
2128.46872525732,21926.9726840855,29,3,12,618
2192.76397515528,22093.3345470122,23,0,2,552
2184.37868934467,21771.8549274637,32,0,24,831
2220.15197942295,21380.4624245135,37,5,2,1279
2238.76377295493,22203.7879799666,12,1,2,611
2306.08692767087,21921.0719973457,61,2,4,917
2313.11672278339,22121.923681257,9,0,4,368
2332.60441616766,21625.9532185629,32,2,12,919
2361.01187648456,22057.9236511707,26,0,6,397
2444.80220158239,22124.1197110423,24,1,3,519
2488.56388056388,21783.8596958597,84,6,2,1172
2518.7492795389,22061.8458213256,41,1,10,725
2555.11943127962,21640.6582938389,39,1,1,620
2561.85905398949,21962.0668896321,31,2,7,525
2598.45833333333,21571.0280448718,21,3,5,556
2791.3682039745,21918.1166104237,49,0,13,777
2909.57871524449,21888.4899328859,36,2,3,522
2920.61695517088,22142.6262760763,29,0,1,535
2982.94883419689,21815.0420984456,22,2,3,599
3026.37120921305,22019.0005758157,65,2,0,747
3061.16387472688,21930.3357611071,51,1,13,807
3087.74798850575,21839.9695402299,25,3,3,598
3131.90952380952,21433.1162698413,18,0,1,500
3175.71274343776,21551.3852667231,40,2,1,885
3151.50528735632,21309.6859770115,17,1,0,431
3317.79405341844,21701.0777759113,59,1,26,1343
3332.63231981982,21365.3896396396,3,1,4,485
3476.55117340287,22092.5925684485,56,3,0,505
3582.0306122449,21636.0558223289,27,1,2,533
3595.19459459459,22048.8774774775,62,3,4,513
3620.36359468134,21530.6318202659,6,0,0,370
3667.1892033543,22079.1493710692,23,0,4,449
3681.58655675333,21516.578313253,12,2,5,385
3769.44727488152,21429.8975118483,14,0,5,300
3781.23855932203,21948.9207627119,67,1,1,706
3812.47520065857,22012.1967483021,44,3,2,554
3809.66827309237,21340.9831325301,18,0,1,496
3820.16238095238,21614.2876190476,26,2,6,592
3874.68690095847,21484.9073482428,20,0,0,505
3914.76314301865,21561.6314301865,17,0,4,416
3959.11415683553,22159.3428174879,88,0,2,781
3976.16557377049,21897.3397540984,43,2,6,616
3993.96308851224,21665.0806026365,17,1,1,472
4022.79076170083,21562.8039155705,27,1,5,918
4144.55647291942,21931.0214663144,49,1,0,517
4278.34400948992,21693.2642941874,25,5,10,917
5021.47573333333,22234.9221333333,28,2,1,397
4727.23791919725,21515.7721151307,53,3,1,422
4704.60990282277,21455.0384081444,20,0,1,460
4778.69791078487,22053.9630152456,23,1,1,401
4810.87278106509,21428.1255283178,15,2,2,482
4879.1860845839,21332.5825375171,25,4,0,466
4920.31653799269,22084.336854937,42,1,0,432
4987.19443466009,22155.6667840789,39,2,1,483
5001.98786764706,21369.3360294118,26,10,1,657
5054.49142156863,22202.6645658263,42,4,0,551
5070.46081617913,21977.8252076562,58,5,2,501
5107.84607293128,21667.5354137447,62,5,5,536
5112.25195373554,21762.7646139419,69,6,3,857
5153.88419782871,21998.8870124648,71,5,2,571
5246.40860866929,22039.6747499242,80,6,4,575
5377.71606601549,22140.8278881778,45,4,2,648
5490.47092360319,22188.5923603193,62,6,1,1062
5531.5266177877,21950.3968759962,105,22,3,1959
5547.35418648906,21383.1458135109,42,5,3,1169
5961.99402985075,22034.7865671642,31,2,0,1274
5814.31217556447,21962.1158050222,84,6,2,1820
5943.53514617369,21844.2778374893,22,7,1,1167
5974.79614325069,22029.7868293323,25,2,0,634
6021.71689497717,21892.0578386606,40,3,2,707
6110.98910388878,21721.1014465527,27,1,0,1266
6182.44209431345,22109.3557558946,83,22,8,1727
6309.1340956341,21483.2117117117,16,12,15,961
6342.98262459991,22126.2944673068,14,3,9,454
6556.35725893824,22325.3079631636,15,3,12,334
6573.26743706149,22395.8373916632,13,4,5,230
6789.15912208505,21708.7002743484,54,0,0,606
7053.71008403361,21600.0306122449,40,4,8,964
7085.58876485416,22174.1260352899,34,6,4,1021
7169.7892321811,21907.5689813399,18,6,1,398
7195.85709759189,21632.3830798479,15,0,2,682
7239.59468438538,22025.2425249169,29,7,6,546
7259.9386440678,22154.7366101695,27,1,2,476
7272.70324092152,21921.4404529481,36,17,9,664
7346.53602869253,21585.4962504076,21,1,1,657
7400.49041450777,21994.2085492228,43,2,9,790
7474.41679350583,21886.8424657534,38,10,7,674
7657.43966353931,21385.071821417,41,53,2,799
7691.53629119104,22078.5946586259,49,3,4,953
7748.9169604387,21499.0027418723,37,18,1,480
7752.06909732432,21356.615113202,25,58,2,587
7817.09785353535,21444.4349747475,20,19,0,284
7844.17218543046,21702.5154525386,25,21,0,431
7874.41955526488,21966.8911052976,31,3,1,712
7884.88088888889,21456.7688888889,9,16,0,293
7899.75717017208,21618.7747609943,34,19,0,455
8009.64326458973,22461.0013163668,23,9,0,524
8033.21436304583,22383.0682064237,17,8,1,676
8065.09816815406,21280.9840300611,33,0,2,561
8066.92580759673,21867.8643947462,31,5,1,391
8089.80436219432,21953.0978189028,47,2,1,617
8138.50957481337,21697.4871794872,62,3,3,679
8165.92720588235,21974.8781862745,18,1,1,548
8215.63633014001,22160.4447310243,33,1,1,589
8227.56263899185,21730.100074129,28,6,1,576
8304.76420605417,21890.7602230483,35,5,7,700
8398.25075952325,22169.6216405702,44,6,1,793
8398.8621611302,21870.8419243986,34,1,2,440
8568.91082941755,21336.5760026227,5,0,0,296
8585.11859334082,21935.7882528994,69,1,4,570
8597.92,21769.8309433962,75,1,3,631
8628.76583085423,22076.2107947301,57,1,7,680
8740.89225500527,21335.9349315069,39,2,2,1134
8772.67134174848,21998.5467508181,31,3,43,851
8785.34709193246,22091.2195121951,7,0,20,370
8924.0637254902,22143.9660633484,53,1,9,674
8999.21256391527,21691.2187728269,34,1,3,421
9116.33502402563,21467.0005339028,10,9,10,555
9120.22524882137,21621.5243583028,25,2,4,494
9132.17454068241,21295.3379265092,60,26,9,888
9272.34784580499,21479.9058201058,68,9,29,1120
9380.8383039885,22147.0366510959,46,1,2,481
9418.06765163297,21291.3125972006,29,6,7,736
9441.75771428571,22590.3674285714,14,1,5,233
9489.13963660834,21407.4128532974,48,3,0,788
9509.50706972209,22595.4987810824,27,21,1,273
9686.69631093544,21758.343544137,30,6,4,459
9683.01623931624,22134.3602564103,33,1,0,512
9863.13646131805,21436.8671203438,36,3,5,816
10051.4088096105,21873.7870404077,37,69,26,485
10191.1113430759,21318.91927627,40,2,1,796
10492.4405940594,21660.5383663366,8,7,3,95
10557.016677567,21711.8554610857,16,52,8,336
10201.5083226633,22205.4818608621,13,2,0,414
10223.6672683514,21640.7069795427,56,8,6,570
10357.3024719101,21973.5608988764,19,2,4,279
10367.3560448691,22116.6551724138,10,4,2,253
