Xpos,Ypos,NGFR,NRG1,FOSL1,VEGFC
35173.6956333766,7279.78772157371,0,2,4,0
35403.7330623306,6562.1196928636,0,10,14,0
35443.3053691275,7334.86485661989,0,3,15,0
35511.1972789116,6653.66402116402,0,17,18,0
35610.944042133,7077.03587886768,0,6,52,0
35979.8599467731,7219.51164337991,0,6,56,0
36005.9911684783,6596.46229619565,0,5,31,0
36009.335457152,6909.73462886269,0,6,31,0
36176.9110970996,7204.27017654477,0,8,3,0
36256.540203193,6784.97358490566,0,13,79,0
36286.6923743501,7211.48960138648,0,5,1,0
36318.1819852941,7325.23970588235,0,0,5,0
36404.3732075472,6694.56226415094,0,10,35,0
36505.0597222222,6712.50601851852,0,14,46,0
36706.5656603774,7252.87811320755,0,3,5,0
36740.958,6543.4475,0,9,7,0
36779.4272875817,7009.99795751634,0,8,6,0
36891.360340197,7191.60877350045,0,1,11,0
36922.113427048,6561.48182258846,0,3,6,0
37039.898364486,6986.74240654206,0,4,4,0
43.3186381492798,7577.17110432126,0,10,9,0
80.131711409396,7857.07697147651,0,26,34,0
109.800909727082,7693.34989503149,0,6,23,0
377.887824351297,7496.18483033932,0,6,27,0
566.816154816996,8119.55153554901,0,6,3,0
570.479794520548,7702.91678082192,0,49,130,0
670.827966881325,7881.20331186753,0,27,32,0
820.059248554913,7710.64342485549,0,10,38,0
960.070547945205,7616.55068493151,0,6,46,0
982.703241895262,7841.86957605985,0,8,23,0
1044.36577972381,8097.76389356686,0,2,20,0
1214.66487213997,8227.18304172275,0,1,0,0
1230.05988274707,7823.08207705193,0,4,6,0
1228.07124125874,7537.45017482518,0,5,6,0
1443.51209469892,7932.60293360782,0,10,48,0
1475.60928616551,7536.04106127606,0,20,42,0
1494.56165048544,8165.35970873786,0,0,5,0
1706.06712774614,7964.67982099268,0,15,26,0
1732.46738544474,7455.97142857143,0,0,4,0
1782.70335756317,7594.8345448252,0,4,37,0
1910.82082937638,7838.95599873378,0,2,10,0
2014.43548387097,7749.98790322581,0,8,39,0
2132.41409001957,7550.99217221135,0,1,10,0
2191.911126662,7980.14100769769,0,7,13,0
2196.57879341865,7669.56489945155,0,1,12,0
2231.22294654498,7520.00956106041,0,6,24,0
2318.77118364655,7783.68480052753,0,10,17,0
2378.66898063573,7971.15235659481,0,0,16,0
2384.6960085531,8141.03243050606,0,13,11,0
2427.46540394279,7642.78314650174,0,4,15,0
2449.14591593973,7781.71371927042,0,5,11,0
2472.24660814046,8282.45371109338,0,6,2,0
2587.15523809524,7900.74785714286,0,11,130,0
2607.42107236595,8275.46306711661,0,2,3,0
2733.05515041021,7969.25250683683,0,15,20,0
2776.70320952037,8268.90010818608,0,0,5,0
2818.61640953717,8062.10589060309,0,6,0,0
2937.06681818182,7473.90818181818,0,4,8,0
2977.13689013689,7992.39943839944,0,4,8,0
2988.51287404315,8206.90501043841,0,7,8,0
3052.05453443749,7705.39224399111,0,55,160,0
3100.96405811879,8276.41600815702,0,16,22,0
3159.91560866318,7476.76474981329,0,5,15,0
3486.43384940183,7508.35643912737,0,7,55,0
3592.65870307167,8186.84495368113,0,3,17,0
3893.5851150203,7502.80920162382,0,19,32,0
3936.41577649959,7663.11421528348,0,11,5,0
4028.00041271151,7547.46884028064,0,8,21,0
4120.65427135678,7854.08492462312,0,7,52,0
4107.09071274298,7436.50799136069,0,7,36,0
4214.27414714344,8145.43649815043,0,1,5,0
4269.89962546817,8307.69850187266,0,16,14,0
4349.58189655172,7950.64353448276,0,20,3,0
4398.85183946488,7917.06989966555,0,29,10,0
4850.37089381207,7591.3422459893,0,15,6,0
4965.96158612144,8161.64188351921,0,8,6,0
5140.50365556458,7850.38139723802,0,19,7,0
5550.86706827309,7862.05020080321,0,13,5,0
5712.59204514915,7958.87906476754,0,5,14,0
5711.10412317328,7492.10751565762,0,12,60,0
5838.32920696325,7750.45145067698,0,7,16,0
5937.95319335083,7586.41513560805,0,13,35,0
5939.39151398264,7491.85728061717,0,8,36,0
5961.01852453689,7829.37926551836,0,16,15,0
6030.1550094518,7423.2797731569,0,3,9,0
6252.288,7455.25688888889,0,10,14,0
6249.32958450484,8168.895657607,0,19,10,0
6313.52032285961,7577.84779475353,0,6,86,0
6463.93625730994,7459.30994152047,0,0,6,0
6493.41263330599,7714.0890073831,0,2,15,0
6519.10703666997,8268.18087215064,0,0,0,0
6555.696238467,8334.68204400284,0,4,14,0
6618.44313304721,8167.42462446352,0,3,1,0
6769.00676691729,7684.74436090226,0,4,6,0
6786.2550831793,7896.6865064695,0,13,0,0
7412.18846411804,8665.00670690812,0,3,3,0
7583.92447508618,8329.19743027264,0,4,17,0
7722.51179604262,8112.21385083714,0,9,1,0
7738.64826910516,8266.83278902678,0,2,4,0
7943.00411353353,8199.31016042781,0,12,1,0
8025.32408435072,7919.97114317425,0,7,10,0
8115.61470113086,8173.08198707593,0,14,3,0
8151.99081803005,7941.93071786311,0,44,1,0
8386.72044609665,8120.69615861214,0,7,4,0
8599.05725079919,7766.6652136007,0,11,59,0
8614.10354906054,8168.36492693111,0,0,3,0
8778.51288566243,8251.09110707804,0,0,1,0
8875.72087475149,7983.52922465209,0,4,11,0
8973.26997132323,7546.45350266284,0,11,14,0
9005.61410788382,7780.87200766039,0,4,25,0
8997.10278818144,8300.74781523096,0,5,14,0
9190.4205479452,8088.03068493151,0,3,16,0
9227.05871212121,7470.92329545455,0,3,15,0
9449.2076211824,7521.7696833847,0,7,60,0
9454.43328929987,8077.86294583884,0,12,7,0
9466.92581491195,7643.90333458224,0,4,8,0
9595.7929501429,8233.73801206732,0,1,7,0
9686.25274725275,7908.94714809001,0,10,16,0
9721.82741594169,7780.91276745827,0,4,86,0
9754.67103434584,8145.74865991662,0,12,10,0
9742.53585657371,7966.51294820717,0,6,9,0
9759.49801324503,7486.22560706402,0,5,35,0
9810.32804232804,7653.49900793651,0,5,55,0
9854.54545454545,8340.0271048213,0,12,16,0
9886.05662235352,7525.70408665682,0,5,22,0
9960.08675041479,7908.34700165916,0,8,65,0
10031.1461054669,8288.80019351717,0,4,3,0
10175.4864978903,7738.75696202532,0,11,7,0
10255.2599360439,8330.88716308817,0,15,8,0
10331.3197463768,8169.71014492754,0,4,3,0
10393.2309210526,7574.74078947368,0,2,16,0
10456.6432601881,7595.24764890282,0,2,19,0
10624.2428873736,8011.72866212086,0,13,13,0
10750.4029535865,8182.10042194093,0,0,6,0
10787.5091590341,7603.16069941715,0,12,15,0
10781.3787128713,7449.75371287129,0,7,14,0
10903.4241696679,8053.88955582233,0,3,6,0
10929.5996878658,7560.28872415139,0,15,11,0
11129.8433153562,8307.22253760999,0,4,12,0
11107.3783251232,7497.25172413793,0,4,5,0
11137.491591709,7703.91239734063,0,6,13,0
11282.9117967332,8187.86860254084,0,1,6,0
11331.0726516634,7830.93786692759,0,11,51,0
11506.1363914373,7598.03149847095,0,6,45,0
11589.2866795367,8097.17808880309,0,9,21,0
11620.2368,7834.87093333333,0,12,10,0
11664.6524590164,8008.01545667447,0,11,12,0
11722.5676751592,7810.00398089172,0,4,14,0
11725.8921411387,8349.48275862069,0,5,23,0
11747.5197066911,7869.08340971586,0,7,35,0
11767.427961165,8048.16893203884,0,7,23,0
11840.1986863711,7524.84072249589,0,3,34,0
11887.2211925866,8268.61966156326,0,2,6,0
11890.6155069583,7828.52644135189,0,2,15,0
11912.3067649029,8117.54387139987,0,4,13,0
11935.0843373494,8005.50446949087,0,8,19,0
11954.1522227211,7705.77368657387,0,7,36,0
12018.0003825555,7876.01224177506,0,5,32,0
12083.1549295775,7689.6455399061,0,5,23,0
12137.6032589444,8152.58731845554,0,3,4,0
12147.9383908046,7591.34114942529,0,5,15,0
12191.7451432335,7970.5623971024,0,3,11,0
12228.3410301954,7497.29040852576,0,4,20,0
12407.5716159496,7907.21825813221,0,5,49,0
12479.4781678082,8063.29366438356,0,3,9,0
12570.4785564854,8267.77902719665,0,3,38,0
12578.3868577075,7563.70158102767,0,9,11,0
12607.7964551172,8083.72898799314,0,6,5,0
12688.8614555256,8119.10296495957,0,14,1,0
12750.442115293,7507.50738446879,0,14,17,0
12886.1364705882,7441.91352941177,0,1,22,0
13323.8250866688,7989.40308855972,0,13,15,0
12993.9579621381,7619.93958797327,0,10,42,0
13144.319266055,8071.09357798165,0,1,4,0
13158.0554171856,8225.00716064757,0,1,2,0
13226.6622665006,7566.29589041096,0,11,14,0
13342.6992914083,7995.42559787422,0,9,14,0
13312.2092063492,8257.10317460317,0,0,4,0
13389.4952456418,7597.82686212361,0,7,21,0
13667.5065945215,7531.33547514373,0,13,44,0
13685.019654088,8246.58176100629,0,2,5,0
13691.1513490725,8094.76138279933,0,8,6,0
13722.8575042159,7779.02866779089,0,7,4,0
13889.6452680344,8278.29086697551,0,0,3,0
13998.5387948011,7800.06104765656,0,14,11,0
14003.8790095667,8342.56612267867,0,0,0,0
14068.6486270328,8027.90962410024,0,11,19,0
14103.0820734341,7561.92786177106,0,13,10,0
14151.3481341521,7436.09919697685,0,11,49,0
14174.443364486,7757.29757009346,0,25,64,0
14182.21224285,8255.25388861014,0,3,6,0
14217.0860262009,8041.78864628821,0,3,6,0
14245.4158585282,8311.05932686823,0,1,5,0
14271.4489317353,7774.31709223554,0,8,17,0
14284.4040358744,7499.42331838565,0,4,9,0
14375.2332392378,8141.35815102329,0,3,4,0
14409.8220701454,7897.12232677502,0,5,20,0
14412.8620992534,7999.16952129996,0,7,5,0
14607.2368421053,8113.65656229181,0,4,8,0
14646.7821913274,8302.07216153591,0,4,0,0
14794.6767580453,8185.29129916567,0,1,4,0
14920.0747812251,7993.54733492442,0,4,4,0
14982.9878444084,7823.0226904376,0,3,13,0
15144.7657762292,8031.552071235,0,10,26,0
15248.3055801594,7553.28210806023,0,8,21,0
15592.7284358234,8258.89269500619,0,1,2,0
15671.4240534521,7656.1416481069,0,1,23,0
15737.0977443609,8321.77894736842,0,3,13,0
15794.7695049505,7550.34772277228,0,1,10,0
15846.3923875433,7735.86401384083,0,21,9,0
15918.0024578652,8301.97717696629,0,7,13,0
15962.7235582536,7634.11860845202,0,6,51,0
16006.3181303116,8071.20056657224,0,8,10,0
16055.5661587811,7453.82237369687,0,13,14,0
16063.1228148812,8321.00986104886,0,3,4,0
16320.3845208845,7979.67321867322,0,3,18,0
16444.0657946889,8028.40269520412,0,4,14,0
16540.4861509074,7718.54250238777,0,7,9,0
16573.9874731568,7522.30708661417,0,1,9,0
16617.8700729927,8202.7496350365,0,7,13,0
16624.2606105733,8024.88160833954,0,26,57,0
16654.6779794791,7823.67876874507,0,3,3,0
16677.9646750981,8309.21064108155,0,6,2,0
16670.9884536082,7501.91092783505,0,2,12,0
16722.6692200557,7733.30362116992,0,6,9,0
16827.7017353579,8009.8582791034,0,5,6,0
16865.3917083631,7599.70371694067,0,4,20,0
16898.2314939435,7774.55720053836,0,8,27,0
16929.6463054187,7969.28472906404,0,5,3,0
17011.2301649647,8172.20188531029,0,11,2,0
17020.7303797468,7456.29578059072,0,4,15,0
17064.8678077203,7987.08739985433,0,9,10,0
17143.7932846715,7706.34569343066,0,10,108,0
17159.724516696,8147.89718804921,0,4,7,0
17194.178766261,8334.73436844314,0,2,7,0
17256.425091352,7980.6670726756,0,15,17,0
17348.1190919241,7795.05768515073,0,2,43,0
17377.3670117815,7631.90646197786,0,4,67,0
17412.0878980892,7481.05222929936,0,2,3,0
17465.6561797753,8150.48404494382,0,4,8,0
17482.681556196,7812.18479827089,0,25,118,0
17558.0729072907,8259.86588658866,0,9,2,0
17660.897174483,8062.87299737839,0,2,17,0
17764.4841382097,7864.86401293191,0,7,48,0
17839.8462897527,8148.49734982332,0,2,4,0
18014.6642066421,8344.80698268521,0,2,32,0
18574.4334903951,8036.17107647698,0,2,3,0
18614.6602890291,7745.90738856096,0,10,94,0
18695.798757764,7590.79192546584,0,37,180,0
18747.7048984468,8149.88769414576,0,1,4,0
18781.4856115108,7449.09301130524,0,2,1,0
18861.4778898371,8278.73661753297,0,5,8,0
18979.776119403,7598.47879025923,0,14,48,0
19049.7677053824,8030.34277620397,0,10,14,0
19100.3864942529,7844.55172413793,0,14,21,0
19102.1589092619,7958.30512458862,0,5,12,0
19112.1917943648,7751.0276816609,0,6,7,0
19163.6039635105,8062.06385655867,0,12,16,0
19206.3618290258,7468.0069582505,0,0,9,0
19325.4169914263,7868.67069368667,0,19,8,0
19420.4631879914,8277.40779127949,0,5,9,0
19436.9368954399,7775.48088438508,0,0,3,0
19460.266091954,7633.01609195402,0,8,5,0
19481.0637767813,7564.9860488291,0,5,6,0
19473.1704496788,8128.18415417559,0,1,6,0
19579.3812790983,7767.69394756187,0,5,34,0
19589.5806694246,8298.59044753667,0,3,16,0
19594.3752371917,8111.07969639469,0,1,10,0
19723.7903703704,7606,0,13,13,0
19823.2292808771,7714.18252176717,0,27,21,0
19847.4574468085,7434.41252955083,0,16,21,0
19966.0869565217,7594.47032136106,0,10,19,0
19995.2282481467,7941.81545064378,0,8,10,0
20024.0023294509,8169.15707154742,0,0,5,0
20111.9022457067,7499.12857771907,0,13,66,0
20135.8702119747,8159.40647080699,0,7,25,0
20189.4808996787,7669.95465905034,0,25,91,0
20233.2577696526,8026.72912858013,0,1,8,0
20281.6043913713,7459.98767334361,0,8,76,0
20298.8633879781,7830.56575591985,0,17,31,0
20362.4269129288,8255.32480211082,0,4,13,0
20408.077887538,7658.8396656535,0,8,12,0
20490.8703134604,7571.43187871338,0,14,11,0
20505.0611160319,8202.91054030115,0,2,4,0
20503.8279927449,7944.66656590085,0,7,22,0
20584.3159802306,7440.82866556837,0,8,42,0
20671.7680379747,8084.06803797468,0,7,1,0
20805.2793017456,7911.17082294264,0,3,1,0
20855.380726257,7982.03519553073,0,3,2,0
20851.9322098813,7836.21983914209,0,6,5,0
20955.6999505685,8231.39644092931,0,6,7,0
21044.9199835864,7441.27369716865,0,12,8,0
21046.575802287,8090.55367023239,0,1,12,0
21175.837001119,8175.81089145841,0,6,10,0
21297.7227126806,8011.04454253612,0,5,9,0
21321.6592704024,8133.38097028958,0,0,0,0
21360.4851878613,8237.4223265896,0,1,0,0
21421.544006372,8034.16527279968,0,3,13,0
21464.0609899823,7833.36977018267,0,5,55,0
21497.5882841712,7599.89239717491,0,11,25,0
21580.3866240341,8033.47268851585,0,1,51,0
21615.7138397503,8287.55671175859,0,3,57,0
21717.3283626603,7435.60304205189,0,9,9,0
21737.7513411171,7547.38213947618,0,10,30,0
21801.5952941176,7785.72941176471,0,12,30,0
21822.0420353982,7940.75442477876,0,10,11,0
21873.6847203875,7863.18097754293,0,3,7,0
21947.438237774,8043.26075042158,0,3,15,0
22058.986851457,7693.85323383085,0,6,55,0
22166.6687256921,8227.38984214139,0,5,21,0
22201.3297947629,7434.83651804671,0,0,4,0
22266.5342978299,8012.09129458718,0,2,10,0
22337.3504788932,7716.79851010997,0,3,12,0
22412.6678017404,7919.60423760878,0,2,13,0
22501.7115488397,8166.22180248246,0,6,10,0
22569.7461949815,7475.85109008638,0,2,58,0
22587.4388971684,7678.58867362146,0,7,11,0
22593.910923864,8035.89467348781,0,2,8,0
22621.7055250217,7820.65258894996,0,6,26,0
22705.6899462778,7912.81312356101,0,1,29,0
22724.4662654419,8288.80614507444,0,2,11,0
22867.2693498452,7712.77321981424,0,6,67,0
22875.3362328538,8041.87253261961,0,12,44,0
23069.5816115702,8222.28960055096,0,5,23,0
23085.5404374364,7757.17014242116,0,8,63,0
23170.2559478127,8261.17689946278,0,2,1,0
23185.0284697509,8039.12732305259,0,1,0,0
23412.763322884,8048.13714733542,0,4,2,0
23441.5564577518,8317.29205785334,0,7,53,0
23493.4803293687,7688.60978956999,0,13,71,0
23522.8721144968,8053.99861495845,0,0,20,0
23537.0572183099,7820.27024647887,0,8,45,0
23656.2188552189,8137.99102132435,0,2,19,0
23686.7227822581,7945.11239919355,0,0,41,0
23807.5355992844,7866.33810375671,0,15,21,0
23877.6522269677,8323.12751677852,0,1,6,0
23960.9042981867,7553.04063129617,0,10,94,0
24094.4092036374,7723.19537062552,0,6,19,0
24095.7205973864,8161.11761045426,0,6,9,0
24142.6460767947,7630.52921535893,0,1,5,0
24271.3892330699,7913.8521683401,0,5,81,0
24299.4060415849,7810.41820321695,0,5,3,0
24407.3511450382,8293.43368320611,0,2,2,0
24430.4114790287,7682.68874172185,0,3,6,0
24476.9895763282,8074.43409549428,0,6,5,0
24716.9799954535,7927.04069106615,0,13,11,0
24780.7239157373,8090.44361833953,0,19,4,0
24761.164231961,7588.52810978309,0,4,9,0
24842.3656156156,7728.28903903904,0,1,22,0
24862.6487704918,8290.2512295082,0,2,3,0
24873.1232747804,8163.53764115433,0,3,4,0
24943.1332763776,7668.21614694575,0,4,1,0
24989.9023215068,7485.3670608848,0,4,0,0
25025.5654135338,7990.01954887218,0,4,2,0
25073.2659293099,7852.51622986295,0,5,26,0
25084.9873364289,7531.88476150274,0,1,3,0
25119.8494866016,7716.57250187829,0,14,27,0
25116.5205278592,8143.89039589443,0,4,2,0
25150.2532216495,8287.26288659794,0,1,15,0
25258.8814037919,7622.89310205728,0,24,37,0
25298.275739645,7472.92386587771,0,14,19,0
25309.4919517103,8052.77397719651,0,10,15,0
25404.4867184307,7872.64895790764,0,9,8,0
25419.3103221565,7630.17357001972,0,4,51,0
25432.926987061,7944.25277264325,0,2,1,0
25492.5450901804,8168.06813627255,0,4,8,0
25515.2931785196,7516.49746008708,0,13,46,0
25539.5003905233,7745.1049205936,0,17,68,0
25617.8429653248,7935.51773614986,0,6,16,0
25721.3785586048,8280.64811490126,0,3,4,0
25793.2934325461,7700.3943707538,0,11,30,0
26013.7419532325,8060.70288858322,0,9,27,0
26025.6136023916,7661.75971599402,0,2,8,0
26200.1931313131,7513.35474747475,0,4,34,0
26223.4920410329,7840.46232755571,0,8,69,0
26374.5308641975,7997.44901691815,0,10,1,0
26423.7490185081,7568.50925406618,0,4,115,0
26631.3749515316,7670.96432725863,0,20,14,0
26609.356464271,8183.70425444031,0,1,5,0
26704.2381401194,8275.9425070688,0,3,8,0
26763.7513850416,8049.06717451524,0,18,5,0
26769.4871287129,7562.31831683168,0,1,11,0
26877.929743224,8237.88516405135,0,1,3,0
26984.6393609789,7564.48708361659,0,14,78,0
27005.9403726708,8163.1685300207,0,3,0,0
27043.0576342087,7907.46595398559,0,4,42,0
27155.6708446866,7430.44250681199,0,9,59,0
27363.2721834497,8183.25224327019,0,3,2,0
27467.1079199304,7545.08398607485,0,10,19,0
27542.6635139008,8198.54084264832,0,4,8,0
27792.1032934132,7504.1626746507,0,5,4,0
27826.5369863014,7905.76662515567,0,6,17,0
27998.6369710468,7529.47260579065,0,8,11,0
28157.735475495,8285.5264524505,0,2,17,0
28185.6127568722,8028.43981852148,0,7,15,0
28396.4001094691,7420.33552271483,0,1,5,0
28502.7403566985,8241.75777685608,0,7,1,0
28548.3265231667,8034.52717986136,0,6,26,0
28607.0899022801,7662.46091205212,0,17,143,0
28679.8796169631,8245.64911080711,0,4,1,0
28749.5822147651,7795.96308724832,0,27,92,0
28835.6935427574,8212.79581151832,0,0,0,0
28924.7939412118,7616.21655668866,0,11,75,0
29014.9674395659,8008.59176122348,0,4,63,0
29102.9656125269,7915.50199570157,0,4,21,0
29174.3092717356,7598.30606352262,0,11,35,0
29175.4953867991,7743.79879347055,0,9,15,0
29183.7070247934,8216.66776859504,0,4,2,0
29285.5978077572,8078.27192242833,0,9,5,0
29337.175908924,7850.50569225119,0,13,21,0
29738.7806584362,7594.97736625514,0,1,10,0
29859.0528233151,7828.43146630237,0,14,106,0
29919.0926000809,8092.58471492115,0,6,3,0
29939.5069501226,7524.56623058054,0,4,35,0
30033.21386604,7992.49432040736,0,7,8,0
30174.1521203156,7861.27292899408,0,21,119,0
30431.473197069,7857.5329733899,0,2,7,0
30493.9272151899,8227.6832566168,0,7,72,0
30558.6220614828,8044.15623869801,0,3,11,0
30644.9691729323,7999.01428571429,0,9,5,0
30864.9912967798,7467.73150565709,0,2,1,0
30920.895300622,7797.84727021424,0,6,11,0
30992.7704983923,7576.65996784566,0,3,4,0
31120.1640378549,8162.33438485804,0,6,3,0
31134.8316214233,7725.11995597946,0,16,42,0
31230.1098859316,8337.54752851711,0,0,2,0
31326.6644267115,8197.06551868963,0,4,7,0
31324.4194207836,7602.18534923339,0,1,3,0
31444.3142542653,8343.73252614199,0,3,6,0
31666.900621118,7557.89161490683,0,19,154,0
31742.8976556592,8206.14393748424,0,1,11,0
31824.1817870592,8073.9236562821,0,3,5,0
31895.9585050029,8283.02060035315,0,1,30,0
31932.0142469471,8018.01628222524,0,6,18,0
31947.8662646328,7807.07733238737,0,17,15,0
31941.5711060948,7525.26912465513,0,7,184,0
32026.6642241379,8131.77456896552,0,10,18,0
32033.5973583298,8316.0174691095,0,14,4,0
32090.2391634981,7796.30684410646,0,9,34,0
32095.5372319688,8000.20740740741,0,7,40,0
32099.8226190476,7627.34246031746,0,3,18,0
32196.5757235178,8016.33773531891,0,5,84,0
32245.4329004329,7805.02191558442,0,3,75,0
32247.6058020478,8318.4550625711,0,4,3,0
32272.4338879159,7592.7942206655,0,1,9,0
32357.9943152455,8213.9519379845,0,3,6,0
32475.888053467,7827.62517404623,0,0,0,0
32555.3038264856,7627.03121142656,0,0,0,0
32513.3491422805,8263.40766902119,0,1,0,0
32791.575,7532.71029411765,0,0,0,0
32927.0260514752,7934.17827997489,0,0,0,0
32972.0848635236,7558.80843672457,0,0,0,0
32979.391896493,8061.54136874362,0,0,0,0
33123.5881226054,7772.29775588396,0,0,0,0
33167.3606882859,8109.04037061549,0,0,0,0
33324.4253994043,7947.73734091525,0,4,9,0
33476.761302682,7636.19616858238,0,2,25,0
33719.8636176349,8279.09147095179,0,4,6,0
33724.6406316688,7543.80281690141,0,9,8,0
33818.2832369942,7596.34839726747,0,8,6,0
33947.2686980609,7711.97625643055,0,11,41,0
33991.882629108,8317.68661971831,0,1,13,0
34035.3754458977,8183.16260404281,0,8,7,0
34199.2297562342,7867.06976744186,0,18,60,0
34304.3506976744,7569.35023255814,0,0,1,0
34512.7687213449,7770.63703515028,0,5,14,0
34531.9610723467,8165.34741094381,0,1,1,0
34993.4243810549,7533.55920344456,0,6,25,0
35162.528849828,7970.7153228888,0,1,8,0
35207.8633822502,8145.60621942697,0,7,2,0
35326.255049505,8023.64158415842,0,10,8,0
35504.1463768116,8319.63804347826,0,8,72,0
35493.7882492114,8102.39432176656,0,2,8,0
35515.9212541013,7638.82355085673,0,18,27,0
35684.5042166001,7671.04749223258,0,12,33,0
35695.4310787671,8227.07491438356,0,2,0,0
35704.0239043825,8017.76522481503,0,6,22,0
35846.4530413625,7512.30072992701,0,2,29,0
36043.7469627147,8194.63385002095,0,1,4,0
36066.3709914681,7836.746690203,0,17,98,0
36156.8232380952,7949.99542857143,0,1,18,0
36203.1388725778,7472.16059894304,0,3,41,0
36287.3145826964,7934.27911953531,0,5,33,0
36508.4083003953,7742.74980237154,0,18,31,0
36523.228424015,7596.43996247655,0,8,21,0
36643.6203174603,7412.56761904762,0,5,24,0
36739.9443696725,8187.88649618663,0,4,2,0
36786.4000954882,7602.04535688709,0,26,172,0
36934.5242658424,8073.04976816074,0,7,52,0
56.1498658489843,9147.58643158298,0,6,3,0
226.871679889617,8694.89168678855,0,16,28,0
677.68688230009,8686.16486972147,0,8,15,0
729.13339640492,8481.67171239357,0,6,28,0
922.906632653061,8672.90714285714,0,6,16,0
971.800497866287,8896.6219772404,0,6,9,0
1000.96503267974,8611.8385620915,0,9,32,0
1011.82781456954,8528.01898454746,0,11,14,0
1160.91402877698,8784.08021582734,0,14,26,0
1156.7014200299,9117.28213751868,0,3,3,0
1378.34042553191,9170.88231382979,0,9,4,0
1448.26022688209,8808.31075971124,0,26,31,0
1611.01014492754,9199.96231884058,0,2,16,0
1727.05354810623,8821.74053112756,0,7,14,0
1822.97565374211,8938.54959422903,0,1,2,0
1916.61031746032,9258.88333333333,0,1,3,0
2024.85950122936,8645.24798033017,0,4,47,0
2077.26153846154,9121.75769230769,0,2,2,0
2117.88444607484,8859.89911958914,0,2,23,0
2136.4694209499,8487.01171112557,0,3,60,0
2215.47447847315,9277.59032401243,0,5,9,0
2251.93291326909,8976.43958487769,0,10,19,0
2313.14843986671,8629.18358073311,0,2,60,0
2373.62823786939,8471.42283838015,0,14,74,0
2468.67993713986,9143.78889470927,0,4,1,0
2588.9932378039,8744.83706327484,0,7,62,0
2645.3287366548,8510.07829181495,0,2,13,0
2657.29123263889,9042.51953125,0,2,3,0
2760.76868460389,9151.5033632287,0,1,4,0
2841.86752941176,8543.22376470588,0,5,46,0
2877.49536014141,9252.03623508617,0,8,10,0
2886.93829787234,9086.49617021277,0,1,1,0
2936.99407950381,8909.77784042853,0,3,7,0
3070.33875968992,8949.09483204134,0,3,47,0
3576.48770176787,8737.99846272098,0,20,23,0
3681.75925925926,8649.19781144781,0,8,28,0
3733.99546564353,9212.29717474712,0,12,6,0
3965.53080201472,8715.05191786129,0,8,24,0
3962.15800944424,8566.0849981838,0,8,10,0
3963.52403011002,9272.079328315,0,10,81,0
3982.15444214876,8349.22314049587,0,3,19,0
4068.80591054313,8839.73522364217,0,2,12,0
4092.70888157895,9254.56126644737,0,2,7,0
4326.52549889135,8469.71729490022,0,10,14,0
4327.27860501567,8697.26410658307,0,5,30,0
4334.67637795276,8972.61968503937,0,6,10,0
4495.87920433996,8821.09511754069,0,5,47,0
4542.41123038811,9051.98541150564,0,18,13,0
4638.04926108374,8802.87771660388,0,3,27,0
4698.28126677402,9097.2871712292,0,3,3,0
4846.26008230453,8697.18230452675,0,6,9,0
4847.28777244182,9036.02548947174,0,11,14,0
5014.7893452623,8820.37128914193,0,11,21,0
5249.80130039012,8654.10741222367,0,33,144,0
5403.22905982906,8749.09914529915,0,10,14,0
5597.41145833333,8737.216796875,0,3,7,0
5659.56436271401,8483.7393785669,0,0,4,0
5963.2063964299,8841.16288583116,0,1,4,0
5989.40356361363,8392.2388246327,0,20,47,0
6105.71039844509,8422.68318756074,0,5,26,0
6150.99451097804,8502.86327345309,0,7,18,0
6156.6404185022,9238.3125,0,6,19,0
6249.56657764212,8602.82869133918,0,4,15,0
6259.07104736491,8866.43762508339,0,18,25,0
6282.9146776406,9134.66200274348,0,9,4,0
6376.09313264346,8464.3367826905,0,12,10,0
6398.45721925134,9257.53315508021,0,1,7,0
6447.45243335779,8712.78454389826,0,12,37,0
6497.86582495185,8941.93986732292,0,1,4,0
6616.96005099872,8636.15894602635,0,4,3,0
6676.3450572875,9229.56061817213,0,1,31,0
6667.37238493724,9086.80677063522,0,2,4,0
6687.3792901144,8999.60574948665,0,2,3,0
6728.65086705202,8399.77485549133,0,9,33,0
6929.22948905109,8812.64613138686,0,26,60,0
6964.03125,9076.75299657534,0,6,5,0
6975.36074847694,9261.9456048738,0,5,27,0
7110.4978420919,8483.31480071084,0,22,22,0
7132.8649691358,8973.49344135802,0,4,6,0
7198.74014336918,9079.83288530466,0,5,3,0
7215.95679468242,8821.95531757755,0,13,13,0
7257.83911052976,9246.40156965337,0,1,0,0
7299.115835141,8647.19956616052,0,20,8,0
7311.40991471215,8398.09061833689,0,5,8,0
7411.42064714946,8664.04160246533,0,5,7,0
7461.61166666667,8936.14541666667,0,12,2,0
7474.06819109841,8631.42956308697,0,4,2,0
7529.73397169026,8430.25645295587,0,9,19,0
7565.70977675135,9066.48229407236,0,1,1,0
7581.88073110285,8688.23605947955,0,1,45,0
7649.31651376147,8876.92515692902,0,13,42,0
7738.52297410192,9227.64661654135,0,2,5,0
7789.11228070175,8473.33522267207,0,37,139,0
7840.28142714238,8632.92964321441,0,16,46,0
7864.61457233368,8350.76663146779,0,8,21,0
7887.83206905572,8816.91995814805,0,27,69,0
