cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
5333,3754.0054663478,30059.1537410318,0,76,3,86,2,4,0,16,0,0,3,2,1,0,1,0,1,1,0
5334,3771.40257680872,30363.5972249752,0,70,3,421,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0
5335,4691.75761368377,30316.491864831,0,15,6,338,0,1,0,4,0,0,6,0,0,23,7,0,0,13,0
5336,4716.07701182579,30219.2454571676,0,20,3,307,1,2,1,8,4,0,5,4,0,17,5,0,0,16,0
5337,4785.20190274841,30344.2773079634,1,22,0,63,0,0,1,1,1,0,4,0,0,19,1,0,2,5,0
5338,5593.25802804161,30483.2835820896,0,66,1,146,1,0,0,1,1,0,1,0,8,39,3,0,5,0,0
5340,6377.48545889462,30396.9308825381,2,45,2,64,2,0,1,3,1,3,2,0,3,26,6,0,14,0,0
5342,7103.71757414785,29855.2439132359,1,45,11,128,2,5,1,14,4,3,6,0,2,6,7,0,4,3,0
5343,7159.99518810149,30385.7510936133,0,24,1,61,0,0,0,0,0,1,3,0,0,3,3,0,0,0,0
5344,7181.45715609078,29794.2830013895,1,64,7,144,3,1,0,4,4,3,5,0,0,7,6,0,2,4,0
5345,7191.90688259109,29953.2069275753,5,62,10,121,2,3,0,16,3,7,4,0,1,4,5,0,1,5,0
5346,7195.5578172369,30268.005197055,0,36,1,85,0,0,0,2,0,1,1,0,0,6,0,0,2,0,0
5347,7556.35780061391,30166.9775790738,0,141,2,186,2,3,1,21,6,8,2,0,0,64,2,0,0,1,0
5349,8374.0967955071,30304.7148992402,0,25,2,67,5,0,2,20,5,2,3,0,2,32,5,0,3,1,0
5350,8657.98607452013,30436.7730523146,1,10,2,74,2,1,1,14,3,1,1,0,1,9,3,0,1,2,0
5351,8865.92609144036,30071.4503265727,0,41,12,192,0,4,0,16,10,4,11,1,2,30,13,0,2,3,0
5352,8935.10874955721,30223.0860786397,0,43,6,114,2,4,0,32,5,4,6,0,1,29,6,0,2,7,0
5353,9583.6312195122,29749.0006504065,4,3,4,5,5,1,3,2,3,0,11,1,0,1,16,0,2,2,0
5354,11222.7383529412,29630.2884705882,0,32,1,56,0,0,0,1,0,0,2,1,0,1,4,0,1,0,0
5355,13441.7857518402,30185.7288380652,1,40,14,243,2,4,0,9,16,0,9,1,2,35,12,0,32,1,0
5358,13915.5098736177,30365.0288309637,1,24,2,83,3,1,0,0,1,2,2,0,1,5,0,0,1,1,0
5359,14076.0128514056,30433.0361445783,2,14,1,42,2,0,1,0,1,0,2,1,2,9,2,0,2,0,0
5360,14427.5446744069,30207.5759717315,0,35,5,81,2,0,1,2,3,0,4,0,1,7,4,0,2,2,0
5361,14531.5284090909,30139.203125,3,55,9,144,2,0,1,2,5,0,2,0,3,12,4,0,6,2,0
5362,15318.0714285714,30111.1240601504,1,53,16,108,6,3,3,11,8,2,17,0,2,7,18,0,3,2,0
5363,15722.2582938389,29748.808056872,0,30,10,63,0,1,0,10,0,1,1,0,0,0,1,0,1,0,0
5364,15807.4327586207,30315.5813793103,3,49,1,67,0,1,0,7,1,0,5,1,0,2,0,0,1,0,0
5365,15921.0709083119,29649.6525278492,1,120,6,549,0,1,0,4,0,0,0,0,1,35,4,0,0,0,0
5366,16029.412825194,30153.1118210863,6,47,17,116,6,6,0,19,2,1,7,0,0,0,0,0,0,0,0
5367,16652.7661439114,29882.741697417,0,28,3,54,0,1,0,1,1,1,5,0,0,17,3,0,1,0,0
5368,16771.4784164083,30067.4354877176,0,49,2,75,0,0,0,4,3,2,2,0,0,23,3,0,0,2,0
5369,16811.5349354695,29944.7427681353,0,43,0,80,0,0,0,12,0,0,0,0,0,12,1,0,1,1,0
5370,17370.429321872,30033.1786055396,1,38,3,78,0,0,0,6,1,2,8,1,0,18,5,0,0,1,0
5371,17439.7737017627,30131.2634587899,0,39,4,55,0,0,0,2,0,0,1,1,1,3,1,0,0,0,0
5372,17777.542408821,30459.6687871077,0,22,1,26,0,0,0,1,1,0,2,0,0,1,3,0,2,0,0
5373,19441.6684291318,30329.7509807266,0,71,0,21,2,2,1,9,2,2,10,2,2,17,8,0,2,1,0
5374,19608.3408597482,29798.2514112028,0,92,0,176,8,0,0,15,2,0,6,2,0,8,2,0,0,3,0
5375,19787.9957345972,29629.4421800948,0,47,0,89,1,1,2,8,3,1,3,1,1,4,2,0,2,1,0
5376,19830.7676511306,29832.4522381172,1,61,0,126,1,1,0,12,2,5,10,0,1,11,7,0,0,1,0
5377,19824.6057488654,30346.9189107413,0,34,0,45,0,2,1,7,5,0,8,0,1,15,7,0,0,2,0
5378,19867.9758220503,29637.725660864,1,48,0,84,0,0,0,3,2,1,1,0,0,8,1,0,1,1,0
5379,19898.7626939351,30490.2870239774,0,27,0,33,0,0,0,4,0,2,2,0,0,6,0,0,1,0,0
5380,19931.3732993197,29714.4430272109,0,36,2,122,2,1,1,9,5,1,11,0,1,9,17,0,0,1,0
5381,20342.18386817,29718.6938421509,0,66,1,119,1,1,1,2,2,2,6,0,0,4,6,0,0,0,0
5382,20618.0371287129,29618.2825318246,0,20,0,87,1,0,1,4,5,3,13,0,2,9,5,0,3,0,0
5383,20920.9091819699,29814.5445742905,3,63,0,143,1,0,0,0,4,1,9,0,1,18,8,0,1,1,0
5384,20969.5392891451,29645.4974063401,1,80,4,170,2,0,1,3,2,1,12,0,1,20,7,0,4,0,0
5385,21416.5790537808,29636.7978164173,0,34,1,52,0,0,0,1,1,0,2,0,1,9,3,0,1,2,0
5386,21471.2590759076,30473.5511551155,0,43,7,147,0,1,0,2,0,0,11,0,0,5,10,0,3,0,0
5387,21640.0468980798,30187.7359675037,0,24,4,45,0,1,0,10,1,1,8,2,0,0,8,0,5,0,0
5388,21679.8622047244,29715.4952755906,0,17,0,36,0,1,0,10,1,1,5,0,1,2,2,0,1,1,0
5389,21691.8035502959,30313.2264299803,0,19,0,89,0,1,0,3,1,0,1,0,2,0,5,0,1,0,0
5390,21809.4277886497,29743.0677103718,0,57,0,111,0,0,0,7,1,1,6,0,0,1,1,0,3,0,0
5391,21849.699918897,29945.7262773723,1,34,1,76,1,1,1,17,3,1,13,0,3,0,7,0,2,0,0
5392,21932.8539668701,29832.6288142982,0,63,1,228,0,0,1,17,1,0,14,0,1,1,7,0,7,0,0
5393,22084.6111560226,30219.883589329,0,35,5,117,0,0,0,24,0,2,12,0,0,11,11,0,2,0,0
5394,22207.3218903255,30491.5706642889,3,30,1,100,1,0,1,1,1,0,4,0,1,2,3,0,2,0,0
5396,22262.2924328147,29920.3493635078,0,40,2,71,0,0,1,29,1,0,9,0,0,16,5,0,0,0,0
5398,22423.2394366197,30022.3873239437,0,41,3,47,0,4,0,35,5,6,24,0,2,9,16,0,0,0,0
5399,22435.4880694143,30228.8611713666,0,44,0,80,1,0,0,3,0,0,4,1,0,15,1,0,0,0,0
5400,22485.6622846782,29854.7048957389,0,58,0,129,1,0,0,13,5,0,8,1,0,14,7,0,0,0,0
5401,22496.2327102804,30408.0785046729,1,34,0,17,0,0,0,2,0,0,1,0,0,1,2,0,0,2,0
5402,22486.4136423262,29964.558810669,0,77,6,148,0,0,0,15,6,1,15,0,0,16,8,0,0,0,0
5403,22511.1821485351,29731.0052237111,7,128,6,231,1,0,1,11,3,0,6,1,0,61,5,0,0,0,0
5404,22542.9102564103,30247.2293447293,1,19,1,67,2,0,1,6,6,0,8,1,3,12,7,0,1,1,0
5405,22645.4589665654,29801.5629613548,2,112,3,260,3,0,1,1,2,1,12,0,0,43,4,0,0,0,0
