Xpos,Ypos,LMNA,AXL,LOXL2,GAPDH
29315.5377794911,15318.8835774865,199,9,5,396
29331.7418032787,14930.6426229508,96,4,3,455
29459.4094076655,15193.4381533101,203,4,9,529
29618.0910623946,15540.0202360877,132,5,1,329
29830.3260542169,14969.4393825301,148,2,5,473
29988.5470793374,15286.6621621622,65,3,6,178
30126.7799139168,15396.493830703,166,0,0,354
30154.1732178548,15178.9210526316,217,3,8,538
30219.0790190736,15390.9287011807,84,5,6,146
30401.648419748,15433.6920057839,163,21,19,268
30415.6409846547,15059.6058184143,263,9,21,577
30416.7427603204,15563.0548367221,212,40,20,180
30485.5112431056,14889.8629613916,64,5,3,201
30543.8335724534,15652.1857962697,239,64,30,157
30578.1833930705,14893.0501792115,174,4,3,505
30662.1226516951,15146.1338803714,124,23,18,337
30669.083099157,15391.7157767965,108,2,0,209
30713.5951772013,15281.3536719035,123,8,2,255
30806.5926612305,14955.3232023721,194,4,15,483
31288.1909581646,15291.6636302294,236,15,26,489
31410.068877551,15350.2441690962,155,1,3,340
31489.8891041162,14840.0857142857,104,7,2,209
31526.185963521,15266.378667724,141,0,0,261
31596.1106777182,15174.3349585568,105,2,0,196
31603.8635210553,15102.1796042618,136,5,2,224
31631.0265712826,14821.6821665815,114,3,0,221
31696.3204239706,14991.9580105993,135,7,1,293
31737.7442566103,15312.7563935847,158,4,3,377
31825.4965551181,14821.6067913386,149,10,2,316
32002.9346268657,15387.4164179104,174,5,6,582
32064.0998613037,15292.0533980583,168,3,11,566
32215.5683530678,15457.2070326516,156,5,7,464
32272.6758257008,15191.1507077435,184,5,4,689
32320.397082658,15666.3230686116,28,5,2,125
32358.4541160594,14868.6599190283,84,0,8,297
32467.8598499803,14911.8657718121,92,0,1,317
32484.2186836518,14995.6629511677,55,0,3,192
32621.9290187891,15063.0579331942,132,1,5,494
32844.4419398907,15127.9692622951,161,4,3,526
32862.1792382375,15641.4615384615,25,0,1,107
32875.364978903,15705.0485232068,93,1,9,303
32891.7038011696,14882.6956140351,140,8,18,479
32921.5390756303,15156.3151260504,185,3,11,436
32946.3740458015,15406.4167938931,136,3,3,511
32947.178343949,15055.1347378736,155,2,12,416
32992.0360610264,15213.4500693481,138,0,6,478
33072.2067696836,15715.7947019868,129,0,4,480
33073.5138419986,15156.3531397704,120,2,13,515
33174.5735892961,15299.9781849913,147,5,9,420
33239.5310116086,15463.9691542289,125,0,0,518
33313.3660392471,15696.9142971566,89,2,3,294
33379.1729756831,14959.5778390574,158,2,0,463
33382.2884508606,15299.777901166,167,3,0,496
33408.209373098,15489.8575776019,94,0,0,348
33399.9680547633,15379.4814603537,100,2,1,354
33435.6291390729,15140.0748344371,84,0,1,251
33439.2032603158,15042.0005094243,73,0,0,194
33500.6747283561,14853.8054679285,99,0,1,284
33500.4382498236,15429.3955539873,91,2,0,339
33701.0493186243,15409.9604153147,115,2,0,231
33732.869238477,15322.7725450902,84,3,0,163
33729.7789934355,15494.1123267688,94,0,0,186
33779.2014814815,15235.2651851852,112,3,2,259
33789.720705347,15409.7974971559,171,3,0,278
33820.864852071,15560.5486390533,213,5,5,338
33834.2438616071,15673.78515625,165,2,2,313
33868.0568432671,15230.9067328918,131,1,0,221
33886.8432532348,15325.9512014787,148,6,0,280
33907.479216152,15475.8604513064,198,0,1,350
33923.603096411,15173.4503870514,85,1,0,211
33959.8102053516,15626.435594275,215,1,0,398
33979.145930441,15281.7698099677,152,3,0,315
33981.2471466198,15407.4683933275,114,1,2,210
33991.4245535714,15122.4651785714,133,2,0,235
34066.0273159145,14830.6045130641,87,1,0,270
34079.4722507708,15196.4301130524,185,2,0,404
34122.5562165378,15081.745984533,84,1,0,200
34123.666087963,14986.5144675926,103,3,3,315
34165.4990969296,14842.0812763396,116,1,0,358
34334.8149561236,15634.7272033575,154,5,1,357
34406.6872933396,15575.3637222485,103,2,0,323
34254.3921194789,15217.2313314268,166,9,1,301
34283.6201395813,15514.4941841143,128,0,0,342
34286.1810193322,15270.0046865847,136,0,0,294
34379.0002722941,15598.3836623553,13,1,0,43
34374.3842512909,14846.2861445783,204,7,1,515
34405.9596330275,15679.4472477064,52,0,0,135
34406.4667988107,15271.9925668979,98,1,0,214
34422.8174904943,15345.7181558935,113,4,0,199
34484.2060831781,15441.1346989448,281,1,0,514
34621.7175241977,15064.0313295976,223,16,0,442
34714.4732085216,14990.2750161394,89,1,0,318
34797.337772845,15046.5227524972,190,4,0,349
34886.6609735269,14897.0217762596,156,2,0,352
34889.3403328051,15640.4623613312,70,0,2,241
34974.535971223,15701.0272353546,81,2,0,264
34985.969715324,14877.8467595397,161,1,1,501
35020.1161776368,15535.7184773989,121,1,0,414
35030.4545454545,15021.5325218714,101,4,0,243
35087.3279164248,15700.7957051654,77,0,0,226
35290.2730088496,15385.2849557522,38,0,2,112
35334.2479886417,15288.4396592522,52,1,1,174
35353.3996336996,15709.9743589744,59,0,5,309
35401.2491153574,15533.0672328379,49,2,7,152
35459.047464503,14869.7403651116,139,0,14,245
35514.2913642053,15216.3216520651,110,2,1,346
35543.1969644705,15409.9775784753,95,4,6,387
35566.1443045748,14903.8713540068,105,0,2,448
35621.2605144957,15639.4891792568,99,0,4,340
35746.2910406233,14819.714524207,148,0,2,411
35762.3142857143,15450.4441558442,180,5,3,466
35869.2889233153,15617.3694810225,139,0,7,327
35942.5514290328,15104.2115291458,629,6,14,563
36131.6335761992,15248.0431086825,153,4,5,389
36143.1840277778,15698.3897569444,121,0,1,297
36137.7844364937,14882.2337507454,209,6,27,557
36181.7345862183,15005.8404220244,378,2,6,829
36213.378597786,15531.2730627306,145,0,7,380
36241.760555756,15201.4487549621,255,1,2,629
36313.5255372593,15574.4909293888,261,0,19,256
36356.8909287257,15443.2834773218,416,2,8,456
36380.2603369066,15187.6014548239,181,5,8,401
36455.3414961422,14891.1335122442,185,2,29,524
36444.6995344901,15637.8480744816,237,0,4,384
36491.4023037543,15369.5375426621,147,0,1,394
36586.2978376173,15107.0799673603,139,8,3,378
36613.7262491203,14869.0411681914,139,3,1,471
36670.9783094099,15580.6194577352,112,1,0,335
36700.9607927617,15738.0292977165,208,2,9,411
36708.9502487562,15156.5820895522,111,3,10,306
36773.8003144654,15516.5101078167,340,0,8,774
36852.5457376411,15110.2269365512,122,4,4,439
36947.0191210046,15665.6078767123,260,1,9,667
36973.7412467976,14993.8206660974,92,2,5,298
37024.9966918715,15217.3497164461,219,0,3,586
107.324514400536,16040.4279973208,129,4,3,267
118.367356115108,15848.7720323741,135,1,23,366
385.019160326853,16155.1994928149,161,6,3,395
505.698392400438,16144.5652173913,154,1,7,538
914.333333333333,15790.5685814771,194,4,16,517
1179.61280931587,16638.0628335759,281,103,41,243
1322.56546795758,16182.7604887045,169,0,6,243
1445.36150921322,16266.3120795554,215,23,57,233
1521.7887109077,16052.0263157895,197,20,50,245
1520.68610074627,16155.578358209,162,13,37,209
2018.7829214889,15961.5395683453,36,0,4,362
2158.62855007474,16117.2810164425,122,0,4,349
2277.42822802198,16080.4089972527,235,2,5,514
2396.25081081081,16026.1581981982,150,2,9,234
2420.24859075536,16157.0656708005,66,0,4,226
2534.76371681416,16109.8491150442,124,1,3,223
2536.4851543943,16204.3331353919,111,2,1,311
2629.22672758424,16457.9223300971,46,0,4,242
2689.69868715978,16304.7665706052,245,3,13,713
2736.51130911583,16516.1151473612,58,0,2,221
2930.55111550409,15835.1344253036,151,277,54,352
3280.29818181818,15772.0290909091,112,2,12,215
3376.01294498382,15827.9556171983,213,11,8,404
3452.18260323442,16653.4746428011,324,9,26,644
3469.99466666667,15808.8972121212,163,7,16,370
3596.92723675533,15876.9863706309,355,20,33,752
3723.82813386273,15971.8698241634,285,20,52,494
3804.30991304348,15773.9071304348,117,2,1,406
3956.4655230407,15847.7780020182,273,22,56,518
3992.69542798212,16442.3729804056,118,37,24,176
4008.28169964029,15949.0469874101,128,2,2,294
4120.07406844106,16131.0097338403,375,12,20,793
4123.41866987179,15838.34375,276,18,17,639
4238.12549019608,15805.8056862745,200,29,16,408
4273.11707612982,16311.5911434638,159,1,3,373
4402.89389554912,16474.3633732947,416,3,16,931
4379.01948754962,15777.6351497654,186,8,12,519
4519.86110111551,15812.281036344,226,30,57,429
4598.38611558418,16301.2665950975,254,1,1,701
4647.79125345472,16137.8146642822,119,4,20,268
4638.66797642436,16036.4023575639,115,12,21,268
4682.31022062134,15969.3565961279,270,6,15,578
4701.72525951557,16254.0273356401,171,2,3,415
4803.83597883598,16435.8626984127,227,1,21,497
5079.08876437629,15862.5936301976,159,18,9,473
5135.97067726069,16559.1643965191,228,0,6,534
5136.32174218476,16041.3526519143,213,18,20,514
5243.29698089957,16123.2535428219,201,17,15,371
5331.27093930146,16130.0274669379,210,22,24,447
5476.17506297229,16211.8158060453,192,9,7,311
5566.01861313869,16173.0335766423,192,6,8,386
5575.54517611026,16634.1428024502,14,7,0,24
5573.19244734931,16684.7450980392,58,11,1,41
5581.5624766878,16598.402461768,73,0,14,134
6187.58924205379,16638.8319070905,341,4,10,486
6235.08956560681,16114.3175100761,222,1,26,590
6250.68873213963,16868.9989148128,372,32,28,543
6273.72532814779,16783.7875546913,515,19,19,534
6439.59348034516,16177.2722914669,166,2,8,477
6478.44437229437,16009.2645021645,168,1,6,428
6619.53452200303,16055.9825493171,203,0,0,418
6656.5782111064,15811.8995337007,146,4,1,297
6712.02511268513,16346.4033054303,305,5,4,531
6722.95456020773,15875.8276533593,183,6,2,406
6785.25817361894,15760.8038331454,218,6,1,429
6791.47467362924,15851.5838120104,103,0,0,219
6795.92721202003,16122.5936560935,156,6,2,625
6855.09427966102,16402.9548022599,84,3,4,264
6855.31006346328,15902.8830462375,116,0,2,344
6888.35981443897,16555.0826326471,335,5,2,625
6972.18730933496,16435.6863941428,229,5,0,415
7027.94974874372,15785.5167504188,182,3,13,590
7101.58955739972,16368.545988935,448,0,1,605
7135.90877192982,15814.5286549708,120,9,5,313
7123.15138190955,16454.7594221106,631,0,3,828
7162.00870882242,16009.9163195759,163,5,5,484
7225.67509565796,16375.8877058726,1077,1,3,1461
7331.73434856176,15886.6491821771,177,3,1,541
7426.20508054523,16694.5508054523,180,33,18,414
7571.23701605288,15753.723796034,189,1,1,341
7658.09942299157,16143.5428317798,102,1,3,146
7730.35056897584,16217.191056099,224,6,19,657
7828.08431208054,16582.379893736,236,14,9,161
7946.81208710546,16634.9836065574,261,15,7,326
8091.7107093185,16610.3699582754,251,3,4,387
8093.11296703297,16465.4940659341,131,1,1,70
8291.35605381166,16352.2874439462,107,1,4,103
8402.33804849884,16560.6154734411,216,2,8,407
8514.12627619559,16371.3433637829,92,0,1,421
8708.90253957784,15801.4033641161,451,5,27,848
8674.34077555817,16034.9339012926,409,3,12,1054
8830.07380688124,16429.1531631521,128,1,3,399
8882.54645560908,16295.8644184446,194,0,4,581
9348.06999372254,15978.723477715,210,0,7,613
9427.51359294636,15812.6583394563,180,1,3,461
9514.84894514768,15809.3358649789,148,1,0,494
9673.36222162597,16117.8172793131,198,3,28,590
9719.7460035524,15944.9438721137,364,11,29,815
9815.43956043956,15995.3135531136,297,23,38,559
10393.3359514459,15940.2242056408,182,11,13,462
10424.8798090424,16024.1951698961,140,12,21,326
10554.0061708347,15821.6859369925,156,5,7,458
10607.4034828808,16127.4681227863,166,23,48,417
12630.4784869976,15865.811820331,94,0,1,336
12723.4221624047,15863.2983400628,68,0,14,286
12729.3973214286,16065.9707792208,139,0,6,529
12828.1533652078,16121.4317763884,104,1,4,378
12829.2752360203,15805.8286129267,104,0,0,364
13010.0795180723,16124.93932092,132,0,2,407
13011.8465077373,16025.1978251777,66,6,1,219
13125.6747359155,16164.8710387324,132,0,1,366
13331.4738186462,16569.432311622,66,2,1,100
13358.3745072273,16408.3436268068,101,0,3,151
13513.0867964229,16476.3529721199,69,0,0,113
13636.0494417863,16461.8500797448,104,0,8,181
13715.5512753774,16550.0775637689,62,0,1,92
13737.5955196017,16478.4461729932,98,0,10,200
14033.6311709506,16651.8404732762,60,4,5,197
14041.7570058997,16349.5851769911,54,2,4,206
14159.5794003331,15768.3267629095,173,9,41,317
14230.7257217848,16156.3733595801,81,7,13,237
14312.9010165864,15757.8571428571,87,1,16,183
14401.863531817,16021.5272169691,140,88,81,335
14410.5728659526,16506.217461863,184,19,41,221
14449.0699893955,16582.837398374,132,9,30,140
14600.3145221971,16508.6651617758,143,11,30,202
14641.7030119075,16585.66472099,198,20,44,355
14731.4291354126,16483.9656533754,68,1,4,209
14738.8054668087,16048.5356762513,172,15,30,286
14790.8266146511,16293.9882964889,63,3,4,129
14895.0905287181,15899.5100798783,12,0,0,23
14891.4084415584,15877.2246753247,93,1,4,179
14899.8928571429,15928.4545454545,2,0,1,39
14954.0145342886,16308.0116683726,196,15,25,372
14958.4542553191,15840.0579787234,130,4,8,209
14975.3455040872,15766.459400545,99,8,28,253
15370.6270386266,16580.225751073,104,1,1,382
15467.7454651843,16057.6003510825,81,2,2,300
15565.5867030514,15746.3619449268,246,7,18,725
15542.0717029449,16042.4359795134,125,0,12,519
15601.1477320017,16600.9055347482,123,0,4,315
15601.8136901698,16498.9969119918,84,5,2,323
15720.4482020548,16555.897260274,100,2,1,354
15826.1763463569,16275.0131995776,63,1,3,228
15857.1496920891,16590.1653244908,74,3,2,362
15902.3393380813,16166.4248010054,71,1,0,291
15912.5547493404,16266.0461741425,23,0,0,156
15920.0557303371,16075.8782022472,110,0,2,388
15933.605885444,15804.3095112979,87,3,5,294
15978.5651920838,16243.3317811409,16,0,1,125
15996.8298784846,15853.4081486776,114,4,3,426
16014.2390758413,16363.4334505274,71,3,3,302
16055.3987341772,16291.7178270042,38,3,1,165
16063.4601449275,16192.9943064182,88,9,5,318
16207.1040268456,16154.1367449664,66,1,12,268
16398.004576659,16252.614187643,80,2,1,280
16507.9283464567,15799.7220472441,78,1,21,269
16699.0851670742,16120.9376528117,68,1,8,333
17131.9771335239,15905.5304205798,146,6,6,556
17151.7986389111,15818.5404323459,137,2,6,410
17165.1570014144,15741.5818010372,115,0,4,322
17455.0260586319,15786.7931596091,221,4,9,548
17571.1319924576,15898.796354494,105,0,3,373
17606.9600130039,16237.2860858257,136,16,11,219
18240.9359408685,16881.6698490915,124,2,4,431
18279.6451612903,15999.1562412342,244,9,31,541
18429.8974038161,15847.6793869252,491,148,72,829
18686.9576447938,16011.5148403658,370,7,46,1169
19040.9508950169,16192.1702951137,382,5,11,1017
19221.5630885122,16349.1996233522,68,0,2,262
19549.264647042,15771.7284938554,181,0,5,466
20810.1613924051,15774.4013233602,237,11,23,444
21079.9177513154,16050.1509277209,309,4,25,624
22749.0924533556,15811.3414090783,116,5,2,548
22929.955461932,15892.8742100512,138,1,12,517
23086.8142798184,16171.2488650433,43,0,14,229
23217.6002594034,16087.8516212711,102,13,4,460
23479.8269744372,16072.4639450591,205,2,20,611
23582.5805928671,15781.4553033812,316,17,38,614
23643.2484729494,16185.6487783595,145,10,11,524
24220.2045075125,16056.9177796327,96,11,22,413
24827.0886731392,15971.0071197411,164,0,5,530
24841.7269890796,16391.5652626105,131,1,11,423
24897.2175463623,15917.6661911555,102,2,10,347
25053.0332480818,16602.1882992327,137,1,2,420
25213.7715355805,16587.695380774,79,1,7,243
26087.6075046904,15902.8375234522,170,5,4,447
26591.6541125541,15977.1523809524,150,6,5,341
26773.9742163802,16117.201718908,151,1,12,285
26890.1517041657,16320.5970149254,177,5,7,392
26967.7827830189,16034.7591981132,135,7,1,273
27141.7567567568,16601.5610287707,58,2,2,61
27268.577693041,15768.0305052431,93,6,6,194
27432.6074640288,15829.7900179856,121,1,1,303
27881.3370499419,15808.218931475,52,2,4,119
27869.4681179558,15793.537131388,299,10,9,468
27917.903210576,15852.5590179415,285,2,15,685
28174.6177858439,16038.419600726,197,15,10,597
28169.0554821664,16295.4544253633,110,3,8,261
28326.5752741775,16182.6360917248,120,0,1,272
28369.9224751067,15828.6500711238,172,11,7,403
28420.9211618257,16195.9454653231,117,0,5,294
28587.604359673,15874.451226158,113,5,7,260
28743.6341549296,16151.7866197183,121,2,4,388
28971.2392127176,16498.2774413323,77,0,2,186
29057.833988764,15788.1463483146,224,8,7,536
29271.0368256306,16126.7017123918,269,13,24,634
29328.9826262626,15871.9195959596,206,2,3,562
29379.2242242242,16496.3713713714,92,2,2,226
29473.8060240964,15808.9572289157,212,5,10,538
29656.8883782009,16609.0226526592,50,1,4,136
29664.2758468984,16035.5398152222,58,1,2,217
29785.5842217484,16298.1825159915,72,1,4,168
29872.9376634699,16145.7310374891,79,6,1,183
29938.4624546867,16593.9347488348,84,0,1,243
30279.0423728814,16160.1618240517,191,9,32,412
30368.5347153669,16272.8509378085,471,43,18,727
30452.5088775203,15931.6400842612,246,18,9,341
30529.8736723729,16067.9315256779,400,96,106,641
30563.1397094826,16210.1887546923,151,59,41,241
30571.3218012081,16206.3653670145,119,23,25,145
30745.395,16231.3526666667,91,2,4,268
30749.4378966455,15832.3478392264,237,30,28,407
30911.7475005318,16574.4824505424,280,6,20,337
30993.1565370334,16493.6253664256,337,10,33,445
31053.320913884,17042.8970123023,210,21,12,347
31622.4893328818,16278.0606163224,177,10,4,175
31729.5734669095,15791.2246508804,243,9,1,450
31845.7459839357,16164.703480589,150,3,0,402
31899.3348045397,16477.7049180328,217,2,1,442
31963.8973858759,16212.6219274288,173,3,5,216
31977.3692838654,16453.5314926661,218,1,0,450
32098.8983293556,16343.1322195704,164,1,0,309
32153.002282063,16258.7047010497,130,2,4,272
32180.904057481,16063.5815722739,170,1,0,426
32235.4048349962,16465.576362241,122,3,0,256
32296.7897877984,15748.4389920424,145,2,3,665
32381.1888869474,16022.3403809191,287,1,3,505
32479.9313782991,16018.1255131965,212,2,1,464
32524.5753595997,15777.2864290181,172,3,3,562
32571.7780187997,15934.0137382502,92,5,1,358
32622.9311403509,16561.7407894737,31,0,1,49
32644.9894099849,15815.9572617247,65,0,7,276
32662.3555992141,15744.1290111329,81,4,2,281
32692.5,15922.7147401909,128,3,3,487
32734.6105327618,15839.7746478873,112,0,2,469
32887.11906311,15817.1730644112,135,2,5,514
33377.241676942,15746.5961775586,101,0,7,363
33580.5354569587,16212.9146757679,152,0,6,428
33626.6591162273,16281.12996658,130,0,2,271
33740.9524735964,16088.6742634797,249,1,42,575
33894.7832250443,16181.0121086828,172,0,13,358
33894.1013071895,15768.0960784314,104,0,3,250
34180.3777024163,16398.7770241628,188,1,9,261
34243.9050822123,16161.1991778774,122,1,4,207
34797.912927883,16613.6467264872,293,0,4,514
35376.5557007514,16242.3420450833,107,9,10,361
35533.223628692,16588.8902953587,133,0,3,376
35791.65830721,16533.7868338558,112,0,3,332
35837.7732049037,15859.8664623468,143,0,5,364
35970.4238642037,15835.785322017,103,1,2,253
36005.3575129534,16432.4419689119,96,1,6,321
36415.6469338997,15785.8370055747,293,4,6,479
36438.4923222301,15883.2062367116,336,1,11,505
36525.6363897672,16144.53722334,250,8,21,662
36551.1575915257,15808.3248466828,394,7,6,561
36737.313474058,15868.0177549813,207,6,15,600
36804.7582014223,16826.8807065841,64,0,3,145
36945.5489660554,16088.1615294577,188,4,10,556
37034.4948717949,16541.9786324786,205,1,4,493
58.9931584948689,17252.6144051691,201,6,10,670
376.582452608623,17380.9832242912,385,6,20,1173
477.53399668325,17396.042564953,208,2,6,649
596.803136185444,17397.3862280552,197,0,6,626
607.853114930183,17507.8176691729,184,1,3,719
755.769277108434,17463.784939759,130,0,1,526
769.897172236504,17267.9526992288,107,1,5,344
1113.79298923544,16867.549268562,431,42,71,514
1237.25864978903,17474.3911392405,297,0,1,556
1306.62904841402,16683.1692821369,250,52,58,347
1382.70363691013,16857.8313796213,259,32,80,357
1495.08417508418,17366.4718013468,587,5,10,1307
1546.20817369093,17201.9672200937,305,1,5,641
1567.00656994251,16759.349028196,133,14,8,314
1783.21285008237,17188.3729818781,390,13,29,583
1992.00906344411,17138.4406560207,186,2,6,348
2071.31341358555,17222.4170249355,218,3,3,380
2511.6536391957,17104.6547720193,177,8,12,452
2796.33441558442,17453.5506493507,253,8,10,639
2866.46310583581,16831.0102868447,351,7,39,812
2880.9736219141,17180.3659113967,289,6,13,678
2943.62252546608,17351.0902364021,415,9,21,577
3265.60509803922,16816.6925490196,157,5,12,466
3412.68628858579,16972.1532663317,161,3,6,408
3449.62057272042,16670.3462697815,320,13,38,686
3810.62998684787,16748.6906327634,393,13,25,874
3871.01347213717,16888.2100428659,100,6,5,278
4232.46054382963,17465.8933257273,195,48,7,532
4337.08215085885,17429.6345531491,200,24,7,306
4353.55902192243,17520.5872681282,336,33,7,595
4467.61910593999,16978.2934782609,314,7,8,1076
4528.27770700637,17306.4375796178,162,7,4,474
5164.63983420593,17416.4936736475,256,2,0,674
5184.00370898716,16673.8225392297,201,8,0,653
5214.115252114,17578.7485123708,186,3,31,540
5298.00099700897,17339.9503988036,185,3,2,639
5316.55632438417,16977.2006642679,97,0,0,329
5403.05766401883,17320.3665784054,160,3,1,413
5453.50613079019,16954.3576294278,359,12,6,656
5453.79584120983,17421.1384688091,158,0,0,530
5534.74046113038,17158.6659865334,339,6,8,527
5793.9730733519,17121.9171773445,329,16,11,502
5877.77582065652,16819.4259407526,326,3,23,610
6068.53790412486,16826.8567447046,435,50,48,610
6175.77637244349,16756.8751345533,161,25,26,170
6257.15633557381,16844.6260891212,97,8,15,105
6298.12479201331,17501.6012201886,393,36,121,228
6819.89019756839,17072.1386778115,74,0,2,177
6841.29290254237,17136.3087923729,237,3,3,572
6886.72861668427,16993.2354804646,555,26,20,1210
6902.69267643142,17102.4537949401,129,5,9,278
7352.29590375251,17315.4597536522,179,1,2,549
7335.57921886514,17154.813559322,86,1,6,301
7403.98981324278,17130.3220147142,78,0,1,263
7419.17366946779,16690.8042717087,247,54,32,486
7485.13387978142,17088.3601092896,87,0,4,279
7524.73372781065,17015.6193293886,102,0,4,342
7669.49603460707,16712.9578226388,437,7,20,816
7790.20713710759,17013.9307754226,294,1,20,1240
7855.76564175903,16719.4815874151,215,15,11,544
7918.18551904623,17391.2192497819,287,8,11,690
8012.80888780962,16795.7527926178,176,2,10,706
8316.00774920747,17411.3705530116,96,1,7,391
8318.21085858586,17701.8484848485,122,0,6,263
8478.44883485309,17468.5636609254,120,1,19,350
8765.93419084654,17289.1005085253,151,0,2,452
8788.02743271222,17124.316252588,167,9,7,519
8814.03545150502,17215.9618729097,70,1,3,329
8853.21979434447,16905.2724935733,149,7,39,306
8977.73149648838,16833.3484602917,46,1,2,155
9085.09226746358,16955.4703025775,62,0,2,169
9145.71587837838,16805.802027027,216,16,48,576
9261.33411433927,17110.1576850984,288,8,42,771
9360.71683453237,17286.0316546763,85,2,11,218
9634.2658423493,17128.2963678516,160,7,16,258
9708.65310586177,17530.6802274716,190,6,9,381
9744.73421052632,17068.7388888889,121,11,7,342
9997.56097560976,16805.4181818182,187,1,8,713
10019.2847427558,17013.4497338853,116,1,8,385
10068.0636446886,16671.8287545788,176,0,6,655
10141.0832573686,16743.6985718627,143,0,5,575
11008.3298346056,17287.2824427481,143,1,17,305
11344.1733582322,17063.4544039838,57,11,5,252
12139.3088706804,16921.9725685786,139,4,3,458
12138.5383015598,17012.3213171577,201,2,3,606
12601.693989071,17422.7453161592,122,9,17,326
12840.4343615495,17324.0254662841,91,3,9,192
13341.822418642,17174.1615106468,95,1,14,185
13418.3093333333,16743.9413333333,116,0,10,128
13486.1689481268,17238.5670028818,174,18,3,110
13509.3487306065,17325.4887165021,192,0,11,44
13609.0114503817,17530.4973282443,117,2,6,70
13816.6951871658,16669.6998663102,138,8,19,217
13973.5804560261,17089.6589576547,210,3,5,377
14327.4267740312,16745.6041771515,296,18,47,465
14496.094882331,16773.3933507658,248,2,8,523
14740.8079025845,17410.4532803181,299,55,75,491
14853.48183391,17746.0043252595,73,4,17,47
14856.614321608,17794.5785175879,100,3,3,77
14963.762704918,16715.3807377049,195,22,19,370
14995.0135448916,16794.0619195046,165,22,27,399
15013.1250445315,17358.9515496972,159,1,6,299
15314.1483407628,17286.2961862308,338,2,6,757
15352.1533351785,16851.5330750069,179,13,27,438
15449.8525641026,16878.2517094017,230,0,9,627
15599.2927332783,16837.3484723369,99,5,4,332
15626.2684401451,16964.0075574365,204,0,8,466
15708.2734741784,16667.6754694836,58,2,2,206
16043.9465517241,17089.586637931,114,5,6,290
16268.1825366955,16955.375611592,92,3,0,272
16316.813667426,16900.5129840547,104,3,2,358
16671.7819632174,17203.7766452471,248,5,2,409
16668.8125,17550.7569444444,205,1,1,340
16684.9004046063,17199.1434796141,293,11,4,223
16680.7976445396,17038.1659528908,309,11,4,348
16692.8908318761,17381.3344991257,212,1,0,177
16913.8149703743,17536.1235280882,1006,53,44,886
17262.8789242152,17476.7926414717,760,11,16,2289
17489.84409257,16976.3678440926,133,2,2,311
17512.5981638418,16896.4053672316,142,2,1,360
17575.0596627756,17088.8923476005,129,5,3,261
17983.1397542155,17066.4161188911,56,7,0,220
17902.5846011987,17116.7538035961,130,1,9,424
17912.2096069869,17194.8870087336,86,0,1,257
17921.9414414414,17320.9743243243,153,3,2,328
17981.9743113587,17446.1033735686,267,5,10,239
18005.5313591496,17054.7422930904,183,3,7,713
18003.614511041,17358.2277602524,74,0,1,164
18057.46458492,16879.8271134806,186,8,10,513
18115.5230572161,16809.730999146,97,5,9,259
18138.7746732762,17400.5313204146,140,0,4,316
18153.0779844031,16742.4271145771,238,4,7,544
18256.6650468587,17487.9361332871,159,2,7,214
18248.8170212766,16871.0912529551,105,0,1,327
18336.0915065723,17568.1602628918,190,3,7,330
18378.7154626109,17327.7908745247,175,1,5,555
18449.4129703273,16913.6139492199,230,7,17,441
18881.3808933002,16704.5153019024,351,13,40,717
18923.0624761905,16769.7401904762,158,11,22,324
19099.7457901554,17392.6910621762,80,1,6,257
19139.1032166843,17134.3559561683,142,2,11,422
19241.6962457338,16721.083861531,117,6,9,217
19260.0543325527,16783.1550351288,174,8,17,369
19308.0893728877,17163.1381900113,244,5,18,680
21995.409720645,16797.8566886214,473,12,56,588
23290.1944126403,16983.9239752691,183,6,9,457
23803.1159153634,17183.8275068997,140,2,17,256
23886.0520332313,17315.5907302143,101,0,8,202
23936.9762489763,16992.398034398,312,8,18,594
23904.1362573099,17143.8918128655,116,0,6,258
24229.5087527352,16924.9930707513,180,19,29,390
24497.1828893443,16890.8714139344,157,3,8,343
24506.1508581752,16765.815266486,160,12,19,318
24588.9247044182,16690.0787181083,193,11,19,332
24649.2535153019,16887.6364764268,190,17,8,447
24775.3091922006,17208.0139275766,104,6,23,316
25038.9699162224,17091.7581873572,121,8,30,359
27069.601183432,17253.4493096647,96,2,5,276
27368.3348274316,17047.4881219184,101,2,1,302
27728.3429602888,16799.4816915936,102,0,7,143
27754.7313596491,17133.0054824561,105,0,5,241
27919.5743695317,17405.4032424086,148,0,1,163
28212.3844522968,16892.1173144876,35,2,5,102
28261.2732849972,16962.9313998885,106,0,7,206
28336.3920841064,16952.5497835498,104,1,2,232
28399.8512888301,16734.5095836087,80,2,0,244
28555.6754690757,17357.0882557331,119,1,3,240
28606.9106382979,17547.4642166344,131,0,6,328
28674.297752809,17126.3807740325,142,0,3,341
28746.9317748092,17090.1865458015,152,0,4,321
28765.6598493003,16748.7739504844,148,0,3,363
29235.8137570394,16982.9324215607,178,0,5,536
29310.419383787,17544.7026622794,258,5,6,869
29397.8838563572,17531.5739242963,76,0,3,240
29648.5924217463,17428.4431630972,90,0,4,120
29740.3321917808,17157.4948630137,71,3,5,257
29768.2544258978,16785.4481537683,100,0,3,367
30015.2856481481,17044.8277777778,74,4,3,253
30142.8705035971,16933.9547790339,96,0,2,310
30789.1675977654,17484.7741420591,76,0,0,182
30939.5452702703,16722.4199324324,205,0,5,401
