Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
3353.63905060457,775.780116435289,13,6,3,0
3368.39671509792,695.450410612761,0,1,1,0
3401.96453900709,506.321761851437,0,1,11,0
3427.76831019627,924.896122546673,0,4,1,0
3442.54285714286,843.347186147186,0,1,6,0
3458.86874563649,594.904817314405,0,2,9,0
3465.9095959596,228.17702020202,1,3,3,0
3455.70650786899,750.468311356869,5,3,5,0
3460.59670231729,115.816399286988,0,2,2,0
3497.71347331584,31.2090988626422,0,3,3,0
3515.65111502347,381.181044600939,1,3,5,0
3553.31130614352,707.028652555498,0,4,14,0
3558.32906201948,231.626858021527,0,0,2,0
3570.95749848209,521.63752276867,1,0,3,0
3609.58200408998,323.220858895706,0,2,5,0
3612.16343490305,590.65540166205,0,2,2,0
3617.86775631501,463.109955423477,0,2,1,0
3650.23505248745,119.988133272478,0,3,5,0
3682.98437124309,707.823034383265,0,0,8,0
3674.51302460203,590.476121562952,0,0,3,0
3692.08368007397,242.236708275543,0,1,4,0
3706.86495468278,463.06253776435,0,0,4,0
3734.6768023541,366.852378616969,0,2,6,0
3759.09926289926,582.519901719902,0,0,2,0
3758.39054373522,180.444444444444,0,2,3,0
3776.5147996357,761.004781420765,0,0,4,0
3785.42982731554,287.21726844584,0,1,6,0
3810.95535469734,496.967680087647,1,0,3,0
3841.84385964912,126.595614035088,0,1,6,0
3847.9529035208,409.106995884774,0,1,1,0
3877.48988439306,37.2575867052023,0,22,8,0
3890.41474834179,600.053843152556,1,2,2,0
3965.36440402728,152.128937966872,1,5,8,0
3976.23675871435,642.265731100045,0,1,2,0
4159.35216984077,608.240399625351,0,4,4,0
4189.80636042403,524.083745583039,0,1,2,0
4192.19741564968,848.564249820531,0,2,4,0
4276.39839810145,797.704835360427,1,5,5,0
4310.57832744405,940.180997251669,0,4,6,0
4333.94801136364,612.226420454545,2,6,5,0
4438.10475217169,610.282575370465,1,1,2,0
4455.28889595927,467.954183900732,0,0,4,0
4450.9476567255,683.170419963481,1,1,5,0
4498.19472247498,75.1919927206551,0,0,2,0
4530.45287228109,517.728388176241,0,0,1,0
4563.94948887553,764.407095610343,0,1,10,0
4639.08014842301,387.656771799629,2,5,2,0
4657.33452320245,706.114737378888,0,0,19,0
4669.61324303988,940.43265613243,0,4,5,0
4689.99468520033,543.991414554375,0,2,11,0
4689.18421052632,285.806140350877,0,3,5,0
4695.01928696669,59.3483343074226,1,5,2,0
4730.96606606607,830.698798798799,0,1,10,0
4740.22055225446,217.192939531632,0,1,6,0
4755.91960712987,574.540923972354,0,6,11,0
4815.83649160801,299.033838657282,0,1,8,0
4829.55412566238,443.962528387585,0,3,5,0
4846.99268617021,648,0,5,9,0
4849.88502024291,13.0882591093117,0,2,1,0
4871.08936651584,914.221436651584,0,3,10,0
4882.25304393859,753.759131815776,0,1,8,0
