Xpos,Ypos,TXNRD1,EGFR,LOXL2,GAPDH
29642.440072143,9162.50631251025,175,24,78,323
29976.7326996198,9253.23821292776,442,50,200,691
30368.6654997586,8511.84077740222,34,6,6,184
30481.6372164421,8715.62612996759,105,47,10,426
30483.8865380626,8573.76851275669,152,47,5,292
30890.2563698132,8552.238170347,324,42,370,1340
31224.2106602573,8523.90329421745,154,120,199,833
33122.3304297329,9278.13153310104,860,37,142,1323
33226.9954816184,9288.75498048881,623,18,130,1075
33562.8580607477,9140.76156542056,148,17,4,527
34033.8560571515,9305.24973400213,264,8,71,414
34333.9478774852,9214.02612842558,473,40,177,899
36050.5799728138,8979.78260081559,235,75,280,902
36115.2380377965,8414.53491489076,67,47,22,437
36733.7021225044,8655.78702267881,200,32,36,591
106.093788362386,9427.04100171864,381,14,59,543
432.471114864865,10159.5798986486,180,22,59,462
432.265025343954,9704.89355539464,189,27,62,532
453.252697841727,9601.51582733813,197,35,63,551
458.876686592656,9462.18462852263,334,63,83,1104
632.472611890448,9834.08082832331,348,23,107,711
702.989410632153,10221.8396619959,183,56,93,1093
785.303232758621,9714.18017241379,477,28,143,843
917.779918711426,9529.92021676953,411,29,120,783
1112.81171903433,10031.1865825549,286,10,16,313
1081.19387126578,9485.2821065599,392,42,227,722
1108.29755213055,10021.0227561197,194,7,33,255
1353.54573829532,10054.3673469388,331,14,23,270
1448.99695528069,9972.50333016175,446,20,39,443
2475.92780624127,9358.42966930601,107,31,63,652
3684.1077416533,9955.95757399038,135,94,40,725
4593.78544317928,9520.14288903773,725,54,251,1217
4666.7780121276,9563.2660163459,229,27,75,461
5162.05117565698,9496.57206085754,224,42,150,816
5341.38213836478,9683.45283018868,179,30,151,942
5628.36714324251,9332.30914486107,279,39,112,641
6082.44416356877,9742.91211895911,79,106,121,800
6791.24816341157,10046.1127038165,47,5,7,118
8596.97960742381,9619.07775147025,392,158,237,1102
8894.57236030319,9659.17398202009,247,55,164,619
9550.64595744681,10119.4425531915,7,4,12,77
9584.51209362809,10206.6431729519,29,21,77,247
10586.6975106864,10054.2675383455,92,8,16,212
10592.3639013017,10055.2993977074,38,4,5,58
10858.7126546147,10120.6529019981,182,26,115,516
11141.821180881,9862.64892221181,62,9,73,327
11331.0791492329,9998.07775453277,32,14,37,182
11441.7316242381,9856.84797418429,115,27,122,381
11888.9796224796,9753.98691548692,382,154,118,669
11992.530569752,9672.64338444066,306,122,93,685
12099.6104241092,9887.35156178437,24,13,29,63
12052.9138627187,9915.4957379991,86,31,143,348
12130.474266906,9873.89946140036,155,22,152,415
12529.5531613269,10034.6512616955,155,15,41,364
13206.1912769312,9402.11350499212,415,57,48,524
13321.7995110024,9401.97188264059,447,28,83,829
13506.8046108194,9383.12850947272,177,29,69,776
15188.287911361,9318.19431122871,703,71,435,1104
15738.3103134939,10544.6519763744,632,19,127,1099
16127.4744,10265.6912,547,61,118,1103
15840.086454098,9744.50631286112,405,53,85,1167
16000.6350245499,9495.568466994,112,2,1,282
16085.5712347354,9611.16434871099,222,3,3,421
16287.7057783019,9864.46992924528,576,28,11,1436
16342.4926264045,9903.02879213483,589,47,23,877
16429.0201029077,9799.16142156276,734,53,20,1051
16903.3445243805,10040.5057953637,69,33,50,206
16958.0191774984,9773.35094822075,28,33,63,330
18157.4020942408,9306.2832460733,296,11,108,857
18421.4436387607,9516.59433091628,213,27,125,934
18734.1590860099,9390.40202629877,130,20,63,690
18903.4474550029,9543.09947745307,121,48,159,710
19093.3193006671,9474.67356797792,45,26,38,612
19212.682396088,9965.37628361858,151,34,269,772
19714.671901528,10078.451188455,68,12,56,135
19857.2979049566,9719.7271333674,127,44,153,703
20062.7533751205,10079.0388138862,39,11,4,374
20107.894828588,9964.72399767577,82,24,8,1096
20221.2734948605,10094.5195301028,83,20,21,442
21609.4082711443,9627.72496890547,100,26,74,375
21719.2908735969,9701.98373190174,72,22,72,330
22614.1825226001,10150.5944898838,441,29,140,860
23142.546878399,9903.51033282576,267,21,113,30
23172.7052023121,10114.9398843931,215,13,70,300
23208.2797842401,9487.95661350844,227,10,57,307
23770.8469493278,9920.15649775939,279,26,149,293
23851.0068712781,10089.2885936784,159,17,51,230
24641.8560621979,10184.3221264972,298,25,90,831
25948.5728813559,10179.0218220339,82,16,110,323
26594.1666107383,9623.62315436242,133,21,94,926
26699.8148804252,9492.71508709773,305,41,74,1598
26915.1415352261,9923.03911671924,82,28,50,523
26943.6971649485,9837.68479381443,76,43,52,557
27140.0269718022,9801.00592562321,124,28,93,769
27498.26162739,9887.03299244109,496,75,402,1914
27747.5371789094,9316.73974763407,187,26,73,538
27766.0562624254,9565.13976143141,145,20,84,457
27827.8580828134,9928.66795235394,512,39,206,605
28197.3549718058,9419.08891486728,765,121,692,2559
28573.9343434343,9362.6795224977,215,22,154,750
29847.8214621901,9407.69030436147,431,39,186,790
29897.7265550447,10217.2166218444,544,82,239,1361
29969.1711267606,9389.51502347418,242,29,105,629
30275.8383133203,9504.1125383971,215,20,210,614
31239.013712047,9766.06366307542,745,119,613,2162
32027.5066625349,9580.88069414317,378,61,108,961
32223.2277270752,9567.08590467912,584,67,175,1143
32361.8378769104,9815.88021478728,606,88,14,626
32590.9273773144,10227.7265863743,806,26,73,783
33006.1133520551,10114.6035231044,433,43,79,802
33186.0518336406,9286.40790821553,100,22,37,200
33257.584294962,9728.54489164087,208,29,134,1166
33801.076858953,9500.30226742247,347,36,348,1206
34032.6201497617,9313.88699795779,280,18,134,595
34053.0929307539,9725.92514915928,197,64,157,849
34104.3406425293,9515.12510623831,412,27,166,1243
34450.1678455644,9713.23666371942,197,12,34,531
34393.5492200108,10122.1241258741,83,22,11,661
34463.4069143652,9697.25014901649,304,69,219,904
34512.337704918,10152.0530054645,34,9,6,209
34562.0490968041,9983.68040759611,47,7,9,334
34591.7459035858,10072.0007124199,20,3,0,98
35765.0718146718,10106.0422779923,180,55,57,618
36357.3380767572,9325.24568779646,324,77,344,1183
36610.8573743922,9867.40805385862,77,47,51,520
36798.8673886029,10068.9508254926,717,27,104,1032
37029.6901268341,9559.41581696095,241,53,134,876
37039.6996625422,10166.5427446569,322,16,66,649
529.755574003795,10773.7302537951,1034,79,142,1437
718.357408095061,10435.8665057557,141,44,62,1028
2614.57697876448,10278.5226833977,123,36,22,772
2772.79710144928,10446.4945652174,173,27,41,664
2780.91489361702,10636.9654255319,223,21,95,419
6929.95367936925,10705.4517082786,48,29,11,543
6933.46476107353,10457.3144228671,197,24,159,1085
7355.82829581994,10606.9623794212,6,5,7,116
7419.96206185567,10678.0622680412,1,2,1,38
8741.103692652,10344.0951137635,150,9,259,786
10133.9913077072,10241.1632219432,365,30,188,844
10540.9874427287,10380.620736467,303,40,238,923
11189.1686707297,10509.8761324329,176,29,121,56
12718.9840255591,10943.1988817891,0,0,0,3
13981.0346887647,10844.9907496627,25,22,76,355
14495.2224709953,10433.1274170568,53,82,139,669
15808.4377923293,10567.8338634238,14,2,15,18
15770.8437810945,10582.9731343284,461,33,163,433
15792,10531,177,5,46,269
15828.1518391788,10566.3466638152,635,9,92,565
15919.1997588424,11076.2879153269,306,34,65,453
16060.3922182469,10992.4722719141,740,38,108,1247
16119.6611117585,10319.4047313833,339,68,195,1036
16287.6082884157,10300.6811875939,648,70,192,1772
16590.6182501342,10563.1673644659,218,26,45,1027
16794.2147783251,11064.8738916256,114,17,71,532
16872.1800986842,10299.7997532895,37,54,89,701
17047.1494818653,10581.046761658,143,45,190,1300
17091.4712715204,10282.3752333541,91,40,104,555
17157.7627877238,10722.9774083546,70,103,34,334
17249.7448696617,10228.2590127565,170,24,128,459
17255.3970860315,10336.5196577243,196,43,151,890
17277.7584106729,10718.0620649652,70,114,44,439
17395.1463541667,11182.3515625,109,17,133,476
17459.5279149259,11133.7595898215,154,2,29,488
17497.1434615893,10412.9734232447,552,52,86,1125
18123.6161015804,10738.303255437,278,46,212,1245
18710.7312465271,11084.9183182071,385,36,94,812
19288.0833333333,10507.6511032309,207,62,265,626
19311.8337028825,10418.7821507761,220,78,372,1086
19474.2313188902,11073.0432535158,62,9,12,122
19494.2872351529,11050.7160004175,60,13,10,80
19482.3605102607,11173.0199667221,44,15,7,615
19826.1711467801,10412.6480371301,72,101,99,109
19832.638918687,10761.4805835658,61,19,54,47
20147.5521091811,10260.7954404467,129,20,21,1138
20141.4532287266,10730.0166968417,115,40,176,139
20369.1847376789,10695.1939586645,196,26,46,349
20376.5714827455,10697.4171406902,245,30,90,576
21026.3517536705,10886.4272022839,44,9,45,336
21666.2352941176,10500.8711025394,270,38,128,276
21699.1345419847,10360.2490458015,549,62,276,524
21933.0778238155,10837.8092235633,75,17,70,43
22257.4054388133,11330.5673671199,79,8,9,204
22390.0531873289,10683.7956589754,297,21,58,421
22504.4681326873,10379.2111442415,385,47,276,781
22680.6822450317,10415.7486350732,304,60,171,866
23210.7185112953,10438.0502194052,470,29,303,1194
23374.2765812741,10885.2820222172,91,22,46,363
23457.5811821923,10674.930228208,305,29,124,690
23554.0674861412,10986.0821884792,69,25,34,381
23585.1802056037,10800.6813142512,314,39,59,583
23604.4967156709,10389.8776978417,289,40,104,1198
23814.9947501458,10658.5411238577,420,16,61,910
23950.6322708669,10457.724420191,680,105,475,1054
24162.4752851711,11444.2772496831,55,0,14,115
24121.4521591871,11456.4250635055,459,39,152,1370
24147.5962127008,10326.3423871461,479,30,209,1051
24186.0788299455,11437.3505205751,728,24,96,1526
24256.5777811971,10603.1360209263,358,48,390,950
25334.3680581439,11088.4139023481,238,41,117,569
25461.3052935515,10951.5934552454,107,34,37,323
25807.2093257973,10423.0084779976,92,52,260,1036
25922.2911365107,11042.8779383222,38,5,44,206
25930.9758943945,10440.9336139277,35,26,171,503
26107.0730371272,10211.2834246297,125,29,305,1004
26869.5814857672,11013.7115019671,406,63,204,1036
30283.2571571072,10260.9747630923,398,65,190,1389
32472.0746213972,10538.5015876893,656,58,229,1114
32653.4298118669,10321.6001653918,947,6,88,1214
32916.2571428571,10653.9388571429,520,44,259,1903
33125.2988848217,10388.8191878778,308,27,384,1442
33113.5955960195,11083.9875079399,267,41,115,694
33173.8292915531,10518.7367847411,395,72,159,1298
33187.4645528455,10903.4269918699,574,71,178,1218
33284.5732510288,11029.0946502058,741,26,74,1189
33643.0068640069,10632.7810667811,424,31,69,889
33787.7780161743,10311.7280079221,297,56,210,1268
33888.6283185841,10224.4794690265,236,40,146,798
35721.3111398406,10842.3124326654,211,26,156,814
35934.665158371,11470.8902714932,100,23,99,1221
36054.9942017781,10448.6020487051,412,39,85,914
36061.2396551724,10887.4297413793,24,1,2,468
36507.5457072772,10289.8677023712,432,38,288,1530
36530.8078559274,10452.1208167896,401,36,180,991
36556.3815877251,10817.0555370247,224,33,154,830
36734.8835626358,10419.467487328,816,46,367,1783
36916.6162171859,10924.7135083418,847,174,187,1311
709.654229169293,11943.2967351569,650,26,129,1528
1248.40153944836,11739.049390635,49,30,22,498
1361.05803492679,11816.328100194,51,26,16,413
1597.07588466579,11525.4267365662,330,77,329,969
2710.92832080201,12005.2664160401,90,17,55,456
3248.53629032258,11253.0819281525,132,94,87,1001
3312.83564479404,11981.0192506727,39,36,37,352
3399.74985204182,11679.3523377392,23,37,43,249
5893.82522071105,11698.1156048676,308,27,51,572
6177.36357091433,12407.5968322534,61,62,148,703
6301.92595923261,11926.926558753,411,29,114,511
6802.57226013649,11876.8181453232,156,13,20,179
7453.22632276481,12378.4612090937,102,5,34,178
9615.45978937291,11685.7962342429,411,39,36,882
9621.35365164571,11689.6236756604,356,40,28,540
9749.55928282244,12368.8924233661,92,3,104,357
9927.63341645885,12330.0228001425,38,2,10,160
10972.7912547529,12158.7560836502,274,84,88,1104
14318.3374152895,11692.7272619189,200,155,133,1017
14888.0984502033,11527.1726371951,461,191,135,1368
15632.8891806723,11394.8351890756,635,19,43,2066
16103.3053680822,11675.4106530994,280,93,211,1045
15858.1365168539,12066.1150983146,169,73,167,785
16022.5368408523,11203.7137245566,921,76,205,2221
16120.4337834636,11676.0022506515,75,36,61,884
16323.4415246896,11177.9406583887,413,46,29,2166
16453.223439001,12004.995196926,1071,24,147,1330
16485.6168150346,11304.8925816024,119,46,194,1195
16558.1389822372,11616.243518963,201,49,186,1337
16975.796038864,12150.435799701,17,3,0,199
17431.2451137456,11155.4168535726,41,5,42,124
17867.5293595434,11310.8421052632,1155,48,169,1444
18024.1204013378,11613.864284457,280,30,67,696
18058.7008214177,11940.7985397019,863,34,132,1364
18166.0403041825,11492.3775665399,395,41,116,876
18431.1056321006,11145.3940053179,230,31,85,517
18568.7309168443,11232.1650319829,267,53,126,646
19291.6311454954,11514.0733715997,260,42,92,784
19405.1895101435,11588.1407718951,155,42,59,562
19482.2011299435,11172.9389830508,84,13,9,435
21204.8487593541,11850.1539976369,142,75,144,687
21630.8904247884,11918.1429680826,54,17,25,97
21621.001788269,12007.4113018598,128,23,44,711
21656.0333412154,11873.8018444077,50,11,27,170
21817.0148753685,11671.6948539266,278,78,311,1119
22057.1008971525,11751.220517488,219,39,135,605
22120.9714618521,11473.2737332557,153,26,118,626
22277.9948186528,11325.3678756477,16,0,2,35
22282.5538257701,11327.7360052998,164,28,62,469
22596.3441672965,11467.2637944067,220,22,26,1339
22718.909951325,11495.126825311,117,17,9,760
22896.2351513603,11960.3336313705,293,24,143,1228
22953.6137743094,11774.5977951195,244,35,38,1311
23199.3621447028,12115.4275193798,522,17,73,724
24140.1153945333,11672.7629362214,854,157,297,1120
24157.3013110846,11445.8135876043,84,4,21,165
24285.2713864307,11820.2610619469,1196,43,80,1695
24359.2723413519,11572.5099597257,1003,68,191,2189
24519.8068971911,12057.8231204227,239,63,168,1052
27982.446366782,11656.2386554622,708,74,260,1327
28064.5611043443,11901.1582081472,508,47,164,851
28184.3243243243,12087.1445093742,600,81,482,1713
28209.3030097614,11928.0798535792,369,48,325,1043
28499.4844168493,12422.5340881422,245,61,90,1076
28501.6388415673,11246.5357302968,160,164,513,1284
28900.1031309617,11868.6654696443,27,13,28,116
29410.6797717185,11778.5789473684,63,34,23,606
29490.9449410422,11635.8724800304,98,37,40,779
30399.9304219097,11834.3915618061,88,25,2,90
33020.4673794853,11736.508880029,287,21,67,779
33149.2118176539,11607.9774970964,350,62,184,1191
34521.1910420475,12134.6030948028,91,43,103,201
34515.0383376289,12059.3991623711,216,55,186,788
34560.5271909233,12180.6778169014,342,88,329,1229
34797.9000533523,11470.9155255202,281,34,155,638
34828.4619047619,11895.6386904762,10,0,2,157
34917.0491673275,11960.5408406027,60,20,15,843
35245.6572960976,11380.4127982245,117,48,55,825
35388.152889739,11300.6075966662,117,79,87,834
35856.3046973518,11664.0390920555,167,82,278,2195
35932.0822672065,11495.7574898785,61,53,64,789
36956.8595792158,11362.9866114122,417,39,106,1310
37011.1451278507,11557.0554595715,393,23,61,769
249.8829529388,12171.1850131287,344,66,270,1574
1548.18659881255,12676.3458439355,32,24,79,479
1568.76204412427,12940.0551553354,73,46,299,742
1793.89607266898,12090.2375100187,783,57,193,867
2199.90470512703,12955.8477483261,250,31,96,488
2509.32027058549,12454.7202006065,103,69,92,1162
4692.29515134787,12764.9413929524,195,41,59,1071
4957.93496967132,12378.7276061504,557,59,291,1620
5188.16899872797,12706.3647101581,544,31,223,1005
5647.36040745931,12179.8670906543,339,57,434,1829
5862.93066109422,12689.170212766,35,30,57,206
6055.0332218972,12713.2183451734,7,36,72,300
6085.6658677851,12913.695426403,54,41,153,481
6223.58089025326,12440.3326937836,75,131,199,758
6171.16916070267,12709.8800693993,14,31,45,393
6684.35682771979,12411.42827935,587,74,473,1788
6952.32441154138,12118.2484813971,398,45,164,945
7000.40480917715,12337.5724685639,272,27,217,927
7153.9723714505,12235.5993860322,499,39,108,1087
7469.65417256011,12300.9971711457,771,36,146,991
7453.63769104803,12397.4591975983,383,15,87,542
7469.22027600849,12307.368895966,103,11,27,144
7549.0230301462,12425.5382326304,714,42,145,1067
8881.46377132728,12755.3283846665,259,7,36,417
9095.49704347826,12657.9703188406,217,33,71,867
9155.82134570766,12372.0936511285,359,8,122,726
9594.73746518106,12901.7701949861,174,11,13,264
9932.46489563567,12331.9672675522,70,4,57,310
11722.7486229344,12899.3540310466,1034,12,78,1293
11833.9762959104,12735.8019015369,231,14,47,82
13136.9691545747,12707.7766964984,242,50,59,451
13150.7111111111,12633.6888888889,408,46,112,1141
13224.437785678,12676.0830370747,624,31,62,1354
15908.6583869979,12084.4179699479,61,51,148,565
16244.3212778782,12566.0884066707,198,20,56,629
16975.6613764462,12150.4187926431,48,12,28,181
16910.3100936524,12176.7284079084,185,10,32,1196
17001.9873355465,12141.9980327063,100,20,49,607
17209.0670926518,12915.837770678,5,5,2,32
17427.3879235447,12729.22589053,72,7,11,226
17470.6666666667,12636.2731423827,39,2,5,153
17650.4515560775,12737.6486592288,97,13,36,187
17715.5615570655,12134.7718530462,428,51,65,875
17709.972090374,12547.8285551547,195,41,75,397
19562.788947567,13003.5421539042,554,150,204,1302
21384.4561864129,12557.0287167706,97,25,85,403
21521.3494698018,12330.2160749962,144,66,157,1031
21555.3447912273,12105.2391396035,70,25,122,843
22336.3477410174,12612.8144788332,722,33,109,1082
22497.8867135208,12888.5793172691,394,39,100,927
22692.8073791349,12159.5010178117,437,69,316,1671
22700.1090716555,12413.5885398282,470,57,220,1399
22817.0125794155,12408.9493011436,367,36,128,1470
22860.5090941042,12951.1620244267,213,42,463,1793
22908.3028854665,12585.2906709152,496,56,126,1168
23203.9845919404,12113.1879444633,394,14,53,350
23265.3270010672,12797.8375667022,87,12,82,262
23371.7907100908,12706.9845168179,110,11,65,447
23501.4726433751,12821.3048780488,18,2,14,130
23695.5722004844,12362.2014160611,448,50,123,1103
23877.5132935431,12484.7634291915,435,37,81,924
23924.4772587206,12917.2101565389,456,24,190,1277
24020.3757700205,12928.523100616,316,26,90,774
24633.8938688655,12671.2242319457,83,40,18,566
24753.9040685225,12691.1588865096,35,43,5,140
24763.9153418124,12600.2639109698,53,39,2,222
24838.902879729,12663.0643704122,37,32,4,350
26271.5365817426,12533.8596895194,57,10,34,366
27137.1882630957,12771.4935013785,30,35,39,206
27176.0481123075,12469.8816955159,62,47,92,565
27766.8329471245,12558.3722350959,122,58,145,700
27878.125,12389.3971656977,335,66,146,967
28187.8668663218,12913.7672202559,656,84,31,495
28253.6048387097,12832.5654466501,893,32,37,849
28496.728619775,12432.7968535626,241,25,27,615
29554.4141980947,12417.7892470312,108,17,44,565
29552.301683074,12087.2270562083,69,7,26,515
29574.4476549414,12914.8909128978,523,14,18,570
29600.4101079231,12283.075019742,62,17,33,479
29884.8874730797,12879.9506460876,129,30,92,515
30183.5778295025,12506.7785859761,87,18,29,423
30420.2824726135,12546.3925404278,93,10,30,531
30421.6361851332,12404.0577840112,101,12,32,505
31187.9013605442,12154.4386135407,125,36,119,1244
31212.569478728,12441.6962392914,433,75,400,1812
31278.3271080139,12846.7972125436,389,68,136,1524
31577.1690484489,12311.4494597421,54,33,53,840
31756.8982114676,12436.0462914256,58,28,11,706
31823.0737396539,12359.5232004013,91,28,15,939
31988.1695014663,12533.935483871,97,14,16,884
32086.1683509983,12444.4726398817,105,29,14,1042
32105.3182050845,12563.5473468691,140,21,22,1219
32205.9362255965,12100.9986984816,1117,59,28,1825
32762.4172881356,12620.5461016949,129,28,42,292
33617.2926029195,12257.6347383959,159,22,233,856
34211.7621298047,12831.7369250158,208,12,187,537
34876.3858331642,12121.9441851025,270,26,30,1878
35362.8827565178,12891.5546577222,180,28,75,711
35647.5882841022,12866.265847992,423,31,34,608
35883.6750415666,12638.55883983,577,30,111,1306
36.7728731942215,13794.9001605136,183,38,58,301
982.706913531613,13460.8042150876,213,33,153,637
1023.77310117905,13914.0349602413,103,48,57,810
1225.854846566,13321.846566001,149,34,182,633
1374.32607303011,13960.5637411915,293,49,9,356
1468.01455938697,13975.8498084291,94,26,4,158
2193.31138676845,12975.9392493639,604,59,392,1380
2655.22269376815,13645.2220236766,252,55,39,565
2708.46169504071,13563.0586602517,256,69,59,726
2766.22903713662,13731.2950764577,165,26,45,354
2963.4,13741.6411904762,87,4,11,212
3119.08822887093,13429.9290238043,324,25,37,544
4380.76983620506,13607.9189534142,644,38,139,1043
4412.53693797889,13461.866271505,800,71,310,1639
4494.31007488087,13571.7796119809,301,15,91,469
4753.75825242718,13172.0356796117,192,30,103,690
4905.6009044658,12993.7597512719,96,19,96,501
6582.30094123633,13030.6975324345,44,16,21,382
9077.43816179585,13806.0451080051,357,28,79,430
9112.76538313931,13490.3887680696,434,35,140,1303
9209.19544801679,13022.5569550326,90,82,34,413
9297.87482031624,13755.5722328701,97,8,32,381
9423.51498127341,13236.284852268,365,36,87,420
9570.9523480663,13182.5432780847,242,12,30,379
9807.77090209021,13000.4683718372,236,13,200,730
9911.02573879886,13753.8029869717,197,14,33,408
10061.0832304708,13639.8769176512,402,47,96,662
10312.0614035088,13197.9539473684,83,7,14,139
10376.9736070381,13229.4099706745,102,13,24,180
11707.0661644696,13206.9716258632,362,65,224,1587
11822.9504472526,13614.23952861,136,50,158,794
11896.4327364215,13847.384194169,123,32,103,341
12092.117693837,13737.9121272366,34,29,21,141
13079.5548234054,13847.1863468635,365,32,104,945
14084.7941568837,13883.7142475987,261,47,168,730
15877.0962740106,13066.0710483684,166,15,67,554
18196.4956684387,13457.4683992912,245,92,84,1058
22004.6878042988,13083.0325377034,189,46,222,1285
22149.4886001181,13083.3555818074,156,43,206,1253
22356.2330672472,13773.3847363328,112,31,49,478
22402.2425864662,13359.2392781955,366,68,209,1997
22673.7875941251,13399.6964139268,280,42,160,1504
22703.4836235489,13770.4510779436,85,23,9,460
22850.7200540958,13733.2187017002,136,21,54,457
22975.6203294496,13427.2670033863,274,72,456,2018
23722.3396722218,13685.7295484406,297,43,118,1355
24358.1978382552,13480.1073151901,34,24,13,164
24311.3192900332,13457.5787009947,24,17,14,195
24406.0668523677,13502.8527656188,30,13,15,239
27064.2574331391,13299.5604362767,53,35,90,436
27402.905106383,13773.4193617021,250,20,210,597
27424.7130941348,13075.7481795313,90,102,308,1073
27486.0239661654,13668.3336466165,167,8,161,287
27951.6944749863,13611.1176470588,141,23,84,487
28096.1417910448,13780.2558302239,117,23,72,373
29742.0927684441,13021.1117604091,79,23,136,785
29796.199607913,13434.0755658528,114,38,163,836
29988.4640814868,13724.0654038599,88,24,39,535
30069.9957820738,13244.1588752197,147,20,74,465
30149.1479064709,13595.3358709444,328,54,97,789
30137.1677758319,13170.8066549912,156,22,113,668
31845.7531992687,13054.1414990859,161,17,33,748
31913.9579710145,13005.5076086957,26,11,22,171
31937.7883396705,13088.5085551331,151,9,16,622
32083.5026153115,13200.3613884926,143,20,34,856
32181.6024144869,13265.6555331992,347,10,50,1431
32863.1129842581,13132.0026794686,105,74,146,1491
33364.0408738548,13786.8123091379,88,4,37,394
33424.859915314,13114.0319336627,564,23,291,915
35215.2979974279,14207.1683997795,184,45,44,1015
35232.856824342,14208.5677625251,242,53,65,940
35642.3361788618,13120.537398374,219,38,86,941
36083.5284090909,14046.2471590909,250,12,145,398
36798.1756820878,13624.5682087782,393,32,376,865
710.225202744853,14548.1345394053,447,15,68,507
961.018037661051,14495.2109018831,201,11,43,327
1107.04876769795,14056.8121394861,115,54,54,795
1309.14359593174,14630.3504568178,227,18,106,569
1382.75944333996,14462.8691487439,353,12,198,853
1429.98478006356,13968.0013380164,126,22,5,188
1418.79771440778,14108.1212218306,335,79,17,548
2066.06756165183,14811.3188384649,667,40,120,800
3742.95208446129,14088.3971304819,114,30,8,559
5248.20397368082,14303.0740549607,121,66,29,580
5377.67939344706,14735.7668562145,133,145,249,1745
5432.44157303371,14299.5902621723,112,69,17,537
6853.81435756744,14116.2322816644,216,44,187,822
7025.04342953208,14154.9792659008,133,41,131,756
8859.96167494677,13951.8891057488,550,38,260,70
8998.40302853815,14646.6878276063,89,18,95,45
9017.29138370119,14094.8134550085,102,19,23,3
9105.42277445738,14068.5589808116,69,18,22,35
9327.86928,14732.75152,84,26,62,488
9447.10287786087,14682.2306820757,28,17,11,296
9563.69484572855,14466.7540574282,130,33,86,835
9650.53610603291,13963.2643967093,174,32,69,671
10801.4218411382,14670.5468764723,248,26,85,799
11563.280183843,14414.3788226975,22,21,53,0
11601.8074272588,13945.4934915773,52,26,96,18
11761.1387376487,14282.2887678968,56,49,180,0
11824.3203342618,14585.4393155591,137,18,35,0
11801.4203026038,14113.0281491907,89,45,225,0
11966.2528677033,14335.3838898802,49,31,60,31
11999.4373373807,14712.9052471813,222,7,47,150
12226.9278810409,13926.5462825279,303,38,152,676
12540.1089046294,14822.1836579813,323,58,251,1029
12724.8038098629,14463.4472138152,219,28,186,661
12840.4461062403,14402.3156266117,312,61,162,653
13243.6169708029,14212.9870437956,304,33,190,910
13404.6009629,14565.0235060889,187,7,50,463
13586.1987547893,14765.1834291188,418,27,114,810
13891.1069038681,13964.15733638,286,40,277,1101
14589.1071623242,14120.0688978524,224,93,505,1297
14643.5440729483,14749.3204998311,354,33,64,609
14727.1047619048,14224.9166248956,257,77,429,822
15338.2412976557,14657.8662088563,68,38,56,308
15357.7770700637,14433.7930963633,78,51,111,507
15699.2693320565,14761.2681350251,191,46,65,507
15794.6759427304,14570.543456342,265,38,42,411
16234.9913902254,14809.4687262598,105,8,43,527
19325.3827016973,14595.5463845617,553,45,73,1103
19440.5941731637,14572.2503077554,677,44,64,889
19440.5395058376,14701.9869671463,326,38,46,626
20112.0911347029,14804.221563491,425,15,137,1032
20161.4538258575,14481.170883129,271,33,236,798
20884.6893725269,14644.0121537592,56,10,4,281
20984.2712850344,14722.9992067689,36,9,6,281
21716.6986111111,14300.0669444444,168,3,27,335
22364.1379056047,14322.9339970501,1,0,0,12
22483.6692733789,14016.9960899316,0,0,0,8
22524.816636528,14150.3428571429,0,0,0,11
22806.265917603,14226.1844569288,0,0,0,6
22905.2395038168,14110.921278626,0,0,0,14
23269.2769482512,14220.5033749233,12,11,16,224
23886.8046312512,14198.6020626581,57,40,116,545
24131.5843238034,14592.1750722775,18,4,10,146
24237.3459353575,14319.0940254652,87,24,63,587
24450.9228733459,14137.7334593573,200,84,135,888
25082.7519937893,14001.7289152375,423,31,161,1915
25567.8122022719,14327.2074019787,388,21,71,725
25730.1627906977,14096.5005912495,530,41,113,789
26416.6300398759,14547.9459459459,582,39,242,907
26751.3249518511,14725.508773807,396,34,69,998
27174.5020888396,14118.7690340182,263,49,58,1459
27874.8220424671,14366.6928715875,14,3,4,178
28065.5859965137,14109.7370714701,40,7,18,326
29377.7920168067,14651.6134453782,547,41,128,932
31123.3269896194,14446.0034602076,3,0,5,32
32424.2151777137,14209.2030739673,398,16,235,868
32577.7845628674,14582.2213161388,205,6,119,348
32800.4452822892,14320.783062645,362,15,170,1113
33230.8577054345,14057.7379889735,169,10,149,772
33386.550245098,14609.3905228758,57,5,3,67
33499.5811138015,14630.2742681048,167,9,14,151
34608.9283041166,14727.1225132953,111,24,13,773
35219.7239451218,14231.316640755,92,40,52,660
35233.0913406702,14235.0337248374,163,52,49,607
36075.9099587597,14121.1390713304,79,14,63,184
36225.4442134442,13984.6832986833,570,17,310,839
36082.7835186396,14052.5117724003,48,4,22,81
36087.6657809831,14180.0138546214,423,16,189,763
111.57790368272,15459.6550776891,447,24,110,592
121.728249566724,16073.395378394,95,25,39,708
468.840695689287,15619.1302816901,163,38,95,998
1227.62971532744,15365.5839293227,1598,51,294,2163
1803.82280173855,15058.9667335339,272,44,190,813
3117.92055808656,15072.9809794989,842,118,499,1645
3314.83117520712,15120.4110463332,801,125,510,1445
4347.10495575221,15478.0842477876,118,55,123,859
4576.0834095482,15632.5719773185,106,20,55,497
4698.05257121009,15739.8505065953,93,17,41,626
