Xpos,Ypos,TXNRD1,EGFR,LOXL2,GAPDH
5526.76690391459,16550.1711150652,196,1,70,478
5547.77818080357,16186.3150111607,282,2,116,725
5706.66000951022,15856.7543984784,403,3,345,914
5802.61058758315,16454.6493902439,322,2,156,687
5898.49794661191,15770.59137577,71,5,83,419
5932.65936073059,16404.6694063927,128,0,91,508
5966.68449334698,16234.0747185261,318,5,222,764
6008.08584686775,15741.030162413,41,1,56,262
6069.81232173417,16668.5541928123,150,0,110,552
6140.72413793103,16124.2640804598,93,2,80,442
6166.767826583,16310.6674272675,236,4,109,787
6183.85965909091,15814.6363636364,72,0,65,388
6240.25086625087,15957.3967428967,63,0,94,306
6355.95801104972,16638.8758747698,84,0,28,216
6410.76276276276,16387.9198198198,282,8,282,761
6595.93604193971,16089.2466579292,692,8,296,1283
6796.37554087907,16261.432020041,418,7,260,986
6816.02994011976,15925.2707217145,431,6,276,758
6848.45981125936,15767.44061178,13,0,36,141
6922.3204373423,16430.5113540791,151,4,154,546
7287.55226748655,15805.1867794005,45,0,111,414
7408.96885665529,16266.0921501706,29,1,54,201
7477.22035272654,16355.2118386377,134,3,8,360
7515.64304235091,16212.9207721118,22,1,0,136
7672.73397040691,15935.1624537608,32,3,0,184
7813.00481000481,16489.6931216931,129,0,18,448
7896.86135603527,16033.5165703861,33,9,1,181
7871.6307277628,16537.1983827493,83,1,7,335
7982.20066030814,15886.5095377843,13,0,0,88
8044.21121314645,15740.6597390043,11,0,4,80
8190.87286397813,15962.1982228298,39,4,7,186
8388.44022988506,16567.6454022989,81,0,67,259
8590.51593220339,16542.4681355932,79,5,85,212
8726.90703851262,16387.4103585657,1,0,42,28
8866.71766561514,16002.7839116719,104,1,281,380
9123.58683656636,16127.7093122476,365,1,560,1496
9254.37571669477,15909.4978077572,99,0,166,482
9428.80412916887,16370.6154049762,63,2,66,803
9481.52848217567,16547.532892319,97,0,56,510
9615.84702797203,15871.8977272727,3,0,14,27
9856.20287433155,16123.5631684492,30,2,43,217
9987.89523809524,15832.7494824017,23,2,109,255
10205.7171020207,16194.5993100049,4,0,15,29
10200.6764819837,16151.0209221232,29,6,74,137
10213.1722647157,16236.9035583638,7,0,13,35
10429.4920653174,16034.2817387305,29,1,321,281
10982.1104272266,16104.8816075308,21,0,252,227
11081.306169297,15900.9618364419,20,4,89,200
11193.3831775701,16341.8054690204,13,3,32,145
11404.6802325581,15887.7248062015,808,0,246,1217
11498.1758321274,16279.8721659431,429,0,94,777
11677.523498062,16198.070251938,192,1,84,572
11705.7497258772,16411.0644188596,372,2,37,779
11714.821209182,15892.5826058843,9,3,57,242
11868.1661045531,15886.9787802136,2,0,2,49
11862.5377138414,15754.3145412131,5,0,33,175
11897.8446411013,17071.715339233,52,1,87,146
11921.0706240487,16076.1835616438,68,1,20,296
11989.3316467341,16567.5975160994,99,0,11,202
12064.338921762,16650.1180144642,11,0,0,26
12052.477827051,16653.1735033259,12,0,4,52
12098.570673712,16645.9101717305,150,1,34,354
13195.5502301652,15945.5480639047,26,2,32,211
13350.7530620308,16567.3287238246,28,0,14,176
13434.5411401851,16140.6831161078,60,5,75,454
13762.661680718,16410.3026924123,93,1,20,615
13825.7221826809,16215.9295373665,303,2,133,824
13916.0450284566,16672.1228657516,196,1,52,563
13906.7426829268,16452.5751219512,338,1,49,509
13984.9859638178,16537.0773549595,102,0,25,186
14135.4141483516,16090.7303113553,697,6,193,1066
14179.2442706929,16244.8411970882,419,3,136,639
14201.9647058824,15931.1957983193,415,2,133,831
14233.528314239,16517.2929623568,348,1,97,515
14241.4030626196,16345.5244736123,430,2,109,721
14277.6155747837,16138.9616810878,379,5,106,471
14370.8509918846,16130.1749323715,252,5,126,367
14373.5783866058,16565.0163622527,203,10,71,354
14424.2310469314,15902.480746089,214,0,97,422
14477.9800431499,16428.2740021575,209,4,59,466
14493.0973693201,15857.9429449949,139,3,168,494
14502.3223909848,16161.1896129348,439,4,135,606
14535.7723486952,16565.2665186008,145,0,33,399
14606.2366158114,16386.4110957004,420,3,62,470
14616.7034920635,16264.3653968254,319,1,70,384
14660.2857142857,16182.780495079,289,2,106,613
14773.2299193789,16664.6157061809,84,1,24,441
14812.3837104072,16353.9447963801,147,0,28,374
14837.7269219353,16557.3814188186,86,0,2,255
14857.6922620812,16091.2395493626,400,2,32,483
14883.1072423398,15849.5706824513,73,3,28,184
14906.8161827498,16331.7467976089,50,0,0,161
14939.1064726159,16595.3600153198,261,0,9,421
15002.023046532,16450.6681299385,55,0,0,165
15018.4200819672,16259.5203210383,48,0,0,159
15464.1116798511,16158.7501163332,72,4,0,312
15510.8583594801,15983.8238458091,10,0,0,115
15574.145087236,15898.984389348,15,2,0,137
15619.8106904232,16286.8527282851,29,7,12,192
15670.3175250093,15932.9555390886,23,1,12,95
15905.7682242991,16284.4451996602,12,0,123,149
15882.842416561,16622.7549640896,65,1,75,164
16161.8761435609,16563.1534130894,34,0,90,136
16308.4253427195,16157.4068173398,53,1,310,222
16834.9811580882,16040.6516544118,12,1,95,132
16884.4495932955,16584.8087256594,49,3,91,185
16897.4969008264,16050.0165289256,11,1,159,175
17592.9233144622,16377.4269171384,29,0,117,123
17632.6690114772,16261.6827101074,20,1,102,115
18170.865136876,16189.9355877617,29,1,201,193
18221.2556792873,16426.4231625835,15,3,114,119
18376.8739903069,15911.1070274637,31,2,224,219
18581.246343341,16490.720169361,23,2,19,112
18593.6525179856,15986.7442446043,19,1,30,225
19008.2775,16638.6083333333,38,3,136,174
19126.3558511744,16277.3007690709,64,5,42,347
19429.5022312373,16617.1853955375,34,2,165,159
19688.7276803914,15838.5462698736,28,4,6,164
19690.2659713168,16106.8822251195,15,0,2,116
19802.1125827815,16096.5807119205,11,0,6,111
20067.0151445617,16237.8113813676,11,0,1,103
20138.4435090829,16151.2432432432,62,4,18,199
20171.7840726884,16498.2672367718,22,1,34,129
20449.4389097744,15958.4107142857,19,3,7,134
20968.6491847826,15806.3059782609,40,2,8,195
21174.0198640878,16195.7807109252,16,4,7,132
21301.5882463387,16992.2306609087,34,5,29,102
21308.0358177509,16679.7498024756,30,0,37,139
21385.3015824711,16103.5496043822,22,1,226,274
22008.7505369745,16058.8011660018,16,4,220,255
22063.8001750292,16567.9827887981,18,1,46,199
22071.9394269133,16405.6855277476,30,0,137,271
22716.4961027052,16492.6075194865,19,1,65,81
22781.7352081812,16121.3816654492,173,10,233,219
22869.0559901194,15994.3993412927,40,1,119,116
23671.1612149533,16495.5995327103,18,0,73,77
23790.2107201309,15958.9725859247,15,6,181,152
24057.4526572999,16445.8246792914,52,0,68,96
24124.2737388724,16484.7151335312,8,0,22,28
24154.7933972311,16412.8051118211,37,0,80,65
25007.2066321641,16483.4788192448,44,1,70,84
25101.8410127379,15947.7760654191,4,1,5,29
25079.9864206128,15944.3840529248,102,1,76,287
25415.8573842514,16157.7789793849,2,0,31,74
25498.4180855089,16074.6337495271,49,6,124,166
25509.7213640338,16240.9003206062,44,2,70,155
25549.1878121878,16673.251998002,42,1,140,173
27286.2372294372,16313.180952381,51,3,190,239
27543.5619202226,16128.0424397032,30,0,182,166
27887.9943502825,16292.2094430993,64,1,39,466
28594.4391189068,16006.7997144605,19,0,57,195
28651.1012609859,16079.5682078716,11,1,73,168
28706.7191525909,16374.9086744918,17,0,51,115
28867.1995731057,16857.5688367129,139,4,85,345
28927.3743842365,16825.3469387755,182,2,76,364
29219.0932572962,16225.9188191882,20,2,127,156
30653.2190016103,15836.0933977456,20,0,53,74
31741.7816479401,16517.5471910112,6,0,22,44
32624.1411605938,16470.1089068826,44,2,1,51
32782.1998862128,16057.6171060118,56,4,11,56
32839.9251473981,16533.6177903102,9,0,0,15
32953.0221921516,16654.7588633288,25,6,96,111
33383.268064346,16437.5044831224,83,13,96,142
34693.3524590164,16358.3712431694,1,0,109,62
36158.4167539267,15875.5661431065,19,0,107,135
36775.3675675676,15933.9311711712,20,2,119,138
36872.8272804054,15900.5945945946,22,1,166,178
13.9713625866051,16964.0124711316,215,3,12,460
10.5205003474635,17207.8220986796,141,2,10,328
118.211681799702,17264.9594796043,117,4,22,541
82.5708446866485,17567.7938237965,183,2,27,597
152.682606315021,16874.3195838657,344,3,34,1108
177.666353912554,17016.394445487,204,5,17,725
211.086462545735,17553.9383785866,71,3,17,541
255.353975535168,17403.7654816514,178,6,10,634
280.155430711611,17215.7029494382,100,4,12,465
361.126068734283,17121.6499580889,86,3,23,629
441.619814458253,16875.5667775249,207,5,55,892
444.441552295315,17333.3705631803,113,1,9,569
455.052243958573,16754.5070195627,225,6,67,921
564.117526921649,17202.8934274044,110,2,26,520
585.681988508619,17408.1353984512,119,2,21,564
658.989300411523,17064.3543209877,298,12,119,1011
691.391265060241,17270.1421686747,121,4,26,384
721.713193116635,17547.2215241737,97,0,28,514
760.382274247492,17229.9183946488,71,1,25,234
854.396923986986,17322.7346938776,148,3,89,508
894.678710267551,17206.3914932541,129,5,90,494
957.991582491582,16988.8202394314,159,15,80,804
962.246115427303,17517.275527192,148,8,50,566
991.100418410042,17206.5812910938,156,6,69,355
1026.81916406028,17127.5240261587,87,1,15,275
1058.29614901632,16906.640226036,187,6,15,499
1093.97247119078,17575.2058258643,19,2,69,262
1117.77465397924,17090.1295415225,174,1,14,341
1168.04702774108,16984.5624834875,140,4,10,249
1190.44307046197,16849.520065329,195,9,33,636
1247.29323206293,17449.1302048013,179,2,43,670
1262.05690492713,16979.3682627805,186,13,41,359
1292.05400322407,17147.0819451908,445,9,49,808
1291.73603922637,17596.0114410242,148,2,134,491
1360.2588028169,17099.573943662,179,6,35,400
1447.37893569845,16978.899556541,193,3,59,465
1460.41523279352,16781.0817307692,294,5,123,966
1463.76549723028,17596.2777631232,137,3,191,576
1495.65027203482,17131.3099020675,111,4,41,634
1564.24120346762,17346.1458439572,150,4,23,583
1574.87626092804,16806.3467832325,198,4,96,444
1616.12554395126,16977.0197998259,324,7,122,799
1621.37183770883,17446.5007159905,108,2,48,373
1693.0203599882,16764.5683092358,179,8,118,540
1804.79262394196,17466.315598549,117,4,35,538
1856.83716422044,16833.0290778178,142,3,165,630
1893.29734699238,17283.6359338061,130,0,100,824
1885.34557358383,17010.4067748363,110,8,228,818
2003.34887824553,17469.5896143181,154,0,46,567
2082.42441209406,17182.695968645,98,4,187,539
2126.8769751693,17238.737020316,93,5,74,321
2148.84094881398,16919.5760299625,101,2,284,783
2181.32751507458,16803.0092034275,55,3,159,368
2187.30437828371,16710.0094570928,88,3,273,605
2205.95591397849,17546.8200716846,138,3,136,369
2209.98269079465,17459.6907946499,193,1,81,493
2272.40009051822,17347.1783208871,96,0,79,307
2294.40929122292,17190.5363569592,163,4,326,843
2336.46757597511,16933.7619047619,219,5,392,808
2347.13202832153,17394.4910453977,145,3,144,560
2466.69206145967,17580.9417413572,119,1,340,553
2465.06746396811,17477.5010732904,165,3,104,569
2462.41216018708,16783.3984215142,176,4,386,894
2572.50132415254,16935.2306673729,307,5,315,780
2595.94082087178,17110.0009545021,208,6,336,1035
2624.1147296086,16710.1251867344,69,1,212,498
2669.0783005618,16991.236130618,117,5,176,369
2726.49907407407,17328.5325925926,156,2,185,806
2748.02302459445,16865.8587127159,230,6,179,593
2761.68591954023,17224.9206896552,96,0,116,490
2808.30565127498,16671.7239834597,12,1,29,166
2827.5109922757,16988.1036838978,182,3,52,704
2874.12249674902,17426.0041612484,12,2,11,274
2932.77266922095,17232.945083014,99,2,49,488
2938.40679468242,17555.0812407681,89,2,19,447
2973.05930953083,16856.2605488345,73,5,34,486
3011.4109963548,17040.8503948967,102,1,34,292
3028.59861695731,16755.4242333133,64,1,52,541
3080.3875586275,17185.3808936065,63,2,30,452
3120.42575039494,17070.6105845182,288,6,99,585
3201.72601049059,17413.0104905893,71,0,10,463
3221.52298524404,16740.5865493757,99,2,101,739
3229.79942611191,17560.1357245337,168,1,23,520
3329.9600468506,16943.6523945862,181,13,100,824
3349.13164349959,17356.5194875988,114,1,18,384
3403.31599256824,17242.5329426897,240,3,193,1051
3380.63682331945,16852.0600832838,129,4,77,432
3436.85135587546,16782.6340810177,112,1,97,583
3571.95693317883,17541.9750869061,244,3,52,588
3664.45966535165,17128.289348388,165,8,44,595
3617.76355932203,17324.4655367232,74,1,64,534
3638.38878889175,16751.1542813062,89,2,73,561
3660.38402148372,17449.218529708,94,1,12,341
3693.6649924661,16894.0991963837,55,3,40,494
3771.23447733822,16992.5823945507,36,0,15,321
3795.28680351906,17416.7096774194,87,0,6,543
3847.84467496542,17292.8607192254,142,6,23,451
3842.85720420872,17080.9471762938,122,1,27,731
3835.69912749789,16784.9200675486,157,5,41,588
3918.63007778738,16736.0267934313,167,4,58,530
3957.70728247163,17213.8526166457,153,6,45,713
4059.70047293747,16704.1639516553,144,3,68,473
4136.78670197117,17503.1088555457,71,3,14,748
4106.43289328933,17402.3157315732,39,0,4,393
4157.9154619736,17343.2341294783,86,4,3,888
4211.91010712622,17078.1327433628,237,11,94,1378
4463.47577225924,17475.959721381,224,5,40,903
4629.70601336303,17512.2972261591,100,2,17,360
4618.94230769231,17182.7305093555,155,8,76,872
4642.67550561798,17374.497752809,155,1,14,430
4754.81706978037,17217.7903808729,110,0,5,392
4773.75203352231,17336.7409415825,80,1,6,433
4785.07966513638,16758.3675398326,196,1,148,1002
4840.2457337884,17094.8017633675,185,0,55,749
4957.77522667447,17014.0639075753,292,8,248,897
4971.32328807996,17129.0999552439,151,4,56,326
5037.89408450704,17586.12,70,5,32,369
5045.05161290323,17266.7455820477,66,0,24,270
5115.73688415446,17368.4852197071,23,1,8,226
5169.92811330839,17213.1827899519,300,1,82,848
5264.68446601942,16849.4441747573,187,3,148,836
5280.6452041155,17357.3567872552,103,4,53,514
5335.10955710956,16707.5993265993,327,4,112,760
5382.73335102149,16831.3274078005,138,1,55,359
5426.26710487003,17405.8332835375,103,2,102,505
5433.18308550186,16927.5768277571,223,9,157,821
5531.64059433698,17500.5890103729,168,0,58,503
5655.58131222875,16907.7403625223,167,2,130,584
5697.39810017271,17419.965169833,75,0,17,440
5764.20212916962,17527.2899929028,92,0,86,636
5738.6028443508,17232.0811166711,291,3,90,872
5776.41536916123,16724.8948602043,127,0,54,531
5939.59605488851,16831.8913664951,97,8,110,517
6044.48871841155,16826.4731498195,95,3,83,609
6068.22856298048,17472.6537551745,114,6,50,651
6195.28830645161,17503.1290322581,92,1,134,361
6201.01545064378,17294.7848354793,156,2,150,885
6302.035291152,16876.0279808419,181,7,148,379
6362.5413895048,17603.921286031,298,2,100,662
6435.87821656051,16740.6022929936,133,4,111,389
6458.93603896104,17528.0025974026,375,0,58,934
6464.66092902617,17091.9427021929,50,1,103,388
6770.22393162393,17371.0060778727,170,1,154,997
7136.52590595987,16825.7373465109,322,8,385,799
7150.26245945149,17135.947803008,140,2,181,770
7323.16544715447,17479.8284552846,70,1,45,167
7366.67117624953,17582.8248778655,192,6,160,454
7542.15465587044,16913.9467611336,58,0,18,394
7579.99377408835,17053.8508745924,50,5,49,405
7657.87941075711,16876.7344981158,85,4,37,452
8441.50988912197,17106.7556188193,5,1,2,4
8400.95823357276,17116.6259643522,9,3,7,47
8480.47881466078,17096.8029633481,9,3,15,10
9328.53158902361,16871.0561582642,331,6,201,810
9463.5285467128,16871.5980392157,328,4,228,786
9807.19846261356,16898.3728162124,35,0,172,155
9945.01212789416,17230.4119808894,31,3,216,151
10018.2176896683,16862.6896683187,17,0,171,136
10762.7750618812,17118.6652227723,11,0,99,114
10980.8594349494,17409.4042553192,674,1,121,758
11054.4506001847,17316.8416435826,340,4,222,345
11152.857538036,17270.9895112955,822,3,403,945
11320.6814459192,17494.3369104773,89,0,63,222
11510.2328644119,16814.9889254714,16,1,105,137
11599.6266636589,17409.3478457027,439,1,152,584
11713.1109034268,17528.931152648,374,0,86,512
11764.1804631355,17248.7388874102,229,1,104,456
11770.251183432,17590.100591716,208,0,60,313
11958.9140316206,17076.557312253,122,1,79,354
12131.3314364207,17518.9703689168,41,0,18,54
12105.6804764371,17518.6452615225,151,0,65,359
12168.5267160296,16988.9125475285,462,0,260,978
12159.5051664753,17517.4535017222,288,0,102,549
12464.7685294118,17536.6241176471,216,1,52,439
12493.9971098266,17334.3393545279,188,1,83,542
12620.8366991643,17372.7764623955,119,0,19,350
12811.6679226325,17250.5584024115,184,2,116,603
12958.4652363925,17542.8263806118,62,2,31,301
12958.934,17329.36775,184,2,76,554
12973.4559223301,16831.332038835,33,2,73,317
13350.2367310012,16973.8642943305,53,1,66,428
13357.4106220802,16857.1927710843,67,0,76,472
13492.6762643042,17584.1734957549,148,4,20,385
13759.2894375857,17486.9403292181,401,1,85,600
13795.9331594839,17146.3992588526,1489,8,348,1957
13880.7550289336,17588.0281069165,149,3,88,234
13918.077942949,17442.1183206107,439,2,111,541
14106.593516851,17270.772317983,160,0,35,585
14158.4283124887,17076.5939822367,295,9,117,1019
14410.2451723295,16719.3348814471,511,8,117,793
14465.2126489459,17315.038802322,526,6,121,999
14480.6292647327,17004.2632731253,285,10,61,475
14601.0423292273,16829.6646136618,507,5,153,768
14615.5543686661,17420.8266228431,370,1,31,638
14633.9423766816,17020.6087443946,536,8,106,569
14741.1395348837,16942.0266472868,633,1,71,665
14737.8280785247,17460.5886377156,540,4,64,820
14906.020452099,16816.1133835666,311,3,22,657
15005.990521327,17224.6990521327,333,5,82,768
15096.9114089572,16702.084341288,228,4,40,363
15219.1664237832,16817.2232585252,327,6,77,581
15305.2943925234,16856.4876805438,182,0,32,365
15330.8956604978,17479.2868538609,104,9,12,316
15368.3952205882,16910.1224264706,66,1,23,146
15513.9007747318,16811.7202026222,218,4,193,478
15495.380404463,17390.7119944212,43,2,12,215
15773.5180677064,17461.5694180297,151,4,46,281
15914.3399221324,17100.5819107517,27,0,140,113
16082.0747599451,17294.1783264746,26,0,120,93
16303.4602479942,16924.0561633844,51,7,325,205
16605.9384615385,17150.4272435897,16,1,121,68
16889.0443442315,17553.6253288237,15,0,133,141
17039.1713229252,16786.8705834018,29,2,135,134
17331.1246851385,17313.7938706969,44,2,194,125
17630.110817942,17501.9939690916,66,1,133,150
17653.960908414,17330.7259865972,8,0,36,73
17885.7588212485,17113.8642884839,48,4,220,204
17890.8340757238,16878.5475129918,22,0,102,129
17992.8935758514,17539.2941176471,14,1,86,84
18392.4797613975,17283.6599914785,35,2,127,143
18455.5356496562,17064.8697068404,33,4,141,177
18452.51039783,16834.2789330922,36,1,196,215
19116.0908193485,16992.1944718657,46,6,255,274
19211.7168253968,17186.2666666667,42,1,148,142
19618.8447272727,17397.3152727273,27,0,39,51
19850.5802519301,16942.6046322633,63,3,193,98
21046.248702218,17695.2392638037,37,4,58,246
21042.9102758412,16815.3682934222,14,3,177,134
21064.5500969619,16677.4353587589,32,0,166,286
21166.3370399199,17679.3161347715,41,11,54,211
21293.9446959671,17009.8360381695,63,3,118,169
22697.5646656906,17380.4982918497,48,4,27,88
22761.2901494826,17331.0421617478,23,0,17,115
22892.0421845574,16835.8237288136,55,1,140,258
23662.4970588235,17033.3066176471,12,1,155,78
23807.9181739879,16881.4784668389,16,0,150,91
23859.9629915189,16979.5952197379,14,2,224,102
24128.4523567311,17406.510342489,6,4,8,63
24514.8432687531,17119.4692001987,20,10,9,172
24576.5398944427,17320.9285936045,16,5,3,89
25008.0659854926,17130.2533343733,32,1,23,159
25009.218758052,17154.470239629,24,5,18,115
25060.6724137931,17094.3559386973,68,6,71,204
25470.9785781991,16956.8356398104,46,3,156,203
25843.5578373847,16746.4715004191,26,0,142,194
26966.795862069,16945.6171034483,12,1,41,211
27320.9627443748,16722.5540391,21,3,69,238
27461.137667304,17324.5726577438,40,4,16,190
27656.2350066637,17109.4269213683,329,17,254,720
27848.0461267606,17501.8588028169,184,4,70,416
28255.2686350436,17467.353339787,184,3,127,471
28894.7979462875,16840.9680884676,30,0,10,63
32287.2914704343,16851.6436420722,45,2,210,210
32370.0454402516,16860.2238993711,33,1,55,86
32671.7036442815,16751.0112308045,5,1,57,81
32749.1529059041,16864.9093634686,10,0,62,60
32857.7056030389,17006.7440645774,18,1,123,117
34346.5649258998,17294.7163020466,18,2,29,89
35132.4915851272,17575.9385518591,13,0,46,74
37043.9492089925,16963.6611157369,26,3,5,109
13.6533258173619,17880.4616685457,65,1,22,443
41.5540540540541,18211.5267267267,79,0,3,412
161.8710016519,18213.9930920559,133,1,21,450
165.902133333333,18356.4584,201,3,59,680
202.402699435939,17751.1398066076,112,4,70,703
265.045040354074,18294.5699036709,54,0,7,257
290.50302530253,17898.446919692,77,2,59,524
312.384316985315,17988.8492657246,138,2,30,700
348.733724504051,18423.2101145571,141,2,22,713
358.139150178398,18199.9493999351,178,4,26,610
482.390036452005,18517.1142162819,141,5,34,434
490.476729818781,18370.2541186161,55,2,2,244
589.371452894438,18109.5841373439,172,6,51,819
581.351359338061,18341.6421394799,124,3,32,514
573.389771941949,17756.063119097,141,4,106,908
673.569278441788,17986.2306330235,214,4,85,857
833.631817039457,17655.7946720281,78,4,102,573
867.059186189889,17848.8093711467,168,5,183,727
887.913868613139,18319.9346715328,94,4,16,489
972.666836215666,18359.8982706002,67,3,22,299
979.611717403791,18157.5807007467,105,2,75,567
1068.19050196185,18525.5976187255,164,0,10,400
1033.0064487762,17732.795691045,111,3,165,553
1054.64527277216,18214.4774129844,116,6,66,444
1102.99554707379,17958.5428329092,157,2,274,643
1193.05095360091,18074.9948761742,132,6,160,545
1339.06909346169,18110.0146409948,339,19,389,942
1275.23140495868,17730.0390683696,169,10,464,914
1397.5680705191,18217.2906464251,228,1,135,406
1562.75260145682,18448.6821019771,90,5,62,483
1604.66554734721,17663.3295836132,173,9,331,627
1645.00125754527,18238.3561368209,113,1,253,731
1664.24337535374,17787.5816825315,160,10,425,679
1740.45980782751,17922.8739161003,437,8,653,1101
1867.69127155172,17627.7384159483,168,7,189,639
1875.95335202651,18448.5202651032,39,4,51,456
2045.23764906303,17746.8120386144,131,10,272,636
2051.70820668693,18891.5501519757,129,11,39,428
2095.77189409369,18471.7268329939,200,1,82,779
2114.45038167939,17663.8949472919,101,9,125,388
2188.14395527603,17692.0457721873,54,2,144,262
2194.50540275049,18054.0660609037,93,7,307,690
2255.18293373608,17854.6041155371,144,17,293,508
2293.65310492505,18063.1037354271,54,4,138,258
2295.07002951435,18358.6367051248,61,3,62,335
2388.47705057374,17811.6334466638,165,6,402,620
2393.93656136717,18068.545054376,125,9,318,545
2388.12197483059,18380.2620200065,105,4,45,302
2463.87366926898,18237.8009226402,71,3,98,268
2462.65566365532,18330.084086171,86,0,43,264
2528.04289710911,18511.3733291887,126,5,44,680
2551.46685655101,18189.3443811497,234,4,265,591
2604.86658415842,17798.1881188119,109,3,423,640
2673.06027615507,18372.553637812,227,5,187,689
2764.55176632513,17948.3353723811,168,3,250,678
2818.98573768912,18134.5336802544,153,3,105,514
2842.74309551208,18136.3834867664,54,2,8,295
2842.57914385266,17629.7615729219,89,2,123,532
2873.66335650447,17800.1561569017,128,5,38,530
2916.68830906149,18404.7146035599,70,1,8,210
2973.54957582185,17710.0331389183,101,1,19,355
3023.56679693154,18167.6543638732,141,2,15,575
3004.40409749205,18411.2635111268,212,0,48,435
3029.90759637188,17978.9379251701,120,4,27,611
3077.56072004299,17703.6808167652,122,0,25,390
3196.89658095507,17743.2252048601,60,6,24,535
3192.40527577938,18447.7865707434,75,0,6,365
3213.52068590093,18025.5996189439,71,4,23,521
3279.35563007413,18354.1736674903,107,0,11,414
3310.75651640601,17951.5455381785,53,4,23,638
3351.68030112923,18157.5061480552,105,1,22,369
3415.84895070766,17750.3184480234,157,10,57,653
3430.12447051157,18448.6471163245,60,4,13,305
3445.26476510067,18368.911409396,47,3,10,271
3578.50488225158,18507.681217691,106,3,27,403
3558.36126170527,18028.4783144406,285,9,97,562
3582.98714390066,17672.4917457999,98,1,37,479
3565.59937664829,17814.2205706066,64,6,17,360
3611.73716012085,17920.5221550856,99,2,18,341
3667.08077436582,18297.2830440587,98,1,30,340
3674.60326245267,18141.8092047772,71,5,20,356
3698.8518725545,17795.6808272778,88,4,24,464
3709.11403739795,18486.8496181196,91,0,5,359
3729.27374301676,18368.0826815642,105,0,12,345
3792.09751727668,18051.0529818275,80,1,17,452
3833.16886201684,17637.8574821853,148,3,29,904
3893.23171056132,18389.0820696994,356,3,85,900
3986.24298333892,18101.4248015207,268,4,52,903
4103.2612244898,17747.7204081633,119,6,76,1020
4136.63448823063,18193.8905051574,167,4,19,526
4165.39776059717,18345.2386030392,195,0,30,658
4230.91168449759,18075.0727921124,406,7,121,1036
4308.02851458886,17751.1945181256,199,1,92,861
4305.25007532389,18444.6278999699,169,3,32,687
4363.50820079523,17870.4634691849,213,2,71,926
4469.26688218391,18363.6135057471,96,2,16,511
4476.76356812933,18186.7124711316,89,3,36,613
4509.50081406708,18434.4649951156,64,0,7,433
4566.6800482946,18031.7072140054,102,0,55,346
4587.92989146377,17893.0554414784,153,3,52,696
4637.94763009612,17955.1123632748,127,2,35,299
4634.09479768786,18224.3808092486,132,5,87,597
4660.41703662597,17622.2649833518,136,4,66,581
5033.52146514376,17590.3442300118,103,3,37,438
4688.28530092593,18038.1626157407,127,0,29,525
4740.53621867882,18173.5284738041,221,4,44,740
4757.21327501929,17754.5178801132,204,3,41,578
4861.33570210347,17696.1188175099,236,5,46,667
4871.47085749161,17785.6756179432,49,2,12,291
4951.8723892002,17894.6079979623,83,3,17,535
5002.68731988473,17785.2175792507,70,3,42,475
5041.43804491413,18306.1352708058,165,3,19,959
5065.17474927875,18037.9861244676,244,6,53,953
5225.60159090909,17733.4297727273,143,9,137,1066
5306.55756731662,18052.7966573816,201,4,45,582
5372.79114868225,18140.152660368,255,6,160,825
5387.50842514582,17889.9241736876,70,1,53,580
5449.03067915691,18020.4533957845,123,2,58,393
5468.88732051594,18406.4178632271,401,6,364,787
5543.04681915654,17628.4528234453,89,1,46,528
5553.98899237934,17865.5594129269,212,6,44,600
5574.56965475469,17731.8470623864,119,2,53,543
5567.09074596257,18150.056908485,135,0,26,559
5662.61212903226,18320.2436129032,79,0,26,657
5668.57031084796,17975.2357792345,130,2,70,665
5713.99959911806,17660.9100020044,71,2,74,715
5823.42316076294,18243.1877384196,106,2,40,644
5827.22881575538,18007.7499352164,163,4,146,829
6112.77951430632,17906.3371002645,167,2,149,797
6179.483069361,18300.7039868924,181,7,113,953
6177.59085903084,17755.0041299559,145,1,88,538
6290.77203204661,17914.4916241806,328,8,173,802
6391.35542771386,18285.0817908954,161,11,174,731
6574.3770988806,18067.802005597,302,8,160,574
6675.98501592058,17785.8421052632,662,5,406,1263
6734.42907801418,18114.5308719232,350,3,221,926
6782.2869479398,18497.0678509746,204,5,179,752
6961.21221556886,18259.2031137725,183,3,254,814
7072.80067655478,17779.8948737965,141,14,237,601
7248.5210852256,18253.6355057505,99,7,151,392
7358.60268096515,18306.7959785523,247,2,101,647
7518.90981045616,18042.5727973339,359,13,366,935
7751.62927256792,18529.0607654105,112,8,345,858
7811.65373525557,17969.6802096986,64,4,249,305
8146.61967514557,18408.3840024517,174,7,164,528
9282.76952325241,18508.0927171688,634,2,120,857
9489.67229837424,17803.5967484858,26,2,112,146
9628.12888746393,18504.8101955755,58,0,33,189
9991.96039347657,18157.8265596687,229,5,237,542
10041.8430722123,18336.6430211789,450,5,254,623
10106.7746947836,18190.0782463929,145,5,125,557
10861.4573467402,18364.3769056114,80,0,56,333
11092.1037578982,18317.020452278,252,1,74,548
11203.6274151436,18408.5219321149,336,2,143,696
11318.6541368337,18371.0425616547,350,2,77,461
11431.4923870334,18481.7315815324,426,1,152,792
11460.1611419812,17824.1230120713,666,6,386,1310
11467.8644935972,18185.9022118743,538,4,136,1134
11644.5227070347,18198.0440288909,495,4,292,1030
