Xpos,Ypos,NGFR,NRG1,FOSL1,VEGFC
13910.4025245442,164.987096774194,0,4,0,0
14124.100616808,236.098303777949,1,4,4,0
14267.5302752294,550.381651376147,2,2,1,0
14406.7515267176,41.1774809160305,2,2,8,0
14652.0206475833,89.4359455654622,2,0,2,1
14749.8631546135,365.209476309227,0,1,6,0
15167.3732633529,699.399197283112,1,3,1,0
15579.4372801876,24.2661195779601,0,0,1,0
15778.4796024022,161.708635328225,2,8,7,0
16023.4346816976,164.56100795756,2,2,5,0
16155.2578702436,62.2389816589105,0,0,8,0
16309.6540057453,330.125119693584,1,1,1,0
16481.4253530599,345.175857431069,0,3,12,0
16537.9038112523,523.670598911071,0,1,3,0
16732.8430340557,848.722600619195,0,3,0,0
16832.8517039404,185.595314164004,0,2,4,0
16867.7242163802,38.8705763397371,0,0,36,0
17083.9616326531,82.7416326530612,3,3,18,1
17408.0411041104,891.12901290129,0,3,6,1
17496.325292657,441.93614757006,1,1,8,1
17519.8825981243,754.713094824592,0,3,5,0
17546.8297101449,132.619565217391,0,1,1,0
17672.7760744593,598.552696413906,0,2,6,0
17732.5996403956,98.2361402457297,1,1,5,0
17798.8965250965,465.868211068211,1,3,8,0
17888.9332979006,667.969705022588,0,1,2,0
17903.4249291785,274.149787535411,5,4,3,0
18033.9375410914,397.108809993425,2,6,8,0
18085.5334337349,545.234638554217,4,8,16,0
18111.6443442054,895.934073560028,2,1,3,0
18179.8436493739,751.815384615385,1,6,6,0
18258.2372881356,448.186440677966,2,5,4,0
18395.7174887892,458.112797516385,1,1,10,0
18495.6361139719,694.549605217988,1,2,2,0
18764.7070681931,198.0550024888,4,1,1,1
18924.0177016831,784.717063261753,1,0,0,0
19211.1876574307,603.266162888329,4,1,0,0
19242.0791578947,505.442947368421,1,1,1,1
19319.1468222043,765.84835076428,1,0,0,0
19437.338846309,425.092375958048,1,1,5,0
19460.3521568627,605.725882352941,0,0,2,0
19526.1433915212,300.360349127182,1,0,1,0
19530.5812441968,99.0015475085113,0,2,9,0
19563.6923337856,460.775440976934,1,9,8,0
19562.1330348577,648.056283978254,4,4,0,0
19692.7223891811,338.456799398948,0,7,10,0
19890.2238580596,581.908267270668,1,1,4,0
19919.891959799,694.4335965542,0,1,0,0
19944.8494548829,797.539549988402,0,1,1,0
20162.6708656331,343.512919896641,5,6,7,0
20204.8276223776,881.931468531469,2,2,1,0
20337.5777546236,495.880437613962,5,3,7,0
20654.6657601305,866.86755507207,0,0,2,0
20854.1144696334,163.330534564791,2,0,23,0
20962.7352941176,771.087867647059,0,2,3,0
21068.0348155808,706.008962426749,1,1,6,0
21246.6712945591,516.396622889306,0,0,9,0
21289.481016731,762.068854568855,0,0,1,0
21301.1275071633,156.251944330741,4,1,4,0
21379.8653494329,432.782290523235,0,0,0,0
21442.7294464461,517.635440550278,4,5,0,0
21464.8762012436,850.445166760882,1,7,1,0
21636.7484775789,558.064403026389,4,24,5,0
21737.8053472449,852.202151940007,0,11,4,0
21763.0588835943,113.359768550034,0,1,3,0
21805.4376959248,377.583072100313,1,4,1,0
21938.7070828331,188.101640656263,0,1,5,0
21945.8359809373,501.786338363781,0,3,1,0
21990.6549382716,761.118827160494,0,1,1,0
22014.9599659285,609.989778534923,0,0,0,0
22081.0055179333,109.829947328819,0,1,4,0
22301.2365013438,330.289030051307,1,3,6,0
22291.0855636659,64.3260340632603,7,7,12,0
22438.0349746894,30.8513575701795,2,1,4,1
22594.2333254773,891.29978788593,1,8,5,0
22706.7526355422,241.644578313253,1,3,10,0
22748.1900108578,490.56460369164,1,1,6,0
22847.5929707908,564.503443362622,2,2,5,0
22895.5922380336,860.229236739974,0,0,0,0
22970.1776145203,317.04753673293,3,0,6,1
23183.1833910035,517.521547656496,1,3,1,0
23225.2778793419,803.833272394881,0,1,0,0
23538.8619989853,325.952562151192,5,5,16,1
23563.7228915663,705.809864457831,3,7,7,0
23579.6920852909,882.695337911095,0,2,5,0
23811.1141525917,815.882644146768,1,0,0,0
24026.9188270293,525.750956226094,0,4,12,0
24104.6926392573,906.1574933687,0,1,2,0
24379.0514174541,522.151473040578,0,2,8,0
24390.1118971061,303.457234726688,4,25,17,0
24464.0509757069,840.272799681402,0,0,0,0
24477.9400386847,684.16247582205,0,9,0,0
24547.6392485402,149.775577557756,5,5,5,0
24624.6969820555,870.034257748777,0,2,1,0
24663.9121323529,730.259926470588,4,1,4,0
24684.2555879495,141.160025915128,1,2,6,0
24754.4267169179,520.583752093802,1,0,0,0
24785.8579454254,289.50481540931,1,4,6,0
24803.32,843.795384615385,3,4,5,0
24832.4062389224,625.008507621411,1,3,4,0
24904.466130398,898.23116003387,0,0,0,0
24970.053383203,418.538592315539,0,0,2,0
25167.8094262295,798.664446721311,0,0,0,0
25039.1113887897,768.579792931096,0,1,1,0
25061.9352179034,193.244994110718,2,11,2,0
25084.3349735049,477.800151400454,0,1,0,0
25128.9087974173,691.53188054883,0,0,2,0
25152.4514056225,764.59437751004,0,0,0,0
