Xpos,Ypos,WNT5A,NRG1,GAPDH
5343.58341382641,11330.777977094,0,1,342
5338.10404429141,11493.2217270947,0,3,482
5306.48056722689,11868.4674369748,0,1,148
5390.11741821397,11680.2228116711,0,2,178
5366.9004954583,11177.7097440132,0,1,197
5442.57331921652,11135.8681842245,0,0,229
5460.55040701315,11632.8822792736,0,0,88
5485.85303687636,11412.1274403471,0,0,53
5518.23153252481,11614.0137816979,0,0,44
5647.23228462217,11315.9270802705,0,0,39
5834.12841214917,11679.8638985006,0,0,72
5576.29040299128,11860.8263398421,0,1,109
5628.81067013663,11347.6070266753,0,0,93
5665.80517613228,11282.6412652768,0,0,137
5675.48942172073,11410.3681241185,0,0,132
5728.48566827697,11208.132689211,0,1,311
5719.9949469429,11522.2172814553,0,0,175
5733.3956043956,11380.8861138861,0,2,203
5804.40387887036,11690.7893841443,0,0,88
5800.90175666884,11557.156798959,0,1,199
5847.50526988183,12274.8185883104,0,0,63
5852.02307185234,11585.8820039552,0,1,120
5875.41650625602,11161.687439846,0,1,333
5863.31072749692,11759.48027127,0,0,79
5880.39958158996,11663.3629707113,0,1,113
5917.50974576271,11891.8402542373,0,0,128
5919.65510670732,11496.3544207317,0,1,234
5960.46829413516,11963.0913962489,0,0,293
5959.35338882283,12225.4887039239,0,0,60
5983.42621060723,11797.3774019985,0,1,120
6080.7070840682,11585.5853174603,0,1,548
6033.33946130825,11703.1179991449,0,1,255
6074.24431116599,11236.8116069854,0,3,343
6115.46507666099,11409.4406587166,0,0,295
6158.12424581006,11262.3839106145,0,0,232
6250.65446410413,11653.572096807,0,2,510
6264.03500837521,11409.6541038526,0,0,363
6319.13082962823,11938.3270267714,0,4,467
6368.74843400447,11807.2210290828,0,0,343
6351.83366935484,12086.189516129,0,0,66
6344.20720720721,11267.3807807808,0,0,116
6410.10931537598,11360.5643097643,0,0,206
6426.70763614238,11441.0505019775,0,0,190
6447.7671092952,11655.1792645557,0,3,333
6452.75483558994,11767.5377176015,0,1,306
6528.88422903064,11541.8262179809,0,0,230
6559.97012528108,11810.4317378734,0,1,301
6540.406,12129.7686666667,0,0,68
6551.60520833333,11156.7046875,0,1,123
6615.39770158252,11751.0254333082,0,1,211
6607.4788984846,11603.876975721,0,1,251
6656.54941482445,11389.2074122237,0,0,144
6737.90278951817,11409.8998309383,0,0,65
6749.21981424149,11247.7053663571,0,1,116
6796.65365365365,11335.6168668669,0,1,245
6821.39833493436,11215.1578610311,0,0,79
6856.51170298628,11465.5357815443,0,2,413
6508.94850498339,12279.3986710963,0,0,56
6584.34935163997,11674.6964149504,0,0,240
6521.40345110929,11430.0254724733,0,0,84
6536.08575286968,11333.4469952735,0,0,102
6621.72440944882,11951.959089353,0,0,294
6789.45672366979,11411.9926642214,0,0,154
6694.9035926596,11594.5091754975,0,0,216
6710.93979238754,11797.276816609,0,1,222
6736.16979785969,11872.1353151011,0,0,200
6716.91369047619,11709.1513605442,0,2,200
6734.2981192477,11485.0848339336,0,2,252
6767.28112364333,11589.0568206001,0,3,202
6828.41365227538,12434.7777129522,0,0,298
6851.51976005646,11706.3161609033,0,2,204
6928.28306754221,12076.9437148218,0,0,231
6932.21444058977,11746.091283608,0,5,357
7013.84649799445,11258.5036254243,0,3,445
7008.81689763674,11631.3907076387,0,4,548
7013.38839399338,11436.7182489183,0,2,311
7027.47544483986,11126.1110320285,0,1,192
7061.16190629012,11979.4074133504,0,2,413
7115.67265047519,11896.0976768743,0,2,448
7137.17240227197,11470.8663548279,0,0,328
7215.48885095115,11685.0231691171,0,1,648
7212.97039097006,11402.6276787175,0,0,356
7175.64262746899,11138.8208543868,0,0,82
7402.30593162972,11936.6930952784,0,2,515
7245.51954652072,11284.4715923899,0,1,271
7288.04038004751,11899.0774940618,0,1,443
7340.42039586919,11195.7568846816,0,0,314
7346.74320291777,11430.1185344828,0,1,338
7346.2752293578,11646.9510703364,0,1,270
7379.33251833741,11903.6234718826,0,0,187
7420.42318650011,11330.2027175104,0,1,265
7665.32894443205,12026.7036375809,0,1,27
7768.21801329841,11998.1345960105,0,0,59
7486.56609385327,11163.2042300066,0,1,182
7512.72933304554,11589.1480682063,0,0,183
7556.84460844608,11381.4235342353,0,0,95
7541.87240729101,11716.6888749214,0,1,620
7634.74441296821,11377.7548001259,0,0,169
7698.9735847724,11636.1501571494,0,3,753
7667.70923460898,11992.3065723794,0,0,172
7662.75488642367,12069.4770206022,0,3,37
7684.99183417085,11301.4654522613,0,0,131
7751.29793033821,11262.56022211,0,0,450
7769.05197322058,11447.8578224101,0,3,592
7777.74931581828,11978.5093048714,0,0,98
7789.31562216167,11772.3601271571,0,0,146
7865.8675990676,11205.1586247086,0,0,452
7837.43168771527,11869.5274397245,0,0,181
7882.05473277527,11691.195106246,0,2,300
7947.81763948207,11603.2915056606,0,2,327
7918.0464778504,11349.6775599129,0,1,99
7925.60547504026,11419.6952495974,0,0,204
7986.79603673272,11584.6698888352,0,0,241
8052.99480393256,11903.1468730141,0,1,637
8002.979770735,11771.6493594066,0,2,341
8009.29361147327,11420.9687092568,0,1,254
7997.87286527514,11310.6712523719,0,2,209
8035.45109780439,12086.1117764471,0,1,59
8066.84449052133,11656.7796208531,0,0,204
8085.03267865985,11411.3290972108,0,0,337
8201.59433471934,11605.2985966736,0,2,448
8139.36010891763,11212.6310415248,0,0,251
8227.81812476465,11389.5239738923,0,1,475
8250.71587643678,11807.2291666667,0,0,255
8276.17739273927,11180.1298129813,0,2,334
8373.81606329937,11848.0844352916,0,0,39
8297.11950732357,11538.6251664447,0,0,251
8301.92608695652,11998.1658385093,0,1,58
8364.31525015069,11663.7733574442,0,2,39
8396.52375,11209.55875,0,0,7
8450.09456083029,11988.4345569864,0,0,4
8420.75722543353,11473.6791907514,0,0,19
8398,12143,0,0,4
8456.01732377539,11145.0669056153,0,0,16
8481.90800582242,11292.2125181951,0,1,35
8555.28569625047,11664.9446408282,0,3,80
8604.32693166592,11426.6524241973,0,3,71
8542.86166666667,11824.2091666667,0,0,23
8557.34238875878,11168.8018735363,0,0,3
8623.64439655172,11198.3173491379,0,0,3
8717.92984826439,11173.1998545001,0,0,70
8686.62942779292,11733.9667574932,0,1,29
8702.26974547363,11970.2676462871,0,1,34
8764.40152706041,11693.6445093196,0,2,71
8741.54151624549,11793.6419975933,0,0,9
8872.91760395677,11399.5546070709,0,3,23
8844.90252626872,11930.1386094344,0,0,11
8945.59522398673,12172.8280990756,0,2,58
8979.03210048849,11775.7357525006,0,1,48
9090.06120577304,11653.5912052903,0,3,88
9043.74740563348,11971.4090546242,0,0,23
9069.90073982737,11845.4204685573,0,1,32
9146.30855831238,11337.0854738223,0,2,40
9112.12431666329,11458.0743065398,0,3,31
9168.89376770538,11901.6560648983,0,1,52
9159.69871043376,11203.6162563501,0,0,27
9239.73921637019,11777.3188001395,0,1,57
9227.30219575735,11432.621883141,0,2,31
9245.74211502783,11262.5516388374,0,0,39
9270.74871794872,12121.8388278388,0,0,16
9388.86766398159,11153.4660529344,0,1,12
9517.61838440111,11809.0562674095,0,0,43
9544.75796481217,11859.7769852592,0,0,65
9590.12142634369,11472.981390997,0,1,27
9278.26720647773,12122.755465587,0,0,6
9307.34831790804,11645.4990451006,0,2,56
9337.88054298643,11365.7128959276,0,1,34
9355.82393041843,11539.5481899389,0,0,30
9379.35534591195,11265.2350628931,0,0,50
9409.5190642844,11986.988027261,0,1,65
9396.5647155812,11146.0486397362,0,0,36
9443.83787357842,11433.061623909,0,0,38
9504.60416666667,11725.92475,0,1,64
9438.23565121413,11895.5590507726,0,0,55
9469.94075774971,11203.7692307692,0,1,100
9526.35941893158,11325.0692361762,0,0,52
9538.78122178754,11840.4139331929,0,1,38
9541.81554077704,11197.798039902,0,0,71
9625.14789131942,11417.640042867,0,4,40
9549.8826996758,11979.8432066018,0,1,49
9574.4204636291,11629.5699440448,0,1,47
9626.63760806916,11159.9193083573,0,1,108
9647.55374592834,11873.4755700326,0,0,16
9637.59033423668,11981.5569105691,0,0,44
9639.04372990354,11550.3421221865,0,1,51
9713.09860622639,11644.958968347,0,0,108
9797.07004515209,12330.242098384,0,0,39
9755.90826612903,11538.9334677419,0,0,64
9768.63944954128,11150.6519877676,0,0,20
9765.7847260653,11303.7825124516,0,1,53
9852.39869663297,11745.7198596374,0,2,114
9862.31220227189,12064.0971051667,0,0,0
9867.6921875,11178.4568359375,0,4,79
9882.06374367622,11990.3598650927,0,0,13
9915.43078055965,11905.1723122239,0,0,27
9949.83508158508,11482.2969114219,0,1,58
9997.70192859603,12168.9843301573,0,2,28
9952.96257119609,11545.7111472742,0,1,144
9975.81147333839,11758.0917361638,0,1,45
10005.9964489537,11262.6002536462,0,0,69
10001.0406753645,11149.8280890253,0,3,41
10004.544168392,11398.0814354727,0,1,47
10036.6634686347,11950.4132841328,0,2,34
10041.2977363515,11836.700665779,0,0,15
10087.0389967638,11546.0517799353,0,0,143
10124.6240740741,11958.432010582,0,1,34
10147.6175407669,11363.6039665051,0,3,130
10157.9259259259,12129.5782312925,0,0,40
10239.4531013616,11325.0540847201,0,0,16
10233.6353982301,11226.2784660767,0,1,41
10493.7887845404,11486.6086930347,0,1,233
10483.0078947368,11692.3265350877,0,1,79
10508.3744821872,11870.6387738194,0,0,31
10226.9337016575,11319.8625284368,0,0,92
10227.750877193,11225.030994152,0,2,137
10295.5669070513,11701.2223557692,0,0,105
10330.6955475331,11573.1893301243,0,0,133
10388.1988440591,11958.5926419918,0,0,174
10408.8545185185,11846.3453333333,0,2,88
10379.0852314475,11723.1168258633,0,1,93
10487.091891162,11556.8993315779,0,1,173
10447.5479216764,11653.0924081072,0,0,87
10502.589089555,11713.5499906907,0,0,99
10533.9301980565,11393.767153772,0,1,253
10498.9664209664,11801.7551187551,0,0,43
10542.5708884688,11242.1858853182,0,0,196
10574.2725024728,11165.8372898121,0,0,90
10632.7503080082,11751.6242299795,0,2,176
10672.2426866617,11238.5826380822,0,1,274
10650.644315433,11904.627189163,0,0,151
10662.4013109978,12155.3860160233,0,1,109
10716.1099706745,12089.2335043988,0,0,101
10728.8083941606,11332.2440693431,0,0,121
10730.7180094787,11994.3113744076,0,1,150
10759.5916422287,11596.711143695,0,0,29
10815.6812080537,11950.822147651,0,0,39
10857.4591052869,11800.1592860371,0,1,111
10903.8211845103,11700.4020501139,0,7,127
10927.1005037783,11606.9748110831,0,1,128
10967.3323605707,11506.121919585,0,1,125
11011.2373683079,11302.0518168136,0,2,74
11022.8133230054,11127.5941130906,0,0,114
11075.2916513424,11366.0331004046,0,1,97
11134.7380952381,11225.9948519949,0,1,20
11291.9620140359,12267.2744792247,0,4,223
11440.4105050505,11639.4564983165,0,2,167
11128.647133758,11226.8191082803,0,0,74
11131.5076083836,11679.3097904106,0,0,107
11250.1519443729,11485.7432826852,0,2,225
11318.426071741,11971.4341644794,0,0,76
11330.519268452,11437.8229915088,0,1,102
11412.6241264559,11837.4049916805,0,2,130
11384.9591961023,11254.721680877,0,2,106
11444.9682646038,11644.1212767253,0,1,153
11463.2696545285,11422.2074696545,0,3,144
11520.5372711421,11325.0019616391,0,4,97
11519.8646717285,11233.380973649,0,2,126
11572.3104580812,11617.3208297321,0,2,239
11608.8741092637,12063.9211151394,0,0,276
11587.6234332425,11174.8103542234,0,0,52
11628.6671675432,11395.8529927373,0,0,90
11693.0298677363,11873.6536209887,0,1,230
11601.2892287234,11497.5897606383,0,0,77
11686.0053763441,11270.7132616487,0,0,67
11693.0771646478,11141.8106774338,0,0,63
11768.9570393888,11809.3141184641,0,3,271
11804.3816843755,11555.7719909423,0,6,287
11975.3978586442,11291.5382291119,0,1,147
11896.5636150235,11985.2309859155,0,0,111
11909.7201314217,11165.3276583035,0,2,130
11963.9877264757,11369.4827586207,0,1,180
11984.0851122309,11564.3197434723,0,0,207
12040.9006384677,11805.524820431,0,0,300
12000.5683997981,11986.602725896,0,1,52
12076.9755536382,11961.2973828013,0,0,192
12081.787979351,11513.2031710914,0,0,209
12109.5596088755,11188.224708537,0,0,130
12096.9701636189,11685.4237247353,0,1,167
12166.3607260254,11541.615120766,0,2,149
12177.1277740417,11892.4277067922,0,1,135
12212.2612781955,11370.9745386193,0,1,245
12216.5541581109,11256.3934804928,0,0,109
12215.5182926829,11137.881097561,0,0,146
12285.9607825621,11807.907003752,0,2,206
12244.0528350515,11996.3962628866,0,0,101
12367.8450549451,11466.5453546454,0,1,273
12345.9280995935,11632.5053353659,0,0,126
12448.8459088366,11857.6014720441,0,0,479
12407.7319719209,11181.5232929164,0,0,57
12477.1828714221,11363.0412312585,0,2,179
12507.8716190476,11218.8180952381,0,1,212
12583.4786349297,11473.0114711787,0,3,138
12610.8155080214,11758.0000862515,0,3,396
12567.1625816993,11560.204248366,0,0,143
12636.0958202544,11335.3816289443,0,1,166
12632.220607319,11955.6439138334,0,0,227
12588.2993440668,11123.893261777,0,0,42
12669.3533473684,11580.8842105263,0,0,294
12679.6418738899,11193.5701598579,0,0,102
12720.9884526559,11390.6889323148,0,4,212
12740.3524015111,11246.6546141392,0,0,34
12736.0588652482,11985.9666666667,0,1,90
12737.4401436552,11703.2242617717,0,1,195
12793.02762513,11812.1139165305,0,0,201
12802.2668352103,11523.8630199954,0,6,235
12838.7755399496,11626.914800583,0,1,151
12863.6755319149,11956.2321924144,0,0,144
12867.8857296137,11156.2119098712,0,0,183
12908.6448024549,11288.2825086306,0,1,278
12905.3013809911,11749.6787164907,0,0,93
12941.7954052883,11877.1199248663,0,0,166
13017.3742123122,11327.2573921474,0,0,78
13148.1655134741,11982.0897669337,0,0,59
13199.5825192802,11200.6503856041,0,0,13
13253.0964010283,11948.1790304811,0,0,53
12978.969556585,12064.2514890801,0,0,31
12981.0775,11773.5008333333,0,0,24
13075.8624401914,11567.639420521,0,1,132
13044.9876075731,11931.5036144578,0,0,60
13061.1639853995,11435.7796403948,0,4,119
13104.2308461692,11765.7070080683,0,9,217
13197.9402160468,11966.3012286633,0,0,46
13110.4899135447,11196.9273775216,0,2,30
13158.0274261603,12078.2190576653,0,1,39
13162.0707598519,11398.4920531243,0,1,79
13187.4521350823,11221.0865196762,0,0,31
13179.4052192823,11507.0282711127,0,2,131
13188.6731761238,11631.0276344878,0,0,124
13226.3364944408,11734.5098103336,0,0,147
13372.5002082648,11507.3271511564,0,3,365
13324.5379476712,11737.0760809055,0,3,272
13380.0867579909,11875.1829093281,0,1,207
13463.2026306434,11968.8581585496,0,0,96
13528.1969007787,11217.6133682831,0,3,174
13510.450846601,11543.5130149103,0,2,112
13532.2360981671,11412.8294501398,0,0,55
13616.7845737483,11921.0303788904,0,0,177
13550.0462925031,11801.2429332241,0,1,149
13588.267961165,11134.0944983819,0,0,108
13613.1539068666,11825.5232833465,0,0,145
13636.2971928397,11719.6076078112,0,2,148
13653.4433150899,11572.2971071149,0,0,66
13689.3619167718,11240.8534047919,0,0,77
13682.4296407186,11372.0269461078,0,0,16
13711.8024627125,11658.3107873743,0,2,154
13712.2874287429,11478.9333933393,0,0,74
13745.4050343249,11248.0259344012,0,0,28
13791.3745904238,11856.420145862,0,0,212
13832.1670019221,11444.8219569979,0,1,224
13797.6637478109,12000.10617338,0,0,121
13828.195990566,11728.6896226415,0,3,168
13836.054308094,11209.4349869452,0,2,110
13949.8851802403,11617.709835336,0,0,130
14231.2390590324,11658.4192632046,0,0,166
13902.1895395619,11993.9316048279,0,0,120
13926.5464612422,11733.8199325951,0,0,129
13971.9197816044,11528.3170936581,0,7,88
13952.839379845,11386.3782945736,0,0,103
13989.5631625442,11669.2932862191,0,2,157
14012.4909155682,11236.0228001425,0,6,56
14043.5841145389,11894.6503323675,0,0,328
14036.730108055,11338.7750491159,0,1,44
14085.0237678259,11585.8900842298,0,1,114
14122.8960634381,11229.0011328236,0,0,64
14114.6331023237,11358.26946596,0,0,101
14151.8350515464,11504.850818678,0,0,166
14227.4997711072,11610.3146295206,0,1,157
14165.1790024135,11824.6914722446,0,1,129
14250.8448620189,11944.9535221496,0,2,222
14214.2239417387,11283.2503413746,0,3,137
14229.8217362492,11503.7779986746,0,1,97
14246.4959558824,11778.8573529412,0,1,223
14349.7120676403,11425.7935434281,0,1,216
14317.728721337,11528.8938981733,0,0,71
14403.8731082654,11325.4779782693,0,1,286
14355.5233918129,11684.1885964912,0,1,62
14402.2931549961,11955.6295830055,0,2,151
14390.8239104829,11500.4269729093,0,0,65
14402.1454418928,11193.7564370216,0,1,119
14452.8970037453,11617.0894194757,0,6,30
14479.3955122393,11491.1310063463,0,5,84
14502.0323159785,11213.802513465,0,4,220
14528.9088641596,11939.1490790483,0,0,203
14565.6282973621,11688.5057553957,0,1,92
14572.6253292362,11545.1483757682,0,0,142
14555.4656917885,11801.9803149606,0,0,59
14587.8377211912,11443.5848079413,0,1,112
14718.6662655645,11911.5760175787,0,0,269
14673.4212762342,12096.6941116492,0,0,52
14713.253506416,11498.0414055506,0,0,321
14691.4723168117,11305.7842098625,0,2,190
14687.6151202749,11773.7691867125,0,0,56
14694.1809643081,11715.8058860363,0,0,36
14761.2379875636,11710.3883550028,0,0,26
14783.623655914,11283.7818740399,0,2,142
14858.973307673,11570.2993891725,0,0,93
14878.9245405757,11885.6934460888,0,0,146
15184.5619983949,12123.9347913323,0,0,71
14849.3404788768,11629.5607371192,0,0,95
14840.4502682625,11788.182005778,0,0,72
14870.7214117647,11465.1491764706,0,0,147
14905.593038822,11278.5631414547,0,0,67
14949.2231237323,11123.7031778229,0,0,60
14994.9185791259,11719.0664538016,0,1,93
14942.2725291829,11389.7886381323,0,0,96
14998.343222804,11308.1390343223,0,0,79
15015.5598684211,11829.9052631579,0,1,33
15081.7712448323,11595.4850711989,0,0,102
15146.1584346505,11814.7673505572,0,0,139
15152.8367653075,11963.2492840584,0,0,86
15159.3703504043,11226.0424528302,0,0,154
15134.0570463502,11398.6455244886,0,0,198
15181.3085458231,11553.3525018671,0,0,119
15207.7159326042,12135.431421815,0,0,98
15204.3414012739,11704.0414012739,0,0,75
15244.0307298335,11177.4366197183,0,0,47
15260.394434629,12026.9253533569,0,0,93
15276.6724289481,11431.0876062115,0,0,101
15292.8485187255,11538.4863051984,0,0,173
15282.3591087811,11666.1979030144,0,1,139
15293.0358851675,11224.4413875598,0,2,38
15355.8369618696,11727.8795202952,0,0,138
15320.582847627,11899.7651956703,0,0,182
15350.7446808511,11452.0814848348,0,0,169
15377.9439093484,11243.4436260623,0,1,75
15397.988510224,11381.4621226874,0,0,94
15426.8965014577,12023.8666180758,0,0,91
15486.2284309343,12167.429704962,0,0,63
15449.5466847091,11302.198917456,0,0,100
15490.8794885269,11910.3921877737,0,0,162
15484.7599486521,11443.2715019255,0,0,136
15493.4511210762,12043.5798206278,0,0,103
15517.624498724,11769.1159314619,0,1,193
15516.3052870949,11259.8823194997,0,0,51
15573.7620967742,11176.2143548387,0,0,55
15569.9030263586,11578.6091767003,0,0,209
15626.706184175,11938.9256008642,0,0,142
15620.3647302905,11408.8284232365,0,1,80
15606.0072445666,11836.9565326006,0,0,80
15665.6228952292,11668.7072029935,0,0,63
15653.7024018746,11252.0152314001,0,0,51
15652.8765020027,11330.7463284379,0,2,51
15685.181294964,11800.3068345324,0,0,36
15753.2653617841,11976.6841007541,0,0,87
15880.8853439681,12121.873778664,0,0,7
16115.0491743119,11212.7343119266,0,0,68
15798.6243574535,11176.9992091736,0,0,59
15779.6934306569,11271.7262773723,0,0,26
15823.6562890277,11659.2659232828,0,0,53
15798.6711937098,11402.7344531808,0,0,74
15907.151674938,11894.8688740695,0,0,138
15853.9117819461,11454.2066236811,0,0,49
15848.4339010543,11231.2497972425,0,0,55
15847.7400162999,11564.3822330888,0,0,107
15884.5931916205,12133.7287430684,0,0,23
15875.850904554,11318.0991890206,0,0,32
15878.8314150305,11990.067704807,0,0,73
15913.2691394659,11696.5958456973,0,0,64
15926.9862812347,11270.5031847134,0,0,18
15911.9189393939,11623.021969697,0,0,52
15952.1743610065,11523.0227858134,0,0,54
15936.6301615799,11362.7175344105,0,0,22
15968.8288447909,11215.4890148831,0,4,29
15999.912972973,12035.8832432432,0,0,38
15975.0826446281,11751.0550964187,0,0,80
15999.0672740014,11834.2459705676,0,0,40
16027.006246222,11387.7946806367,0,1,70
16031.7070925826,11283.1212777477,0,0,31
16037.4859504132,11765.0842975207,0,0,33
16068.450659782,11663.5295467585,0,1,68
16066.2812006319,11122.8388625592,0,0,68
16352.5727107235,11289.4040895813,0,0,182
16104.8379364252,12002.9103699844,0,0,82
16104.5448625181,11392.00723589,0,1,22
16125.2408759124,12216.2813994463,0,0,90
16186.1174539293,11745.4294640966,0,0,166
16178.0508439258,11956.4721817045,0,0,37
16170.7150663544,11596.6104605777,0,4,33
16188.0333591932,11388.6198603569,0,0,150
16221.4420634921,12066.6928571429,0,0,77
16265.3261109071,11604.3731178847,0,3,129
16252.175035868,11876.4583931133,0,0,72
16272.1946484785,11719.1149003148,0,0,28
16293.8189877037,11218.6322562196,0,0,178
16324.2026474914,11418.4422291224,0,0,174
16352.4318555008,12435.8302134647,0,0,52
16400.9265108783,11705.4612409347,0,0,41
16384.6777963272,11804.0143989983,0,0,116
16376.4324457594,11946.2305226824,0,0,110
16361.5182778229,11881.7579203899,0,0,46
16385.7448414696,11500.0010065425,0,0,231
16411.574433657,11186.7475728155,0,0,71
16492.4591697856,11608.877339231,0,0,146
16491.8791325986,11984.8570920725,0,0,73
16521.9094567404,11857.7010954617,0,0,81
16555.3201179554,11751.0455439056,0,0,164
16615.4571159284,11527.9398141915,0,0,78
16575.1722610723,11195.8466200466,0,0,70
16577.0135287486,11407.6843291995,0,0,80
16595.2454998085,12004.0455764075,0,1,101
16577.0802603037,12083.409978308,0,0,38
16618.4234013605,11650.7692517007,0,1,172
16619.0900527506,12418.9427279578,0,0,28
16627.7755261107,12329.1839438815,0,0,26
16725.2796507398,11261.6223623575,0,0,35
16793.318165596,11464.153461813,0,1,45
16793.5577669903,11156.1029126214,0,0,36
16885.9829389103,11917.3560814529,0,1,55
16969.2506919731,11591.711348359,0,0,68
16998.2734935998,11405.8741804558,0,0,19
16670.0500472144,11538.4139124961,0,0,51
16743.9650059312,11806.347203212,0,0,206
16751.9294605809,11220.5463753966,0,0,14
16707.4596211366,11953.4351944168,0,0,103
16721.6864981504,11400.4170776819,0,0,43
16746.5165180912,11602.6229680126,0,0,120
16798.4433096507,11459.5497335702,0,0,62
16857.4752941176,11625.6812669683,0,0,90
16878.7017634855,11811.9030082988,0,0,32
16907.3719643406,11906.4239163849,0,0,56
16894.8039215686,11276.2177871148,0,0,77
16919.168823167,11400.696857671,0,1,76
17018.8660952381,11480.5149206349,0,0,157
16946.1023178808,11154.5655629139,0,2,53
17025.8578615006,11944.7060901209,0,0,137
17026.8102782376,11761.7427287775,0,1,145
17021.8721500722,11313.1961038961,0,0,104
17158.9927589774,11546.9611349195,0,0,96
17099.7123795404,11220.5841363973,0,0,186
17110.6569795141,11651.6927108147,0,0,127
17133.7981220657,12073.8051643192,0,0,226
17247.8062737892,11325.0864286652,0,3,154
17175.6643022105,11951.7317716925,0,0,25
17187.8102444703,11753.9569266589,0,0,109
17270.3785762451,12114.1052885079,0,0,277
17249.7542697804,11918.2628093412,0,0,13
17315.9548137219,11835.3478421247,0,0,41
17286.4901315789,11642.0365953947,0,0,53
17333.8604651163,11499.4858442872,0,0,52
17387.0371593724,11709.9161849711,0,0,65
17335.3467153285,11931.8627737226,0,0,19
17351.6512333966,11368.6436432638,0,0,36
17355.1772870662,12001.0511041009,0,0,138
17361.037037037,11642.525496511,0,0,48
17413.4681818182,11896.7649350649,0,0,16
17483.7343065693,11768.0690997567,0,0,58
17438.2359003722,11384.4620669911,0,2,14
17433.4658220389,11564.3809664113,0,0,67
17437.9801053248,11970.4704505559,0,0,23
17489.6180033151,11263.8969781971,0,1,34
17523.498105662,12210.9115975584,0,0,96
17533.635237069,11944.515625,0,0,8
17508.5965865012,12026.1008533747,0,0,153
17533.9531697993,11512.5954125518,0,0,17
17527.9910657307,11167.9215060625,0,0,10
17524.7503987241,11348.870015949,0,0,4
17535.6262163709,11633.3649112765,0,1,42
17532.5163094129,11831.1533084809,0,0,19
17567.0365005794,11444.4826187717,0,0,24
17610.5149521531,11200.5607057416,0,0,0
17585.9136420526,11786.6051314143,0,0,15
17585.1028938907,11340.1221864952,0,0,8
17589.6317280453,12307.4257385674,0,0,3
17653.6297391772,11470.8131218069,0,0,12
17672.4785367675,11981.1375513251,0,0,1
17637.070379437,11832.8592411261,0,0,0
17649.8848059455,11383.0838150289,0,0,2
17814.9747688004,11552.3447141414,0,0,35
17726.9769059956,11338.8321243523,0,2,28
17693.7448912327,12118.6163480554,0,0,4
17704.0970319635,11843.5776255708,0,0,1
17918.1799586388,11233.5885316789,0,1,155
17767.5153029357,11694.6308557152,0,0,7
17776.4165834166,12061.7397602398,0,0,0
17786.2988700565,11990.3587570621,0,0,0
17841.3194529496,11900.6891202286,0,0,6
17847.2924722337,11549.7227478404,0,0,106
17914.2524817772,11703.1537660535,0,0,31
17902.8102222222,11996.9964444444,0,0,0
17921.8476614699,11934.8481069042,0,1,10
18060.2821719137,11701.4135125575,0,2,83
18002.532261522,12025.9516613076,0,0,3
18196.6281219272,11369.3169546285,0,2,151
18191.023221526,11912.619240693,0,1,1
18211.1713038734,12023.2173122386,0,0,1
18235.3066779579,11790.1844906847,0,0,0
18275.1159582104,12170.3204402265,0,1,58
18302.9052863436,11395.7353157122,0,0,38
18319.9665364362,11960.2483438084,0,0,11
18310.0266666667,11272.7275362319,0,2,47
18334.4819188192,11808.7424354244,0,1,0
18341.6252838759,11491.757002271,0,4,66
18360.3206666667,11307.6326666667,0,0,38
18402.2814243213,11591.1108218669,0,1,18
18422.0706634091,11931.7181920692,0,0,15
18425.6774425287,12099.1637931034,0,1,51
18414.2501273561,11779.5303107489,0,0,0
18463.6871602624,11435.7089034677,0,0,11
18526.2457728911,11644.479534325,0,0,5
18520.2690179806,11351.5179806362,0,0,6
18623.2300219881,12247.5442551935,0,0,4
18639.5255454294,11350.729908865,0,0,1
18788.1522595162,12261.6928558035,0,0,8
18824.8114387846,12107.4086982425,0,0,15
18811.3711656442,11690.3895705521,0,0,7
18515.6373702422,11361.8775086505,0,0,11
18512.7572815534,11319.9181692094,0,0,45
18630.155258144,12254.1703610763,0,0,4
18555.6589367753,11560.7735725224,0,0,1
18722.2000468357,11920.185586324,0,0,13
18559.2900113507,11840.7292849035,0,1,11
18592.5712319339,11156.2894012388,0,0,75
18649.5625332624,11681.0896221394,0,2,6
18626.4335394127,11436.8853683668,0,0,69
18639.2368804665,11265.7084548105,0,1,64
18664.7350023618,11351.954180444,0,0,35
18691.0747326536,11847.1592887341,0,0,16
18700.9240506329,11556.9374120956,0,0,29
18763.5286195286,11202.0170330759,0,0,43
18772.2260607466,11340.8291212613,0,0,64
18769.1038309115,11414.8200792602,0,1,93
18785.6136028638,11575.6755106338,0,0,37
18784.1040268456,11260.7765100671,0,0,34
18829.718220339,11701.8019067797,0,0,11
18861.1306376361,12033.8794712286,0,0,1
18891.9679900092,11422.357828316,0,0,117
18920.1801679762,11922.1823354105,0,0,4
18960.0147942672,11317.3904299584,0,1,73
19069.0424804405,11218.9292379021,0,1,103
18975.4616834171,11836.5433417085,0,0,13
19012.1363411006,11387.174020823,0,0,95
19007.1051724138,11671.7833333333,0,0,0
19219.9839390577,11718.6443184586,0,5,165
19061.9159314997,12067.5446289569,0,0,6
19033.5046263345,11604.6483985765,0,0,19
19200.2883970127,11326.5463794783,0,0,60
19087.5192616372,12215.8844301766,0,0,25
19091.4506604507,11740.9634809635,0,1,15
19236.915239726,11968.8099315069,0,0,21
19280.3020065169,11861.0185216944,0,0,11
19352.0853683148,11400.6520686176,0,2,78
