cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
1721,22569.4926747593,19814.2030138133,3,124,3,330,1,0,0,1,5,1,0,2,9,25,4,0,1,0,0
1722,22648.2606446478,19726.9462793474,6,58,28,672,2,1,0,25,60,2,2,22,38,2,17,0,0,4,0
1723,22868.6211708645,20319.8407079646,0,145,1,64,0,0,0,7,1,2,0,4,0,24,4,0,0,1,0
1724,23058.5708651065,20083.0070996582,3,176,33,196,0,0,0,5,4,0,0,5,2,85,2,1,0,1,0
1725,23443.9600706714,20140.706360424,0,173,1,398,0,0,0,1,6,1,3,3,27,12,20,3,0,0,0
1726,23471.9359070465,20245.4164167916,0,95,1,195,1,0,0,1,3,0,1,1,1,2,3,0,0,0,0
1727,23726.1730223763,19692.9041916168,2,151,24,361,1,0,0,8,2,2,0,2,0,13,7,1,0,2,0
1728,23799.4124411918,19506.6743335076,1,131,1,256,0,0,0,4,3,1,0,2,1,37,2,0,0,0,0
1729,23869.7867803838,19588.9182658138,0,101,14,211,0,0,0,4,3,0,1,7,0,5,2,0,0,4,0
1730,24825.2385844749,19829.4195205479,1,134,13,207,0,0,0,4,4,1,0,2,1,47,2,0,0,1,0
1731,24861.8483206934,19910.5626579993,0,158,26,208,1,0,0,2,0,1,0,1,0,43,3,0,0,0,0
1732,25893.9031311155,20068.3727984344,0,60,2,171,0,0,0,0,1,0,0,2,0,3,3,0,0,0,0
1733,25895.0953545232,20132.1532192339,1,45,1,106,0,0,0,0,1,0,0,1,0,3,9,0,0,0,0
1734,26172.4959505541,19872.3552855925,11,234,33,449,0,0,0,13,18,0,0,4,5,5,29,2,3,0,0
1735,26565.7828100875,20182.2197632527,0,140,0,285,0,0,0,0,0,0,0,2,1,15,5,0,1,0,0
1736,26581.8799198251,19504.6973396501,7,66,34,262,0,0,0,17,270,1,1,25,127,19,44,7,1,22,0
1737,26875.6790158371,19494.2024886878,3,218,15,355,3,0,0,1,2,0,0,2,1,13,8,0,0,0,0
1738,27079.0540540541,19559.6053196053,4,108,7,254,0,0,0,1,0,0,0,1,20,40,19,7,0,0,0
1739,27158.9491150442,19574.3097345133,0,130,15,276,0,0,0,0,0,0,1,1,0,33,1,0,1,1,0
1740,27472.2467620995,20177.9297886844,0,24,11,184,0,0,0,4,0,0,0,10,0,15,5,0,0,16,0
1741,27544.0863254393,20285.1145912911,0,72,10,117,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0
1742,27631.9741561181,20308.3048523207,0,90,7,88,0,0,0,1,1,0,0,3,0,20,1,0,0,0,0
1743,28510.7438176198,20202.1943585781,0,142,8,312,0,0,0,4,0,0,0,0,2,142,5,0,0,0,0
1744,28525.6506247108,20348.9065247571,0,97,5,204,0,0,0,1,0,0,0,1,1,82,5,0,0,0,0
1745,29325.2190003815,19634.3269744372,0,115,4,180,1,0,0,10,0,1,0,2,0,33,0,0,0,0,0
