cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
12772,34038.5555555556,17522.2340799297,1,99,0,425,0,0,0,0,1,0,0,0,0,49,3,0,2,0,0
12773,34069.3826037521,17317.6412734508,0,62,6,304,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0
12775,34096.6782716049,17182.6064197531,0,109,10,395,0,2,1,0,0,0,0,0,0,26,1,0,1,0,0
12776,34112.3019920319,16732.235059761,2,61,3,246,1,0,3,0,0,0,2,1,0,25,1,0,0,1,0
12777,34145.7123098202,16822.4817888428,0,55,2,200,0,0,1,0,0,0,1,0,0,32,0,0,0,0,0
12778,34144.9858832507,17484.3754292255,0,55,7,277,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0
12780,34166.5208552401,16934.1391517701,1,90,1,335,0,0,1,0,0,1,0,0,1,27,1,1,0,0,0
12781,34173.3680479825,17250.5534351145,0,50,7,250,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0
12783,34239.307865893,17517.7714377821,1,42,0,163,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0
12786,34268.5208643815,16839.6348733234,0,39,0,170,0,0,2,0,0,0,1,0,0,18,2,0,0,0,0
12787,34301.8206043956,17401.3857142857,0,55,1,232,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
12789,34325.1938476562,17499.6899414062,0,57,0,156,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0
12790,34332.6431549687,16930.0781792912,0,47,3,205,0,1,0,0,0,0,0,0,0,38,0,0,0,2,0
12791,34383.8076647564,17284.1246418338,0,83,3,323,0,0,4,0,0,0,0,0,0,41,0,0,3,0,0
12792,34401.318046133,17130.6618724559,0,79,4,320,0,0,0,0,0,0,0,0,0,61,0,2,1,0,0
12793,34406.2592592593,17517.6686159844,0,53,6,167,0,0,0,0,0,1,0,0,0,31,0,0,0,1,0
12794,34411.18216229,16784.2408327419,0,77,2,298,0,1,0,0,0,0,0,0,2,41,2,0,1,1,0
12795,34454.6439425051,17408.8509240246,0,52,3,223,0,0,2,0,0,1,0,0,0,20,1,0,0,0,0
12796,34484.7779450508,16928.3846443357,0,78,1,251,0,0,1,0,1,2,0,0,0,34,0,0,1,0,0
12797,34491.4539748954,16670.4870292887,0,51,2,195,0,0,1,0,0,1,0,0,2,24,0,0,3,0,0
12798,34495.9665498566,17244.7381331634,0,62,2,401,0,0,1,0,0,1,0,0,0,37,0,0,0,0,0
12799,34489.2940038685,16752.5080593166,0,74,4,286,0,1,0,0,1,1,0,0,0,54,0,2,0,0,0
12800,34524.9511328299,17431.002221235,0,50,2,158,0,0,0,0,0,1,0,0,0,26,0,0,1,0,0
12801,34532.5014295926,17049.8238027162,0,39,2,246,1,0,1,0,0,1,1,0,0,37,0,1,1,0,0
12802,34540.981745579,17554.9218482601,1,76,4,281,0,1,1,0,0,0,2,0,0,77,0,0,1,1,0
12803,34582.8827671914,16929.7278376139,0,45,4,231,1,1,0,0,0,1,1,0,0,54,0,0,1,0,0
12804,34629.5950626382,16788.3559322034,0,94,5,360,2,1,3,0,0,0,2,0,0,42,0,0,0,0,0
12805,34620.7788983708,17425.4313421257,0,53,0,181,0,1,0,0,0,0,1,0,0,57,0,0,1,0,0
12806,34634.73676132,17187.8261703761,0,82,4,382,0,1,1,0,0,0,3,0,0,53,1,0,1,2,0
12807,34668.1719338939,16893.1597564511,0,64,2,317,1,1,3,0,0,0,0,0,0,46,1,1,0,2,0
12808,34697.3596856218,17321.6796116505,0,62,2,215,0,0,1,0,0,0,2,0,0,61,0,0,0,0,0
12809,34700.3537481627,17431.9603135718,0,56,0,197,0,0,0,0,0,0,0,0,1,49,0,0,0,1,0
12810,34710.5889621087,17526.9954695222,0,47,1,150,0,0,0,0,0,1,0,0,1,22,3,1,0,2,0
12811,34755.0417198808,16784.5772669221,0,84,2,329,0,1,1,0,1,4,1,1,0,57,0,0,0,1,0
12812,34783.6438554217,16872.7171084337,0,58,1,356,1,4,3,0,2,0,5,0,1,46,3,0,1,1,0
12813,34814.304913619,17267.6874579313,0,108,0,393,0,0,3,2,0,0,2,0,0,63,0,0,1,0,0
12815,34827.7426160338,17090.5738396624,1,119,10,562,0,2,0,0,0,0,3,0,0,90,3,0,0,3,0
12816,34850.5130769231,17412.5515384615,0,69,2,261,0,0,0,0,0,0,0,0,0,74,0,0,1,0,0
12817,34921.5018674136,16722.8835200747,0,21,1,88,0,0,0,0,1,3,2,0,0,16,0,0,1,1,0
12819,34939.620994051,17118.0397236615,0,178,0,606,1,3,3,0,0,0,0,0,0,116,0,0,0,1,0
12820,34929.4439430753,16976.6220062478,0,111,3,458,0,5,2,0,0,0,0,0,0,76,0,1,3,1,0
