Xpos,Ypos,EGFR,PDGFRB,FOSL1,GAPDH
15466.0038520801,440.081278890601,4,10,0,79
15527.3264486517,597.871199082042,5,11,0,98
15500.6651234568,12.2307098765432,8,8,0,49
15622.4267756128,57.8240100565682,4,15,0,64
15679.3094705444,245.932140193885,1,4,0,32
15746.2930199175,198.907590166876,2,4,0,72
15807.2285755026,595.005703693141,3,4,0,30
15860.2259873233,1298.80862993662,4,0,0,16
15791.3882203927,87.4477517416086,6,19,0,54
15858.3337681887,244.187355745108,2,6,0,125
15890.8602998191,672.503101576635,1,9,0,62
15955.7030801607,840.524488234169,0,3,0,36
15888.1795685279,467.844543147208,7,17,0,90
15951.1361639824,309.399707174231,1,6,0,53
16024.4056281644,534.704344754504,4,12,0,88
16003.4412327311,77.0097768331562,1,8,0,100
16016.9105219553,394.493993371997,0,4,0,85
16113.0573364281,734.383351107208,2,7,0,105
16107.1980696601,45.524129248846,2,9,0,112
16130.9936694551,251.967216821162,0,2,0,81
16187.1099009901,496.930198019802,3,7,0,37
16216.3742901394,143.635518843573,1,7,0,74
16308.6978575352,831.643471891595,0,2,0,60
16318.3700832616,204.341946597761,6,15,0,55
16378.2406866326,893.998173849525,1,3,0,32
16518.2266226623,436.689768976898,0,3,0,19
16588.8109965636,473.211340206186,0,3,0,33
16842.6917913638,497.024925181702,0,6,0,104
16703.9634586786,386.36073932441,0,4,0,67
16877.560137089,524.824515368962,1,9,0,85
16831.3647368421,278.968421052632,8,5,0,59
17091.4131765464,484.130798969072,5,13,0,98
17066.4946025515,685.689564932941,6,3,0,28
17079.9373198847,886.196685878963,1,2,0,7
17109.5551069843,800.348203471942,4,4,0,11
17228.2399250234,99.874648547329,0,11,0,79
17256.9126443177,324.813186813187,8,16,0,127
17242.9460688759,19.8323586744639,1,0,0,23
17311.8039039039,511.161711711712,16,12,0,34
17411.909854851,543.196333078686,9,9,0,109
17617.2592007774,466.766468278068,9,4,0,87
17637.6294795887,845.650046743534,0,0,0,13
17641.5837303041,131.723158666178,2,6,0,62
17697.1054333765,442.738896075895,0,8,0,126
17774.2361251261,328.69992431887,1,3,0,92
17731.8090017311,616.761684939411,3,4,0,28
17727.8701996928,241.547619047619,0,10,0,77
17864.0718771807,376.739009071877,0,7,0,70
18361.0645350543,742.637430331475,16,10,0,17
