Xpos,Ypos,CYR61,EGFR,LOXL2,GAPDH
4150.66523850328,1306.42873464724,0,0,0,9
4164.40754132231,2088.92561983471,0,0,0,5
4182.09284411109,975.634502331239,0,0,0,1
4163.23954983923,1066.79528403001,0,0,0,0
4210.67593017915,1555.92351860358,0,0,1,20
4185.87375,1241.49,0,0,0,1
4241.30932594644,1357.00369344414,0,0,0,0
4388.26341131819,1286.80717158557,0,0,0,1
4363.84050059912,1157.59099986686,0,0,0,1
4315.03254702896,1792.4553598089,0,0,0,0
4309.54039874082,1424.94998251137,0,0,0,1
4431.57156177156,1452.03822843823,0,0,0,4
4450.09812568908,997.890022050717,0,0,0,0
4570.79568921012,1539.45043882292,0,0,0,10
4538.11621856028,1459.14137033825,0,0,0,1
4564.76072135474,1371.29425995162,0,0,0,3
4550.68499733049,1000.39775760812,0,0,0,0
4571.93476547103,1837.69491525424,0,0,0,0
4591.14432234432,1085.8021978022,0,0,0,0
4633.94704134018,1246.78694947312,1,0,0,6
4635.97479873994,1149.14875743787,0,0,0,0
4653.85943012212,1590.6,0,0,0,4
4658.93198680956,938.842951360264,0,0,0,1
4655.97033158813,1018.9127399651,0,0,0,0
4690.5536920061,1335.08952297974,0,0,0,1
4675.38422776518,1812.79843789368,0,0,0,1
4709.32481412639,1702.37407063197,0,0,0,10
4730.00027412281,1157.40268640351,0,0,0,3
4763.26170960187,1526.31537861046,0,0,0,0
4824.97016361886,1653.92733397498,0,0,0,0
4783.86425120773,1259.05700483092,1,0,0,6
4875.99658369937,1465.98487066862,0,0,0,4
4892.94790731094,1782.30483204599,0,0,0,1
4879.18156856015,1240.94044963103,0,0,0,2
4938.55898784095,963.943476832074,0,0,1,8
4937.36715566422,1600.62999185004,0,0,0,4
5002.26004677865,1708.18626408675,0,0,0,9
4963.51796837566,1208.31241015812,0,0,0,5
5027.68966914247,1375.1232950709,0,0,0,11
4995.0926876987,1492.75324040108,0,0,0,5
5014.75136726967,1124.0816154817,0,0,0,0
5089.16170574657,2108.99307496052,0,0,0,0
5056.8038163387,1171.33243887895,0,0,0,6
5087.21337579618,1059.54936305732,0,0,0,3
5098.66271721959,1570.74328593997,0,0,0,1
5219.77757685353,1204.3508959395,0,0,0,1
5167.7704672524,1676.67332268371,0,0,0,4
5157.0153422502,1428.52202989772,0,0,0,3
5160.11443661972,1363.69307511737,0,0,0,1
5184.64818322714,1027.78749784743,0,0,0,0
5175.14411314985,1136.81689602446,0,0,0,3
5184.34557235421,1774.99568034557,0,0,0,5
5206.37504121332,1538.10666007254,0,0,0,9
5232.7423255814,1372.29488372093,0,0,0,13
5294.99592356688,1572.66267515924,0,0,0,7
5309.96799606105,983.025603151157,0,0,0,1
5373.0391221374,1329.12328244275,0,0,0,9
5352.9633194589,1245.70733610822,0,0,0,7
5327.95007564297,2086.70953101362,0,0,0,8
5333.62888198758,1687.54761904762,0,0,0,5
5339.3295638126,1046.20678513732,0,0,0,3
5420.55725567621,1511.22050839092,0,0,0,7
5398.37403267412,1626.02020636285,0,0,0,2
5425.55184870378,1054.94177645559,0,0,0,5
5526.98199838188,1193.40978964401,0,0,0,1
5639.85675571041,1154.88037166086,0,0,0,8
5811.74163969795,942.577130528587,0,0,0,1
5459.70596458528,966.856477166822,0,0,0,1
5566.44065607646,1179.8261655689,0,0,0,3
5528.03674932776,1669.5240513893,0,0,0,19
5551.47282608696,1499.79417952314,0,0,0,4
5575.03282275711,1078.50012156577,0,0,0,4
5580.69563862928,1739.17320872274,0,0,0,4
5588.61781888997,1315.22127555988,0,0,0,0
5632.09763205829,1627.46393442623,0,0,0,6
5712.21585075748,1535.84775259797,0,0,0,7
5640.83068542896,967.834770767136,0,0,0,0
5662.50265848671,1785.77832310838,0,0,0,0
5690.16441005803,1262.23984526112,0,0,0,0
5698.71512358609,1017.18558860494,0,0,0,5
5723.75354668426,2119.68921148136,0,0,0,29
5752.35113871636,1111.34327122153,0,0,0,16
5742.15921052632,1786.93947368421,0,0,0,12
5740.8368852459,973.213114754098,0,0,0,5
5774.95371523454,1185.80572851806,0,0,0,1
5760.15540804373,2037.20265521281,0,0,0,0
5782.02978941962,1039.93990755008,0,0,0,3
5860.1232042294,1743.1157338237,0,0,2,48
5832.0408266129,1273.80897177419,0,0,0,0
5900.97231897342,1167.03079743355,0,0,0,9
5866.39845966761,1060.88244831779,0,0,0,3
5875.60551124003,1434.6457577955,0,0,0,1
5913.37860345932,1366.13004484305,1,0,0,9
5956.60572483841,1076.36811326562,0,0,0,2
5964.87012472778,1513.64403088497,0,0,0,1
6010.12339284626,1775.70873194808,0,0,2,26
6062.81261200717,1335.19052419355,1,0,0,9
6101.10018785222,1217.00513462743,0,0,0,3
6108.32232089994,1080.91557134399,0,0,0,3
6096.56558363418,942.482551143201,0,0,0,4
6186.12513058619,1679.58165989553,1,0,0,8
6300.21848598445,1779.8209030381,0,0,0,16
6233.63715363174,1030.64879488441,0,0,0,0
6216.29283341243,1559.01139060275,0,1,1,5
6226.88112124282,1863.24045930429,0,0,0,2
6346.04225700165,1352.40691927512,0,0,0,0
6286.60918432884,1489.29383429672,0,0,0,10
6337.89288612388,1541.08872058426,0,0,0,2
6364.4607966457,1077.33752620545,0,0,0,1
6391.88913443831,1216.71012891344,0,0,0,0
6385.96829971182,2147.44462741869,0,0,0,16
6429.12187690433,1002.96252285192,0,0,0,0
6417.83252534156,1431.05861613045,0,0,0,2
6440.52234636872,1538.36173184358,0,0,0,11
6485.89966652168,1823.26649267798,0,0,0,36
6470.47864471487,1652.38129324743,1,0,0,17
6525.05872587674,1057.62564847479,0,0,0,2
6501.65956622773,1145.57087529047,0,0,0,3
6533.16231383553,1431.19792790848,0,0,0,4
6535.43991853361,1326.91649694501,0,0,0,0
6560.89194499018,1525.93909626719,0,0,0,20
6607.38029661017,1786.32768361582,0,0,4,84
6588.55120601028,1723.85211546066,0,0,1,117
6595.43692722372,1232.52479784367,0,0,0,0
6634.70597609562,1864.25126162019,0,0,0,35
6628.70545829042,1079.27033985582,0,0,0,0
6704.6797194623,2012.81278005065,0,0,0,27
6641.8074845679,1377.94097222222,0,0,0,0
6735.52709479133,1629.36679068263,1,0,3,86
6818.96091233568,1250.29015408723,0,0,0,1
6746.11215656756,1003.4572826496,0,0,0,0
6777.3941775837,1385.8730713246,0,0,0,1
6762.47570532915,1471.1171630094,0,0,1,23
6821.23470542163,2088.47411017318,0,0,0,119
6814.68595041322,1030.22426746807,0,0,0,0
6847.34173724641,1154.40653929486,0,0,0,1
6864.80963759458,1409.31063321386,0,0,0,2
6943.26104663001,1900.472001629,0,0,0,14
6907.58050657836,1716.98147319431,1,0,2,113
6880.52032520325,1488.30274874177,0,0,0,56
6901.45413779046,1057.96127191194,0,0,0,0
6958.9918327344,1459.78198845693,0,0,0,13
6949.79637577492,1167.81115879828,0,0,0,0
6983.70181818182,1774.25212121212,0,0,0,36
7034.39338381825,958.015942606616,0,0,0,0
7020.33677944862,1686.92042606516,0,0,2,72
7034.9134935305,1525.07282809612,0,0,5,43
7079.19327176781,1741.46734828496,0,0,0,52
7132.0933988764,1516.07654494382,0,0,0,13
7130.95894655306,1333.78582494191,0,0,0,2
7176.31817551643,1642.86288645501,1,0,0,9
7147.90952380952,1753.50442176871,0,0,0,6
7174.39351245085,1233.36402359109,0,0,0,0
7174.43549328663,1404.81027437245,0,0,0,4
7271.85033610123,1296.2734282325,0,0,0,0
7317.09166926353,1458.63519268723,1,0,0,21
7239.52057478772,1751.73481384716,0,0,0,40
7271.49964345139,1206.18849536487,0,0,0,0
7294.4300804829,1704.81765593561,0,0,0,24
7335.22443941576,1119.04669821024,0,0,0,0
7379.82107090399,1635.53291494191,0,0,0,44
7400.10852396514,1839.53894335512,0,0,1,39
7415.12330360605,1176.91624660721,0,0,0,0
7498.84578618806,1034.73868513461,0,0,0,0
7515.39391474129,1410.35616661243,0,0,0,20
7506.49010727056,1842.8884386174,0,0,0,22
7492.98195329087,1628.22576079264,0,0,2,22
7509.0929073857,1305.15679953107,0,0,0,4
7533.47414741474,1536.68811881188,0,0,0,6
7537.95288419199,1728.83311316601,1,0,0,53
7560.18525896414,1212.08034528552,0,0,0,0
7564.27557636888,1117.50288184438,0,0,0,0
7594.48089967869,1635.50874687612,0,0,0,69
7611.27782403553,1269.59172911463,0,0,0,0
7608.16405828386,1464.41824069077,0,0,0,9
7746.26469783976,1623.73683347006,0,2,5,156
7709.15883402736,950.141879833433,1,0,0,3
7743.10600907029,1179.36337868481,0,0,0,7
7700.78787878788,1465.78016528926,0,0,0,47
7734.74508519004,1525.60484927916,0,0,7,80
7762.0252758989,1059.94838020648,0,0,0,0
7756.65445402299,1362.60105363985,0,0,0,27
7789.13192071087,1439.94463431306,0,0,2,28
7836.07067551738,968.577118313159,0,0,0,0
7973.42619652182,1544.03521295453,2,0,4,204
7861.25466650814,1264.4142194745,0,0,0,24
7868.45596931437,1118.82419689947,0,0,0,0
7862.5128877239,1406.68545216252,0,0,0,34
7921.9499665328,1990.24882864792,0,0,0,3
7969.44648666233,1380.49463240078,0,0,0,90
7941.47665629168,1032.40551356158,0,0,0,1
7934.20099118943,1705.23292951542,0,0,6,89
7938.42535119242,1793.26461940542,0,0,0,2
7990.46327356854,1144.77993059572,0,0,0,0
8008.60792033349,1272.27350625289,0,0,0,12
8016.74320068709,1753.09332951618,1,0,3,28
8039.72323340471,1036.39186295503,0,0,0,1
8052.95902489627,1229.27074688797,0,0,0,0
8075.56112469438,1111.26039119804,0,0,0,0
8144.63593637021,1238.06887201735,0,0,0,11
8147.98230088496,1388.79154375615,0,0,0,8
8169.87059428865,1460.9364548495,0,0,0,34
8155.46760710554,1571.87042842215,0,0,1,30
8182.51410078595,1651.1724456773,1,0,6,13
8183.74838961546,1784.77122779621,0,0,0,22
395.716432380029,2717.99903053805,0,0,0,0
455.411292810861,2763.13174946004,0,0,0,0
478.859161955437,2654.22065181244,1,1,1,10
576.926400401909,2636.46571213263,0,0,0,27
623.045905355625,2455.30008500992,0,0,0,28
651.800262467192,2695.81706036745,0,0,0,6
656.616653258246,2552.53258246179,0,0,0,7
758.314773916076,2404.28862024875,0,0,0,19
743.875411997363,2600.4512195122,0,0,0,12
800.00452079566,2680.97528631706,0,0,0,4
759.361856823266,2529.82102908277,0,0,0,20
916.939383828273,3033.75197419642,0,0,0,5
871.706599937441,2320.27385048483,0,0,0,7
910.347229156266,2404.23265102346,0,0,0,6
905.541214750542,2922.31724511931,0,0,0,2
967.968121184716,2497.85078001357,0,0,0,7
936.003139269406,2713.49657534247,0,0,0,1
954.016432483925,2278.56918313884,2,0,0,3
956.653548840478,2959.6458186929,0,0,0,0
1026.92595434491,2796.59658545943,0,0,0,0
1128.41095238095,2668.19547619048,0,0,0,12
1194.01248821866,2538.34542884072,0,0,0,13
1147.46222034614,3103.3123680878,0,0,0,0
1161.96213292117,3030.40494590417,0,0,0,0
1290.80896900418,2687.55704550451,0,0,0,7
953.468967605207,2592.40145322434,0,0,0,6
1052.25075673092,2225.63422016887,0,0,0,1
1041.51438159156,2661.638063279,0,0,0,6
1088.3433447099,2499.0252559727,0,0,0,23
1130.97461050202,1880.64945181766,0,1,0,0
1205.33363677742,2525.94237596723,0,0,0,13
1262.50865874363,1929.60382003396,0,0,0,0
1217.15666456096,2341.27842703727,0,0,0,9
1198.52625937835,2257.37138263666,0,0,0,1
1184.68803245436,2417.19918864097,0,0,0,5
1333.09708737864,2848.26335714722,0,0,0,0
1213.54913473424,2175.98887515451,0,0,0,2
1230.44408427877,2626.83922204214,0,0,0,23
1231.49728813559,1859.1586440678,0,0,0,0
1303.87701776797,2689.81198467077,0,0,0,15
1352.22560660816,2263.37454827052,0,0,0,1
1351.61928726877,2541.2260609358,1,1,0,35
1362.88910133843,2184.69024856597,0,0,0,3
1366.32902735562,2900.69300911854,0,0,0,2
1383.00621118012,2344.47541407867,0,0,0,0
1394.59518900344,2425.92233676976,0,0,0,10
1425.27650822669,2028.31215722121,0,0,0,0
1487.60873207969,1924.23198659468,0,0,0,0
1450.24714494876,2131.37950219619,0,1,0,13
1474.51582419542,2623.17633948471,0,0,0,33
1488.5202411714,2443.44392764858,0,0,0,5
1494.80987785449,2259.51619755709,0,0,0,10
1590.77860407468,2774.92361918042,0,0,0,0
1546.88741995455,2054.90601115472,0,0,0,1
1517.4010731053,2182.06773977197,0,0,0,6
1574.41719930273,2531.69029633934,0,0,0,11
1593.63926736654,2914.26714317623,0,0,0,4
1633.55158786168,2245.48023994354,0,0,0,53
1600.495488105,2684.14315012305,0,0,0,28
1634.71263989467,2108.80941408822,0,0,0,2
1645.1769470405,2634.64485981308,0,0,0,20
1679.85056344929,2874.65678588927,0,0,0,0
1719.83969559347,1938.20056462502,0,0,0,3
1754.58001455755,2549.51481751066,0,0,0,4
1749.4183039045,2369.30290972395,0,1,0,32
1758.87160775371,2039.09965792474,0,0,0,0
1788.24056494559,2668.66103264645,0,0,0,10
1905.58440022266,2503.37893125522,0,0,0,4
2131.17157490397,2094.31241997439,0,0,0,1
1894.91667302556,2505.75001907669,0,0,0,8
1837.42607852642,1851.34755210858,0,0,0,0
1848.14678030303,1989.41524621212,0,0,0,1
1855.08173374613,2289.01857585139,0,0,0,4
1895.58494495686,2642.41803034811,0,0,0,14
1932.79833556249,2289.29462030019,0,0,0,4
1922.73129900403,2122.85102776012,0,0,0,21
1920.84320557491,1848.64708810353,1,0,0,0
1974.19558025672,2022.04525605399,0,0,0,13
1945.55361050328,1914.66126914661,0,0,0,0
2057.21375556655,2928.17000070686,0,0,0,6
1990.03410641201,2481.95907230559,0,0,0,8
1993.56424870466,2403.70777202073,0,0,0,47
2031.24588086185,1903.62686945501,0,0,0,0
2013,2593,0,0,0,7
2058.16734177215,2667.47873417722,1,0,0,3
2042.57473890339,2562.98302872063,0,0,0,32
2071.63659554731,2160.47309833024,0,0,0,26
2102.2281626506,1877.71536144578,0,0,0,1
2106.53381483913,1969.08273145108,0,0,0,6
2127.18338108883,2582.9308227589,0,0,0,15
2202.97516299286,2118.63629307668,0,0,0,1
2158.33902710732,2027.82733011511,0,0,0,1
2181.0875682834,2240.54510842576,0,0,0,3
2157.74604904632,2722.20708446867,0,0,0,7
2187.1735109138,1898.94968553459,0,0,0,1
2245.21756465517,2650.75107758621,0,0,0,39
2236.43057911316,2384.98255391325,0,0,0,6
2248.9593495935,2504.77479674797,0,0,0,21
2272.38855054811,1915.95401948843,0,0,0,0
2348.14541220307,2093.12510479739,0,0,0,1
2512.41272086623,2869.73094827808,0,0,0,3
2331.22218659827,2627.95960243668,0,0,0,60
2334.30393953275,2463.41410902428,0,0,0,62
2341.08192865543,2365.50176401411,0,0,0,24
2373.93103448276,1960.20408981556,0,0,0,0
2449.96462841016,2030.3665098777,0,0,0,1
2426.25326797386,2301.11928104575,0,0,0,10
2436.68162393162,2690.47179487179,0,0,0,2
2469.27502487562,2404.32139303483,0,0,0,8
2494.87180232558,2597.0625,0,0,0,3
2521.69009247028,2208.83738441215,0,0,0,9
2570.41914844114,1904.88110749186,0,0,0,0
2546.6353431687,2664.25048107761,0,1,0,29
2585.17167798254,2448.57904946654,0,0,0,19
2679.67001416248,2370.01036436204,0,1,0,44
2657.39558850118,2118.57005966371,0,0,0,42
2658.84818667416,2023.56508293506,0,0,0,5
2722.55707708653,2256.2094203754,0,0,0,7
2825.03117827085,2510.71513963275,1,0,0,63
2792.72,1905.43164179104,0,0,0,0
2787.90371879776,1907.14824248599,0,0,0,0
2818.8871399866,2760.61687876758,0,0,0,0
2832.0219845514,2136.52465834819,0,0,0,0
2843.16999050332,1953.72491294714,1,0,0,14
2859.44610182975,2231.40175019889,0,0,0,27
2850.31608811749,2672.78404539386,0,0,0,79
2961.16534954407,1937.45501519757,0,0,0,3
3021.16267868241,2626.36521131137,0,0,1,102
3039.61367374109,2488.29015584619,1,0,0,51
3097.61865793781,2267.94131400514,0,0,0,24
3113.86710934042,2992.4229747676,1,0,0,2
3074.27117384844,2115.3573551263,1,1,0,1
3145.54741237227,1926.69245137897,0,0,0,1
3158.0249780894,2401.50964066608,0,0,1,31
3186.84683684795,2080.6551054384,0,0,0,4
3197.6508994004,2682.20319786809,0,0,0,24
3206.75947712418,2576.14535947712,0,0,0,34
3250.04915705413,2005.19645075421,0,0,0,1
3237.59941897999,2456.54712717883,0,0,0,21
3266.07360742706,2704.18103448276,0,0,0,3
3295.13268365817,2177.66529235382,0,0,0,1
3302.52902240326,2249.86965376782,0,0,0,17
3309.02123786408,2540.33859223301,0,0,0,4
3311.49193548387,2362.3135783946,0,1,1,26
3338.75283979632,2029.3000391696,0,0,0,0
3398.42328983788,2639.48695136418,0,0,0,34
3481.92111384329,2526.17026649831,1,0,0,86
3409.93968930856,2074.98629302467,0,0,0,2
3451.4213038563,2223.07423690491,1,0,0,14
3399.78325123153,1966.85467980296,0,0,0,1
3455.0444598819,2141.86210489753,0,0,0,0
3488.46711889957,2810.87827397777,0,0,0,0
3507.1731509192,2030.87708422403,0,0,0,4
3514.78872366791,2382.56288723668,0,0,0,22
3541.45496804184,2667.10313771063,0,0,0,9
3537.70642809808,2452.01656726309,0,0,0,33
3579.0454330336,1964.84311405584,0,0,0,1
3557.32392732895,2291.61267877851,0,1,0,27
3651.01321658682,2412.73649430035,0,0,0,37
3747.99021471313,2230.54051390356,0,0,0,17
3648.26819672131,2115.54295081967,0,0,0,9
3672.12317818524,1889.56041372826,0,0,0,5
3731.52370245456,2545.93348323028,0,0,0,24
3687.62931034483,2065.27801724138,0,0,0,6
3714.86949591552,2691.58278541542,0,0,0,4
3711.87330677291,2325.82390438247,0,1,0,28
3750.88489376605,1941.71655381742,0,0,0,0
3767.62903225806,2472.06135357369,0,0,0,8
3789.79948732555,2103.45143833666,0,0,0,8
3793.05303612606,2401.53036126057,0,0,0,14
3828.07934159423,2663.64749398927,0,0,0,24
3833.44883419689,1895.22538860104,0,0,0,2
3839.30056710775,2334.94971644612,0,0,0,12
3875.52256532067,2026.65399841647,0,0,0,0
3891.05474095797,2095.03470185728,0,0,0,1
3912.31368078176,2276.04723127036,1,0,0,8
3909.81273707327,2590.79616689958,1,0,0,102
3955.03715308863,2110.24171888988,0,0,0,11
3964.72334238077,1980.64113997674,0,0,0,0
3958.11409815567,2456.62081900594,0,0,0,58
4000.1386180585,2228.55079836089,0,0,0,21
3979.9212962963,2334.70601851852,0,0,0,39
4013.9986013986,1880.93496503496,0,0,0,8
4021.67146282974,2580.55075939249,0,0,0,58
4079.90137429264,2120.1824306117,0,0,0,9
4059.83831565413,2352.16779170685,1,0,0,8
4070.47175572519,2445.70992366412,0,1,0,22
4072.27655889145,2511.52193995381,0,0,0,6
4323.6579082506,2834.62201871505,0,0,0,0
4117.01748750892,2271.30049964311,0,0,0,11
4145.76903087741,1955.99648425558,0,0,0,0
4158.52915935245,2498.89721084455,0,0,0,1
4160.40715767635,2360.49170124481,0,0,0,1
4222.59432593238,2201.41721085474,0,0,0,1
4214.1578680203,1839.97664974619,0,0,0,7
4251.08633776091,1959.59848197343,0,0,0,0
4252.69984,2409.22432,0,0,0,11
4281.89334670679,2643.00367769977,1,0,0,4
4293.22424242424,2496.10798898072,0,0,0,6
4311.27881136951,2349.82609819121,0,0,0,3
4341.97073304158,1907.83096280088,0,0,0,0
4336.90598591549,2242.16408450704,0,0,0,1
4424.12515217921,2595.9784514244,0,0,0,17
4378.59230769231,2114.61748251748,0,0,0,0
4453.60344320188,2466.02501471454,0,0,0,6
4417.27424534361,2323.61057589381,0,0,0,1
4427.35944323144,1863.88618995633,0,0,0,0
4423.60678642715,1985.56952761144,0,0,0,0
4425.22186904005,2174.88938334393,0,0,0,0
4512.02260536398,3089.39501915709,0,0,0,20
4513.7606557377,2336.64098360656,0,0,0,1
4518.94316081331,1950.29251386322,0,0,0,0
4562.90663960568,2218.89475210206,0,0,0,0
4625.15888994695,2460.25180247585,0,0,0,6
4584.12795363353,2318.66250557289,0,0,0,1
4582.51614481409,2135.18101761252,0,0,0,0
4597.91944444444,2594.80782828283,0,0,0,11
4613.77610872675,1922.67310443491,0,0,0,0
4641.38668158926,2007.73810856184,0,0,0,0
4710.46282245827,2068.85140656006,0,0,0,0
4662.10506630398,2342.26011560694,0,0,0,4
4701.89380530973,2226.70353982301,0,0,0,0
4688.91106719368,2547.85836627141,0,0,0,4
4711.30855137205,2619.20740268028,0,0,0,1
4753.40237768633,2463.92729766804,0,0,0,2
4845.06397708284,2442.72272618763,0,0,3,22
4769.96397694525,1953.1911623439,0,0,0,0
4785.41369426752,2717.19426751592,0,0,0,7
4783.37608891559,2563.36527485731,0,0,0,6
4831.28766189502,2233.2733469666,0,0,1,2
4827.36780614453,1903.39247079186,0,0,0,0
4929.10822012434,2668.34952797605,0,0,3,20
4862.62610469069,2619.4017675051,0,0,0,11
4892.80717374714,2020.89519206309,0,0,0,0
4894.07421289355,2304.64767616192,0,0,0,9
5040.86636216296,2384.52497421541,0,0,7,73
5015.42129583124,2162.6567553993,0,0,0,11
4930.61433868974,1919.21569839308,0,0,0,0
4969.41735700197,1980.26903353057,0,0,0,0
5020.46529080675,2049.48405253283,0,0,0,0
5041.93756294058,2621.66096005371,2,0,10,77
5064.08451167379,1971.18974021703,0,0,0,0
5090.11732973702,2393.60856372218,2,0,3,74
5151.5971810089,2624.36238872404,0,0,2,43
5145.22043443282,1928.46661303298,0,0,1,0
5229.70571843954,2003.18173007027,0,0,0,1
5191.89559877175,2686.11327192085,0,0,0,18
5203.59925093633,1868.97431781701,0,0,0,0
5243.31046511628,2146.45271317829,0,0,0,21
5236.4968739717,2280.86179664363,0,0,4,133
5257.19875914026,2499.2140483049,0,0,0,29
5288.3594154643,1861.1862745098,0,0,0,0
5476.6095963933,2278.2854229283,0,0,0,167
5281.04858299595,2711.48987854251,0,0,0,7
5316.99749058971,2397.71350899205,0,0,0,30
5339.08337303478,2074.35921867556,0,0,0,8
5340.0523255814,1932.27408637874,0,0,0,0
5440.40143274078,2582.51727248607,0,0,0,54
5440.35913513514,2067.29091891892,0,0,0,25
5480.4199553239,1964.31198808637,0,0,0,1
5587.53676470588,2052.11093911249,0,0,0,32
5569.29348997629,2732.94222892865,1,0,0,30
5521.6329113924,1909.37341772152,0,0,0,1
5605.8644568428,2564.85756481785,0,0,1,66
5567.80270522388,2123.51865671642,0,0,0,21
5573.58740268931,2437.40198159943,0,0,0,24
5614.59189777053,1863.17183251767,0,0,0,0
5591.45174262735,1964.45040214477,0,0,0,7
5664.69319302861,2203.38408418283,0,0,0,50
5661.21508255243,1947.29674252566,0,0,0,0
5675.17971409122,2373.76310415248,0,0,1,31
5732.58879882093,2294.96020633751,0,0,0,59
5740.55177043128,2081.85534485652,0,0,0,8
5746.98084860492,2757.08320950966,0,0,0,0
5716.72573656846,2590.80979202773,0,0,0,86
5804.24459601785,3026.80891719745,0,0,0,24
5744.33509327702,1870.6708905315,0,0,0,0
5779.96997152472,2411.48019673829,0,0,1,74
5761.70570440795,2666.06784788245,0,0,0,55
5808.79854702533,2192.53239740821,0,0,0,63
5887.15564153769,2451.90420619071,2,0,4,128
5833.1621361095,1941.89319452477,0,0,0,1
5863.48091262507,2706.08858581352,0,0,6,49
5848.43553008596,1856.70257879656,0,0,0,0
5852.58637873754,2089.073089701,0,0,0,11
5924.04142794182,2566.70339356545,0,0,0,88
5983.59449929478,2986.22758412251,0,0,1,17
5957.38108484006,2742.63560500695,0,0,3,31
5980.15334632879,2597.32553606238,0,0,1,72
6036.30106870229,2605.00539440204,0,0,0,81
6033.47529313233,2226.18027638191,0,0,0,13
6086.21504889533,2792.51213328504,0,0,0,7
6138.73750968242,2156.6898721921,0,0,0,20
6030.97877906977,2340.14622093023,0,0,1,146
6093.66982248521,2486.58500986193,0,0,1,99
6157.70326073272,3082.8806496286,0,0,0,36
6127.28282828283,2041.53777777778,0,0,0,0
6222.734296875,2287.62625,0,0,0,51
6147.3065437788,2415.17456221198,0,0,1,81
6148.08480707395,2590.21905144695,0,2,6,49
6155.95068238213,2673.95347394541,0,0,2,45
6156.12084432718,1954.6253298153,0,0,0,0
6207.57580321285,2506.32379518072,0,0,0,60
6252.21613470721,1961.49962302086,0,0,0,1
6340.93944926213,2421.86170698311,0,0,0,90
6309.25445434298,2079.24109131403,2,0,0,14
6320.85436660269,2620.3144193858,1,0,4,148
6347.23529411765,1960.19033345822,0,0,0,42
6376.39084096586,2185.03696919234,0,0,0,37
6483.27760706741,2988.94670635683,0,0,0,4
6485.54002094554,1986.66988330341,0,0,0,62
6463.33017317659,2348.26697004171,0,0,0,44
6436.78413209827,2104.68626661297,0,0,0,33
6510.12492166284,2654.5848130353,0,0,3,88
6551.82116063548,2281.96127537511,0,0,0,74
6568.65058670143,2443.13410318495,0,1,0,89
6650.29100477536,2532.6279115096,0,0,2,82
6598.47238095238,2734.90984126984,0,0,0,17
6766.39156626506,2052.66535258682,0,0,0,39
6678.71287128713,2675.37917125046,0,0,1,113
6675.99131082423,2368.65739821251,0,0,1,50
6771.53043912176,1892.51097804391,0,0,0,41
6784.20962260776,2340.06707208013,15,0,0,97
6802.28787644788,2529.84416988417,0,0,1,140
6810.8073278585,2234.52305748579,1,0,2,113
6859.27433885498,2673.86907875618,0,0,0,32
6889.27452282158,2322.06688796681,0,0,1,64
7042.40576410123,2085.22640036432,0,1,0,71
6917.20607826811,2458.73272273106,0,0,0,62
6939.83322170127,2394.74346952445,0,0,1,80
6941.08015087223,2553.75624705328,1,0,0,20
7080.86016724886,2316.30750502805,0,1,0,102
7029.90735854588,2675.23746701847,0,0,0,19
7098.30647088953,2184.77761652723,0,0,0,162
7021.05675459632,2020.32613908873,0,0,0,40
7087.81019978969,2785.62171398528,0,0,0,3
7088.5798146241,2626.13319601785,0,1,3,76
7091.06377759607,2887.27228127555,0,0,0,3
7160.4301134791,2559.30860780515,0,0,2,93
7152.35676456428,2413.97737120847,0,0,0,43
7363.63909038155,2680.507217467,0,0,0,66
7198.32454017425,1843.37366892546,0,0,0,0
7286.78205986421,2355.54164674381,0,0,0,39
7226.1608850041,2019.21360284075,0,0,1,73
7235.15797018349,2463.28698394495,0,0,0,53
7265.7868852459,2362.3478913778,2,0,2,118
7275.05535956581,2163.18046132971,0,0,0,157
7438.64471222626,2689.34274237922,1,0,0,40
7319.48441418846,1920.30705840201,0,0,0,2
7345.45997610514,2326.15651135006,6,0,0,57
7392.36618678479,2048.89553340716,0,0,1,80
7369.33530655391,2145.66384778013,0,0,1,89
7456.73786828423,2398.19768197574,4,0,2,35
7464.5222734255,2212.30400782014,2,0,0,68
7524.69152915291,2021.63608360836,0,0,0,46
7576.70647661223,2124.31691115417,0,0,0,236
7570.96521533365,2521.08400378609,0,0,0,51
7666.62352182326,1949.40743926037,0,0,0,56
7669.58290133424,2223.78592674429,0,0,0,163
7639.95519277527,1837.86870441125,0,0,0,15
7668.3674939952,2401.71550573792,1,0,1,127
7671.7746201966,2596.05129579982,3,0,1,126
7710.08374142997,2693.74804113614,0,0,0,55
7754.51914561084,2082.26113571243,0,0,2,111
7717.84903047091,2461.45706371191,0,0,2,77
7791.26035625518,2274.83761391881,0,0,0,94
7805.75402930403,2585.46721611722,2,0,2,122
7874.74656347464,2421.00485156521,1,0,2,70
7831.75866803982,2169.47579814624,0,0,0,65
7886.41167692595,2698.36429770565,0,0,0,66
7870.14144144144,1864.95945945946,0,0,0,0
7908.769751693,2034.1237020316,0,0,0,17
7930.25351336456,1963.13695232847,0,0,0,0
7934.29824561404,2523.02731512325,0,0,0,47
7936.01341381623,2220.7558685446,0,0,0,39
7986.51945080092,2140.02974828375,0,0,0,45
8002.81866125761,2256.57565922921,0,0,0,8
8010.25511006289,2568.78066037736,0,1,0,91
8060.52594922489,2456.69804538306,1,1,0,23
