Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH
11954.4426711466,8579.80554388912,2,92,9,400
12027.9094874591,9039.96292257361,1,87,0,563
12444.3780725712,8492.47600468201,4,156,0,622
12647.6130346232,8578.0916496945,3,174,3,582
12859.1634969325,8543.58435582822,10,165,22,1217
13169.1185510428,8488.34796926455,1,321,2,1311
13235.145237434,8721.16884198834,1,110,19,514
13399.4490835031,8908.18771215207,7,116,8,725
13547.1748695004,9013.26472781506,4,87,4,741
14068.2849673203,9025.29063180828,2,56,0,382
14128.6711170449,8762.92523364486,2,69,4,335
14203.7490698636,8844.13517982637,0,88,3,362
14206.1876984127,9020.77341269841,0,72,0,319
14269.1916666667,8729.21626984127,0,146,4,470
14328.1343719572,9149.94092827004,0,103,9,590
14350.2819701762,8966.784003615,2,64,7,420
14345.2259821081,8852.01789187087,0,60,2,307
14453.5968468468,8522.5018018018,0,112,0,554
14648.6494303243,8770.85495179667,1,92,3,446
14683.0885956645,8442.20216776626,0,25,3,453
14795.5444756554,8980.95552434457,2,51,7,301
14843.5881782946,8583.28585271318,1,70,10,415
14862.7172517931,8850.40052850132,2,65,1,516
14875.1801152738,8439.77041306436,1,25,5,343
14994.3766635716,8674.81367997524,0,60,11,443
15018.9106914213,8529.60179257362,6,91,22,668
15013.6674434088,8864.94840213049,11,97,17,587
15162.2346630908,8727.03922225947,2,107,21,605
15187.2381380302,9081.46657081236,17,105,52,1075
15200.461804057,8904.04315925766,0,62,25,548
15201.6791738382,8393.56075731497,3,67,6,470
15223.3506921556,8843.71786420567,2,87,2,543
15305.9719169719,8694.14133089133,0,119,22,641
15343.387793177,8469.97601279318,1,48,10,679
15366.90615727,8605.78004451039,6,103,18,528
15496.807860262,8862.95997088792,0,85,6,433
15578.2640492687,8781.10123171671,2,62,6,507
15662.2456896552,8599.87787356322,4,93,24,909
15819.8955797566,9211.76937860346,2,97,25,911
15831.5841933048,8910.89755852001,5,148,45,706
15872.668555883,8493.65880752664,0,72,58,1152
16019.8488675958,9022.99477351916,1,63,1,464
16042.9149305556,8434.76805555556,0,150,5,1044
16167.7371262458,8966.29983388704,3,39,5,434
16206.0059400059,8813.4158004158,8,101,28,903
16271.5807560137,9040.07020127639,0,71,38,727
16277.6757662835,8427.61733716475,2,46,9,337
16329.975093985,8532.37218045113,1,73,7,310
16389.7265179035,8429.42812662169,1,81,4,361
16402.9121140143,9196.09093993892,2,87,10,702
16541.8710767745,8382.6731047803,1,58,6,535
16564.7017482517,8912.92832167832,2,113,14,662
16660.0123416694,8729.4170185125,5,52,19,650
16760.9290962528,8440.5639235856,2,80,3,846
16790.9645107794,8989.64577114428,3,92,1,526
16807.1150684931,8811.48869863014,2,90,0,494
16828.5553388591,9234.55143832277,3,49,13,263
16897.9176470588,8719.93547237077,7,111,10,799
17032.7554470323,8537.59879789632,4,70,18,595
17041.3004857738,8670.10154984964,6,122,38,968
17039.1114265436,8416.19446415898,9,45,9,564
17048.072231942,8862.10847288178,2,114,44,844
17058.3148148148,9172.79871175523,2,61,0,349
17197.3831460674,9009.45168539326,8,76,32,562
17182.5605242868,9233.0632228219,6,104,0,573
17253.50513573,8638.72560528247,6,77,6,714
17270.4348079162,8914.13358556461,10,124,27,914
17278.3630463003,8778.02596278667,1,94,4,598
17332.5145819831,8339.09656513286,0,42,0,484
17350.9026940088,8487.61801367109,1,54,0,533
17482.0672308416,8562.76821814763,4,86,0,527
17592.1795673077,9030.10168269231,0,72,48,606
17605.7976926246,8475.74454058508,4,99,0,505
17683.5481798715,8352.81316916488,4,48,5,379
17900.8798252003,8989.98652585579,4,98,13,436
17923.5837742504,8872.54708994709,4,84,14,403
18044.2788900597,9065.23322795926,6,100,6,696
18115.264160401,8576.21228070175,4,162,73,822
18217.9930172731,8936.12642410878,2,158,10,876
18331.6403641882,8754.71471927162,5,130,12,773
18362.281473337,8437.93238042881,0,96,7,681
18383.7034596376,9033.37191103789,3,33,9,302
18429.1144477811,8680.41107774441,0,68,24,416
18489.9939759036,8507.24134036145,3,69,15,455
18517.6112434493,9126.75273939971,1,51,12,207
18598.0767123288,8933.11115459883,1,78,12,346
18594.8515864893,9109.17604912999,1,46,10,174
18638.6447451227,8585.27753303965,8,70,31,859
18670.1152173913,8728.53070652174,4,135,34,671
18710.4651340996,8897.30651340996,2,86,21,378
18753.3008962868,9027.88049509176,6,49,15,318
18855.6666666667,8840.91046511628,8,97,0,365
18881.6819407008,9100.53144654088,0,72,1,266
18903.4747814391,8972.82750504371,3,82,0,387
18904.0198922503,8425.20886862826,2,140,7,447
18979.8322324967,8858.89233817701,3,125,4,571
18984.7599118943,9103.62466960353,3,88,0,350
19079.2560899438,8733.36321049344,3,136,13,487
19105.3607804233,8526.94080687831,3,100,16,621
19200.020362622,9259.3179916318,7,242,17,1006
19241.8098400241,8824.29580440688,6,166,41,981
19337.7485645933,8901.83110047847,3,121,46,687
19381.5265562536,8650.49314677327,0,92,21,559
19403.0832826748,9106.66990881459,6,65,18,385
19449.1029411765,9216.95627980922,1,59,3,379
19494.7810928595,8480.88333892055,2,67,2,804
19522.5336976321,8877.45901639344,0,81,15,495
19587.4385904892,9172.34143003763,1,85,10,371
19632.9713533092,8688.42739545604,1,86,0,601
19651.0024410089,8501.59194467046,0,68,1,590
19666.5019815059,8834.20123293703,1,60,0,319
19714.7086578104,8430.53687585891,1,39,0,339
19728.2715283165,8986.76493405741,1,49,0,294
19809.6318327974,9152.5192926045,4,19,19,219
19868.3299398427,8677.85446552522,17,191,0,1159
19860.7334132694,8973.17945643485,0,53,3,456
19928.2587384492,8811.23704298915,2,69,1,538
19952.1214021089,9207.94841835281,1,60,16,378
19989.6504128982,8880.76838379866,1,73,2,495
20002.3567362429,9064.29032258065,4,60,5,667
20035.2540168324,8382.48775822494,0,78,11,478
20056.0625,8645.02384868421,1,91,8,559
20172.9964187328,8858.5261707989,0,89,10,569
20187.1011359472,9208.47233418835,0,37,10,395
20211.1801692866,8623.5602579605,4,44,1,522
20226.2722914669,8411.41323106424,0,31,3,438
20287.710129688,9073.90746582545,4,29,25,545
20314.4300050176,8712.78524836929,0,49,8,346
20449.9573770492,8372.75792349727,3,48,30,640
20501.8554934823,9213.90502793296,1,47,3,418
20530.8630693357,9043.73861328692,7,149,0,936
20547.0300130492,8806.07155284907,2,76,34,447
20579.7215628091,8571.31379821958,1,87,25,590
20624.1944541945,8685.28290628291,2,108,12,712
20740.1108422072,9250.32381413359,0,23,0,232
20762.1019947309,9097.05156191193,1,68,2,587
20867.7175029633,8792.5440537337,2,90,2,439
20874.446708464,8359.75862068966,0,21,2,279
20923.3667456824,9180.13274635963,0,47,16,440
20940.8352169158,8727.52533722202,3,60,3,555
20999.3118148599,8509.15347137637,2,70,10,539
21066.5098859316,8858.93231939164,1,67,4,556
21110.3723263797,8520.92342223396,1,37,26,508
21140.2071428571,9252.58469387755,0,47,0,332
21164.0820481184,8829.80937692782,11,69,26,696
21231.8930395913,9003.36079182631,4,108,30,595
21292.5455677291,9122.23007968127,4,74,23,749
21310.3778912586,8665.85941724241,15,149,17,726
21421.9074642127,8791.48491820041,5,109,12,478
21433.4414724576,8493.2094809322,10,156,22,728
21454.6872360394,9208.98803378695,0,104,46,746
21516.7462946818,8375.65213600697,3,76,29,565
21592.8292399923,8810.00386772384,5,114,60,870
21625.305886137,8459.70279832744,2,113,9,519
21652.4666990763,8370.21293145357,1,67,14,378
21703.8839820359,8569.54366267465,8,140,59,657
21753.568673984,8785.61465440522,1,96,22,442
21814.6291143536,8404.14523243977,4,92,23,373
21919.0583162218,8527.93347022587,5,81,8,389
21909.8452220727,8434.95222072678,0,66,5,287
21951.9626265248,8851.8987801713,7,190,32,592
22029.771059216,9145.12260216847,6,139,56,1413
22099.8417536534,8570.75866388309,5,74,14,426
22106.6554779807,8699.24516648765,4,101,28,552
22168.6506352087,8501.15698729583,0,85,3,381
22235.3216145833,8815.85514322917,3,85,21,439
22348.0985529918,8522.09581540868,4,148,1,630
22368.9373426573,8836.0413986014,0,73,28,381
22395.499217119,8703.04958246347,2,85,24,514
22441.2435723951,9011.13098782138,5,102,38,424
22450.9835466179,8406.04314442413,7,165,12,994
22466.564516129,9140.25282258065,3,118,11,458
22508.6327564373,8811.11186154496,3,71,1,367
22520.4829248694,8971.89955805544,2,115,1,498
22533.1977252843,8661.46281714786,0,43,0,218
22590.6539196941,8894.6845124283,0,131,1,459
22598.8095047923,8491.4588658147,1,74,3,374
22613.0583371612,8662.44143316491,0,108,3,401
22652.0847182813,9228.67734089988,1,85,0,507
22731.2679558011,8980.18204419889,4,118,27,593
22743.4357652657,9116.34853291039,4,112,9,458
22811.8746812386,9232.85719489982,3,65,10,485
22810.9432624113,8894.81224337439,6,117,0,424
22807.898089172,8512.7881104034,0,96,10,705
22887.309045917,8769.98652735771,3,94,23,511
22889.6035480139,9112.7551099113,2,67,6,395
22945.4910865874,8598.63370118846,4,63,0,227
22991.9785867238,9240.07494646681,0,41,6,257
23020.8985139543,9127.53497644074,11,59,8,382
23016.8309242225,8944.13534822602,0,103,14,554
23025.991091954,8702.08074712644,2,96,11,493
23083.475862069,8430.45517241379,1,69,2,447
23158.5140439932,8751.81015228426,1,102,7,613
23193.2690389092,9054.52677086797,3,86,0,478
23202.0095208845,8512.61179361179,1,70,15,708
23252.5254800591,8799.90509601182,7,88,21,532
23278.961038961,9217.6461651556,1,110,36,568
23337.0650870682,8874.05309734513,10,81,19,562
23364.4210150107,8477.59113652609,1,100,48,780
23429.5583118557,8657.44587628866,7,125,51,732
23443.2291666667,8900.07916666667,3,52,30,298
23476.9810169492,8786.60372881356,7,114,23,648
23483.8550610477,8381.90271760536,2,94,3,462
23498.3636790239,8981.41905208822,2,99,5,447
23530.1147368421,9085.39964912281,3,77,18,607
23646.4644018793,8608.83267076256,4,90,15,521
23647.9470740103,8488.51118760757,2,75,0,294
23675.9631480325,8808.11930043723,5,101,45,601
23670.7493985565,9001.65838011227,1,85,5,425
23731.3768394114,8628.88483685221,4,50,5,363
23762.3692682927,8709.33170731707,1,50,6,290
23769.4087557604,9031.29262672811,1,113,1,605
23810.3926073926,8871.49050949051,2,93,6,486
23861.36980795,8661.73068334078,1,62,9,414
23899.1128622267,8812.8490086426,1,101,9,506
23920.07801677,9192.48778709442,2,70,9,436
23927.0268395657,8911.53075995175,4,56,26,509
24068.7208927131,8742.68539930089,4,107,15,594
24066.4181977253,8600.39501312336,6,60,3,444
24083.1645633518,8851.42655224634,0,39,13,285
24144.8192934783,8560.83378623188,4,64,0,391
24244.62086514,8553.47110141767,0,64,0,369
24252.4610277846,9081.50110646668,1,48,36,728
24485.3409582689,8819.37310664606,4,51,28,317
24532.1769449715,8351.60246679317,5,93,13,733
24536.7464248343,8729.46215556331,0,68,1,536
24551.8608282417,8561.11812627291,0,93,1,622
24655.9914148352,9187.84134615385,3,59,1,465
24758.8687134503,9228.32953216374,1,50,17,376
24872.4829991282,8594.30623365301,3,165,76,1138
24892.3433171097,8364.09022837888,0,54,13,688
24893.6769797422,9128.18489871087,3,119,9,602
24898.4100074683,8893.6213592233,2,83,0,469
24975.5793231916,8743.70040360137,10,173,15,768
25083.7965494792,9230.16080729167,5,53,10,534
25085.839376054,8509.18086003373,2,73,7,347
25096.3809766022,9067.89013224822,3,108,21,529
25128.6601493068,8668.74724493423,1,89,2,380
25133.9476258993,8903.61294964029,14,160,23,615
25229.1637495138,8999.88098016336,3,77,11,380
25274.8080133556,8667.64841402337,4,81,15,423
25337.4590595865,9181.71787596271,5,80,32,669
25406.9249753208,8744.95623560382,6,160,5,783
25494.1352675207,9146.89374529013,5,96,0,391
25491.8466557912,8862.53703099511,3,114,19,593
25593.1816698395,8394.9118846886,3,108,38,1024
25612.4544203646,9062.3818369453,2,93,14,517
25828.8867219917,8516.51991701245,0,90,2,464
25887.3319727891,8383.66349206349,0,99,0,551
25963.2661958858,9022.60485108996,6,93,13,452
26020.3917688959,8544.48634744757,2,39,5,505
26070.2422939068,8871.470609319,5,63,12,412
26108.800679983,9226.68253293668,3,86,9,451
26171.6900357027,9083.80201233366,14,125,20,705
26200.720027482,8589.55376159395,3,91,10,443
26211.6534576535,9204.21497021497,2,63,13,321
26249.6846846847,8758.16387816388,1,160,67,809
26257.8554455446,8452.65709570957,2,93,27,565
26317.574388587,8947.26222826087,0,80,8,390
26345.1908937605,9211.2455311973,7,115,2,609
26389.9879350348,8577.12343387471,2,78,29,606
26484.230355006,8537.21699242122,1,76,13,461
26516.4247619048,8682.42590476191,4,111,4,572
26526.3077501881,8941.06922498119,5,76,0,310
26519.3017241379,9202.22579575597,4,81,8,605
26535.7045094937,9039.19857594937,1,102,0,472
26531.6205463183,8374.49881235154,0,40,5,411
26556.0839694656,8869.63019508058,4,110,2,559
26638.7191950464,8792.22229102167,0,117,52,546
26656.5724,8624.0164,1,77,0,470
26675.9642097803,8479.78313253012,1,44,1,440
26687.8066109423,9115.01329787234,5,93,3,403
26729.2067022539,9244.81020166074,2,56,19,433
26768.4408534672,8826.34138688422,1,99,25,566
26809.1911157025,8358.91993801653,0,11,2,270
26837.0879405108,9013.31199482703,6,75,18,721
26839.7506493506,8704.40649350649,1,102,29,498
26892.1306561086,8548.02799773756,3,86,15,391
26890.5782404298,9156.76964405641,1,133,46,668
26906.00276434,8887.90463026952,6,109,2,510
27037.7621164962,8634.56558470431,4,47,10,282
27070.2847533632,8788.34394618834,3,83,7,333
27118.85,8901.63691275168,16,121,9,681
27130.2564612326,9075.8310139165,3,88,29,650
27256.7029644849,8527.927208688,4,104,30,550
27342.3641447368,9077.79934210526,3,92,12,408
27344.4238975818,9240.09637268848,6,100,10,696
27401.0410344828,8904.98965517241,13,95,18,756
27413.6660813579,8784.0436055019,11,194,25,658
27408.2696365768,9039.28077373974,0,62,5,337
27508.9011135857,8560.46102449889,6,149,15,820
27507.4123853211,9211.09128440367,1,72,8,354
27626.4788952579,8862.84653465346,4,109,26,792
27750.7977430556,8884.58289930555,2,65,4,438
27760.9191290824,8682.9599533437,1,80,27,470
27784.8353335194,9160.12866313145,7,64,16,515
27866.8365211115,8836.99530855287,3,80,31,407
27909.9043447793,8367.52067274001,3,74,10,582
27948.1929487179,9174.1875,5,44,12,434
27985.4746075716,8552.78793474915,9,71,11,545
28105.4248440159,8892.69398752127,8,99,33,746
28127.5736518277,8709.90951863916,3,85,5,591
28123.6806771745,9170.05049620549,8,28,17,836
28145.7544154752,8360.80782169891,1,49,7,417
28237.3510303877,8449.68494586098,1,67,0,480
28324.3804639805,8613.86862026862,1,91,15,717
28367.2093023256,9202.13237924866,5,84,15,490
28373.9972327914,8809.98581805604,5,117,23,932
28395.6646935933,9034.26253481894,7,138,9,859
28511.8181019332,9203.51757469244,4,43,4,401
28536.4967399179,8711.32624969814,3,96,11,568
28590.2137931034,9214.81172413793,1,48,2,509
28673.3661087866,8740.15929468022,13,102,19,785
28671.6058091286,9224.76307053942,2,63,0,451
28711.1358773181,8470.0392296719,2,65,11,391
28787.4644979668,9278.27087894902,0,81,19,712
28836.4123539232,8855.22760155815,5,122,17,647
28852.2236539347,9018.76944316613,11,169,1,784
28854.9154121864,8605.57741935484,1,93,4,403
28909.8865145827,9268.5082298585,1,60,20,500
28968.7529992943,8703.37297106563,4,118,7,426
29051.2356664185,9159.1679076694,2,66,1,468
29118.6853754941,8808.09288537549,8,116,0,351
29137.5110114193,8899.26141924959,7,81,1,258
29259.1611111111,8966.07314814815,1,52,18,232
29333.4490719783,8419.35355364418,10,74,9,510
29363.2861706983,8846.14696485623,1,41,14,241
29499.7241252302,9156.23278084715,3,55,10,485
29510.7721859393,9030.00729927007,2,75,16,415
29553.5557228916,8485.50301204819,2,145,14,790
29682.9188748471,8818.08724011415,2,54,10,300
30221.3937764118,8648.39147137918,7,140,1,838
30438.8798528811,9169.46505925623,0,76,14,498
30516.3963307068,8911.39092085146,4,170,48,1094
30493.4769811321,8771.69471698113,2,161,10,800
30738.8857906799,9128.56302521008,0,62,1,253
30840.4890342439,8958.193151212,2,55,4,311
30948.7994074074,9068.6317037037,5,79,14,465
30963.2981387479,8921.30964467005,2,78,5,427
31139.4513941221,9015.40467219292,2,76,5,507
31158.2992673993,8744.7032967033,4,109,1,380
31311.1085641515,9210.22349570201,1,84,6,731
31437.3973001588,9052.92376919005,2,96,9,685
31526.2120213036,8900.03626680193,4,55,12,420
31559.8757274906,9106.27867168778,2,76,0,429
31606.8344855632,8422.3920292802,2,67,17,551
31615.8002642008,8674.76697490093,5,73,28,1038
31783.4707542329,8582.71908671113,1,95,28,551
31774.7553731927,8390.34388432982,4,65,4,539
31836.2171860246,8733.81397544854,7,87,21,481
31887.1353760446,9176.54735376044,5,60,15,852
31974.1428571429,8623.15574650913,5,91,13,645
31989.313303099,9118.95653817082,5,117,8,575
32112.3786939073,8393.54615103977,1,53,13,464
32143.1635714286,8750.92785714286,2,55,24,561
32189.4390607529,8625.60119269474,5,53,10,312
32193.3521194605,8469.20905587669,0,19,3,393
32258.5785123967,8938.2558677686,7,106,27,609
32290.1248246844,8592.19962599345,1,48,6,283
32321.934322987,8409.10391363023,2,32,12,496
32484.2271973466,8778.74046434494,3,0,0,444
32550.9138729899,9177.62769146906,4,5,12,410
32622.4730660186,8874.94329688133,1,2,6,302
32627.3674652241,9004.47488408037,7,0,5,300
33109.7858129894,8916.81897742976,2,2,3,283
33259.2697814619,9143.32856066315,9,29,4,528
33298.8348465197,9020.32468655426,0,11,4,275
33332.5599593496,8719.52405149051,3,178,0,1036
33422.4970743125,9230.02691632534,2,60,8,445
33506.8234398782,9086.05905631659,1,72,8,482
33555.5904550499,8410.82547169811,3,49,15,574
33639.3106332139,9205.2015133413,4,41,8,446
33656.9323529412,8444.08774509804,2,63,11,440
33791.0793825799,8894.9302646086,2,78,39,540
33806.176519567,8515.58159866778,0,56,0,263
33981.1307441447,8817.74266231841,4,109,45,538
33985.7001135933,9200.58462703521,2,114,12,635
33982.5021770682,8984.92960812772,8,58,21,500
34125.6319018405,8541.82302973101,0,59,0,276
34222.6095238095,8818.77374517374,0,94,24,513
34324.2008106116,8550.72033898305,2,90,17,441
34398.9259612329,8670.31776294884,1,98,14,495
34576.695481336,9259.95776031434,0,70,0,331
34645.3080904386,8812.36502315445,9,77,21,525
34699.9197860963,8650.93665158371,3,105,2,688
34837.2008050089,8499.62835420394,2,67,0,495
34860.6258376768,8947.81533879375,4,77,11,376
34891.7603878116,8777.70360110803,2,75,6,474
34897.5450725745,9171.98510313216,7,76,13,612
34937.5588326607,8563.01583359205,0,69,5,384
34984.7025359836,8744.76593557231,3,60,16,354
35025.9361639824,9197.7262079063,5,69,17,606
35043.1217547001,8655.08370635631,6,48,5,369
35063.557875895,8399.78818615752,1,38,0,452
35127.7777429467,8895.34263322884,0,66,17,380
35253.6030274946,8960.26753166512,3,61,13,387
35330.8112179487,8484.80737179487,0,83,7,415
35356.8035320088,9126.39440765269,2,109,25,646
35381.1775935695,8951.89902034665,8,135,15,688
35426.9404313591,9229.88634029442,7,115,12,502
35567.3011341416,8551.77512710207,0,116,3,479
35605.6191088261,9073.73221936589,2,69,5,341
35634.4985507246,8827.60372670807,2,94,7,307
35730.1397089397,8557.54760914761,0,97,6,656
35834.4611248966,9137.87799834574,1,123,2,466
35854.7795540597,8838.59444678166,0,90,16,459
35854.0654101996,8503.32889874353,4,58,17,510
35958.9685606061,9207.06363636364,0,84,3,513
35991.9758820902,8974.51272889683,0,36,11,362
36177.8137619554,8824.65223166844,0,73,19,789
36173.3955223881,8450.85121268657,0,21,0,287
36215.1125862985,8716.91556027615,0,47,5,293
36245.4440217391,8659.3777173913,0,32,4,276
36368.9422037422,8721.67733887734,0,57,5,441
36446.6905444126,8891.27814920938,3,117,28,906
36475.5923545332,9246.60351826793,0,27,6,263
36686.0357142857,9624.04841269841,1,112,0,527
36713.9957527135,8720.19254365267,0,45,1,433
206.466207262126,10150.6421945402,2,97,44,683
235.823751891074,9803.99659606656,2,83,23,303
294.165923894412,10120.4665752485,12,41,29,571
629.146647015475,9623.41783345615,2,93,17,402
684.607422895975,10034.5128071093,3,136,24,582
868.455581947743,9494.93729216152,7,125,9,578
892.436686390533,10077.0544378698,13,99,3,419
906.623382624769,9400.80129390019,0,135,39,865
1051.84990816059,10039.1868276043,4,89,1,691
1105.19358232509,9896.2172540768,2,86,12,644
1273.95933456562,9446.06950092421,3,95,2,599
1461.6511421994,9593.82769612183,13,157,51,1257
1472.6400304414,9374.76369863014,4,108,0,891
1637.97682119205,9845.20766319773,2,22,0,191
1672.15183246073,9461.29179755672,1,113,3,694
1758.33595988539,9559.15042979943,1,64,14,324
1821.04869631902,9495.76226993865,4,92,18,457
1924.93979238754,9813.63044982699,1,102,26,569
2206.07770870337,10108.4835701599,0,106,0,560
2262.59182847896,10185.107605178,3,106,0,456
2360.5494011976,9965.06773952096,0,86,0,430
2363.01261692408,9347.538177072,12,163,1,831
2521.00750163079,9706.40150032616,1,236,4,794
2740.53137593552,9477.24928036845,7,192,4,1011
2870.00439077936,10092.0367727772,3,78,0,521
2903.78533847773,9715.14240617327,2,48,1,238
2950.30557868443,10000.5120732723,7,67,0,360
2958.79706412568,10105.3069791398,4,37,0,272
3088.92496050553,9792.10071090047,3,42,0,354
3108.90146692499,9508.4774425685,1,175,48,967
3195.69674117964,9816.8920010773,4,66,7,464
3262.64362139918,9321.10041152263,3,144,4,762
3342.43693516699,9499.58703339882,9,64,15,480
3376.25517993457,9977.81597600872,2,67,38,338
3786.36396814864,9631.29429329794,10,136,61,826
3835.32191780822,9859.76883561644,8,102,20,549
3876.54875621891,9501.49154228856,2,54,3,375
3940.79659609797,10137.6633457866,0,51,1,336
3966.483512412,9998.28677287884,4,34,13,234
3996.87713894593,9867.96098562628,13,110,30,524
4175.75170679123,9897.20229967661,2,85,12,425
4499.60279751332,9539.70470692718,10,243,48,1173
4714.97813990461,10043.7460254372,0,62,3,268
4819.73991655076,10116.7528975429,1,65,2,448
4838.83161833489,9790.4242282507,2,84,4,439
4956.43238095238,9336.59904761905,1,62,8,509
5115.58384819064,9269.63548102383,14,78,18,486
5159.49900265957,9383.61968085106,3,100,10,471
5196.32036278525,9846.99239321241,6,84,1,788
5193.23045435939,10103.7498976668,0,37,1,183
5283.36356648732,9447.23981552652,5,92,10,622
5395.96160175535,9392.82830499177,3,65,6,428
5451.15232606011,9709.42157266365,1,69,2,414
5452.30913012221,9318.46944644141,0,36,9,256
5615.14882882883,9652.92900900901,3,122,12,570
5588.71376547706,10022.1562272396,3,41,6,274
5783.41546961326,9335.87808471455,2,116,27,491
5898.70689086713,9685.0840751731,2,111,19,518
6152.68691588785,10056.8206775701,4,171,13,589
6211.01727375141,9938.8539241457,7,143,4,526
6252.41363636364,9288.37181818182,2,71,12,372
6365.95269168026,9701.99412724307,1,142,2,642
6510.99192462988,10088.3236877524,0,24,17,368
6504.18664850136,9278.63692098093,1,42,1,254
6515.69787234043,9368.06747720365,3,41,7,319
6720.93610547667,9311.48951994591,2,59,10,604
6730.22512755102,9877.10618622449,3,103,4,545
6897.15886483324,9377.19280280866,3,80,20,497
6916.29932768196,9759.50073078047,7,104,27,652
7314.33761232349,9492.25716730851,1,101,0,437
7320.97118709182,9734.73914713792,7,117,2,525
7409.4436,9604.3704,6,75,1,420
7468.28,10091.9448484848,3,63,2,586
7554.19506808981,9668.48619801251,1,91,2,434
7566.39642567019,9507.54589764419,2,58,7,483
7600.83788495061,9389.62725159791,6,57,19,745
7701.43333333333,9282.19829059829,3,43,6,435
7754.1774367259,9599.54442649435,5,107,27,707
7794.85292976329,9759.29763290648,5,60,1,348
7870.90138549307,10053.1116544417,0,93,0,409
7947.07323619632,9637.77645705522,2,116,3,629
7940.65343659245,9332.25524362698,0,127,9,735
8107.99822064057,9715.97775800712,2,99,7,559
8149.26753014739,9790.57793657883,3,113,4,875
8207.39627434378,10143.3192209992,2,101,0,523
8500.11048909841,9510.06747200943,6,149,22,589
8739.56671949287,9786.35942947702,9,146,32,611
8893.53261767135,9929.48389760529,2,50,16,327
9030.32151515152,9804.8696969697,3,222,33,698
9115.32489146165,9647.02351664255,2,204,22,550
9271.98453318335,9641.09758155231,7,159,39,621
9340.31987381703,9735.85804416404,5,132,8,403
9374.3268018018,10162.1765765766,5,144,42,1086
9567.8936558649,9282.32222729347,0,89,4,423
9732.10589239966,9805.12211784799,1,64,1,263
9848.13669724771,9868.96972477064,3,68,3,331
9977.97360637088,10145.0432309443,3,120,19,582
10224.2994923858,9319.14847715736,4,135,13,639
10292.1794489948,9913.15301563664,2,51,1,379
10425.5692647523,9688.39349952666,11,103,1,534
10441.2261368292,10083.9512494879,8,59,4,451
10496.3200455581,9409.99202733485,4,186,3,637
10625.5418875928,9615.96429833863,1,98,1,530
10634.0474100088,9288.18305531168,7,127,18,672
10787.7150175249,9778.66918306821,0,52,18,476
10837.5916127216,10035.4261187729,8,98,20,509
11037.6559187279,10165.7164310954,4,73,13,776
11116.9316037736,10016.3824123989,7,51,7,558
11204.6002493766,9845.80972568579,3,153,19,607
11234.814507772,9382.30233160622,1,86,23,659
11407.2472654955,9840.78422273782,2,163,19,774
11558.2430049828,9864.56726715217,7,114,8,556
11613.2025569317,10151.8697562924,0,155,2,528
11791.1236979167,9846.42664930555,3,71,4,371
11876.5995998857,10122.4335524436,10,148,20,646
11885.7485510477,9966.31832367365,0,84,6,436
11988.6210465785,10187.4686601495,1,71,7,390
12034.5727565248,9900.247765463,13,100,9,362
12100.0307893875,9324.95348837209,8,124,45,1155
12117.6454413893,10027.0090448625,3,94,11,451
12153.7705525606,10148.0660377358,14,72,14,424
12379.5502748141,10019.089880375,3,77,19,447
12576.0408092082,9780.58039762818,10,104,17,472
12578.6146362098,9988.35194585448,2,97,0,380
12667.597705146,9694.1140472879,12,159,32,640
12739.5683869475,9583.16963665818,3,250,30,904
12809.86414791,9959.74758842444,1,95,1,462
12926.5063761955,9467.37167906483,5,154,28,879
12950.9531578947,9969.48157894737,2,55,22,376
13063.2827437213,9380.58277072644,3,62,42,638
13147.9632625548,9603.11122345804,6,84,22,799
13276.5373455132,9802.94599677593,3,127,36,545
13305.9766666667,9435.81428571429,2,54,7,355
13376.5136347946,10143.8936831205,3,40,4,378
13393.2037125178,9422.72203712518,2,35,1,355
13441.9885583524,9943.93058733791,1,50,4,398
13670.6202444086,9900.09015448467,6,139,67,827
13725.589220888,10123.0337894443,8,84,13,561
13761.2024,9679.8152,5,82,26,792
13924.4446735395,10165.1728522337,4,31,16,1092
13927.7041734861,9488.52291325696,1,84,12,438
13932.077758216,9891.05399061033,10,54,18,765
13979.0154875044,9608.48996832101,5,127,10,617
14116.4212230216,9622.97661870504,1,121,3,454
14173.6306620209,10089.5911730546,3,69,1,429
14218.8525815217,9931.18002717391,7,115,1,463
14323.1278562259,9447.82310654686,3,219,45,1025
14419.0510093336,10088.3125678316,2,78,38,698
14430.1702838063,9557.22676683361,5,183,66,712
14436.2469978166,9308.29012008734,0,155,11,667
14452.0653919694,9841.66003824092,5,72,10,381
14535.0318501171,9659.99882903981,5,229,51,807
14545.2420879573,9985.81750924784,4,85,8,420
14666.9458422175,9932.84562899787,4,55,3,420
14758.0209016393,9842.89221311475,3,83,0,324
14841.4646648468,10195.9247801031,2,51,22,317
14907.9835376532,10019.9579684764,0,44,0,216
14933.1273024969,9615.51944330741,5,109,4,517
15013.6306107432,9787.52133922001,0,139,9,556
15023.6034678795,9577.89113132462,2,83,14,315
15203.2869765655,9935.28736073761,1,57,0,310
15232.8869356772,10046.7814622453,3,70,24,352
15367.2876304024,9702.14418777943,2,99,6,381
15391.1554145899,9442.17217942909,0,123,16,359
15415.9493257049,9925.25010216592,4,140,39,554
15422.1071211199,9622.44004869142,0,69,8,257
