cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
1656,34698.8395258719,21295.5529974926,9,64,0,28,48,25,0,4,13,36,0,10,4,9,1,1,3,32,0
1657,2764.13438202247,22281.9315730337,3,46,0,46,2,2,0,7,1,0,0,0,9,21,4,0,15,28,0
1658,10220.5907015359,21313.6903279369,3,43,0,33,13,3,0,39,0,0,0,5,5,2,1,0,3,1,0
1659,11470.3893270683,21798.5579795268,9,98,0,115,44,5,0,124,13,13,0,10,14,5,2,0,2,24,0
1660,12299.5238284353,22054.8474980143,5,71,0,50,21,7,0,39,11,5,1,8,1,0,1,0,1,2,0
1661,13133.7961931291,21448.7140204271,0,80,0,113,0,0,0,0,1,6,0,0,0,3,0,0,5,32,0
1662,13227.8347135956,21515.2619047619,10,74,0,77,0,0,0,1,8,30,0,5,0,4,1,0,9,40,0
1663,16138.3434131737,21499.530239521,14,3,0,77,25,13,0,90,3,12,0,15,0,0,0,0,0,0,0
1664,21333.0020491803,22442.3336065574,17,92,0,24,40,37,0,8,0,0,0,2,1,2,1,0,1,4,0
1666,24360.7643085674,21990.6825453253,10,84,0,39,29,7,0,65,5,9,0,10,6,3,0,0,4,17,0
1667,26360.9787100814,21624.1919223544,7,73,0,26,17,9,0,46,5,9,0,6,3,9,1,1,12,12,0
1668,26410.6668989547,21481.7257839721,8,70,1,26,18,5,0,50,2,10,0,0,2,5,1,0,3,8,0
1669,29305.5316091954,21757.5011494253,29,137,0,79,63,24,0,97,20,25,0,34,17,9,1,0,12,33,0
1671,34699.5542838457,21853.4293655984,8,28,0,20,17,6,0,9,5,8,0,14,11,2,7,0,13,4,0
1672,36758.8719298246,21892.9101754386,1,63,0,35,11,3,0,5,1,4,0,6,2,1,2,0,3,1,0
1673,36852.7664956012,21898.1414956012,6,72,0,27,10,3,0,2,4,6,0,6,3,3,0,0,3,4,0
1674,1940.68493894166,23102.223880597,3,75,0,39,2,1,0,25,1,3,0,3,2,8,1,0,9,8,0
1676,2800.65723814229,22302.9929594862,3,42,0,125,12,7,0,30,0,0,0,0,9,21,4,0,15,28,0
1679,20589.0568685377,22797.168882324,1,105,0,45,29,2,0,0,3,11,0,6,2,0,0,0,3,11,0
1681,22057.7495460857,22665.2821745167,25,50,1,862,118,28,0,413,1,17,0,1,11,2,1,0,9,3,0
1682,22677.1931583604,22292.9870244766,2,77,0,117,40,8,1,102,6,23,1,19,10,3,3,0,6,5,0
1683,23049.2898952557,22431.3136167591,0,78,0,35,8,1,0,32,1,1,0,3,2,1,1,0,2,9,0
1684,25298.7113184828,22528.2149307646,11,124,0,88,38,12,0,102,6,15,0,27,2,3,0,0,4,11,0
1686,31122.9199715032,23101.6502018523,24,125,0,106,48,21,0,91,19,30,1,28,23,11,1,0,18,32,1
1687,32111.5734147169,23040.501186843,25,116,0,93,72,34,0,112,21,33,0,32,17,1,0,0,10,5,0
1688,2268.81545961003,23499.6657381616,2,44,4,30,20,12,1,2,2,12,1,19,7,15,4,0,13,28,0
1689,2273.87356881851,23496.4082825822,9,57,0,44,20,12,1,2,2,12,1,19,7,15,4,0,13,28,0
