cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
253,30626.0762903226,3293.70338709677,1,85,0,245,0,1,0,0,1,1,0,0,0,16,0,0,16,0,0
256,31147.6247268186,3352.42226038089,3,131,0,969,5,0,0,6,6,1,0,1,4,26,0,1,12,0,0
257,31159.4454061252,3717.47170439414,4,103,0,564,0,0,0,0,0,0,0,0,2,37,0,0,7,0,0
258,31272.5605875153,3045.78073089701,1,369,0,582,0,6,0,7,2,0,0,2,2,19,0,0,3,12,0
259,32375.1165016502,3500.94455445545,0,130,0,541,1,1,0,15,2,1,0,0,4,1,0,3,73,60,0
262,585.021234074444,4304.519110667,1,187,0,440,2,0,0,2,6,5,0,1,0,7,0,1,12,2,0
264,1874.9240869922,3994.55765285187,0,29,0,62,0,1,0,4,3,0,0,1,0,1,0,3,6,2,0
265,2720.52197802198,4414.29945054945,7,178,0,641,2,0,0,0,1,3,0,0,0,24,0,0,19,21,0
266,3675.84537993116,4222.46889065396,7,149,0,543,3,4,0,104,3,4,0,12,17,3,0,1,66,2,0
267,3776.47236061684,4450.1478054567,0,262,0,332,0,2,0,0,0,0,0,1,1,4,0,0,8,7,0
268,3907.26493633692,3854.81733594515,0,93,0,501,0,1,0,4,20,12,0,5,1,0,0,0,2,16,0
270,5594.86586942469,4424.5698125404,2,173,0,368,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0
273,7876.33912204534,3858.74047274481,1,93,0,196,0,0,0,0,0,0,0,0,0,6,0,0,5,4,0
274,7971.11464376886,3784.14017173358,2,254,0,770,1,1,0,0,0,1,0,0,0,54,0,1,6,23,0
275,8158.4222556391,3977.14165413534,5,192,0,222,8,4,0,6,7,14,0,11,4,62,0,4,8,52,0
276,8826.23930710009,3836.57763045338,2,422,0,567,0,1,0,1,7,9,0,1,4,20,0,0,16,2,0
277,9138.75674980715,4291.33736178966,3,276,0,465,2,2,0,2,1,4,0,1,2,8,0,0,7,7,0
278,9442.41174671153,4496.63842153564,0,151,0,555,28,0,0,0,22,7,0,3,1,1,0,0,37,5,0
279,9452.37016014596,4319.61402797486,4,155,0,583,5,1,0,0,6,1,0,1,1,3,0,1,10,10,0
280,9463.85471478463,4156.67194412107,0,148,0,531,2,0,0,0,5,3,0,0,0,4,0,0,10,0,0
281,9496.59510290987,3817.57611781405,2,113,0,960,2,1,0,1,1,12,0,4,1,2,0,3,11,3,0
282,9698.23970037453,4465.27528089888,1,146,0,375,1,0,0,0,2,0,0,1,0,13,0,0,8,0,0
283,9763.79698340875,3817.597586727,4,151,0,409,4,1,0,7,2,4,0,2,6,16,0,7,22,20,0
284,10005.5054151625,4383.32280385078,5,201,0,600,2,0,0,6,4,1,0,2,1,16,0,1,5,3,0
285,10082.0792671866,4156.77943043715,0,127,0,737,3,0,0,1,0,0,0,2,0,1,0,1,18,16,0
286,10081.8179624665,4014.94530831099,0,317,0,646,1,2,0,0,2,2,0,0,0,23,0,0,39,0,0
287,10380.2206001622,4449.39821573398,4,232,0,85,1,0,0,1,2,1,0,2,1,24,0,1,3,0,0
288,11098.5458272328,4454.61112737921,0,110,0,301,0,0,0,0,0,1,0,1,1,22,0,0,16,0,0
289,11387.3409019237,4557.97887101861,0,91,0,369,0,0,0,0,0,0,0,0,0,7,0,0,5,2,0
290,12212.2639821029,4484.1163310962,0,83,0,534,1,0,0,3,6,2,0,0,1,3,0,0,13,10,0
291,12229.60979342,4064.92221372099,0,230,0,409,1,2,0,0,7,1,0,0,1,60,0,0,13,0,0
292,12307.1835767864,3760.56691669957,1,105,0,196,1,0,0,1,5,1,0,0,3,10,0,0,0,0,0
293,12969.9102272727,4237.22136363636,7,227,0,791,1,2,0,0,29,13,0,11,14,12,0,1,34,10,0
294,13393.5072208524,3822.75730891159,0,164,0,340,0,1,0,2,2,1,0,1,2,42,0,1,9,0,0
295,13669.5572139303,4124.61298769311,4,381,0,756,9,6,0,11,11,8,0,3,3,21,0,1,1,0,0
296,14050.2555910543,3791.49201277955,2,208,0,575,0,0,0,0,0,0,0,1,0,6,0,0,23,8,0
297,17520.9045333333,4518.86613333333,1,87,0,357,2,0,0,1,4,0,0,2,0,4,0,1,20,1,0
298,19196.9577913459,4509.44518184231,2,338,0,578,8,1,0,9,10,4,0,4,4,21,0,0,11,1,0
299,19595.6929604023,4299.28064110622,0,130,0,275,4,0,0,4,3,1,0,1,1,15,0,0,8,1,0
300,20825.8633265795,4534.99613188433,0,177,0,699,3,0,0,7,3,2,0,2,2,1,0,0,40,1,0
301,22544.9627303183,4070.45540201005,3,231,0,215,1,1,0,11,2,1,0,3,2,0,0,1,12,3,0
302,22746.5838099428,4554.19929608447,1,120,0,109,2,0,0,6,0,0,0,1,1,3,0,0,21,0,0
303,23114.9947534103,4400.92689751661,2,126,0,285,2,0,0,6,0,0,0,0,0,29,0,0,5,0,0
304,24045.8323681804,4445.33099664736,2,146,0,383,2,1,0,1,4,1,0,0,3,18,0,0,9,0,0
305,24215.0684397163,4321.1524822695,1,118,0,300,1,0,0,2,0,0,0,0,3,17,0,0,1,0,0
308,24944.8978150519,4390.86515118075,0,201,0,561,0,1,0,0,0,0,0,0,0,7,0,0,23,4,0
309,25078.1014245014,4338.49344729345,0,156,0,283,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0
310,25301.772640912,4506.70265991134,1,97,0,335,1,1,0,13,3,0,0,0,0,3,0,2,4,40,0
311,27051.4170212766,3760.55957446808,0,110,0,348,0,0,0,1,7,1,0,0,1,6,0,4,7,0,0
