cellID,Xpos,Ypos,EGFR,SOX10,CCNA2,GAPDH,WNT5A,PDGFRB,PDGFC,SERPINE1,NGFR,NRG1,FOSL1,VEGFC,AXL,MITF,LOXL2,RUNX2,FGFR1,JUN,VGF
2371,35789.1823382195,20586.2045048266,3,3,0,49,21,12,0,0,0,2,0,1,2,0,4,0,4,7,0
2373,35846.1494315106,20537.2923659989,3,1,0,100,21,10,0,1,0,4,0,0,4,0,5,0,17,13,0
2374,35877.375,20910.8686517533,15,1,0,102,82,26,0,3,0,4,0,12,7,2,21,0,66,22,0
2376,35990.7949494949,20740.4405723906,9,0,0,38,57,18,0,2,0,3,0,5,20,0,3,0,23,9,0
2377,36046.0874756335,21255.2468323587,20,0,0,57,11,21,0,3,0,16,0,6,6,4,23,0,14,17,0
2378,36081.4107594937,20582.1989451477,16,0,0,48,60,31,0,12,0,11,0,9,35,0,0,0,63,23,0
2379,36110.1799700407,20733.5349882303,3,0,0,10,18,35,0,0,0,2,0,1,12,0,3,0,29,2,0
2380,36185.7641203203,21082.3758926639,12,1,0,32,20,12,0,0,0,2,0,6,42,0,1,0,67,20,0
2381,194.130763936683,22148.6703372333,19,3,0,41,45,24,0,0,0,1,0,2,17,0,5,0,0,0,0
2383,333.234117161716,21412.4649339934,32,17,0,143,59,51,0,4,0,6,0,10,56,1,47,0,3,0,0
2384,395.007567264574,22155.9484304933,14,1,0,120,39,32,0,0,0,8,0,3,18,0,4,0,6,11,0
2385,569.423162254104,21477.6074545186,54,11,0,179,174,95,0,11,0,6,0,13,75,3,19,0,0,0,0
2386,669.39170882977,22132.7155214624,54,13,0,282,79,34,0,1,0,27,0,7,58,3,15,0,4,7,0
2387,649.116968698517,21733.1297364086,61,7,0,326,61,37,0,5,0,23,0,12,18,1,41,0,0,4,0
2388,780.767969126869,21969.5808007718,36,9,0,239,20,26,0,0,0,15,0,6,15,1,23,0,2,0,0
2389,1364.01561248999,22038.9539631705,64,0,0,130,29,7,0,8,0,8,0,22,115,1,19,0,52,19,0
