Xpos,Ypos,NGFR,JUN,LOXL2,SERPINE1
3565.2949586155,285.898796087284,0,4,1,0
3576.82272727273,616.24965034965,1,2,1,0
3651.98895497026,145.256159728122,0,10,5,0
3653.23410547068,254.399704287827,1,3,0,0
3651.83598110777,536.961786174324,0,1,3,0
3680.14942857143,384.943714285714,0,4,3,0
3719.28485804416,643.050788643533,2,0,2,0
3734.2569476082,485.335535307517,0,2,2,1
3730.1193843594,309.461314475874,0,2,2,0
3728.4132823698,213.684185379838,0,0,2,0
3778.5584295612,75.3722863741339,0,3,5,0
3796.7037037037,177.102934102934,1,0,3,0
3858.89264229523,131.945395650162,1,1,1,0
3990.85005583028,407.6182804275,0,1,7,1
3953.64136622391,183.441583084847,0,1,4,0
4017.25462097612,284.843613707165,0,1,5,0
3991.66464995678,90.2636127917027,1,0,6,0
4051.49761051374,62.537037037037,0,0,3,0
4060.28829206882,817.929500629459,0,0,0,0
4069.87163652404,722.96779885311,0,1,3,0
4157.23020038168,96.7974713740458,1,0,3,0
4165.92296819788,337.939693757362,1,2,2,2
4160.25777444736,673.384788310229,0,4,0,0
4186.51887376238,527.788056930693,0,3,1,0
4190.20251610924,768.632402577478,0,1,2,0
4202.50662165671,204.405349259932,0,3,5,3
4254.377734375,610.04140625,0,2,2,0
4327.22303206997,658.631195335277,0,2,1,0
4496.15091919624,68.9593843522873,0,0,2,0
4517.50290360046,334.274487030585,0,0,2,0
4509.27370812039,163.864281658149,0,2,2,0
4561.55031779661,293.467690677966,1,1,2,1
4570.99486850545,224.234765875561,0,1,0,0
4589.6589785832,145.769357495881,0,1,4,0
4622.41356309061,63.2345747637576,0,0,2,0
4645.21669106881,394.502196193265,0,2,1,0
4664.13008849558,179.801327433628,0,3,0,0
4677.40427846265,280.071791153009,0,0,2,0
4698.76518804243,70.6962391513983,0,7,3,0
4762.91443850267,140.662337662338,0,7,11,0
4929.75257249766,215.731758652947,0,5,17,0
5007.48552027162,119.452965847813,0,4,1,0
5147.92510548523,50.4986814345992,0,4,5,0
5170.95664206642,226.762300123001,0,18,7,0
5204.88932532347,603.524260628466,0,4,3,0
5302.01617995264,938.113259668508,0,0,1,0
5297.16404935502,68.8202467750982,0,2,5,0
5342.86412257878,700.993639780283,0,4,3,0
5427.22551181102,631.415118110236,0,8,2,0
5512.99835911861,900.130567276137,0,1,0,0
5478.0742542153,783.746433203632,0,22,1,0
5512.33763837638,556.134378843788,1,2,2,1
5545.38656387665,730.605726872247,0,19,0,0
5569.33392226148,160.408127208481,0,9,11,0
5598.99904807235,27.736316039981,0,4,2,0
5622.84023238925,467.921931735657,0,1,3,0
5686.41343093571,351.427434754933,0,3,3,0
5723.36909423127,732.838423388149,0,1,0,0
5851.17501069748,911.847240051348,0,4,1,0
5875.71781033153,747.142122847597,0,1,1,0
5918.70380313199,134.424161073826,0,1,2,0
5928.7342192691,885.084163898117,0,0,3,0
5924.70138888889,224.323350694444,1,0,1,0
6062.00339847069,172.18479184367,0,0,0,0
6114.30283135002,284.243742306114,0,0,0,0
6154.10662604722,175.424219345011,0,4,1,0
6186.32716049383,21.3873456790123,0,1,3,0
6186.85471204188,280.758507853403,0,0,1,0
6208.02044497895,126.192423331329,0,0,0,0
6250.93019648397,229.721302998966,0,1,2,0
6325.66483062517,115.987606719912,1,3,3,0
6434.54234122042,51.2478206724782,0,0,0,0
6539.96563495676,653.562357760583,0,0,1,0
6601.24238258877,484.802978235968,0,0,3,0
6711.2489626556,606.343015214385,1,3,6,0
6814.37919201373,871.114646700983,0,4,2,0
6802.33756613757,731.325925925926,0,2,0,0
6870.17956834532,574.36071942446,0,3,10,0
6905.40436507936,320.392857142857,0,4,3,0
6906.40472829922,220.787579393084,0,2,1,0
6927.22164948454,416.721363115693,1,4,0,0
6944.18179646441,709.522216913521,0,1,3,0
