Xpos,Ypos,APCDD1,EGFR,MAP1B,GAPDH
34578.1906061197,13528.7846423699,103,35,11,714
34985.5692377086,13316.7462787551,136,45,19,721
34986.1222981711,13450.4559394051,91,58,20,764
35049.1105555556,13607.33,17,28,30,457
35427.8339199296,13834.1827980642,37,26,7,450
35571.3033197994,13712.0644853117,212,30,4,576
35570.9396688592,13086.6334769789,205,25,10,991
35595.17059929,13337.5178534141,236,47,25,855
35693.5197522955,13468.9686098655,147,35,22,980
35862.5209059233,13197.3693379791,66,75,38,1544
35875.1774383079,13710.5934195065,73,35,11,601
36112.6508843537,13149.3379591837,22,11,29,1299
36299.879,13383.92625,104,21,31,1546
36661.1761844332,13224.9961928934,182,16,26,659
36809.062006079,13667.9390070922,61,46,20,912
36956.7314020857,13177.360834299,152,26,19,770
37053.4209737828,13526.3108614232,56,16,10,680
4268.87778768956,14449.3077609277,173,32,6,125
4279.39408866995,14387.4014778325,173,24,9,314
4332.96430113718,14401.9863250324,194,88,1,40
4564.90994451558,14596.1203585147,283,25,17,329
4593.29451737452,14108.0752123552,42,51,14,489
4818.03032470319,14185.1072807896,40,49,36,1058
5094.70608108108,14076.8918918919,61,34,42,816
5172.7,14170.1384615385,33,22,8,369
5252.59483117966,14117.3455606503,54,17,2,715
5282.12456960157,14737.2566404329,59,47,20,461
5437.23638800469,14654.0157480315,6,23,3,523
5499.38928571429,14253.0474025974,64,60,28,932
5637.65300896287,14451.0138711054,41,51,22,745
5748.57452339688,14301.9109618718,69,58,36,923
5854.52607674237,14025.5000783085,153,82,64,1070
6346.53949447077,14779.1810163244,183,20,16,1819
6639.2578369906,14002.117816092,61,20,17,362
7434.72644098811,14349.4126258005,4,1,4,11
7463.07459066101,14194.2841115828,39,16,6,223
7905.18229954614,14744.5287443268,79,27,9,479
7985.27958504098,14736.2895747951,34,23,9,103
8159.41581581582,14535.1085085085,44,7,14,215
8449.77215189873,14501.6586318341,95,27,13,664
8548.72234133791,14611.4708404803,63,12,24,582
9195.16737064414,14517.305438226,21,4,3,137
9312.49790055249,15190.4481767956,14,7,2,165
9423.8862392201,15088.3964754406,18,19,0,125
9359.30820454831,14798.8381706245,16,18,5,424
9547.26644343458,14059.9571872758,67,22,34,913
9573.25266130784,14568.0158592222,12,21,20,656
9601.65806330068,14358.209118312,41,33,16,1064
9640.04471955533,14129.7817079333,52,13,11,543
9757.16169326856,13960.8200902151,61,16,11,454
9749.38114754098,14222.6215846995,60,18,13,465
9762.1203539823,14445.5164208456,20,20,30,901
9823.05835117773,14025.2478586724,65,18,13,473
9814.37656484727,14140.9318978468,46,14,4,369
9886.53557692308,14153.8875,5,0,3,119
11628.9615564932,14763.4964838256,74,13,18,880
11803.4726247987,14692.0487117552,41,2,6,441
12933.7775887214,14661.7613028683,155,42,7,551
13592.5281337047,14559.630362117,177,33,7,375
13731.2158840214,14445.6659312953,293,33,34,625
13842.7758821249,14633.708414114,124,11,5,414
14270.5588622597,13907.8749012378,52,12,3,338
15039.8261782103,13904.6460599122,19,5,33,1025
15139.748179764,14419.8611599297,16,16,21,959
15542.7559361619,14446.0706500584,249,127,24,1047
15636.5049921177,14528.7950604309,137,70,18,563
15755.8292859732,14425.3138818412,103,33,23,802
16081.4627575277,14813.0329635499,38,15,17,381
16171.1297818079,14743.5905355625,39,17,4,322
16348.4216155362,14757.9079650999,101,26,9,441
16367.3736965312,14070.0876782294,128,26,22,1088
16378.3895913506,14414.6780282206,95,28,30,1090
16523.4454783367,13963.6411747601,96,20,9,1137
16652.3462214411,14370.4960456942,58,21,22,611
16850.3865375957,14757.6233678523,58,29,16,333
17208.9969838223,14537.0723882643,192,21,0,334
17294.2255657797,14457.0310867943,241,25,3,612
17937.5765397393,14315.0015333504,33,26,13,623
17996.2799145299,14161.0654380342,45,20,18,611
18099.7493770025,14481.3949804201,61,33,9,587
18103.548416846,14205.7986474024,48,18,19,784
18283.3364475461,14263.3335209365,85,38,64,1210
18417.1742480736,13926.5819040517,113,31,56,1049
18449.6708732963,14157.8740535083,100,50,41,1088
18573.8736346832,14748.0126029239,28,2,8,1168
18646.0932180492,14636.0843015401,9,34,2,633
18725.8542905692,14698.1765788728,32,25,5,1100
18769.1332783165,14355.3680627192,95,61,17,920
18901.0405190075,14152.1488732074,82,42,10,603
18979.7551275638,14063.9274637319,151,35,20,1189
19370.4227712758,14370.2076289554,54,25,26,951
19534.7844566957,14810.0204517162,63,26,25,680
19533.3913538111,14403.3720136519,4,16,14,595
19555.8133282847,14642.061908368,33,27,9,591
19782.216519174,14765.8719764012,32,19,9,421
19876.6008097166,14114.0943319838,313,92,50,1634
19957.3045480714,14616.9620034542,10,17,6,505
19990.73418822,14523.0412953706,20,10,28,503
20109.2913992298,14413.2115960633,57,54,14,920
20220.2950310559,14743.6568322981,9,14,14,372
20296.5208201893,14698.1728706625,7,15,6,244
20378.9772945699,14462.9586737146,20,12,12,543
20627.7585385226,14773.0762509929,31,32,7,933
20723.5005820722,14793.7972060536,15,40,1,206
20387.3305181095,14464.3859022251,19,10,1,564
20685.7066977429,14782.5014720314,14,14,2,215
21069.0680803571,14785.6481584821,59,31,10,576
21104.3506182688,13912.6824890307,61,16,7,343
21141.1972063959,14020.0819702261,86,26,11,421
21532.2793733681,14829.7056729172,126,44,31,499
21686.9628658803,14267.8311489734,133,42,12,778
21715.2764163889,14609.4420701823,16,30,6,483
21737.1914357683,14436.5564651553,39,21,20,555
21874.9726982283,14230.5601219866,224,53,22,1020
21955.8732186732,14774.3641277641,36,31,8,475
21974.7690697674,14474.3225581395,134,43,11,816
22001.1409727947,14241.9950535861,92,41,11,366
22150.085810163,14181.4503835091,208,40,9,732
22966.6122638588,14608.947042428,145,58,13,460
23016.6259879861,14699.1915902624,126,37,0,201
23305.9177262528,14369.2894540015,50,33,15,604
23767.9892114866,14565.4604156751,33,84,11,1030
23715.3396168109,14449.0568603214,93,62,7,953
24061.0517976843,14708.3156611822,58,15,24,446
24174.1451612903,13998.9064952049,111,48,6,447
24294.2966666667,14438.1408333333,42,12,3,490
24362.0652886312,14736.9044618099,45,27,4,771
24458.8340444644,14089.5825286324,135,44,13,691
24552.4202753442,14822.4856070088,133,33,32,956
24667.0939286687,14596.3797985298,11,5,0,236
24687.8831863138,14497.1496925956,9,10,10,1167
24710.9887971698,14049.5872641509,131,40,32,704
24746.5081699346,14746.6776377218,66,26,5,652
25165.4338568006,14440.8903380357,35,9,8,529
25251.5496736766,14838.910321489,81,41,43,712
25283.8984206748,14718.9766690596,18,8,7,299
25381.7901685964,14204.0071094861,190,44,10,1236
25445.7362491716,14452.229787939,64,15,23,602
25471.0837314559,14589.4458134272,34,12,15,1032
25534.280544386,13917.5360346427,75,11,12,493
25630.2225685786,13929.7418952618,92,18,7,657
25788.4511126096,14789.2538772758,48,22,3,1351
25883.7097405776,14825.8337412302,22,32,5,674
26122.8154367835,14601.8445018569,15,4,2,89
26089.2544,14580.77216,27,8,5,222
26157.7429237429,14623.7066267066,21,14,3,234
26344.4754777803,14216.4358738199,125,74,21,512
26968.6121212121,14496.6965034965,16,13,0,76
27026.0109985528,14564.6752532562,8,9,1,17
27057.9044274809,14635.5871755725,19,6,3,188
27129.1335409772,14543.5596651742,70,17,3,88
27531.6351916376,14788.4264808362,32,14,7,253
27587.9264401773,14090.8183161004,121,28,25,245
27701.7328112764,14387.1401722788,74,39,15,308
27843.2944754181,14257.7199695895,27,32,7,562
28299.3792534852,14383.0502173587,216,90,22,1052
28356.1078046042,15182.2756878158,37,30,1,804
28473.8195211786,14702.5089779006,171,33,23,591
28592.7407500947,14318.8859704508,334,53,20,966
28695.0885930686,14702.152627955,95,17,15,385
28737.0687107499,14180.4392316217,193,34,22,538
28858.8570731707,13910.0882926829,142,35,23,856
28947.1869712352,14631.4796954315,22,3,6,217
28976.197144593,14817.1977521264,25,27,23,469
29115.566685968,14099.0430418838,145,74,50,825
29172.8120567376,15100.5624421832,16,9,0,110
29162.2729760547,14743.8123147092,39,32,31,713
29353.6039577836,14318.7594986807,224,42,39,2238
30017.7630722499,14183.0676936429,110,24,39,636
30521.2903558535,13927.4342444559,77,50,14,743
30537.2097076462,14245.0772113943,52,15,5,299
30542.2388131132,14244.8485283561,61,29,9,718
31009.1173059768,14258.640499554,60,29,29,874
31016.3724841467,14603.0093741384,90,15,4,194
31055.2837220486,14409.2231305602,56,25,13,726
31575.7411203814,14428.5404052443,66,20,9,5
31807.8997794658,14349.9691252144,95,24,16,3
31969.8753032509,14035.3129548763,141,32,19,26
31962.5240331492,14601.4709944751,39,15,3,0
31994.9836426549,14781.3054419629,40,21,15,1041
32114.417022345,14516.4225458197,71,19,20,0
32158.4724792986,14141.2408670239,165,24,26,29
32315.2809624912,14709.6557678698,8,19,8,349
32546.1341827593,14186.2904638662,102,21,21,960
32542.5947477801,14424.8307198186,88,47,5,901
32748.4573206876,14653.5533491405,34,19,15,519
33136.1134311512,14597.2807562077,36,27,19,338
33553.4517241379,14485.2077586207,22,6,9,484
33796.4452094091,14605.9208261618,19,7,8,369
33827.6671572234,14112.6973264655,78,38,11,655
34031.1459214502,14815.6975830816,91,37,14,421
34055.7162974089,14081.1533984228,93,36,18,1286
34400.3009103977,14112.5850503115,24,30,44,760
34422.6851219512,14466.3848780488,46,48,11,787
34686.145885571,14540.0870754502,26,25,15,675
34707.1060880048,14175.4291742013,47,39,19,967
34970.3145913671,14362.5274287847,67,56,35,1339
35369.4546006067,14070.8093023256,69,31,5,512
35389.1499878257,14793.2240077916,42,28,4,598
35502.0415817855,14480.8055122828,75,43,12,842
35534.916161405,14210.8358770646,153,31,12,852
35960.0380735438,14659.237227465,10,15,8,349
36102.5318711446,14548.1601553576,39,19,3,323
36084.1373441994,13931.5342761266,32,13,17,500
36668.2712823862,14558.2022643153,121,23,17,336
36909.2835519677,13937.5327951564,202,68,38,1115
335.987767584098,15347.8436289501,20,48,4,593
482.829623944743,15547.0601176772,9,33,5,383
519.999782324771,15387.7851545494,24,30,8,626
552.340966280825,15621.1774031203,25,38,10,507
837.529523809524,15565.7554761905,89,14,15,329
987.632525951557,15157.6031141869,54,28,10,338
1131.5406162465,15122.4574229692,70,19,11,312
1354.85380799533,15349.8094543332,43,5,3,379
1381.64476813317,15501.3249108205,235,14,4,349
1485.73475967175,15737.0876318875,140,24,10,359
1558.85099874033,15084.3212164837,172,24,38,906
1654.07823325635,15152.1983256351,82,18,18,696
1778.18035426731,15396.6344605475,121,8,10,748
1851.54388297872,15531.9042553191,67,20,12,395
3346.36013928038,16120.0170784281,45,81,3,423
3452.95840867993,16047.2420563162,66,37,2,801
5127.77208265802,14918.3144246353,180,45,26,1095
7242.29898134674,15298.1111258103,108,60,14,942
7313.04671011794,15685.5707635009,88,39,27,1011
7621.0552413273,15219.3504901961,117,16,14,871
7645.7775564409,15689.0293824701,99,10,21,594
7975.62929235439,15479.9584519067,43,12,14,362
8200.5956587582,15255.2983341747,112,18,29,735
8436.13085299455,15043.5286751361,143,27,20,1102
9040.69097320169,15373.1699576869,12,41,6,454
9206.71291718171,14872.4536464771,33,31,16,617
9394.53021064302,15117.1265521064,13,12,0,113
9368.57723179327,15185.9816953798,26,24,2,136
9324.07942918686,15287.8206785137,15,12,3,448
9427.57230346207,15027.109736283,46,18,5,410
9480.24137931034,15179.8275862069,86,24,29,859
9554.04395354134,14856.515144614,74,16,19,1066
10554.0626086957,14860.1127950311,144,100,5,557
11285.9111486486,14928.0442567568,73,17,6,520
12140.4476614699,15362.2383073497,140,34,5,444
12395.6654434251,15079.8773700306,162,27,11,544
13506.0591121495,15513.2301401869,227,22,5,323
14579.4019056926,15192.4133887124,112,35,11,852
15427.7372956253,14843.8497569598,90,22,15,878
15759.8623814542,15610.4469968388,32,10,10,362
15894.7559895833,15020.0111979167,42,13,18,1267
15987.6683544304,15497.7124472574,24,23,3,371
16119.8097104289,15231.3202699761,51,27,18,755
16271.1492801772,14928.3470653378,136,58,26,739
16280.1091693146,15190.7548797095,88,31,35,705
16527.5741341991,15001.6247294372,88,35,34,630
16615.3436582109,15230.2134846462,134,50,14,540
16653.0510880829,15374.5511917098,111,36,3,485
17082.1592964824,15201.6786432161,96,39,19,526
17483.7709968033,15362.5745422842,82,28,9,537
17572.3554443054,15303.2052565707,46,16,11,493
17618.7156862745,14923.7034313725,30,44,9,391
17652.948894202,15355.4136282128,10,29,11,291
18385.5304916649,15057.7626081452,136,87,38,910
18520.0289884046,15016.5963614554,54,30,25,887
18632.2864589798,15640.4733771875,99,31,1,276
19038.463452016,15375.0917236501,344,81,24,1015
19064.613897281,15635.3699093656,507,69,18,1020
19385.9926310501,15585.1864009379,133,35,11,594
19525.048097631,15593.4145728643,63,30,19,985
19667.4104769351,15063.1194292416,156,43,20,1299
19896.5241878112,15922.4861275788,82,14,1,110
19871.6394920115,14845.2429332241,101,23,21,887
19939.0053838951,15696.6086142322,161,32,15,404
20193.3990734613,15519.8881535407,66,20,6,775
20373.6265998887,15780.5155258765,143,41,28,847
20316.0810663765,14937.657508161,62,14,14,874
20406.6967802438,15676.2460143795,9,7,0,89
20774.9749340369,14919.6332453826,55,61,3,689
20379.5467948718,15669.6166666667,68,27,4,372
20417.2232885477,15200.2597568778,22,67,5,862
20432.6120527307,15682.1989956058,51,12,0,277
20722.2415157193,15448.1755153029,11,6,2,319
20780.5615873561,15539.6940388249,10,6,1,178
20786.4571897725,14918.4787708187,45,20,3,636
21336.5478475459,14845.4795722512,14,14,6,276
21456.5530600786,15320.6729365525,31,5,5,540
21525.4848988639,15555.8645054032,45,7,7,332
21649.8241881299,15599.0432997387,20,2,6,469
21727.9555502162,15301.9923113888,157,44,10,699
21946.1024154589,15685.5616747182,87,9,16,467
22006.6373908577,14952.8880328711,87,27,14,776
22093.1530035336,14886.9533568905,53,17,18,288
22214.5914901388,14909.388604821,62,20,7,142
22215.6215589684,15552.2352941176,36,5,7,117
22427.3194406361,15420.8088840143,51,13,22,113
22626.5815416885,15312.3316727845,129,16,11,161
22662.0942692438,14843.9545608681,76,20,10,222
22769.4325629527,14835.7064505002,106,25,12,306
22865.1808168885,15087.983937586,206,55,26,919
23152.765053397,15582.4733015224,39,16,3,152
23208.2738719832,14824.888247639,32,6,9,349
23247.8469437653,14897.1828850856,13,4,13,254
23330.3962312198,15506.4772090654,89,33,14,687
23368.4762284197,14888.6443559097,70,39,37,647
23425.4369849733,15204.9134755211,114,52,42,968
23699.4646506562,15300.974583744,232,168,69,1760
23739.9921899406,15615.0056232427,144,35,13,676
24080.0749132948,15427.6571098266,75,46,32,594
24121.049836219,15629.5357978474,25,19,24,507
24419.1649823737,15595.8531139835,35,26,19,544
24442.4275921165,15712.0622679235,31,10,30,441
24817.7973016383,15505.7831673627,68,13,8,687
24875.3835477319,15644.5277589709,32,16,10,622
24905.4284320897,15163.2328700317,142,33,18,843
24971.20909935,15516.4267409471,28,26,2,656
25008.3730430528,15149.9916829746,56,45,9,729
25072.9552304965,15449.4058806147,44,19,13,1084
25400.0354545455,15530.8712121212,55,18,6,413
25429.7029100529,15339.3835978836,50,12,10,548
25539.723127572,15152.3853497942,253,87,42,1392
26085.6282646547,15679.8520023215,58,15,19,487
26276.0778907923,15440.8436830835,110,15,19,640
26636.3167785235,15501.0367785235,69,10,11,488
26707.5917939503,14989.0398322851,83,27,29,600
26761.9280095352,15292.2078665077,55,12,20,517
26846.2636479825,15604.3443490962,49,39,8,645
27036.1193293886,15497.0349112426,13,10,8,662
27242.6143963726,15182.790289061,109,44,12,621
27268.7926694635,15332.4276882314,90,30,30,730
27273.2216281895,15081.4741190765,92,27,31,606
27344.392801252,15498.7158506595,11,10,14,622
27539.4239492995,14904.0476984656,41,9,25,510
27626.0074183976,15649.2204323866,21,28,2,430
27662.6794898599,15190.4340372151,83,30,29,824
27737.7470906068,15600.1697838736,37,35,4,453
27753.8289747744,14972.1034482759,26,17,26,624
28285.3434020505,15253.880939257,60,53,7,1834
28394.8459835547,15235.9122390892,39,20,0,792
28449.8975389252,15155.2521346057,13,18,11,461
28539.2369699647,15019.7919611307,76,8,29,747
28683.9331713244,15068.4323207776,326,38,21,635
28679.2007531866,15662.2444959444,207,24,24,539
28819.2753959058,16131.9752800309,32,4,4,331
29064.6778100775,14987.3912306202,69,20,4,572
29149.4215952252,15102.1896364623,55,42,10,556
29164,14933.7806004619,47,9,19,498
29215.0231092437,15100.4348739496,19,4,6,205
29225.7738419619,14991.7826218589,29,18,15,301
29289.6070763501,15293.47858473,61,13,11,748
29410.583912912,15534.6960991835,42,10,17,505
29955.8895276181,14960.4903774056,94,19,25,454
30548.8184287978,15186.7853746887,71,16,16,874
30555.5502717391,15059.990942029,99,22,11,564
30594.5640092623,15591.0711214026,3,1,10,700
30670.2319405099,15712.8606586402,23,26,11,630
30944.0099028756,15191.5644639116,82,33,15,777
30980.1128078818,14869.4231527094,114,16,22,471
30984.5669960474,15068.7835968379,104,17,14,661
31282.1913414087,14950.124943921,175,18,28,972
31903.8242329065,15690.5537569461,33,53,24,405
32101.2599519102,15599.3523911301,20,23,4,190
32229.624207054,15349.4255265161,70,28,6,389
32285.5878157504,15429.3102526003,63,13,5,336
32426.7096606423,15376.6737745417,3,5,0,96
32410.6736035049,15416.8589813801,2,6,1,160
32441.530955414,15339.4631847134,6,11,4,440
32838.2476190476,15669.7053449951,40,48,14,657
32890.6698735079,15086.6167824693,158,38,45,896
33135.6399345336,15469.4077332242,141,52,10,673
33495.7148788927,14934.7121107266,116,27,20,973
33511.8793271575,15484.963920039,116,26,3,290
33774.3165803109,15651.9119170984,96,49,5,525
33789.1154882853,15251.8013684429,132,54,33,911
34288.4423397169,14981.1465445462,115,21,13,660
34377.3018528049,14900.3777663407,77,12,9,457
34435.4982214317,15306.1767452201,68,18,5,386
34604.3252102653,15774.0491697218,36,43,2,597
34582.8196792371,14847.9564369311,86,23,18,585
34598.3536139067,15266.6223696249,123,37,21,687
34727.6180499597,14952.9061240935,148,32,27,932
34947.7780723348,15422.1759136527,114,23,31,798
35126.3997119665,15158.1738675046,162,82,39,1533
35113.6723370845,15726.5291808427,24,20,19,598
35239.5860927152,15469.5357615894,6,13,0,246
35238.8417493237,15402.7416591524,15,36,2,278
35327.8641025641,15470.1292307692,7,23,4,177
35354.6151631478,15377.2920665387,37,40,2,739
35679.6620458891,15475.0415869981,56,38,12,636
35888.2722327985,15232.3739461518,79,15,25,716
36142.6103194103,15443.9513513514,13,37,6,520
36148.834721849,15311.7094866971,16,24,1,451
36251.7231770833,15522.30703125,10,26,1,336
36324.4529439036,15254.6828929068,61,41,2,930
36946.1904198699,14864.0653459491,162,26,12,547
36973.8427184466,15287.4559223301,76,21,13,1078
834.817836090511,16080.0351777905,105,102,15,1474
940.303967327888,16602.5525087515,57,13,18,251
975.19381533101,16167.2787456446,37,63,13,471
1015.45760980592,16024.6436597111,20,8,2,323
984.668525088697,16041.1860111505,3,31,2,169
1938.2243157286,16093.7447474942,158,139,31,1968
1940.00850591716,16542.0325443787,36,9,4,107
2009.31651829871,16459.9152654138,52,7,2,239
2217.73071929369,16275.7917424046,122,17,8,528
2471.73853211009,16490.8007863696,47,41,5,392
3324.23731884058,16140.3425819985,35,82,7,598
3469.39078156313,16071.119739479,27,23,9,534
3888.6589688507,15892.8451485857,102,88,67,1018
4173.85350756534,16101.0055020633,107,4,4,498
7452.43095004897,16083.3239960823,72,32,36,773
7460.46189240208,16087.4043180746,24,27,8,406
7987.51570267976,15909.2688250273,183,18,25,871
8096.3755015341,16092.4009912674,133,58,35,771
8126.3256490135,16197.5682242991,72,38,14,434
8285.08533916849,16265.0382932166,69,43,8,664
9632.84252873563,16486.0624521073,36,22,1,319
10239.6970979444,16440.0006045949,13,3,12,469
10236.4299933643,16256.202720637,22,9,2,372
10251.9522150324,16432.0602289696,1,2,1,124
11687.7042164884,16271.4636039438,57,35,8,587
11825.1246943765,16027.2507470796,127,23,13,588
11844.8381382424,16197.6043765196,79,21,6,704
11890.145177665,16543.8159052453,26,3,14,561
12000.5225856698,15844.4653426791,88,20,11,410
12064.7876653863,15955.2577891592,26,19,4,246
12779.3913612565,16348.035013089,13,8,1,116
13122.4612513721,16478.8074643249,4,1,0,12
13116.7985454545,16443.7083636364,33,5,1,158
13126.6380857428,16502.1410767697,61,10,2,144
14285.9687691366,16250.995101041,30,12,3,135
14122.78714565,15866.0161290323,141,14,13,303
14301.7720766351,16220.2391543713,92,18,8,301
14545.3684500827,16212.9975179261,60,20,15,664
14668.8661157025,16140.4275482094,69,20,25,903
14803.4188412207,15983.9167035235,49,41,9,920
14865.6122077133,15830.562556939,58,18,14,868
14951.9457721873,16418.9682739343,25,18,2,558
15038.6346339446,16298.057355577,38,40,7,1175
15595.6247288503,15989.7848323044,120,27,9,1582
15681.1604621309,16619.1508344031,38,38,2,267
15901.7708333333,16362.7111486486,7,16,5,228
16080.554109278,15917.3847434539,47,75,31,971
16163.4173117523,16660.4051137696,107,17,16,571
16430.6068755847,16027.4499532273,91,16,32,668
16572.351779683,15907.4159521954,34,8,4,498
16675.2804764129,16060.5586174685,52,13,6,346
16682.2670581655,16061.908836689,47,14,8,482
16875.9818831943,16314.800476758,51,28,15,413
16994.56,16091.2296774194,214,17,21,699
17244.9077584028,16382.5039171089,94,24,34,961
17314.4116419779,16153.5649906113,178,16,4,611
17467.4833682252,15828.1714352175,202,22,9,700
17521.1805752004,16218.7621404998,110,21,13,606
17565.5575075487,16389.0494098271,58,22,25,609
17735.4611663531,16254.8075786079,90,10,18,612
17869.5543059126,16075.3974935733,44,14,28,464
17950.8892663043,16101.4816576087,43,6,9,355
17985.5540903541,16423.9252747253,39,24,14,535
18072.9103275958,16514.3473070516,105,24,14,438
18104.2017527503,16179.2780160358,118,43,17,1011
18149.7265785609,15868.2740088106,53,13,16,573
18186.4774802191,16459.6889835666,22,3,3,277
18342.0338405633,16174.137179196,63,28,18,750
18333.853724677,15890.7371191578,38,15,27,762
18347.5213998581,16018.2239300071,88,44,8,753
18355.7752161383,16617.9596541787,59,12,18,571
18393.5838811785,16428.0886291697,13,13,21,523
18487.3848739496,16656.9433613445,112,13,32,870
18597.3846755278,15809.5728433672,138,67,10,782
18760.6891636613,16307.9769019406,46,34,5,551
18833.6234254867,16636.3870440046,17,59,14,512
19019.4836601307,16118.1978814514,124,36,14,711
19013.4269788183,16430.9487179487,0,27,3,218
19094.3584579977,16401.4231875719,13,23,5,475
19314.0814150715,15959.7005088442,73,56,16,457
19350.6432408236,16205.6291405551,49,20,1,360
19403.6551137572,16078.4203699766,64,50,5,211
19565.3577599047,16006.1420911528,64,11,6,221
19664.6157169862,16298.1733729409,24,14,0,143
19806.9186971018,16447.4624262631,190,19,8,130
19840.8986032074,15911.8921365753,190,27,10,312
19953.0756613757,15933.053968254,163,54,20,365
20113.8336585366,16668.1302439024,58,11,5,482
20153.705241661,16251.7408668028,61,32,10,470
20383.1140184382,15778.6738069414,6,9,0,75
20367.0651945321,16409.653785489,15,26,1,190
20418.0239060832,15775.3097118463,52,22,3,529
20510.1442649877,16469.2595127293,23,30,3,688
20555.0706773244,16174.7900715187,53,37,22,1054
20634.9363074442,15834.5009406074,148,39,20,803
20723.6250971855,16368.0427616234,48,36,6,755
20710.3469747406,16067.8345408263,116,36,22,939
20840.9057152083,15880.1963190184,143,29,17,836
20846.9474364498,16265.3942266265,88,8,23,879
21537.8587196468,16364.804267844,81,105,3,1588
21642.1929984779,16432.6914256722,46,70,15,1388
21745.1203690952,15948.4155075059,149,25,55,1651
22015.2915662651,16532.6019277108,36,20,47,1040
22129.9174863388,16228.8273224044,44,7,42,568
22254.0400225479,16276.006576475,13,6,1,314
22332.8473983384,16182.9575863577,17,11,1,253
22415.7762321145,16181.279809221,32,18,2,318
22692.7780805918,16108.6219583414,167,54,26,1038
22713.5844944623,16500.7602715255,165,29,10,287
22875.9663500678,15770.8808683853,64,36,5,466
22992.3081607795,16651.3903775883,66,14,3,420
23328.6349431818,15940.1723484848,87,24,24,869
23525.0710023866,16106.7598448687,126,33,28,651
23661.5667558727,16087.2943800178,129,22,18,538
23673.938896648,16473.9553072626,20,16,3,187
23714.2205567452,16381.2562455389,42,16,17,446
23912.8628834356,16600.9837423313,5,18,15,484
24282.4945441746,16456.3935234073,84,48,11,801
24299.5878248735,15922.096807954,170,28,17,1620
24529.44397463,16593.2986257928,20,39,13,556
24606.710367271,16526.5681078568,39,27,4,365
24685.0897027601,16507.4734607219,24,27,1,659
25353.0566336634,15947.0718811881,181,48,33,1115
25466.3731540084,16578.342035865,74,40,16,780
25777.6138536074,15799.1505826895,192,39,25,1251
25851.5290102389,16661.1922639363,23,10,3,299
26110.6579614983,15931.2086255783,28,31,12,1726
26311.751951431,16362.667100318,211,54,16,902
26672.9885468862,15928.3719875925,92,21,32,1033
26799.6387082792,16241.6993931513,27,32,19,554
27001.1825136612,16189.4038251366,10,16,2,374
27063.0283911672,16281.3289360482,5,20,0,442
27129.4890029326,15814.9533235582,67,75,33,1055
27155.7449230371,16990.7230629931,64,17,4,619
27390.9177544184,15988.2928266143,86,65,14,1305
27500.6923995225,15816.7333863908,48,59,33,971
27783.6069158878,16090.118317757,63,69,3,592
27847.0198687568,15934.2610280715,43,69,23,949
27912.3529149978,16508.4087672452,71,13,6,356
28010.7076637824,16232.0313143799,56,50,9,724
28097.3024872961,15913.0319604172,64,19,34,1168
28208.9054406397,16136.6758213106,72,44,8,721
28237.1623362203,16652.4545858317,102,101,10,485
28364.2841013122,16438.9896246567,19,24,1,212
28535.2533822518,16087.1602843385,62,27,27,761
28528.6392246294,15903.6022805017,42,30,35,936
28579.6944308744,16453.4037616023,71,26,1,326
28818.4924363057,16144.681727707,21,16,0,172
28873.9047010731,15864.0260602964,80,13,15,500
28920.175319971,16190.8140545762,77,29,7,571
28944.4101936345,16666.6786111729,94,22,12,365
29106.1233709818,16257.9070373588,55,22,6,455
29374.9111857897,16467.40662506,35,35,10,410
29766.8712624585,16874.1256229236,30,3,7,406
29805.6979222163,16819.7465370272,75,12,1,488
30528.4016449623,15953.0795065113,65,10,11,494
30606.7613835377,16646.4049912434,57,55,6,449
30609.4517147065,16307.0959394067,6,15,7,325
30927.5609756098,16261.4903873745,127,46,19,739
30964.097082901,16593.7405741958,115,43,29,730
31047.4567730005,15809.1211280629,212,76,45,707
31506.0923455777,16445.4650112867,62,17,1,314
31675.9306947805,17007.9068441065,77,36,8,908
31960.1594364108,15999.3943888271,265,18,18,1500
32955.8509125385,16147.6885517895,114,28,8,492
33073.6566967231,16064.6149109303,156,58,23,712
33119.1414355283,15893.3499894135,174,72,38,1213
33484.9412529807,16186.6813353566,71,38,11,421
33538.7356112125,16046.4723834798,212,82,9,1024
33576.6813215401,16347.1961498439,53,27,11,332
34103.6727438469,16513.4865542388,231,53,19,223
34260.8805403124,16561.4010130857,75,30,7,376
34363.0028181227,16655.1794927379,166,39,9,496
34489.6044825313,16598.5565809712,80,10,20,423
34522.4578651685,16209.6244892748,202,57,46,1370
34607.5143891243,15779.1475105932,72,118,1,539
34658.6890301318,15974.1002824859,91,29,58,1229
34745.0821820758,16382.4374778604,35,33,35,818
34996.4925047697,15947.3682202235,53,13,32,775
35041.8562415969,16263.5384217603,39,59,13,781
35052.1850009566,16008.0422804668,51,25,11,690
35223.1883340508,16000.5955660783,45,22,24,892
35291.8026713309,16636.1971696613,44,25,11,497
35288.6637200737,16135.1826887661,17,22,23,706
35381.4407185629,16464.4622754491,27,57,8,477
35441.681949807,15853.5675675676,31,26,28,769
35522.5145722937,16140.8151021953,54,29,20,858
35516.1826220684,15952.9615532487,16,7,26,673
35700.3363304982,16158.6532199271,62,32,29,830
35864.3661609668,16133.7446644382,44,28,24,606
35944.4192643392,16581.9967269327,36,57,29,924
36089.2939698492,16284.2033243139,170,28,24,900
